"Year","Race","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2022","American Indian / Alaska Native","Illinois","--","19,636","--","--","--"
"2022","American Indian / Alaska Native","Indiana","--","15,679","--","--","--"
"2022","American Indian / Alaska Native","Iowa","0**","9,937","0.00**","0.00**","--"
"2022","American Indian / Alaska Native","Kansas","--","22,925","--","--","--"
"2022","American Indian / Alaska Native","Kentucky","--","9,476","--","--","--"
"2022","American Indian / Alaska Native","Louisiana","--","29,537","--","--","--"
"2022","American Indian / Alaska Native","Maine","--","8,815","--","--","--"
"2022","American Indian / Alaska Native","Maryland","--","14,465","--","--","--"
"2022","American Indian / Alaska Native","Massachusetts","0**","12,607","0.00**","0.00**","--"
"2022","American Indian / Alaska Native","Michigan","--","56,978","--","--","--"
"2022","American Indian / Alaska Native","Minnesota","13**","59,605","21.81**","21.05**","477"
"2022","American Indian / Alaska Native","Mississippi","--","15,025","--","--","--"
"2022","American Indian / Alaska Native","Missouri","--","27,020","--","--","--"
"2022","American Indian / Alaska Native","Montana","31","65,757","47.14","49.90","984"
"2022","American Indian / Alaska Native","Nebraska","--","16,028","--","--","--"
"2022","American Indian / Alaska Native","Nevada","--","26,464","--","--","--"
"2022","American Indian / Alaska Native","New Hampshire","0**","2,941","0.00**","0.00**","--"
"2022","American Indian / Alaska Native","New Jersey","0**","14,180","0.00**","0.00**","--"
"2022","American Indian / Alaska Native","New Mexico","55","191,314","28.75","28.15","1,714"
"2022","American Indian / Alaska Native","New York","--","59,042","--","--","--"
"2022","American Indian / Alaska Native","North Carolina","37","110,652","33.44","35.29","1,179"
"2022","American Indian / Alaska Native","North Dakota","--","37,363","--","--","--"
"2022","American Indian / Alaska Native","Ohio","--","22,714","--","--","--"
"2022","American Indian / Alaska Native","Oklahoma","88","330,534","26.62","28.64","2,340"
"2022","American Indian / Alaska Native","Oregon","--","45,776","--","--","--"
"2022","American Indian / Alaska Native","Pennsylvania","--","18,851","--","--","--"
"2022","American Indian / Alaska Native","Rhode Island","0**","4,531","0.00**","0.00**","--"
"2022","American Indian / Alaska Native","South Carolina","--","19,151","--","--","--"
"2022","American Indian / Alaska Native","South Dakota","35","70,197","49.86","45.39","1,363"
"2022","American Indian / Alaska Native","Tennessee","--","20,127","--","--","--"
"2022","American Indian / Alaska Native","Texas","--","98,429","--","--","--"
"2022","American Indian / Alaska Native","Utah","--","30,074","--","--","--"
"2022","American Indian / Alaska Native","Vermont","--","2,067","--","--","--"
"2022","American Indian / Alaska Native","Virginia","--","23,102","--","--","--"
"2022","American Indian / Alaska Native","Washington","20**","93,509","21.39**","20.79**","513"
"2022","American Indian / Alaska Native","West Virginia","0**","3,861","0.00**","0.00**","--"
"2022","American Indian / Alaska Native","Wisconsin","10**","51,901","19.27**","17.97**","336"
"2022","American Indian / Alaska Native","Wyoming","--","11,937","--","--","--"
"2022","Asian","Alabama","--","77,897","--","--","--"
"2022","Asian","Alaska","--","47,843","--","--","--"
"2022","Asian","Arizona","15**","271,715","5.52**","5.42**","397"
"2022","Asian","Arkansas","--","53,804","--","--","--"
"2022","Asian","California","150","6,086,732","2.46","2.35","3,576"
"2022","Asian","Colorado","--","206,442","--","--","--"
"2022","Asian","Connecticut","--","180,649","--","--","--"
"2022","Asian","Delaware","0**","43,234","0.00**","0.00**","--"
"2022","Asian","District of Columbia","0**","30,409","0.00**","0.00**","--"
"2022","Asian","Florida","30","666,387","4.50","4.37","785"
"2022","Asian","Georgia","20**","504,613","3.96**","3.94**","554"
"2022","Asian","Hawaii","13**","523,445","2.48**","2.44**","242"
"2022","Asian","Idaho","--","29,742","--","--","--"
"2022","Asian","Illinois","11**","762,599","1.44**","1.35**","300"
"2022","Asian","Indiana","16**","185,860","8.61**","7.54**","551"
"2022","Asian","Iowa","--","86,037","--","--","--"
"2022","Asian","Kansas","--","90,980","--","--","--"
"2022","Asian","Kentucky","--","76,952","--","--","--"
"2022","Asian","Louisiana","--","83,817","--","--","--"
"2022","Asian","Maine","--","18,732","--","--","--"
"2022","Asian","Maryland","--","419,536","--","--","--"
"2022","Asian","Massachusetts","--","527,609","--","--","--"
"2022","Asian","Michigan","11**","346,078","3.18**","3.10**","364"
"2022","Asian","Minnesota","16**","306,510","5.22**","4.44**","496"
"2022","Asian","Mississippi","--","33,062","--","--","--"
"2022","Asian","Missouri","--","138,778","--","--","--"
"2022","Asian","Montana","0**","11,319","0.00**","0.00**","--"
"2022","Asian","Nebraska","--","53,639","--","--","--"
"2022","Asian","Nevada","22","285,369","7.71","8.17","638"
"2022","Asian","New Hampshire","0**","43,325","0.00**","0.00**","--"
"2022","Asian","New Jersey","--","950,737","--","--","--"
"2022","Asian","New Mexico","--","36,637","--","--","--"
"2022","Asian","New York","14**","1,841,363","0.76**","0.73**","353"
"2022","Asian","North Carolina","15**","366,088","4.10**","3.78**","471"
"2022","Asian","North Dakota","0**","12,792","0.00**","0.00**","--"
"2022","Asian","Ohio","--","316,393","--","--","--"
"2022","Asian","Oklahoma","--","99,350","--","--","--"
"2022","Asian","Oregon","--","208,883","--","--","--"
"2022","Asian","Pennsylvania","17**","518,141","3.28**","3.16**","500"
"2022","Asian","Rhode Island","0**","38,450","0.00**","0.00**","--"
"2022","Asian","South Carolina","--","101,234","--","--","--"
"2022","Asian","South Dakota","0**","15,791","0.00**","0.00**","--"
"2022","Asian","Tennessee","--","139,619","--","--","--"
"2022","Asian","Texas","50","1,662,369","3.01","2.85","1,328"
"2022","Asian","Utah","--","88,397","--","--","--"
"2022","Asian","Vermont","0**","13,000","0.00**","0.00**","--"
"2022","Asian","Virginia","21","618,794","3.39","3.21","428"
"2022","Asian","Washington","40","790,403","5.06","4.74","1,165"
"2022","Asian","West Virginia","--","15,869","--","--","--"
"2022","Asian","Wisconsin","10**","185,886","5.38**","5.49**","214"
"2022","Asian","Wyoming","0**","5,922","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Alabama","0**","2,653","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Alaska","--","11,620","--","--","--"
"2022","HI Native / Pacific Islander","Arizona","--","14,791","--","--","--"
"2022","HI Native / Pacific Islander","Arkansas","0**","12,808","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","California","12**","146,303","8.20**","7.70**","364"
"2022","HI Native / Pacific Islander","Colorado","--","9,168","--","--","--"
"2022","HI Native / Pacific Islander","Connecticut","0**","1,441","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Delaware","0**","343","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","District of Columbia","0**","343","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Florida","0**","15,260","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Georgia","--","7,841","--","--","--"
"2022","HI Native / Pacific Islander","Hawaii","--","138,813","--","--","--"
"2022","HI Native / Pacific Islander","Idaho","--","3,600","--","--","--"
"2022","HI Native / Pacific Islander","Illinois","0**","3,766","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Indiana","0**","2,933","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Iowa","0**","6,675","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Kansas","--","3,388","--","--","--"
"2022","HI Native / Pacific Islander","Kentucky","0**","3,793","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Louisiana","--","1,768","--","--","--"
"2022","HI Native / Pacific Islander","Maine","0**","444","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Maryland","0**","3,012","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Massachusetts","0**","3,193","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Michigan","0**","2,988","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Minnesota","0**","3,534","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Mississippi","0**","1,160","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Missouri","0**","9,800","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Montana","0**","887","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Nebraska","0**","1,395","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Nevada","--","22,419","--","--","--"
"2022","HI Native / Pacific Islander","New Hampshire","0**","419","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","New Jersey","0**","3,452","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","New Mexico","0**","1,394","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","New York","0**","9,666","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","North Carolina","0**","7,557","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","North Dakota","0**","780","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Ohio","0**","5,660","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Oklahoma","0**","8,273","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Oregon","--","18,221","--","--","--"
"2022","HI Native / Pacific Islander","Pennsylvania","--","4,119","--","--","--"
"2022","HI Native / Pacific Islander","Rhode Island","0**","670","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","South Carolina","--","3,378","--","--","--"
"2022","HI Native / Pacific Islander","South Dakota","0**","804","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Tennessee","0**","4,219","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Texas","--","28,682","--","--","--"
"2022","HI Native / Pacific Islander","Utah","--","35,676","--","--","--"
"2022","HI Native / Pacific Islander","Vermont","0**","199","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Virginia","--","6,492","--","--","--"
"2022","HI Native / Pacific Islander","Washington","15**","59,032","25.41**","23.67**","496"
"2022","HI Native / Pacific Islander","West Virginia","0**","390","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Wisconsin","0**","2,399","0.00**","0.00**","--"
"2022","HI Native / Pacific Islander","Wyoming","0**","414","0.00**","0.00**","--"
"2022","More than One Race","Alabama","--","89,179","--","--","--"
"2022","More than One Race","Alaska","15**","52,959","28.32**","46.72**","462"
"2022","More than One Race","Arizona","26","171,637","15.15","16.35","888"
"2022","More than One Race","Arkansas","--","65,393","--","--","--"
"2022","More than One Race","California","80","1,181,960","6.77","7.94","2,291"
"2022","More than One Race","Colorado","13**","148,724","8.74**","10.87**","381"
"2022","More than One Race","Connecticut","--","69,714","--","--","--"
"2022","More than One Race","Delaware","0**","26,186","0.00**","0.00**","--"
"2022","More than One Race","District of Columbia","0**","17,450","0.00**","0.00**","--"
"2022","More than One Race","Florida","29","409,234","7.09","7.85","972"
"2022","More than One Race","Georgia","12**","225,699","5.32**","6.36**","388"
"2022","More than One Race","Hawaii","20**","292,494","6.84**","7.86**","431"
"2022","More than One Race","Idaho","--","43,269","--","--","--"
"2022","More than One Race","Illinois","--","227,196","--","--","--"
"2022","More than One Race","Indiana","15**","143,704","10.44**","9.85**","548"
"2022","More than One Race","Iowa","--","60,935","--","--","--"
"2022","More than One Race","Kansas","15**","82,008","18.29**","19.58**","481"
"2022","More than One Race","Kentucky","--","93,106","--","--","--"
"2022","More than One Race","Louisiana","--","75,421","--","--","--"
"2022","More than One Race","Maine","--","25,214","--","--","--"
"2022","More than One Race","Maryland","--","163,656","--","--","--"
"2022","More than One Race","Massachusetts","--","140,344","--","--","--"
"2022","More than One Race","Michigan","25","247,102","10.12","11.31","876"
"2022","More than One Race","Minnesota","10**","141,611","7.06**","14.53**","201"
"2022","More than One Race","Mississippi","--","39,064","--","--","--"
"2022","More than One Race","Missouri","14**","147,854","9.47**","9.06**","541"
"2022","More than One Race","Montana","--","29,626","--","--","--"
"2022","More than One Race","Nebraska","--","41,726","--","--","--"
"2022","More than One Race","Nevada","15**","123,727","12.12**","12.52**","485"
"2022","More than One Race","New Hampshire","0**","23,120","0.00**","0.00**","--"
"2022","More than One Race","New Jersey","--","154,252","--","--","--"
"2022","More than One Race","New Mexico","--","35,145","--","--","--"
"2022","More than One Race","New York","10**","383,201","2.61**","2.62**","368"
"2022","More than One Race","North Carolina","14**","234,843","5.96**","6.03**","554"
"2022","More than One Race","North Dakota","0**","17,610","0.00**","0.00**","--"
"2022","More than One Race","Ohio","10**","281,815","3.55**","4.14**","343"
"2022","More than One Race","Oklahoma","37","239,587","15.44","18.64","1,172"
"2022","More than One Race","Oregon","11**","150,921","7.29**","7.25**","404"
"2022","More than One Race","Pennsylvania","17**","246,515","6.90**","6.73**","634"
"2022","More than One Race","Rhode Island","--","24,721","--","--","--"
"2022","More than One Race","South Carolina","10**","102,717","9.74**","16.35**","261"
"2022","More than One Race","South Dakota","--","21,772","--","--","--"
"2022","More than One Race","Tennessee","15**","139,403","10.76**","8.89**","618"
"2022","More than One Race","Texas","18**","501,428","3.59**","4.24**","577"
"2022","More than One Race","Utah","--","79,293","--","--","--"
"2022","More than One Race","Vermont","--","12,685","--","--","--"
"2022","More than One Race","Virginia","20**","256,296","7.80**","7.24**","811"
"2022","More than One Race","Washington","32","347,687","9.20","10.79","957"
"2022","More than One Race","West Virginia","--","34,747","--","--","--"
"2022","More than One Race","Wisconsin","--","112,518","--","--","--"
"2022","More than One Race","Wyoming","0**","11,335","0.00**","0.00**","--"
"2021","White","Alabama","656","3,253,505","20.16","18.79","11,908"
"2021","White","Alaska","98","437,383","22.41","21.72","2,118"
"2021","White","Arizona","766","3,955,373","19.37","17.03","11,911"
"2021","White","Arkansas","470","2,145,105","21.91","21.12","8,802"
"2021","White","California","1,324","13,853,708","9.56","8.08","18,593"
"2021","White","Colorado","723","3,894,272","18.57","16.99","13,895"
"2021","White","Connecticut","120","2,326,859","5.16","4.18","1,569"
"2021","White","Delaware","69","603,694","11.43","10.98","1,086"
"2021","White","District of Columbia","--","250,100","--","--","--"
"2021","White","Florida","1,837","11,511,873","15.96","14.05","26,770"
"2021","White","Georgia","954","5,466,470","17.45","16.29","17,607"
"2021","White","Hawaii","30","312,210","9.61","8.57","452"
"2021","White","Idaho","281","1,543,495","18.21","18.06","5,737"
"2021","White","Illinois","636","7,552,375","8.42","7.68","10,715"
"2021","White","Indiana","803","5,242,727","15.32","14.85","17,151"
"2021","White","Iowa","310","2,683,888","11.55","10.98","5,749"
"2021","White","Kansas","354","2,180,864","16.23","16.16","7,738"
"2021","White","Kentucky","666","3,742,313","17.80","17.14","13,176"
"2021","White","Louisiana","478","2,637,618","18.12","16.96","8,758"
"2021","White","Maine","170","1,274,379","13.34","12.90","3,192"
"2021","White","Maryland","290","2,982,042","9.73","8.55","4,462"
"2021","White","Massachusetts","144","4,897,365","2.94","2.60","2,394"
"2021","White","Michigan","814","7,434,405","10.95","10.24","14,676"
"2021","White","Minnesota","374","4,450,336","8.40","7.76","6,358"
"2021","White","Mississippi","371","1,649,499","22.49","21.87","7,312"
"2021","White","Missouri","850","4,828,770","17.60","16.83","17,629"
"2021","White","Montana","240","945,694","25.38","24.77","5,066"
"2021","White","Nebraska","155","1,514,014","10.24","10.19","3,303"
"2021","White","Nevada","357","1,485,746","24.03","20.96","5,179"
"2021","White","New Hampshire","119","1,235,340","9.63","8.93","2,172"
"2021","White","New Jersey","179","4,928,030","3.63","3.23","2,523"
"2021","White","New Mexico","214","792,923","26.99","25.36","3,657"
"2021","White","New York","445","10,796,274","4.12","3.62","6,548"
"2021","White","North Carolina","954","6,490,968","14.70","13.41","17,573"
"2021","White","North Dakota","106","649,452","16.32","16.05","2,206"
"2021","White","Ohio","1,075","9,109,663","11.80","11.26","20,873"
"2021","White","Oklahoma","545","2,537,906","21.47","20.59","10,555"
"2021","White","Oregon","545","3,148,249","17.31","15.52","9,273"
"2021","White","Pennsylvania","1,052","9,743,314","10.80","9.96","18,330"
"2021","White","Rhode Island","43","773,042","5.56","5.10","745"
"2021","White","South Carolina","602","3,267,818","18.42","17.69","11,280"
"2021","White","South Dakota","90","727,299","12.38","11.66","1,534"
"2021","White","Tennessee","902","5,035,197","17.91","17.21","17,373"
"2021","White","Texas","2,172","12,030,515","18.05","16.92","40,948"
"2021","White","Utah","362","2,561,385","14.13","14.43","7,940"
"2021","White","Vermont","83","594,838","13.95","13.05","1,580"
"2021","White","Virginia","670","5,188,765","12.91","11.80","12,217"
"2021","White","Washington","627","5,090,821","12.32","11.24","11,383"
"2021","White","West Virginia","291","1,631,262","17.84","16.94","5,107"
"2021","White","Wisconsin","486","4,708,040","10.32","9.69","9,069"
"2021","White","Wyoming","148","483,743","30.60","29.84","2,994"
"2021","Black","Alabama","619","1,332,160","46.47","45.89","21,018"
"2021","Black","Alaska","--","24,056","--","--","--"
"2021","Black","Arizona","117","345,542","33.86","32.22","3,775"
"2021","Black","Arkansas","197","466,459","42.23","41.64","6,938"
"2021","Black","California","683","2,201,400","31.03","30.49","21,555"
"2021","Black","Colorado","82","237,898","34.47","31.88","2,464"
"2021","Black","Connecticut","87","381,092","22.83","21.87","3,127"
"2021","Black","Delaware","78","223,004","34.98","35.55","2,755"
"2021","Black","District of Columbia","170","294,856","57.66","56.48","5,653"
"2021","Black","Florida","863","3,397,033","25.41","24.97","29,664"
"2021","Black","Georgia","1,096","3,437,034","31.89","31.05","35,852"
"2021","Black","Hawaii","--","28,339","--","--","--"
"2021","Black","Idaho","--","14,777","--","--","--"
"2021","Black","Illinois","1,131","1,786,596","63.31","63.15","39,541"
"2021","Black","Indiana","364","664,325","54.79","52.98","12,439"
"2021","Black","Iowa","36","130,582","27.57","26.06","1,274"
"2021","Black","Kansas","59","169,390","34.83","34.16","2,046"
"2021","Black","Kentucky","244","374,018","65.24","62.26","8,621"
"2021","Black","Louisiana","794","1,477,483","53.74","53.11","27,962"
"2021","Black","Maine","--","23,991","--","--","--"
"2021","Black","Maryland","559","1,856,924","30.10","31.02","18,246"
"2021","Black","Massachusetts","61","521,391","11.70","10.95","2,033"
"2021","Black","Michigan","632","1,387,600","45.55","45.68","20,252"
"2021","Black","Minnesota","122","409,873","29.77","28.46","4,177"
"2021","Black","Mississippi","576","1,106,108","52.07","52.36","18,918"
"2021","Black","Missouri","515","712,974","72.23","71.84","17,156"
"2021","Black","Montana","--","6,101","--","--","--"
"2021","Black","Nebraska","28","97,895","28.60","26.90","1,048"
"2021","Black","Nevada","125","302,957","41.26","39.94","3,942"
"2021","Black","New Hampshire","--","21,431","--","--","--"
"2021","Black","New Jersey","218","1,201,268","18.15","18.27","7,235"
"2021","Black","New Mexico","20**","42,479","47.08**","45.49**","509"
"2021","Black","New York","456","2,882,389","15.82","15.85","15,587"
"2021","Black","North Carolina","704","2,230,732","31.56","30.69","23,789"
"2021","Black","North Dakota","--","26,160","--","--","--"
"2021","Black","Ohio","755","1,509,310","50.02","50.13","26,140"
"2021","Black","Oklahoma","115","297,545","38.65","37.30","3,916"
"2021","Black","Oregon","38","84,726","44.85","41.38","1,327"
"2021","Black","Pennsylvania","699","1,411,961","49.51","47.56","24,482"
"2021","Black","Rhode Island","--","68,366","--","--","--"
"2021","Black","South Carolina","491","1,343,016","36.56","36.88","17,120"
"2021","Black","South Dakota","--","21,246","--","--","--"
"2021","Black","Tennessee","588","1,141,202","51.53","50.59","20,072"
"2021","Black","Texas","1,099","3,687,259","29.81","28.47","36,329"
"2021","Black","Utah","--","39,591","--","--","--"
"2021","Black","Vermont","0**","8,663","0.00**","0.00**","--"
"2021","Black","Virginia","475","1,655,326","28.70","28.91","16,038"
"2021","Black","Washington","86","315,983","27.22","24.76","2,845"
"2021","Black","West Virginia","24","64,504","37.21","35.58","817"
"2021","Black","Wisconsin","243","369,303","65.80","62.58","8,548"
"2021","Black","Wyoming","0**","5,922","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","Alabama","--","27,672","--","--","--"
"2021","American Indian / Alaska Native","Alaska","47","109,428","42.95","43.03","1,637"
"2021","American Indian / Alaska Native","Arizona","60","278,724","21.53","20.59","1,870"
"2021","American Indian / Alaska Native","Arkansas","--","23,680","--","--","--"
"2021","American Indian / Alaska Native","California","19**","159,846","11.89**","12.56**","615"
"2021","American Indian / Alaska Native","Colorado","--","36,221","--","--","--"
"2021","American Indian / Alaska Native","Connecticut","--","8,046","--","--","--"
"2021","American Indian / Alaska Native","Delaware","0**","3,003","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","District of Columbia","0**","1,356","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","Florida","--","55,165","--","--","--"
"2021","American Indian / Alaska Native","Georgia","--","24,749","--","--","--"
"2021","American Indian / Alaska Native","Hawaii","0**","3,083","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","Idaho","--","19,657","--","--","--"
"2021","American Indian / Alaska Native","Illinois","--","19,642","--","--","--"
"2021","American Indian / Alaska Native","Indiana","0**","15,591","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","Iowa","--","9,805","--","--","--"
"2021","American Indian / Alaska Native","Kansas","--","22,925","--","--","--"
"2021","American Indian / Alaska Native","Kentucky","0**","9,236","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","Louisiana","--","29,688","--","--","--"
"2021","American Indian / Alaska Native","Maine","--","8,782","--","--","--"
"2021","American Indian / Alaska Native","Maryland","0**","14,582","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","Massachusetts","0**","12,640","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","Michigan","--","56,800","--","--","--"
"2021","American Indian / Alaska Native","Minnesota","13**","59,689","21.78**","22.42**","370"
"2021","American Indian / Alaska Native","Mississippi","--","14,921","--","--","--"
"2021","American Indian / Alaska Native","Missouri","--","26,706","--","--","--"
"2021","American Indian / Alaska Native","Montana","28","65,622","42.67","45.45","907"
"2021","American Indian / Alaska Native","Nebraska","--","15,932","--","--","--"
"2021","American Indian / Alaska Native","Nevada","--","26,550","--","--","--"
"2021","American Indian / Alaska Native","New Hampshire","0**","2,924","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","New Jersey","0**","14,061","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","New Mexico","40","191,645","20.87","20.97","1,102"
"2021","American Indian / Alaska Native","New York","0**","59,314","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","North Carolina","42","109,807","38.25","39.81","1,152"
"2021","American Indian / Alaska Native","North Dakota","--","37,313","--","--","--"
"2021","American Indian / Alaska Native","Ohio","--","22,672","--","--","--"
"2021","American Indian / Alaska Native","Oklahoma","95","329,346","28.85","29.90","2,564"
"2021","American Indian / Alaska Native","Oregon","--","46,080","--","--","--"
"2021","American Indian / Alaska Native","Pennsylvania","--","18,819","--","--","--"
"2021","American Indian / Alaska Native","Rhode Island","0**","4,563","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","South Carolina","--","19,028","--","--","--"
"2021","American Indian / Alaska Native","South Dakota","27","70,206","38.46","36.97","973"
"2021","American Indian / Alaska Native","Tennessee","--","19,606","--","--","--"
"2021","American Indian / Alaska Native","Texas","--","96,805","--","--","--"
"2021","American Indian / Alaska Native","Utah","--","29,880","--","--","--"
"2021","American Indian / Alaska Native","Vermont","0**","2,064","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","Virginia","--","22,944","--","--","--"
"2021","American Indian / Alaska Native","Washington","15**","93,950","15.97**","16.21**","473"
"2021","American Indian / Alaska Native","West Virginia","0**","3,842","0.00**","0.00**","--"
"2021","American Indian / Alaska Native","Wisconsin","--","51,617","--","--","--"
"2021","American Indian / Alaska Native","Wyoming","--","11,994","--","--","--"
"2021","Asian","Alabama","--","76,371","--","--","--"
"2021","Asian","Alaska","--","47,728","--","--","--"
"2021","Asian","Arizona","13**","262,032","4.96**","4.56**","386"
"2021","Asian","Arkansas","--","52,458","--","--","--"
"2021","Asian","California","133","5,999,842","2.22","2.17","3,550"
"2021","Asian","Colorado","--","200,357","--","--","--"
"2021","Asian","Connecticut","--","178,256","--","--","--"
"2021","Asian","Delaware","--","41,929","--","--","--"
"2021","Asian","District of Columbia","--","29,441","--","--","--"
"2021","Asian","Florida","20**","640,758","3.12**","3.12**","596"
"2021","Asian","Georgia","35","483,117","7.25","6.81","930"
"2021","Asian","Hawaii","--","527,248","--","--","--"
"2021","Asian","Idaho","--","28,587","--","--","--"
"2021","Asian","Illinois","13**","755,787","1.72**","1.58**","342"
"2021","Asian","Indiana","15**","179,603","8.35**","7.78**","433"
"2021","Asian","Iowa","--","85,392","--","--","--"
"2021","Asian","Kansas","--","91,057","--","--","--"
"2021","Asian","Kentucky","--","74,843","--","--","--"
"2021","Asian","Louisiana","--","83,584","--","--","--"
"2021","Asian","Maine","--","18,272","--","--","--"
"2021","Asian","Maryland","10**","414,577","2.41**","2.47**","258"
"2021","Asian","Massachusetts","--","517,724","--","--","--"
"2021","Asian","Michigan","--","339,273","--","--","--"
"2021","Asian","Minnesota","17**","302,463","5.62**","4.74**","566"
"2021","Asian","Mississippi","--","32,575","--","--","--"
"2021","Asian","Missouri","--","136,344","--","--","--"
"2021","Asian","Montana","0**","10,666","0.00**","0.00**","--"
"2021","Asian","Nebraska","0**","52,985","0.00**","0.00**","--"
"2021","Asian","Nevada","14**","273,365","5.12**","5.31**","435"
"2021","Asian","New Hampshire","0**","42,114","0.00**","0.00**","--"
"2021","Asian","New Jersey","--","940,701","--","--","--"
"2021","Asian","New Mexico","0**","35,645","0.00**","0.00**","--"
"2021","Asian","New York","19**","1,827,772","1.04**","1.00**","623"
"2021","Asian","North Carolina","15**","348,781","4.30**","4.31**","379"
"2021","Asian","North Dakota","--","12,928","--","--","--"
"2021","Asian","Ohio","13**","307,341","4.23**","4.07**","442"
"2021","Asian","Oklahoma","--","95,607","--","--","--"
"2021","Asian","Oregon","--","204,522","--","--","--"
"2021","Asian","Pennsylvania","19**","507,918","3.74**","3.55**","565"
"2021","Asian","Rhode Island","--","38,736","--","--","--"
"2021","Asian","South Carolina","--","96,715","--","--","--"
"2021","Asian","South Dakota","--","15,041","--","--","--"
"2021","Asian","Tennessee","--","135,364","--","--","--"
"2021","Asian","Texas","74","1,579,312","4.69","4.68","2,196"
"2021","Asian","Utah","--","85,559","--","--","--"
"2021","Asian","Vermont","0**","12,844","0.00**","0.00**","--"
"2021","Asian","Virginia","16**","606,073","2.64**","2.67**","460"
"2021","Asian","Washington","26","755,112","3.44","3.17","715"
"2021","Asian","West Virginia","--","15,384","--","--","--"
"2021","Asian","Wisconsin","16**","182,424","8.77**","7.52**","533"
"2021","Asian","Wyoming","0**","5,779","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Alabama","--","2,552","--","--","--"
"2021","HI Native / Pacific Islander","Alaska","--","11,545","--","--","--"
"2021","HI Native / Pacific Islander","Arizona","--","14,239","--","--","--"
"2021","HI Native / Pacific Islander","Arkansas","0**","12,088","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","California","21","146,582","14.33","13.90","641"
"2021","HI Native / Pacific Islander","Colorado","--","8,926","--","--","--"
"2021","HI Native / Pacific Islander","Connecticut","0**","1,390","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Delaware","0**","351","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","District of Columbia","0**","328","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Florida","--","14,619","--","--","--"
"2021","HI Native / Pacific Islander","Georgia","0**","7,701","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Hawaii","--","140,232","--","--","--"
"2021","HI Native / Pacific Islander","Idaho","0**","3,494","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Illinois","0**","3,767","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Indiana","0**","2,824","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Iowa","0**","5,637","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Kansas","0**","3,170","0.00**","0.00**","--"
"2021","HI Native / Pacific Islander","Kentucky","0**","3,468","0.00**","0.00**","--"
