"Year","State","Race","Ethnicity","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2022","New Hampshire","Asian","Non-Hispanic","0**","9,086","0.00**","--","--"
"2022","New Hampshire","Asian","Hispanic","0**","239","0.00**","--","--"
"2022","New Hampshire","HI Native / Pacific Islander","Non-Hispanic","0**","86","0.00**","--","--"
"2022","New Hampshire","HI Native / Pacific Islander","Hispanic","0**","188","0.00**","--","--"
"2022","New Hampshire","More than One Race","Non-Hispanic","0**","8,908","0.00**","--","--"
"2022","New Hampshire","More than One Race","Hispanic","0**","1,209","0.00**","--","--"
"2022","New Jersey","White","Non-Hispanic","--","880,948","--","--","--"
"2022","New Jersey","White","Hispanic","--","452,928","--","--","--"
"2022","New Jersey","Black","Non-Hispanic","12**","270,570","4.44**","--","615"
"2022","New Jersey","Black","Hispanic","0**","78,215","0.00**","--","--"
"2022","New Jersey","American Indian / Alaska Native","Non-Hispanic","0**","3,534","0.00**","--","--"
"2022","New Jersey","American Indian / Alaska Native","Hispanic","0**","17,626","0.00**","--","--"
"2022","New Jersey","Asian","Non-Hispanic","0**","206,189","0.00**","--","--"
"2022","New Jersey","Asian","Hispanic","0**","7,211","0.00**","--","--"
"2022","New Jersey","HI Native / Pacific Islander","Non-Hispanic","0**","935","0.00**","--","--"
"2022","New Jersey","HI Native / Pacific Islander","Hispanic","0**","3,819","0.00**","--","--"
"2022","New Jersey","More than One Race","Non-Hispanic","0**","67,651","0.00**","--","--"
"2022","New Jersey","More than One Race","Hispanic","0**","28,085","0.00**","--","--"
"2022","New Mexico","White","Non-Hispanic","--","108,349","--","--","--"
"2022","New Mexico","White","Hispanic","21","236,103","8.89","--","1,034"
"2022","New Mexico","Black","Non-Hispanic","--","8,808","--","--","--"
"2022","New Mexico","Black","Hispanic","--","5,595","--","--","--"
"2022","New Mexico","American Indian / Alaska Native","Non-Hispanic","--","46,433","--","--","--"
"2022","New Mexico","American Indian / Alaska Native","Hispanic","0**","23,012","0.00**","--","--"
"2022","New Mexico","Asian","Non-Hispanic","0**","6,164","0.00**","--","--"
"2022","New Mexico","Asian","Hispanic","0**","1,826","0.00**","--","--"
"2022","New Mexico","HI Native / Pacific Islander","Non-Hispanic","0**","230","0.00**","--","--"
"2022","New Mexico","HI Native / Pacific Islander","Hispanic","0**","610","0.00**","--","--"
"2022","New Mexico","More than One Race","Non-Hispanic","0**","13,031","0.00**","--","--"
"2022","New Mexico","More than One Race","Hispanic","0**","9,907","0.00**","--","--"
"2022","New York","White","Non-Hispanic","12**","1,887,385","0.64**","--","593"
"2022","New York","White","Hispanic","--","706,242","--","--","--"
"2022","New York","Black","Non-Hispanic","30","591,575","5.07","--","1,470"
"2022","New York","Black","Hispanic","0**","192,476","0.00**","--","--"
"2022","New York","American Indian / Alaska Native","Non-Hispanic","0**","12,354","0.00**","--","--"
"2022","New York","American Indian / Alaska Native","Hispanic","0**","40,333","0.00**","--","--"
"2022","New York","Asian","Non-Hispanic","0**","358,305","0.00**","--","--"
"2022","New York","Asian","Hispanic","0**","13,414","0.00**","--","--"
"2022","New York","HI Native / Pacific Islander","Non-Hispanic","0**","2,150","0.00**","--","--"
"2022","New York","HI Native / Pacific Islander","Hispanic","0**","5,129","0.00**","--","--"
"2022","New York","More than One Race","Non-Hispanic","0**","159,045","0.00**","--","--"
"2022","New York","More than One Race","Hispanic","0**","59,543","0.00**","--","--"
"2022","North Carolina","White","Non-Hispanic","25","1,154,705","2.17","--","1,275"
"2022","North Carolina","White","Hispanic","13**","324,312","4.01**","--","665"
"2022","North Carolina","Black","Non-Hispanic","67","514,646","13.02","--","3,367"
"2022","North Carolina","Black","Hispanic","--","53,358","--","--","--"
"2022","North Carolina","American Indian / Alaska Native","Non-Hispanic","--","24,480","--","--","--"
"2022","North Carolina","American Indian / Alaska Native","Hispanic","0**","24,755","0.00**","--","--"
"2022","North Carolina","Asian","Non-Hispanic","0**","87,857","0.00**","--","--"
"2022","North Carolina","Asian","Hispanic","0**","7,144","0.00**","--","--"
"2022","North Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","1,884","0.00**","--","--"
"2022","North Carolina","HI Native / Pacific Islander","Hispanic","0**","4,684","0.00**","--","--"
"2022","North Carolina","More than One Race","Non-Hispanic","--","110,548","--","--","--"
"2022","North Carolina","More than One Race","Hispanic","0**","20,524","0.00**","--","--"
"2022","North Dakota","White","Non-Hispanic","--","136,755","--","--","--"
"2022","North Dakota","White","Hispanic","0**","9,636","0.00**","--","--"
"2022","North Dakota","Black","Non-Hispanic","--","8,704","--","--","--"
"2022","North Dakota","Black","Hispanic","0**","615","0.00**","--","--"
"2022","North Dakota","American Indian / Alaska Native","Non-Hispanic","0**","12,642","0.00**","--","--"
"2022","North Dakota","American Indian / Alaska Native","Hispanic","0**","2,379","0.00**","--","--"
"2022","North Dakota","Asian","Non-Hispanic","0**","3,133","0.00**","--","--"
"2022","North Dakota","Asian","Hispanic","0**","223","0.00**","--","--"
"2022","North Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","276","0.00**","--","--"
"2022","North Dakota","HI Native / Pacific Islander","Hispanic","0**","119","0.00**","--","--"
"2022","North Dakota","More than One Race","Non-Hispanic","0**","8,754","0.00**","--","--"
"2022","North Dakota","More than One Race","Hispanic","0**","1,109","0.00**","--","--"
"2022","Ohio","White","Non-Hispanic","34","1,784,035","1.91","--","1,756"
"2022","Ohio","White","Hispanic","--","145,245","--","--","--"
"2022","Ohio","Black","Non-Hispanic","65","400,597","16.23","--","3,330"
"2022","Ohio","Black","Hispanic","0**","22,774","0.00**","--","--"
"2022","Ohio","American Indian / Alaska Native","Non-Hispanic","0**","3,573","0.00**","--","--"
"2022","Ohio","American Indian / Alaska Native","Hispanic","0**","5,179","0.00**","--","--"
"2022","Ohio","Asian","Non-Hispanic","--","73,756","--","--","--"
"2022","Ohio","Asian","Hispanic","0**","2,196","0.00**","--","--"
"2022","Ohio","HI Native / Pacific Islander","Non-Hispanic","0**","1,530","0.00**","--","--"
"2022","Ohio","HI Native / Pacific Islander","Hispanic","0**","1,100","0.00**","--","--"
"2022","Ohio","More than One Race","Non-Hispanic","0**","136,640","0.00**","--","--"
"2022","Ohio","More than One Race","Hispanic","0**","15,568","0.00**","--","--"
"2022","Oklahoma","White","Non-Hispanic","15**","484,140","3.10**","--","799"
"2022","Oklahoma","White","Hispanic","--","137,758","--","--","--"
"2022","Oklahoma","Black","Non-Hispanic","13**","75,080","17.32**","--","663"
"2022","Oklahoma","Black","Hispanic","--","8,189","--","--","--"
"2022","Oklahoma","American Indian / Alaska Native","Non-Hispanic","--","89,911","--","--","--"
"2022","Oklahoma","American Indian / Alaska Native","Hispanic","0**","29,334","0.00**","--","--"
"2022","Oklahoma","Asian","Non-Hispanic","0**","22,302","0.00**","--","--"
"2022","Oklahoma","Asian","Hispanic","0**","1,468","0.00**","--","--"
"2022","Oklahoma","HI Native / Pacific Islander","Non-Hispanic","0**","2,855","0.00**","--","--"
"2022","Oklahoma","HI Native / Pacific Islander","Hispanic","0**","586","0.00**","--","--"
"2022","Oklahoma","More than One Race","Non-Hispanic","--","99,940","--","--","--"
"2022","Oklahoma","More than One Race","Hispanic","0**","13,955","0.00**","--","--"
"2022","Oregon","White","Non-Hispanic","--","515,879","--","--","--"
"2022","Oregon","White","Hispanic","--","168,252","--","--","--"
"2022","Oregon","Black","Non-Hispanic","--","20,299","--","--","--"
"2022","Oregon","Black","Hispanic","0**","3,938","0.00**","--","--"
"2022","Oregon","American Indian / Alaska Native","Non-Hispanic","0**","8,445","0.00**","--","--"
"2022","Oregon","American Indian / Alaska Native","Hispanic","0**","13,736","0.00**","--","--"
"2022","Oregon","Asian","Non-Hispanic","--","37,771","--","--","--"
"2022","Oregon","Asian","Hispanic","0**","2,681","0.00**","--","--"
"2022","Oregon","HI Native / Pacific Islander","Non-Hispanic","0**","4,470","0.00**","--","--"
"2022","Oregon","HI Native / Pacific Islander","Hispanic","0**","888","0.00**","--","--"
"2022","Oregon","More than One Race","Non-Hispanic","--","56,633","--","--","--"
"2022","Oregon","More than One Race","Hispanic","0**","12,803","0.00**","--","--"
"2022","Pennsylvania","White","Non-Hispanic","36","1,703,751","2.11","--","1,814"
"2022","Pennsylvania","White","Hispanic","16**","246,265","6.50**","--","820"
"2022","Pennsylvania","Black","Non-Hispanic","42","339,604","12.37","--","2,110"
"2022","Pennsylvania","Black","Hispanic","--","74,520","--","--","--"
"2022","Pennsylvania","American Indian / Alaska Native","Non-Hispanic","0**","3,438","0.00**","--","--"
"2022","Pennsylvania","American Indian / Alaska Native","Hispanic","0**","15,345","0.00**","--","--"
"2022","Pennsylvania","Asian","Non-Hispanic","--","114,189","--","--","--"
"2022","Pennsylvania","Asian","Hispanic","--","6,264","--","--","--"
"2022","Pennsylvania","HI Native / Pacific Islander","Non-Hispanic","0**","991","0.00**","--","--"
"2022","Pennsylvania","HI Native / Pacific Islander","Hispanic","0**","3,936","0.00**","--","--"
"2022","Pennsylvania","More than One Race","Non-Hispanic","--","117,182","--","--","--"
"2022","Pennsylvania","More than One Race","Hispanic","0**","27,181","0.00**","--","--"
"2022","Rhode Island","White","Non-Hispanic","0**","111,929","0.00**","--","--"
"2022","Rhode Island","White","Hispanic","0**","40,091","0.00**","--","--"
"2022","Rhode Island","Black","Non-Hispanic","--","15,285","--","--","--"
"2022","Rhode Island","Black","Hispanic","--","10,480","--","--","--"
"2022","Rhode Island","American Indian / Alaska Native","Non-Hispanic","0**","955","0.00**","--","--"
"2022","Rhode Island","American Indian / Alaska Native","Hispanic","0**","4,256","0.00**","--","--"
"2022","Rhode Island","Asian","Non-Hispanic","0**","7,642","0.00**","--","--"
"2022","Rhode Island","Asian","Hispanic","0**","797","0.00**","--","--"
"2022","Rhode Island","HI Native / Pacific Islander","Non-Hispanic","0**","145","0.00**","--","--"
"2022","Rhode Island","HI Native / Pacific Islander","Hispanic","0**","586","0.00**","--","--"
"2022","Rhode Island","More than One Race","Non-Hispanic","0**","10,125","0.00**","--","--"
"2022","Rhode Island","More than One Race","Hispanic","0**","3,476","0.00**","--","--"
"2022","South Carolina","White","Non-Hispanic","15**","605,375","2.48**","--","778"
"2022","South Carolina","White","Hispanic","--","103,034","--","--","--"
"2022","South Carolina","Black","Non-Hispanic","56","320,390","17.48","--","2,790"
"2022","South Carolina","Black","Hispanic","0**","15,426","0.00**","--","--"
"2022","South Carolina","American Indian / Alaska Native","Non-Hispanic","0**","3,198","0.00**","--","--"
"2022","South Carolina","American Indian / Alaska Native","Hispanic","0**","5,171","0.00**","--","--"
"2022","South Carolina","Asian","Non-Hispanic","--","21,273","--","--","--"
"2022","South Carolina","Asian","Hispanic","0**","1,634","0.00**","--","--"
"2022","South Carolina","HI Native / Pacific Islander","Non-Hispanic","0**","830","0.00**","--","--"
"2022","South Carolina","HI Native / Pacific Islander","Hispanic","0**","1,078","0.00**","--","--"
"2022","South Carolina","More than One Race","Non-Hispanic","0**","50,429","0.00**","--","--"
"2022","South Carolina","More than One Race","Hispanic","0**","6,833","0.00**","--","--"
"2022","South Dakota","White","Non-Hispanic","--","155,014","--","--","--"
"2022","South Dakota","White","Hispanic","0**","11,107","0.00**","--","--"
"2022","South Dakota","Black","Non-Hispanic","0**","7,521","0.00**","--","--"
"2022","South Dakota","Black","Hispanic","0**","509","0.00**","--","--"
"2022","South Dakota","American Indian / Alaska Native","Non-Hispanic","--","25,368","--","--","--"
"2022","South Dakota","American Indian / Alaska Native","Hispanic","0**","4,904","0.00**","--","--"
"2022","South Dakota","Asian","Non-Hispanic","0**","4,023","0.00**","--","--"
"2022","South Dakota","Asian","Hispanic","0**","194","0.00**","--","--"
"2022","South Dakota","HI Native / Pacific Islander","Non-Hispanic","0**","279","0.00**","--","--"
"2022","South Dakota","HI Native / Pacific Islander","Hispanic","0**","98","0.00**","--","--"
"2022","South Dakota","More than One Race","Non-Hispanic","0**","10,959","0.00**","--","--"
"2022","South Dakota","More than One Race","Hispanic","0**","1,413","0.00**","--","--"
"2022","Tennessee","White","Non-Hispanic","25","983,440","2.54","--","1,293"
"2022","Tennessee","White","Hispanic","--","157,692","--","--","--"
"2022","Tennessee","Black","Non-Hispanic","46","284,897","16.15","--","2,337"
"2022","Tennessee","Black","Hispanic","0**","14,948","0.00**","--","--"
"2022","Tennessee","American Indian / Alaska Native","Non-Hispanic","0**","2,983","0.00**","--","--"
"2022","Tennessee","American Indian / Alaska Native","Hispanic","0**","8,892","0.00**","--","--"
"2022","Tennessee","Asian","Non-Hispanic","0**","30,911","0.00**","--","--"
"2022","Tennessee","Asian","Hispanic","0**","3,179","0.00**","--","--"
"2022","Tennessee","HI Native / Pacific Islander","Non-Hispanic","0**","1,070","0.00**","--","--"
"2022","Tennessee","HI Native / Pacific Islander","Hispanic","0**","1,901","0.00**","--","--"
"2022","Tennessee","More than One Race","Non-Hispanic","--","65,798","--","--","--"
"2022","Tennessee","More than One Race","Hispanic","0**","8,984","0.00**","--","--"
"2022","Texas","White","Non-Hispanic","76","2,304,078","3.30","--","3,850"
"2022","Texas","White","Hispanic","135","3,350,500","4.03","--","6,826"
"2022","Texas","Black","Non-Hispanic","78","954,274","8.17","--","3,907"
"2022","Texas","Black","Hispanic","--","111,807","--","--","--"
"2022","Texas","American Indian / Alaska Native","Non-Hispanic","0**","17,851","0.00**","--","--"
"2022","Texas","American Indian / Alaska Native","Hispanic","0**","64,279","0.00**","--","--"
"2022","Texas","Asian","Non-Hispanic","--","373,855","--","--","--"
"2022","Texas","Asian","Hispanic","0**","24,256","0.00**","--","--"
"2022","Texas","HI Native / Pacific Islander","Non-Hispanic","0**","7,098","0.00**","--","--"
"2022","Texas","HI Native / Pacific Islander","Hispanic","0**","6,966","0.00**","--","--"
"2022","Texas","More than One Race","Non-Hispanic","--","223,291","--","--","--"
"2022","Texas","More than One Race","Hispanic","--","77,997","--","--","--"
"2022","Utah","White","Non-Hispanic","11**","668,196","1.65**","--","542"
"2022","Utah","White","Hispanic","--","159,547","--","--","--"
"2022","Utah","Black","Non-Hispanic","--","11,714","--","--","--"
"2022","Utah","Black","Hispanic","0**","4,639","0.00**","--","--"
"2022","Utah","American Indian / Alaska Native","Non-Hispanic","--","7,480","--","--","--"
"2022","Utah","American Indian / Alaska Native","Hispanic","0**","9,737","0.00**","--","--"
"2022","Utah","Asian","Non-Hispanic","0**","18,688","0.00**","--","--"
"2022","Utah","Asian","Hispanic","--","2,473","--","--","--"
"2022","Utah","HI Native / Pacific Islander","Non-Hispanic","--","11,210","--","--","--"
"2022","Utah","HI Native / Pacific Islander","Hispanic","0**","1,579","0.00**","--","--"
"2022","Utah","More than One Race","Non-Hispanic","0**","37,722","0.00**","--","--"
"2022","Utah","More than One Race","Hispanic","0**","9,109","0.00**","--","--"
"2022","Vermont","White","Non-Hispanic","--","102,135","--","--","--"
"2022","Vermont","White","Hispanic","0**","3,281","0.00**","--","--"
"2022","Vermont","Black","Non-Hispanic","0**","2,272","0.00**","--","--"
"2022","Vermont","Black","Hispanic","0**","221","0.00**","--","--"
"2022","Vermont","American Indian / Alaska Native","Non-Hispanic","0**","266","0.00**","--","--"
"2022","Vermont","American Indian / Alaska Native","Hispanic","0**","153","0.00**","--","--"
"2022","Vermont","Asian","Non-Hispanic","0**","2,599","0.00**","--","--"
"2022","Vermont","Asian","Hispanic","0**","63","0.00**","--","--"
"2022","Vermont","HI Native / Pacific Islander","Non-Hispanic","0**","34","0.00**","--","--"
"2022","Vermont","HI Native / Pacific Islander","Hispanic","0**","8","0.00**","--","--"
"2022","Vermont","More than One Race","Non-Hispanic","0**","4,716","0.00**","--","--"
"2022","Vermont","More than One Race","Hispanic","0**","451","0.00**","--","--"
"2022","Virginia","White","Non-Hispanic","25","963,202","2.60","--","1,250"
"2022","Virginia","White","Hispanic","--","236,755","--","--","--"
"2022","Virginia","Black","Non-Hispanic","43","373,666","11.51","--","2,146"
"2022","Virginia","Black","Hispanic","0**","29,499","0.00**","--","--"
"2022","Virginia","American Indian / Alaska Native","Non-Hispanic","0**","3,791","0.00**","--","--"
"2022","Virginia","American Indian / Alaska Native","Hispanic","0**","8,943","0.00**","--","--"
"2022","Virginia","Asian","Non-Hispanic","--","129,006","--","--","--"
"2022","Virginia","Asian","Hispanic","0**","6,271","0.00**","--","--"
"2022","Virginia","HI Native / Pacific Islander","Non-Hispanic","0**","1,205","0.00**","--","--"
"2022","Virginia","HI Native / Pacific Islander","Hispanic","0**","2,053","0.00**","--","--"
"2022","Virginia","More than One Race","Non-Hispanic","--","116,272","--","--","--"
"2022","Virginia","More than One Race","Hispanic","0**","17,638","0.00**","--","--"
"2022","Washington","White","Non-Hispanic","--","870,682","--","--","--"
"2022","Washington","White","Hispanic","10**","305,801","3.27**","--","490"
"2022","Washington","Black","Non-Hispanic","--","73,922","--","--","--"
"2022","Washington","Black","Hispanic","0**","14,076","0.00**","--","--"
"2022","Washington","American Indian / Alaska Native","Non-Hispanic","--","19,784","--","--","--"
"2022","Washington","American Indian / Alaska Native","Hispanic","--","31,635","--","--","--"
"2022","Washington","Asian","Non-Hispanic","--","146,867","--","--","--"
"2022","Washington","Asian","Hispanic","0**","8,654","0.00**","--","--"
"2022","Washington","HI Native / Pacific Islander","Non-Hispanic","--","15,288","--","--","--"
"2022","Washington","HI Native / Pacific Islander","Hispanic","0**","3,208","0.00**","--","--"
"2022","Washington","More than One Race","Non-Hispanic","--","146,806","--","--","--"
"2022","Washington","More than One Race","Hispanic","0**","29,275","0.00**","--","--"
"2022","West Virginia","White","Non-Hispanic","--","310,701","--","--","--"
"2022","West Virginia","White","Hispanic","0**","9,134","0.00**","--","--"
"2022","West Virginia","Black","Non-Hispanic","0**","13,092","0.00**","--","--"
"2022","West Virginia","Black","Hispanic","0**","813","0.00**","--","--"
"2022","West Virginia","American Indian / Alaska Native","Non-Hispanic","0**","472","0.00**","--","--"
"2022","West Virginia","American Indian / Alaska Native","Hispanic","0**","342","0.00**","--","--"
"2022","West Virginia","Asian","Non-Hispanic","0**","2,797","0.00**","--","--"
"2022","West Virginia","Asian","Hispanic","0**","143","0.00**","--","--"
"2022","West Virginia","HI Native / Pacific Islander","Non-Hispanic","0**","67","0.00**","--","--"
"2022","West Virginia","HI Native / Pacific Islander","Hispanic","0**","33","0.00**","--","--"
"2022","West Virginia","More than One Race","Non-Hispanic","0**","16,351","0.00**","--","--"
"2022","West Virginia","More than One Race","Hispanic","0**","974","0.00**","--","--"
"2022","Wisconsin","White","Non-Hispanic","22","860,505","2.56","--","1,124"
"2022","Wisconsin","White","Hispanic","--","137,965","--","--","--"
"2022","Wisconsin","Black","Non-Hispanic","27","111,027","24.32","--","1,385"
"2022","Wisconsin","Black","Hispanic","--","8,800","--","--","--"
"2022","Wisconsin","American Indian / Alaska Native","Non-Hispanic","--","12,727","--","--","--"
"2022","Wisconsin","American Indian / Alaska Native","Hispanic","0**","10,489","0.00**","--","--"
"2022","Wisconsin","Asian","Non-Hispanic","0**","50,752","0.00**","--","--"
"2022","Wisconsin","Asian","Hispanic","--","1,575","--","--","--"
"2022","Wisconsin","HI Native / Pacific Islander","Non-Hispanic","0**","594","0.00**","--","--"
"2022","Wisconsin","HI Native / Pacific Islander","Hispanic","0**","390","0.00**","--","--"
"2022","Wisconsin","More than One Race","Non-Hispanic","0**","55,385","0.00**","--","--"
"2022","Wisconsin","More than One Race","Hispanic","0**","10,180","0.00**","--","--"
"2022","Wyoming","White","Non-Hispanic","--","99,646","--","--","--"
"2022","Wyoming","White","Hispanic","--","16,750","--","--","--"
"2022","Wyoming","Black","Non-Hispanic","0**","1,241","0.00**","--","--"
"2022","Wyoming","Black","Hispanic","0**","456","0.00**","--","--"
"2022","Wyoming","American Indian / Alaska Native","Non-Hispanic","0**","3,461","0.00**","--","--"
"2022","Wyoming","American Indian / Alaska Native","Hispanic","0**","2,197","0.00**","--","--"
"2022","Wyoming","Asian","Non-Hispanic","0**","1,003","0.00**","--","--"
"2022","Wyoming","Asian","Hispanic","0**","269","0.00**","--","--"
"2022","Wyoming","HI Native / Pacific Islander","Non-Hispanic","0**","85","0.00**","--","--"
"2022","Wyoming","HI Native / Pacific Islander","Hispanic","0**","56","0.00**","--","--"
"2022","Wyoming","More than One Race","Non-Hispanic","0**","4,650","0.00**","--","--"
"2022","Wyoming","More than One Race","Hispanic","0**","1,255","0.00**","--","--"
"2021","Alabama","White","Non-Hispanic","25","636,407","3.93","--","1,272"
"2021","Alabama","White","Hispanic","--","89,712","--","--","--"
"2021","Alabama","Black","Non-Hispanic","52","322,942","16.10","--","2,658"
"2021","Alabama","Black","Hispanic","0**","6,970","0.00**","--","--"
"2021","Alabama","American Indian / Alaska Native","Non-Hispanic","0**","4,081","0.00**","--","--"
"2021","Alabama","American Indian / Alaska Native","Hispanic","0**","3,493","0.00**","--","--"
"2021","Alabama","Asian","Non-Hispanic","0**","16,503","0.00**","--","--"
"2021","Alabama","Asian","Hispanic","--","1,306","--","--","--"
"2021","Alabama","HI Native / Pacific Islander","Non-Hispanic","0**","612","0.00**","--","--"
"2021","Alabama","HI Native / Pacific Islander","Hispanic","0**","1,109","0.00**","--","--"
"2021","Alabama","More than One Race","Non-Hispanic","--","40,614","--","--","--"
"2021","Alabama","More than One Race","Hispanic","0**","4,256","0.00**","--","--"
"2021","Alaska","White","Non-Hispanic","--","84,304","--","--","--"
"2021","Alaska","White","Hispanic","--","9,891","--","--","--"
"2021","Alaska","Black","Non-Hispanic","0**","5,204","0.00**","--","--"
"2021","Alaska","Black","Hispanic","0**","1,041","0.00**","--","--"
"2021","Alaska","American Indian / Alaska Native","Non-Hispanic","--","33,147","--","--","--"
"2021","Alaska","American Indian / Alaska Native","Hispanic","0**","3,007","0.00**","--","--"
"2021","Alaska","Asian","Non-Hispanic","0**","10,011","0.00**","--","--"
"2021","Alaska","Asian","Hispanic","0**","570","0.00**","--","--"
"2021","Alaska","HI Native / Pacific Islander","Non-Hispanic","0**","4,301","0.00**","--","--"
"2021","Alaska","HI Native / Pacific Islander","Hispanic","0**","215","0.00**","--","--"
"2021","Alaska","More than One Race","Non-Hispanic","--","24,300","--","--","--"
"2021","Alaska","More than One Race","Hispanic","0**","2,926","0.00**","--","--"
"2021","Arizona","White","Non-Hispanic","14**","621,131","2.25**","--","707"
"2021","Arizona","White","Hispanic","26","595,326","4.37","--","1,314"
"2021","Arizona","Black","Non-Hispanic","--","85,606","--","--","--"
"2021","Arizona","Black","Hispanic","--","20,410","--","--","--"
"2021","Arizona","American Indian / Alaska Native","Non-Hispanic","--","74,505","--","--","--"
"2021","Arizona","American Indian / Alaska Native","Hispanic","--","40,113","--","--","--"
"2021","Arizona","Asian","Non-Hispanic","--","49,716","--","--","--"
"2021","Arizona","Asian","Hispanic","0**","6,844","0.00**","--","--"
"2021","Arizona","HI Native / Pacific Islander","Non-Hispanic","0**","2,987","0.00**","--","--"
"2021","Arizona","HI Native / Pacific Islander","Hispanic","0**","2,097","0.00**","--","--"
"2021","Arizona","More than One Race","Non-Hispanic","--","70,439","--","--","--"
"2021","Arizona","More than One Race","Hispanic","--","28,511","--","--","--"
"2021","Arkansas","White","Non-Hispanic","15**","432,929","3.47**","--","770"
"2021","Arkansas","White","Hispanic","--","83,818","--","--","--"
"2021","Arkansas","Black","Non-Hispanic","17**","124,625","13.64**","--","872"
"2021","Arkansas","Black","Hispanic","0**","3,936","0.00**","--","--"
"2021","Arkansas","American Indian / Alaska Native","Non-Hispanic","--","4,960","--","--","--"
"2021","Arkansas","American Indian / Alaska Native","Hispanic","0**","3,560","0.00**","--","--"
"2021","Arkansas","Asian","Non-Hispanic","0**","12,614","0.00**","--","--"
"2021","Arkansas","Asian","Hispanic","0**","895","0.00**","--","--"
"2021","Arkansas","HI Native / Pacific Islander","Non-Hispanic","0**","4,694","0.00**","--","--"
"2021","Arkansas","HI Native / Pacific Islander","Hispanic","0**","625","0.00**","--","--"
"2021","Arkansas","More than One Race","Non-Hispanic","0**","28,776","0.00**","--","--"
"2021","Arkansas","More than One Race","Hispanic","0**","3,729","0.00**","--","--"
"2021","California","White","Non-Hispanic","17**","2,145,998","0.79**","--","848"
"2021","California","White","Hispanic","75","3,948,935","1.90","--","3,720"
"2021","California","Black","Non-Hispanic","32","438,092","7.30","--","1,618"
"2021","California","Black","Hispanic","--","111,475","--","--","--"
"2021","California","Black","Unknown","--","--","--","--","--"
"2021","California","American Indian / Alaska Native","Non-Hispanic","--","31,467","--","--","--"
"2021","California","American Indian / Alaska Native","Hispanic","0**","137,671","0.00**","--","--"
"2021","California","Asian","Non-Hispanic","--","1,113,218","--","--","--"
"2021","California","Asian","Hispanic","0**","83,315","0.00**","--","--"
"2021","California","HI Native / Pacific Islander","Non-Hispanic","--","31,335","--","--","--"
"2021","California","HI Native / Pacific Islander","Hispanic","0**","17,675","0.00**","--","--"
"2021","California","More than One Race","Non-Hispanic","--","469,745","--","--","--"
"2021","California","More than One Race","Hispanic","--","205,832","--","--","--"
"2021","Colorado","White","Non-Hispanic","14**","678,344","2.06**","--","727"
"2021","Colorado","White","Hispanic","18**","339,061","5.31**","--","909"
"2021","Colorado","Black","Non-Hispanic","--","55,230","--","--","--"
"2021","Colorado","Black","Hispanic","--","13,412","--","--","--"
"2021","Colorado","American Indian / Alaska Native","Non-Hispanic","0**","6,657","0.00**","--","--"
"2021","Colorado","American Indian / Alaska Native","Hispanic","0**","21,160","0.00**","--","--"
"2021","Colorado","Asian","Non-Hispanic","--","42,183","--","--","--"
"2021","Colorado","Asian","Hispanic","0**","4,235","0.00**","--","--"
"2021","Colorado","HI Native / Pacific Islander","Non-Hispanic","0**","2,387","0.00**","--","--"
"2021","Colorado","HI Native / Pacific Islander","Hispanic","0**","1,323","0.00**","--","--"
"2021","Colorado","More than One Race","Non-Hispanic","--","59,470","--","--","--"
"2021","Colorado","More than One Race","Hispanic","0**","20,739","0.00**","--","--"
"2021","Connecticut","White","Non-Hispanic","--","380,062","--","--","--"
"2021","Connecticut","White","Hispanic","--","148,298","--","--","--"
"2021","Connecticut","Black","Non-Hispanic","--","85,755","--","--","--"
"2021","Connecticut","Black","Hispanic","--","26,063","--","--","--"
"2021","Connecticut","American Indian / Alaska Native","Non-Hispanic","0**","2,054","0.00**","--","--"
"2021","Connecticut","American Indian / Alaska Native","Hispanic","0**","6,462","0.00**","--","--"
"2021","Connecticut","Asian","Non-Hispanic","0**","39,310","0.00**","--","--"
"2021","Connecticut","Asian","Hispanic","0**","1,577","0.00**","--","--"
"2021","Connecticut","HI Native / Pacific Islander","Non-Hispanic","0**","365","0.00**","--","--"
"2021","Connecticut","HI Native / Pacific Islander","Hispanic","0**","674","0.00**","--","--"
"2021","Connecticut","More than One Race","Non-Hispanic","0**","30,114","0.00**","--","--"
"2021","Connecticut","More than One Race","Hispanic","0**","12,096","0.00**","--","--"
"2021","Delaware","White","Non-Hispanic","0**","96,565","0.00**","--","--"
"2021","Delaware","White","Hispanic","0**","28,677","0.00**","--","--"
"2021","Delaware","Black","Non-Hispanic","--","53,348","--","--","--"
"2021","Delaware","Black","Hispanic","0**","5,271","0.00**","--","--"
"2021","Delaware","American Indian / Alaska Native","Non-Hispanic","0**","459","0.00**","--","--"
"2021","Delaware","American Indian / Alaska Native","Hispanic","0**","1,438","0.00**","--","--"
"2021","Delaware","Asian","Non-Hispanic","0**","8,982","0.00**","--","--"
"2021","Delaware","Asian","Hispanic","0**","346","0.00**","--","--"
"2021","Delaware","HI Native / Pacific Islander","Non-Hispanic","0**","81","0.00**","--","--"
"2021","Delaware","HI Native / Pacific Islander","Hispanic","0**","282","0.00**","--","--"
"2021","Delaware","More than One Race","Non-Hispanic","0**","12,167","0.00**","--","--"
