Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,State,State Code,Race,Race Code,Ethnicity,Ethnicity Code,Deaths,Population,Crude Rate
,2004,2004,Prostate,28010,Nevada,32,White,2106-3,Non-Hispanic,2186-5,181,736612,24.6
,2004,2004,Prostate,28010,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,142,600497,23.6
,2004,2004,Prostate,28010,New Jersey,34,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,16,305342,5.2
,2004,2004,Prostate,28010,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,157,545402,28.8
,2004,2004,Prostate,28010,New Jersey,34,White,2106-3,Hispanic,2135-2,31,577878,5.4
,2004,2004,Prostate,28010,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,633,2679194,23.6
,2004,2004,Prostate,28010,New Mexico,35,White,2106-3,Hispanic,2135-2,46,393598,11.7
,2004,2004,Prostate,28010,New Mexico,35,White,2106-3,Non-Hispanic,2186-5,116,408760,28.4
,2004,2004,Prostate,28010,New York,36,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,27,630030,4.3
,2004,2004,Prostate,28010,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,362,1355150,26.7
,2004,2004,Prostate,28010,New York,36,White,2106-3,Hispanic,2135-2,98,1211801,8.1
,2004,2004,Prostate,28010,New York,36,White,2106-3,Non-Hispanic,2186-5,1389,5717817,24.3
,2004,2004,Prostate,28010,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,282,872776,32.3
,2004,2004,Prostate,28010,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,564,2871664,19.6
,2004,2004,Prostate,28010,North Dakota,38,White,2106-3,Non-Hispanic,2186-5,86,294753,29.2
,2004,2004,Prostate,28010,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,198,666877,29.7
,2004,2004,Prostate,28010,Ohio,39,White,2106-3,Non-Hispanic,2186-5,1065,4670864,22.8
,2004,2004,Prostate,28010,Oklahoma,40,Black or African American,2054-5,Non-Hispanic,2186-5,33,139810,23.6
,2004,2004,Prostate,28010,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,288,1287291,22.4
,2004,2004,Prostate,28010,Oregon,41,White,2106-3,Non-Hispanic,2186-5,390,1456117,26.8
,2004,2004,Prostate,28010,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,184,617996,29.8
,2004,2004,Prostate,28010,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,1273,4989916,25.5
,2004,2004,Prostate,28010,Rhode Island,44,White,2106-3,Non-Hispanic,2186-5,126,416669,30.2
,2004,2004,Prostate,28010,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,206,576910,35.7
,2004,2004,Prostate,28010,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,281,1357323,20.7
,2004,2004,Prostate,28010,South Dakota,46,White,2106-3,Non-Hispanic,2186-5,99,333962,29.6
,2004,2004,Prostate,28010,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,121,470491,25.7
,2004,2004,Prostate,28010,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,457,2261833,20.2
,2004,2004,Prostate,28010,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,297,1247074,23.8
,2004,2004,Prostate,28010,Texas,48,White,2106-3,Hispanic,2135-2,246,3798020,6.5
,2004,2004,Prostate,28010,Texas,48,White,2106-3,Non-Hispanic,2186-5,1119,5525064,20.3
,2004,2004,Prostate,28010,Utah,49,White,2106-3,Non-Hispanic,2186-5,158,1010018,15.6
,2004,2004,Prostate,28010,Vermont,50,White,2106-3,Non-Hispanic,2186-5,77,293558,26.2
,2004,2004,Prostate,28010,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,191,706790,27
,2004,2004,Prostate,28010,Virginia,51,White,2106-3,Non-Hispanic,2186-5,442,2533173,17.4
,2004,2004,Prostate,28010,Washington,53,White,2106-3,Non-Hispanic,2186-5,557,2392676,23.3
,2004,2004,Prostate,28010,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,192,840578,22.8
,2004,2004,Prostate,28010,Wisconsin,55,Black or African American,2054-5,Non-Hispanic,2186-5,20,166254,12
,2004,2004,Prostate,28010,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,630,2349678,26.8
,2004,2004,Prostate,28010,Wyoming,56,White,2106-3,Non-Hispanic,2186-5,50,227970,21.9
,2005,2005,Prostate,28010,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,220,557579,39.5
,2005,2005,Prostate,28010,Alabama,01,White,2106-3,Non-Hispanic,2186-5,299,1548300,19.3
,2005,2005,Prostate,28010,Alaska,02,White,2106-3,Non-Hispanic,2186-5,25,239901,10.4
,2005,2005,Prostate,28010,Arizona,04,White,2106-3,Hispanic,2135-2,58,770742,7.5
,2005,2005,Prostate,28010,Arizona,04,White,2106-3,Non-Hispanic,2186-5,494,1775574,27.8
,2005,2005,Prostate,28010,Arkansas,05,Black or African American,2054-5,Non-Hispanic,2186-5,68,207255,32.8
,2005,2005,Prostate,28010,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,261,1054717,24.7
,2005,2005,Prostate,28010,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,167,2224718,7.5
,2005,2005,Prostate,28010,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,357,1156742,30.9
,2005,2005,Prostate,28010,California,06,White,2106-3,Hispanic,2135-2,379,5986496,6.3
,2005,2005,Prostate,28010,California,06,White,2106-3,Non-Hispanic,2186-5,2139,7927449,27
,2005,2005,Prostate,28010,Colorado,08,Black or African American,2054-5,Non-Hispanic,2186-5,21,99499,21.1
,2005,2005,Prostate,28010,Colorado,08,White,2106-3,Hispanic,2135-2,28,426539,6.6
,2005,2005,Prostate,28010,Colorado,08,White,2106-3,Non-Hispanic,2186-5,323,1684343,19.2
,2005,2005,Prostate,28010,Connecticut,09,Black or African American,2054-5,Non-Hispanic,2186-5,41,160957,25.5
,2005,2005,Prostate,28010,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,358,1282175,27.9
,2005,2005,Prostate,28010,Delaware,10,Black or African American,2054-5,Non-Hispanic,2186-5,25,82708,30.2
,2005,2005,Prostate,28010,Delaware,10,White,2106-3,Non-Hispanic,2186-5,72,284751,25.3
,2005,2005,Prostate,28010,District of Columbia,11,Black or African American,2054-5,Non-Hispanic,2186-5,69,144865,47.6
,2005,2005,Prostate,28010,District of Columbia,11,White,2106-3,Non-Hispanic,2186-5,17,88789,19.1
,2005,2005,Prostate,28010,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,319,1302360,24.5
,2005,2005,Prostate,28010,Florida,12,White,2106-3,Hispanic,2135-2,193,1639582,11.8
,2005,2005,Prostate,28010,Florida,12,White,2106-3,Non-Hispanic,2186-5,1675,5445010,30.8
,2005,2005,Prostate,28010,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,302,1244201,24.3
,2005,2005,Prostate,28010,Georgia,13,White,2106-3,Non-Hispanic,2186-5,429,2624085,16.3
,2005,2005,Prostate,28010,Hawaii,15,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,68,425819,16
,2005,2005,Prostate,28010,Hawaii,15,White,2106-3,Non-Hispanic,2186-5,42,151604,27.7
,2005,2005,Prostate,28010,Idaho,16,White,2106-3,Non-Hispanic,2186-5,160,620797,25.8
,2005,2005,Prostate,28010,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,284,886880,32
,2005,2005,Prostate,28010,Illinois,17,White,2106-3,Hispanic,2135-2,34,881470,3.9
,2005,2005,Prostate,28010,Illinois,17,White,2106-3,Non-Hispanic,2186-5,939,4088498,23
,2005,2005,Prostate,28010,Indiana,18,Black or African American,2054-5,Non-Hispanic,2186-5,62,275194,22.5
,2005,2005,Prostate,28010,Indiana,18,White,2106-3,Non-Hispanic,2186-5,492,2597206,18.9
,2005,2005,Prostate,28010,Iowa,19,White,2106-3,Non-Hispanic,2186-5,343,1328014,25.8
,2005,2005,Prostate,28010,Kansas,20,Black or African American,2054-5,Non-Hispanic,2186-5,18,85197,21.1
,2005,2005,Prostate,28010,Kansas,20,White,2106-3,Non-Hispanic,2186-5,226,1100448,20.5
,2005,2005,Prostate,28010,Kentucky,21,Black or African American,2054-5,Non-Hispanic,2186-5,48,161294,29.8
,2005,2005,Prostate,28010,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,368,1811560,20.3
,2005,2005,Prostate,28010,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,197,673879,29.2
,2005,2005,Prostate,28010,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,242,1350754,17.9
,2005,2005,Prostate,28010,Maine,23,White,2106-3,Non-Hispanic,2186-5,155,619465,25
,2005,2005,Prostate,28010,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,176,763095,23.1
,2005,2005,Prostate,28010,Maryland,24,White,2106-3,Non-Hispanic,2186-5,324,1608037,20.1
,2005,2005,Prostate,28010,Massachusetts,25,Black or African American,2054-5,Non-Hispanic,2186-5,27,193995,13.9
,2005,2005,Prostate,28010,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,580,2482096,23.4
,2005,2005,Prostate,28010,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,166,697318,23.8
,2005,2005,Prostate,28010,Michigan,26,White,2106-3,Non-Hispanic,2186-5,745,3883446,19.2
,2005,2005,Prostate,28010,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,477,2183062,21.9
,2005,2005,Prostate,28010,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,165,496303,33.2
,2005,2005,Prostate,28010,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,171,844410,20.3
,2005,2005,Prostate,28010,Missouri,29,Black or African American,2054-5,Non-Hispanic,2186-5,78,323668,24.1
,2005,2005,Prostate,28010,Missouri,29,White,2106-3,Non-Hispanic,2186-5,482,2357677,20.4
,2005,2005,Prostate,28010,Montana,30,White,2106-3,Non-Hispanic,2186-5,125,421813,29.6
,2005,2005,Prostate,28010,Nebraska,31,White,2106-3,Non-Hispanic,2186-5,194,738886,26.3
,2005,2005,Prostate,28010,Nevada,32,Black or African American,2054-5,Non-Hispanic,2186-5,23,96283,23.9
,2005,2005,Prostate,28010,Nevada,32,White,2106-3,Non-Hispanic,2186-5,165,748221,22.1
,2005,2005,Prostate,28010,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,119,602807,19.7
,2005,2005,Prostate,28010,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,141,545676,25.8
,2005,2005,Prostate,28010,New Jersey,34,White,2106-3,Hispanic,2135-2,30,592625,5.1
,2005,2005,Prostate,28010,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,650,2659035,24.4
,2005,2005,Prostate,28010,New Mexico,35,White,2106-3,Hispanic,2135-2,59,401674,14.7
,2005,2005,Prostate,28010,New Mexico,35,White,2106-3,Non-Hispanic,2186-5,119,412281,28.9
,2005,2005,Prostate,28010,New York,36,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,19,643555,3
,2005,2005,Prostate,28010,New York,36,Black or African American,2054-5,Hispanic,2135-2,17,251424,6.8
,2005,2005,Prostate,28010,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,360,1348377,26.7
,2005,2005,Prostate,28010,New York,36,White,2106-3,Hispanic,2135-2,126,1217367,10.4
,2005,2005,Prostate,28010,New York,36,White,2106-3,Non-Hispanic,2186-5,1266,5681192,22.3
,2005,2005,Prostate,28010,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,247,886982,27.8
,2005,2005,Prostate,28010,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,531,2903091,18.3
,2005,2005,Prostate,28010,North Dakota,38,White,2106-3,Non-Hispanic,2186-5,85,294645,28.8
,2005,2005,Prostate,28010,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,221,673126,32.8
,2005,2005,Prostate,28010,Ohio,39,White,2106-3,Non-Hispanic,2186-5,1046,4662522,22.4
,2005,2005,Prostate,28010,Oklahoma,40,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,18,159196,11.3
,2005,2005,Prostate,28010,Oklahoma,40,Black or African American,2054-5,Non-Hispanic,2186-5,31,140593,22
,2005,2005,Prostate,28010,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,295,1287652,22.9
,2005,2005,Prostate,28010,Oregon,41,White,2106-3,Non-Hispanic,2186-5,402,1465051,27.4
,2005,2005,Prostate,28010,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,180,626128,28.7
,2005,2005,Prostate,28010,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,1298,4982006,26.1
,2005,2005,Prostate,28010,Rhode Island,44,White,2106-3,Non-Hispanic,2186-5,118,411415,28.7
,2005,2005,Prostate,28010,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,195,580868,33.6
,2005,2005,Prostate,28010,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,267,1373308,19.4
,2005,2005,Prostate,28010,South Dakota,46,White,2106-3,Non-Hispanic,2186-5,91,335300,27.1
,2005,2005,Prostate,28010,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,144,477501,30.2
,2005,2005,Prostate,28010,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,448,2281841,19.6
,2005,2005,Prostate,28010,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,265,1269695,20.9
,2005,2005,Prostate,28010,Texas,48,White,2106-3,Hispanic,2135-2,226,3914228,5.8
,2005,2005,Prostate,28010,Texas,48,White,2106-3,Non-Hispanic,2186-5,1152,5545079,20.8
,2005,2005,Prostate,28010,Utah,49,White,2106-3,Non-Hispanic,2186-5,165,1028827,16
,2005,2005,Prostate,28010,Vermont,50,White,2106-3,Non-Hispanic,2186-5,59,293907,20.1
,2005,2005,Prostate,28010,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,198,715690,27.7
,2005,2005,Prostate,28010,Virginia,51,White,2106-3,Non-Hispanic,2186-5,505,2548997,19.8
,2005,2005,Prostate,28010,Washington,53,Black or African American,2054-5,Non-Hispanic,2186-5,24,130313,18.4
,2005,2005,Prostate,28010,Washington,53,White,2106-3,Non-Hispanic,2186-5,570,2406832,23.7
,2005,2005,Prostate,28010,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,179,842537,21.2
,2005,2005,Prostate,28010,Wisconsin,55,Black or African American,2054-5,Non-Hispanic,2186-5,28,169598,16.5
,2005,2005,Prostate,28010,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,599,2354755,25.4
,2005,2005,Prostate,28010,Wyoming,56,White,2106-3,Non-Hispanic,2186-5,33,229777,14.4
,2006,2006,Prostate,28010,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,176,567057,31
,2006,2006,Prostate,28010,Alabama,01,White,2106-3,Non-Hispanic,2186-5,355,1562230,22.7
,2006,2006,Prostate,28010,Alaska,02,White,2106-3,Non-Hispanic,2186-5,23,242269,9.5
,2006,2006,Prostate,28010,Arizona,04,White,2106-3,Hispanic,2135-2,65,804959,8.1
,2006,2006,Prostate,28010,Arizona,04,White,2106-3,Non-Hispanic,2186-5,434,1812781,23.9
,2006,2006,Prostate,28010,Arkansas,05,Black or African American,2054-5,Non-Hispanic,2186-5,70,210777,33.2
,2006,2006,Prostate,28010,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,246,1064439,23.1
,2006,2006,Prostate,28010,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,157,2274331,6.9
,2006,2006,Prostate,28010,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,272,1156154,23.5
,2006,2006,Prostate,28010,California,06,White,2106-3,Hispanic,2135-2,394,6077774,6.5
,2006,2006,Prostate,28010,California,06,White,2106-3,Non-Hispanic,2186-5,2083,7849801,26.5
,2006,2006,Prostate,28010,Colorado,08,Black or African American,2054-5,Non-Hispanic,2186-5,19,102604,18.5
,2006,2006,Prostate,28010,Colorado,08,White,2106-3,Hispanic,2135-2,26,438838,5.9
,2006,2006,Prostate,28010,Colorado,08,White,2106-3,Non-Hispanic,2186-5,300,1707783,17.6
,2006,2006,Prostate,28010,Connecticut,09,Black or African American,2054-5,Non-Hispanic,2186-5,22,162854,13.5
,2006,2006,Prostate,28010,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,340,1274200,26.7
,2006,2006,Prostate,28010,Delaware,10,Black or African American,2054-5,Non-Hispanic,2186-5,18,85121,21.1
,2006,2006,Prostate,28010,Delaware,10,White,2106-3,Non-Hispanic,2186-5,60,286133,21
,2006,2006,Prostate,28010,District of Columbia,11,Black or African American,2054-5,Non-Hispanic,2186-5,59,142873,41.3
,2006,2006,Prostate,28010,District of Columbia,11,White,2106-3,Non-Hispanic,2186-5,21,91951,22.8
,2006,2006,Prostate,28010,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,333,1336830,24.9
,2006,2006,Prostate,28010,Florida,12,White,2106-3,Hispanic,2135-2,223,1721416,13
,2006,2006,Prostate,28010,Florida,12,White,2106-3,Non-Hispanic,2186-5,1562,5468341,28.6
,2006,2006,Prostate,28010,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,304,1290501,23.6
,2006,2006,Prostate,28010,Georgia,13,White,2106-3,Non-Hispanic,2186-5,457,2656774,17.2
,2006,2006,Prostate,28010,Hawaii,15,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,58,430572,13.5
,2006,2006,Prostate,28010,Hawaii,15,White,2106-3,Non-Hispanic,2186-5,27,154101,17.5
,2006,2006,Prostate,28010,Idaho,16,White,2106-3,Non-Hispanic,2186-5,137,634887,21.6
,2006,2006,Prostate,28010,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,274,886678,30.9
,2006,2006,Prostate,28010,Illinois,17,White,2106-3,Hispanic,2135-2,31,900113,3.4
,2006,2006,Prostate,28010,Illinois,17,White,2106-3,Non-Hispanic,2186-5,900,4075000,22.1
,2006,2006,Prostate,28010,Indiana,18,Black or African American,2054-5,Non-Hispanic,2186-5,69,280750,24.6
,2006,2006,Prostate,28010,Indiana,18,White,2106-3,Non-Hispanic,2186-5,497,2605668,19.1
,2006,2006,Prostate,28010,Iowa,19,White,2106-3,Non-Hispanic,2186-5,359,1331196,27
,2006,2006,Prostate,28010,Kansas,20,Black or African American,2054-5,Non-Hispanic,2186-5,20,87111,23
,2006,2006,Prostate,28010,Kansas,20,White,2106-3,Non-Hispanic,2186-5,221,1103608,20
,2006,2006,Prostate,28010,Kentucky,21,Black or African American,2054-5,Non-Hispanic,2186-5,43,163555,26.3
,2006,2006,Prostate,28010,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,365,1822172,20
,2006,2006,Prostate,28010,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,175,644225,27.2
,2006,2006,Prostate,28010,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,272,1330164,20.4
,2006,2006,Prostate,28010,Maine,23,White,2106-3,Non-Hispanic,2186-5,146,621012,23.5
,2006,2006,Prostate,28010,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,185,772084,24
,2006,2006,Prostate,28010,Maryland,24,White,2106-3,Non-Hispanic,2186-5,336,1597017,21
,2006,2006,Prostate,28010,Massachusetts,25,Black or African American,2054-5,Non-Hispanic,2186-5,30,197864,15.2
,2006,2006,Prostate,28010,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,632,2469314,25.6
,2006,2006,Prostate,28010,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,168,697356,24.1
,2006,2006,Prostate,28010,Michigan,26,White,2106-3,Non-Hispanic,2186-5,713,3868701,18.4
,2006,2006,Prostate,28010,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,465,2189187,21.2
,2006,2006,Prostate,28010,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,182,504160,36.1
,2006,2006,Prostate,28010,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,174,848494,20.5
,2006,2006,Prostate,28010,Missouri,29,Black or African American,2054-5,Non-Hispanic,2186-5,88,328598,26.8
,2006,2006,Prostate,28010,Missouri,29,White,2106-3,Non-Hispanic,2186-5,491,2372604,20.7
,2006,2006,Prostate,28010,Montana,30,White,2106-3,Non-Hispanic,2186-5,121,427500,28.3
,2006,2006,Prostate,28010,Nebraska,31,White,2106-3,Non-Hispanic,2186-5,174,739735,23.5
,2006,2006,Prostate,28010,Nevada,32,Black or African American,2054-5,Non-Hispanic,2186-5,16,102325,15.6
,2006,2006,Prostate,28010,Nevada,32,White,2106-3,Non-Hispanic,2186-5,186,758956,24.5
,2006,2006,Prostate,28010,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,128,605960,21.1
,2006,2006,Prostate,28010,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,137,544984,25.1
,2006,2006,Prostate,28010,New Jersey,34,White,2106-3,Hispanic,2135-2,33,606757,5.4
,2006,2006,Prostate,28010,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,582,2636099,22.1
,2006,2006,Prostate,28010,New Mexico,35,White,2106-3,Hispanic,2135-2,64,409972,15.6
,2006,2006,Prostate,28010,New Mexico,35,White,2106-3,Non-Hispanic,2186-5,139,415336,33.5
,2006,2006,Prostate,28010,New York,36,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,22,657642,3.3
,2006,2006,Prostate,28010,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,342,1340858,25.5
,2006,2006,Prostate,28010,New York,36,White,2106-3,Hispanic,2135-2,107,1223712,8.7
,2006,2006,Prostate,28010,New York,36,White,2106-3,Non-Hispanic,2186-5,1242,5644354,22
,2006,2006,Prostate,28010,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,311,908859,34.2
,2006,2006,Prostate,28010,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,573,2956992,19.4
,2006,2006,Prostate,28010,North Dakota,38,White,2106-3,Non-Hispanic,2186-5,82,295820,27.7
,2006,2006,Prostate,28010,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,205,680245,30.1
,2006,2006,Prostate,28010,Ohio,39,White,2106-3,Non-Hispanic,2186-5,974,4656637,20.9
,2006,2006,Prostate,28010,Oklahoma,40,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,16,162181,9.9
,2006,2006,Prostate,28010,Oklahoma,40,Black or African American,2054-5,Non-Hispanic,2186-5,22,143102,15.4
,2006,2006,Prostate,28010,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,294,1295644,22.7
,2006,2006,Prostate,28010,Oregon,41,White,2106-3,Non-Hispanic,2186-5,413,1478963,27.9
,2006,2006,Prostate,28010,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,213,636092,33.5
,2006,2006,Prostate,28010,Pennsylvania,42,White,2106-3,Hispanic,2135-2,16,243471,6.6
,2006,2006,Prostate,28010,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,1227,4982047,24.6
,2006,2006,Prostate,28010,Rhode Island,44,White,2106-3,Non-Hispanic,2186-5,97,406959,23.8
,2006,2006,Prostate,28010,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,169,588470,28.7
,2006,2006,Prostate,28010,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,296,1397378,21.2
,2006,2006,Prostate,28010,South Dakota,46,White,2106-3,Non-Hispanic,2186-5,99,337739,29.3
,2006,2006,Prostate,28010,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,143,486200,29.4
,2006,2006,Prostate,28010,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,459,2306020,19.9
,2006,2006,Prostate,28010,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,266,1332935,20
,2006,2006,Prostate,28010,Texas,48,White,2106-3,Hispanic,2135-2,254,4044630,6.3
,2006,2006,Prostate,28010,Texas,48,White,2106-3,Non-Hispanic,2186-5,1099,5596812,19.6
,2006,2006,Prostate,28010,Utah,49,White,2106-3,Non-Hispanic,2186-5,192,1051570,18.3
,2006,2006,Prostate,28010,Vermont,50,White,2106-3,Non-Hispanic,2186-5,53,294148,18
,2006,2006,Prostate,28010,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,215,726612,29.6
,2006,2006,Prostate,28010,Virginia,51,White,2106-3,Non-Hispanic,2186-5,464,2562880,18.1
,2006,2006,Prostate,28010,Washington,53,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,16,228186,7
,2006,2006,Prostate,28010,Washington,53,Black or African American,2054-5,Non-Hispanic,2186-5,21,134870,15.6
,2006,2006,Prostate,28010,Washington,53,White,2106-3,Non-Hispanic,2186-5,561,2431288,23.1
,2006,2006,Prostate,28010,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,170,845058,20.1
,2006,2006,Prostate,28010,Wisconsin,55,Black or African American,2054-5,Non-Hispanic,2186-5,28,172786,16.2
,2006,2006,Prostate,28010,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,539,2358303,22.9
,2006,2006,Prostate,28010,Wyoming,56,White,2106-3,Non-Hispanic,2186-5,55,233241,23.6
,2007,2007,Prostate,28010,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,236,572810,41.2
,2007,2007,Prostate,28010,Alabama,01,White,2106-3,Non-Hispanic,2186-5,309,1570398,19.7
,2007,2007,Prostate,28010,Alaska,02,White,2106-3,Non-Hispanic,2186-5,23,243786,9.4
,2007,2007,Prostate,28010,Arizona,04,Black or African American,2054-5,Non-Hispanic,2186-5,18,125876,14.3
,2007,2007,Prostate,28010,Arizona,04,White,2106-3,Hispanic,2135-2,45,832795,5.4
,2007,2007,Prostate,28010,Arizona,04,White,2106-3,Non-Hispanic,2186-5,480,1832716,26.2
,2007,2007,Prostate,28010,Arkansas,05,Black or African American,2054-5,Non-Hispanic,2186-5,73,212189,34.4
,2007,2007,Prostate,28010,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,275,1070241,25.7
,2007,2007,Prostate,28010,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,192,2322982,8.3
,2007,2007,Prostate,28010,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,334,1155990,28.9
,2007,2007,Prostate,28010,California,06,White,2106-3,Hispanic,2135-2,385,6167342,6.2
,2007,2007,Prostate,28010,California,06,White,2106-3,Non-Hispanic,2186-5,2131,7790172,27.4
,2007,2007,Prostate,28010,Colorado,08,White,2106-3,Hispanic,2135-2,29,450589,6.4
,2007,2007,Prostate,28010,Colorado,08,White,2106-3,Non-Hispanic,2186-5,326,1728707,18.9
,2007,2007,Prostate,28010,Connecticut,09,Black or African American,2054-5,Non-Hispanic,2186-5,38,164820,23.1
,2007,2007,Prostate,28010,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,325,1267638,25.6
,2007,2007,Prostate,28010,Delaware,10,Black or African American,2054-5,Non-Hispanic,2186-5,18,87226,20.6
,2007,2007,Prostate,28010,Delaware,10,White,2106-3,Non-Hispanic,2186-5,69,287272,24
,2007,2007,Prostate,28010,District of Columbia,11,Black or African American,2054-5,Non-Hispanic,2186-5,74,141387,52.3
,2007,2007,Prostate,28010,District of Columbia,11,White,2106-3,Non-Hispanic,2186-5,17,95397,17.8
,2007,2007,Prostate,28010,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,352,1360631,25.9
,2007,2007,Prostate,28010,Florida,12,White,2106-3,Hispanic,2135-2,222,1789651,12.4
