Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,Age Groups,Age Groups Code,Count,Population,Crude Rate
,2021,2021,Lung and Bronchus,22030,50-54 years,50-54,6525,20428817,31.9
,2021,2021,Lung and Bronchus,22030,55-59 years,55-59,16341,21024471,77.7
,2021,2021,Lung and Bronchus,22030,60-64 years ,60-64,30025,20648511,145.4
,2021,2021,Lung and Bronchus,22030,65-69 years,65-69,37558,17864003,210.2
,2021,2021,Lung and Bronchus,22030,70-74 years,70-74,40539,14879863,272.4
,2021,2021,Lung and Bronchus,22030,75-79 years,75-79,34291,9723768,352.7
,2021,2021,Lung and Bronchus,22030,80-84 years,80-84,22551,6294891,358.2
,2021,2021,Lung and Bronchus,22030,85+ years,85+,16812,6339614,265.2
---,,,,,,,,,
"Dataset: United States and Puerto Rico Cancer Statistics, 1999-2021 Incidence",,,,,,,,,
Query Parameters:,,,,,,,,,
Leading Cancer Sites: Lung and Bronchus,,,,,,,,,
Group By: Year; Leading Cancer Sites; Age Groups,,,,,,,,,
Show Totals: Disabled,,,,,,,,,
Show Zero Values: False,,,,,,,,,
Show Suppressed: False,,,,,,,,,
"Calculate Rates Per: 100,000",,,,,,,,,
Standard Population: 2000 U.S. Std. Million,,,,,,,,,
---,,,,,,,,,
Help: See http://wonder.cdc.gov/wonder/help/cancer-v2021.html for more information.,,,,,,,,,
---,,,,,,,,,
"Query Date: Aug 20, 2024 11:05:56 AM",,,,,,,,,
---,,,,,,,,,
"Suggested Citation: United States Cancer Statistics - Incidence: 1999 - 2021, WONDER Online Database. United States Department",,,,,,,,,
"of Health and Human Services, Centers for Disease Control and Prevention and National Cancer Institute; 2023 submission; 2024",,,,,,,,,
"release. Accessed at http://wonder.cdc.gov/cancer-v2021.html on Aug 20, 2024 11:05:56 AM",,,,,,,,,
---,,,,,,,,,
Messages:,,,,,,,,,
1. Rows with suppressed Count are hidden. Use Quick Options above to show suppressed rows.,,,,,,,,,
---,,,,,,,,,
Caveats:,,,,,,,,,
"1. Statistics are suppressed to protect personal privacy, for the following conditions: <ol><li> Data are suppressed if the",,,,,,,,,
figures represent fewer than 16 cases for the specific category in the table cell. </li><li> Counts and rates are suppressed for,,,,,,,,,
"cells at the Metropolitan Statistical Area (MSA) level for the race categories ""American Indian or Alaska Native"" or ""Asian",,,,,,,,,
"or Pacific Islander"" when the specific category's population for rate calculations is less than 50,000 persons. </li><li> Data",,,,,,,,,
are suppressed at the state and MSA level for certain race and ethnicity groups: <ul><li> American Indian or Alaska Native data,,,,,,,,,
"are suppressed at the state and MSA level for residents of Illinois, Kansas, New Jersey, and New York; </li><li> Hispanic Asian",,,,,,,,,
or Pacific Islander and Hispanic Black or African American data are suppressed at the state and MSA level for residents of,,,,,,,,,
Kansas; </li><li> Race by ethnicity data are suppressed for state specific statistics for residents of North Dakota and,,,,,,,,,
Wisconsin. Ethnicity data are also suppressed for residents of North Dakota and Wisconsin. </li></ul> </li></ol> States decide,,,,,,,,,
whether to suppress data for specific race and ethnicity categories. The suppression criteria may vary in previous releases of,,,,,,,,,
these data More information: http://wonder.cdc.gov/wonder/help/cancer-v2021.html#Confidentiality.,,,,,,,,,
"2. The ""Show Totals"" checkbox is disabled when data are grouped by Cancer Sites or by Childhood Cancer, because aggregate",,,,,,,,,
values are displayed in the table. Also be aware that charts and maps containing both aggregate and detail data could be,,,,,,,,,
misleading.,,,,,,,,,
3. Age-adjusted rates are not available when results are grouped by age.,,,,,,,,,
4. Data are from selected statewide and metropolitan area cancer registries that meet data quality criteria. Incidence data,,,,,,,,,
shown for the United States are diagnoses and populations from included registries only.,,,,,,,,,
"5. Information on primary site, behavior, and histology was coded according to the International Classification of Diseases for",,,,,,,,,
"Oncology, Third Edition (ICD-O-3) and categorized according to the revised SEER recodes dated March 1, 2018, which define",,,,,,,,,
standard groupings of primary cancer sites.,,,,,,,,,
"6. For the 2005 year, the Census Bureau estimates that 203,937 persons were displaced from Alabama, Louisiana, Mississippi and",,,,,,,,,
Texas due to Hurricanes Katrina and Rita. CDC WONDER does not include the displaced persons in the 2005 population counts for,,,,,,,,,
"these states, nor are these counts included in the summary populations for the affected division, regions or national",,,,,,,,,
"population. However, the USCS web site does include these displaced persons in the national population figures for 2005.",,,,,,,,,
