"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code","Age Groups","Age Groups Code",Count,Population,Crude Rate
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","5-9 years","5-9",0,122881,0.0
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","10-14 years","10-14",0,129380,0.0
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","15-19 years","15-19",0,135348,0.0
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","20-24 years","20-24",Suppressed,120920,Suppressed
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","25-29 years","25-29",0,111269,0.0
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","30-34 years","30-34",Suppressed,111336,Suppressed
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","35-39 years","35-39",Suppressed,129477,Suppressed
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","40-44 years","40-44",21,134051,15.7
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","45-49 years","45-49",34,123423,27.5
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","50-54 years","50-54",62,104010,59.6
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","55-59 years","55-59",83,78053,106.3
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","60-64 years ","60-64",111,64253,172.8
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","65-69 years","65-69",183,59171,309.3
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","70-74 years","70-74",210,56212,373.6
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","75-79 years","75-79",194,48072,403.6
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","80-84 years","80-84",119,34809,341.9
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","85+ years","85+",78,34166,228.3
,"2000","2000","Lung and Bronchus","22030","Nevada","32","< 1 year","1",0,29711,0.0
,"2000","2000","Lung and Bronchus","22030","Nevada","32","1-4 years","1-4",0,117267,0.0
,"2000","2000","Lung and Bronchus","22030","Nevada","32","5-9 years","5-9",0,149749,0.0
,"2000","2000","Lung and Bronchus","22030","Nevada","32","10-14 years","10-14",0,140958,0.0
,"2000","2000","Lung and Bronchus","22030","Nevada","32","15-19 years","15-19",0,128571,0.0
,"2000","2000","Lung and Bronchus","22030","Nevada","32","20-24 years","20-24",Suppressed,132078,Suppressed
,"2000","2000","Lung and Bronchus","22030","Nevada","32","25-29 years","25-29",0,149071,0.0
,"2000","2000","Lung and Bronchus","22030","Nevada","32","30-34 years","30-34",Suppressed,159113,Suppressed
,"2000","2000","Lung and Bronchus","22030","Nevada","32","35-39 years","35-39",Suppressed,166780,Suppressed
,"2000","2000","Lung and Bronchus","22030","Nevada","32","40-44 years","40-44",23,157774,14.6
,"2000","2000","Lung and Bronchus","22030","Nevada","32","45-49 years","45-49",44,142103,31.0
,"2000","2000","Lung and Bronchus","22030","Nevada","32","50-54 years","50-54",104,131206,79.3
,"2000","2000","Lung and Bronchus","22030","Nevada","32","55-59 years","55-59",153,106553,143.6
,"2000","2000","Lung and Bronchus","22030","Nevada","32","60-64 years ","60-64",231,86209,268.0
,"2000","2000","Lung and Bronchus","22030","Nevada","32","65-69 years","65-69",259,72065,359.4
,"2000","2000","Lung and Bronchus","22030","Nevada","32","70-74 years","70-74",277,61054,453.7
,"2000","2000","Lung and Bronchus","22030","Nevada","32","75-79 years","75-79",268,45442,589.8
,"2000","2000","Lung and Bronchus","22030","Nevada","32","80-84 years","80-84",132,25782,512.0
,"2000","2000","Lung and Bronchus","22030","Nevada","32","85+ years","85+",83,17255,481.0
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","< 1 year","1",0,14147,0.0
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","1-4 years","1-4",0,61603,0.0
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","5-9 years","5-9",0,88330,0.0
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","10-14 years","10-14",Suppressed,93825,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","15-19 years","15-19",0,87097,0.0
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","20-24 years","20-24",0,69193,0.0
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","25-29 years","25-29",Suppressed,70774,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","30-34 years","30-34",Suppressed,88821,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","35-39 years","35-39",Suppressed,109381,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","40-44 years","40-44",Suppressed,111991,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","45-49 years","45-49",28,98907,28.3
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","50-54 years","50-54",51,86900,58.7
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","55-59 years","55-59",87,63210,137.6
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","60-64 years ","60-64",101,47322,213.4
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","65-69 years","65-69",141,41145,342.7
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","70-74 years","70-74",146,37214,392.3
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","75-79 years","75-79",135,30706,439.7
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","80-84 years","80-84",89,20989,424.0
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","85+ years","85+",60,18327,327.4
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","< 1 year","1",0,111758,0.0
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","1-4 years","1-4",0,452034,0.0
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","5-9 years","5-9",0,601770,0.0
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","10-14 years","10-14",0,593328,0.0
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","15-19 years","15-19",Suppressed,526522,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","20-24 years","20-24",Suppressed,482953,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","25-29 years","25-29",Suppressed,542142,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","30-34 years","30-34",Suppressed,644279,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","35-39 years","35-39",38,725877,5.2
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","40-44 years","40-44",107,709273,15.1
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","45-49 years","45-49",189,614689,30.7
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","50-54 years","50-54",366,553333,66.1
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","55-59 years","55-59",527,426133,123.7
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","60-64 years ","60-64",693,332160,208.6
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","65-69 years","65-69",923,292481,315.6
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","70-74 years","70-74",1136,281108,404.1
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","75-79 years","75-79",1002,240567,416.5
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","80-84 years","80-84",669,163504,409.2
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","85+ years","85+",400,136710,292.6
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","< 1 year","1",0,26765,0.0
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","1-4 years","1-4",0,103687,0.0
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","5-9 years","5-9",0,140258,0.0
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","10-14 years","10-14",0,147881,0.0
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","15-19 years","15-19",0,145935,0.0
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","20-24 years","20-24",0,121615,0.0
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","25-29 years","25-29",Suppressed,114557,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","30-34 years","30-34",0,118449,0.0
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","35-39 years","35-39",Suppressed,139909,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","40-44 years","40-44",Suppressed,141996,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","45-49 years","45-49",Suppressed,131568,Suppressed
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","50-54 years","50-54",44,115809,38.0
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","55-59 years","55-59",76,87579,86.8
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","60-64 years ","60-64",84,71873,116.9
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","65-69 years","65-69",134,63384,211.4
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","70-74 years","70-74",171,54735,312.4
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","75-79 years","75-79",154,43994,350.0
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","80-84 years","80-84",87,27764,313.4
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","85+ years","85+",66,23446,281.5
,"2000","2000","Lung and Bronchus","22030","New York","36","< 1 year","1",0,246751,0.0
,"2000","2000","Lung and Bronchus","22030","New York","36","1-4 years","1-4",0,990327,0.0
,"2000","2000","Lung and Bronchus","22030","New York","36","5-9 years","5-9",0,1344149,0.0
,"2000","2000","Lung and Bronchus","22030","New York","36","10-14 years","10-14",Suppressed,1337562,Suppressed
,"2000","2000","Lung and Bronchus","22030","New York","36","15-19 years","15-19",Suppressed,1288087,Suppressed
,"2000","2000","Lung and Bronchus","22030","New York","36","20-24 years","20-24",Suppressed,1251399,Suppressed
,"2000","2000","Lung and Bronchus","22030","New York","36","25-29 years","25-29",Suppressed,1298254,Suppressed
,"2000","2000","Lung and Bronchus","22030","New York","36","30-34 years","30-34",29,1452273,2.0
,"2000","2000","Lung and Bronchus","22030","New York","36","35-39 years","35-39",81,1561224,5.2
,"2000","2000","Lung and Bronchus","22030","New York","36","40-44 years","40-44",237,1511463,15.7
,"2000","2000","Lung and Bronchus","22030","New York","36","45-49 years","45-49",438,1347282,32.5
,"2000","2000","Lung and Bronchus","22030","New York","36","50-54 years","50-54",826,1223534,67.5
,"2000","2000","Lung and Bronchus","22030","New York","36","55-59 years","55-59",1239,937243,132.2
,"2000","2000","Lung and Bronchus","22030","New York","36","60-64 years ","60-64",1513,758770,199.4
,"2000","2000","Lung and Bronchus","22030","New York","36","65-69 years","65-69",1971,656417,300.3
,"2000","2000","Lung and Bronchus","22030","New York","36","70-74 years","70-74",2338,618172,378.2
,"2000","2000","Lung and Bronchus","22030","New York","36","75-79 years","75-79",2051,515490,397.9
,"2000","2000","Lung and Bronchus","22030","New York","36","80-84 years","80-84",1421,349578,406.5
,"2000","2000","Lung and Bronchus","22030","New York","36","85+ years","85+",913,313805,290.9
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","< 1 year","1",0,112027,0.0
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","1-4 years","1-4",0,427839,0.0
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","5-9 years","5-9",0,560391,0.0
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","10-14 years","10-14",0,554863,0.0
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","15-19 years","15-19",Suppressed,541400,Suppressed
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","20-24 years","20-24",Suppressed,585665,Suppressed
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","25-29 years","25-29",Suppressed,599470,Suppressed
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","30-34 years","30-34",Suppressed,613180,Suppressed
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","35-39 years","35-39",35,654661,5.3
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","40-44 years","40-44",136,634719,21.4
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","45-49 years","45-49",215,574795,37.4
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","50-54 years","50-54",396,521184,76.0
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","55-59 years","55-59",600,403424,148.7
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","60-64 years ","60-64",811,325509,249.1
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","65-69 years","65-69",896,283137,316.5
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","70-74 years","70-74",1052,251454,418.4
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","75-79 years","75-79",873,202437,431.2
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","80-84 years","80-84",448,129495,346.0
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","85+ years","85+",215,105964,202.9
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","< 1 year","1",0,7700,0.0
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","1-4 years","1-4",0,31565,0.0
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","5-9 years","5-9",0,42674,0.0
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","10-14 years","10-14",0,47496,0.0
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","15-19 years","15-19",0,53733,0.0
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","20-24 years","20-24",0,50678,0.0
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","25-29 years","25-29",Suppressed,38359,Suppressed
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","30-34 years","30-34",0,38035,0.0
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","35-39 years","35-39",Suppressed,46679,Suppressed
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","40-44 years","40-44",0,51021,0.0
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","45-49 years","45-49",Suppressed,47600,Suppressed
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","50-54 years","50-54",26,38265,67.9
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","55-59 years","55-59",33,29055,113.6
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","60-64 years ","60-64",56,24578,227.8
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","65-69 years","65-69",65,23067,281.8
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","70-74 years","70-74",72,22714,317.0
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","75-79 years","75-79",62,19101,324.6
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","80-84 years","80-84",32,14871,215.2
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","85+ years","85+",24,14832,161.8
,"2000","2000","Lung and Bronchus","22030","Ohio","39","< 1 year","1",0,149663,0.0
,"2000","2000","Lung and Bronchus","22030","Ohio","39","1-4 years","1-4",Suppressed,603741,Suppressed
,"2000","2000","Lung and Bronchus","22030","Ohio","39","5-9 years","5-9",0,811670,0.0
,"2000","2000","Lung and Bronchus","22030","Ohio","39","10-14 years","10-14",0,830437,0.0
,"2000","2000","Lung and Bronchus","22030","Ohio","39","15-19 years","15-19",Suppressed,819088,Suppressed
,"2000","2000","Lung and Bronchus","22030","Ohio","39","20-24 years","20-24",0,734584,0.0
,"2000","2000","Lung and Bronchus","22030","Ohio","39","25-29 years","25-29",Suppressed,728873,Suppressed
,"2000","2000","Lung and Bronchus","22030","Ohio","39","30-34 years","30-34",Suppressed,782328,Suppressed
,"2000","2000","Lung and Bronchus","22030","Ohio","39","35-39 years","35-39",58,879343,6.6
,"2000","2000","Lung and Bronchus","22030","Ohio","39","40-44 years","40-44",147,922677,15.9
,"2000","2000","Lung and Bronchus","22030","Ohio","39","45-49 years","45-49",283,838939,33.7
,"2000","2000","Lung and Bronchus","22030","Ohio","39","50-54 years","50-54",440,738477,59.6
,"2000","2000","Lung and Bronchus","22030","Ohio","39","55-59 years","55-59",757,556612,136.0
,"2000","2000","Lung and Bronchus","22030","Ohio","39","60-64 years ","60-64",1129,457704,246.7
,"2000","2000","Lung and Bronchus","22030","Ohio","39","65-69 years","65-69",1382,401622,344.1
,"2000","2000","Lung and Bronchus","22030","Ohio","39","70-74 years","70-74",1763,387175,455.3
,"2000","2000","Lung and Bronchus","22030","Ohio","39","75-79 years","75-79",1475,326115,452.3
,"2000","2000","Lung and Bronchus","22030","Ohio","39","80-84 years","80-84",901,216776,415.6
,"2000","2000","Lung and Bronchus","22030","Ohio","39","85+ years","85+",484,177719,272.3
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","< 1 year","1",0,47989,0.0
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","1-4 years","1-4",0,187983,0.0
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","5-9 years","5-9",0,243036,0.0
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","10-14 years","10-14",0,252853,0.0
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","15-19 years","15-19",0,270083,0.0
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","20-24 years","20-24",0,248181,0.0
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","25-29 years","25-29",0,227038,0.0
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","30-34 years","30-34",Suppressed,222361,Suppressed
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","35-39 years","35-39",21,258091,8.1
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","40-44 years","40-44",51,264936,19.2
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","45-49 years","45-49",74,242120,30.6
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","50-54 years","50-54",185,215138,86.0
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","55-59 years","55-59",270,174245,155.0
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","60-64 years ","60-64",376,143741,261.6
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","65-69 years","65-69",506,128538,393.7
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","70-74 years","70-74",537,113679,472.4
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","75-79 years","75-79",476,94274,504.9
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","80-84 years","80-84",286,62673,456.3
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","85+ years","85+",177,57406,308.3
,"2000","2000","Lung and Bronchus","22030","Oregon","41","< 1 year","1",0,44749,0.0
,"2000","2000","Lung and Bronchus","22030","Oregon","41","1-4 years","1-4",Suppressed,178398,Suppressed
,"2000","2000","Lung and Bronchus","22030","Oregon","41","5-9 years","5-9",0,233577,0.0
,"2000","2000","Lung and Bronchus","22030","Oregon","41","10-14 years","10-14",0,243176,0.0
,"2000","2000","Lung and Bronchus","22030","Oregon","41","15-19 years","15-19",Suppressed,245470,Suppressed
,"2000","2000","Lung and Bronchus","22030","Oregon","41","20-24 years","20-24",Suppressed,232059,Suppressed
,"2000","2000","Lung and Bronchus","22030","Oregon","41","25-29 years","25-29",Suppressed,232532,Suppressed
,"2000","2000","Lung and Bronchus","22030","Oregon","41","30-34 years","30-34",Suppressed,237151,Suppressed
,"2000","2000","Lung and Bronchus","22030","Oregon","41","35-39 years","35-39",Suppressed,254933,Suppressed
,"2000","2000","Lung and Bronchus","22030","Oregon","41","40-44 years","40-44",24,271531,8.8
,"2000","2000","Lung and Bronchus","22030","Oregon","41","45-49 years","45-49",67,272862,24.6
,"2000","2000","Lung and Bronchus","22030","Oregon","41","50-54 years","50-54",133,238121,55.9
,"2000","2000","Lung and Bronchus","22030","Oregon","41","55-59 years","55-59",193,174117,110.8
,"2000","2000","Lung and Bronchus","22030","Oregon","41","60-64 years ","60-64",268,132050,203.0
,"2000","2000","Lung and Bronchus","22030","Oregon","41","65-69 years","65-69",388,112344,345.4
,"2000","2000","Lung and Bronchus","22030","Oregon","41","70-74 years","70-74",452,106670,423.7
,"2000","2000","Lung and Bronchus","22030","Oregon","41","75-79 years","75-79",448,95268,470.3
,"2000","2000","Lung and Bronchus","22030","Oregon","41","80-84 years","80-84",295,66871,441.1
,"2000","2000","Lung and Bronchus","22030","Oregon","41","85+ years","85+",195,57829,337.2
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","< 1 year","1",0,142568,0.0
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","1-4 years","1-4",0,583401,0.0
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","5-9 years","5-9",0,822683,0.0
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","10-14 years","10-14",Suppressed,866145,Suppressed
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","15-19 years","15-19",Suppressed,852407,Suppressed
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","20-24 years","20-24",Suppressed,751274,Suppressed
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","25-29 years","25-29",Suppressed,726167,Suppressed
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","30-34 years","30-34",Suppressed,825434,Suppressed
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","35-39 years","35-39",48,946077,5.1
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","40-44 years","40-44",150,997325,15.0
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","45-49 years","45-49",326,912495,35.7
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","50-54 years","50-54",522,803362,65.0
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","55-59 years","55-59",821,623299,131.7
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","60-64 years ","60-64",1127,513368,219.5
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","65-69 years","65-69",1518,478683,317.1
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","70-74 years","70-74",1973,487367,404.8
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","75-79 years","75-79",1801,422459,426.3
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","80-84 years","80-84",1141,291477,391.5
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","85+ years","85+",647,238182,271.6
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","< 1 year","1",0,12351,0.0
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","1-4 years","1-4",Suppressed,51565,Suppressed
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","5-9 years","5-9",0,71629,0.0
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","10-14 years","10-14",0,71691,0.0
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","15-19 years","15-19",0,75568,0.0
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","20-24 years","20-24",0,72428,0.0
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","25-29 years","25-29",0,64439,0.0
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","30-34 years","30-34",0,75503,0.0
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","35-39 years","35-39",Suppressed,84985,Suppressed
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","40-44 years","40-44",19,85142,22.3
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","45-49 years","45-49",35,75898,46.1
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","50-54 years","50-54",58,67123,86.4
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","55-59 years","55-59",83,50321,164.9
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","60-64 years ","60-64",98,39195,250.0
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","65-69 years","65-69",127,35874,354.0
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","70-74 years","70-74",188,37567,500.4
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","75-79 years","75-79",157,34091,460.5
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","80-84 years","80-84",96,23893,401.8
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","85+ years","85+",57,21005,271.4
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","< 1 year","1",0,54540,0.0
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","1-4 years","1-4",0,209960,0.0
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","5-9 years","5-9",0,283789,0.0
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","10-14 years","10-14",Suppressed,292066,Suppressed
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","15-19 years","15-19",0,297302,0.0
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","20-24 years","20-24",Suppressed,284165,Suppressed
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","25-29 years","25-29",Suppressed,275154,Suppressed
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","30-34 years","30-34",Suppressed,283782,Suppressed
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","35-39 years","35-39",25,313802,8.0
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","40-44 years","40-44",61,311718,19.6
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","45-49 years","45-49",126,289774,43.5
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","50-54 years","50-54",229,265697,86.2
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","55-59 years","55-59",310,208217,148.9
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","60-64 years ","60-64",403,167050,241.2
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","65-69 years","65-69",480,145859,329.1
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","70-74 years","70-74",572,124741,458.6
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","75-79 years","75-79",443,101973,434.4
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","80-84 years","80-84",231,64122,360.3
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","85+ years","85+",110,50512,217.8
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","< 1 year","1",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","1-4 years","1-4",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","5-9 years","5-9",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","10-14 years","10-14",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","15-19 years","15-19",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","20-24 years","20-24",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","25-29 years","25-29",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","30-34 years","30-34",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","35-39 years","35-39",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","40-44 years","40-44",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","45-49 years","45-49",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","50-54 years","50-54",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","55-59 years","55-59",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","60-64 years ","60-64",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","65-69 years","65-69",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","70-74 years","70-74",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","75-79 years","75-79",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","80-84 years","80-84",Missing,Missing,Missing
