"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","Age Groups","Age Groups Code",Count,Population,Crude Rate
,"2016","2016","Lung and Bronchus","22030","5-9 years","5-9",Suppressed,20705858,Suppressed
,"2016","2016","Lung and Bronchus","22030","10-14 years","10-14",Suppressed,21435493,Suppressed
,"2016","2016","Lung and Bronchus","22030","15-19 years","15-19",31,21721839,0.1
,"2016","2016","Lung and Bronchus","22030","20-24 years","20-24",72,22507937,0.3
,"2016","2016","Lung and Bronchus","22030","25-29 years","25-29",124,22892175,0.5
,"2016","2016","Lung and Bronchus","22030","30-34 years","30-34",264,22081423,1.2
,"2016","2016","Lung and Bronchus","22030","35-39 years","35-39",582,21244909,2.7
,"2016","2016","Lung and Bronchus","22030","40-44 years","40-44",1414,20107597,7.0
,"2016","2016","Lung and Bronchus","22030","45-49 years","45-49",3714,21348734,17.4
,"2016","2016","Lung and Bronchus","22030","50-54 years","50-54",10569,22276800,47.4
,"2016","2016","Lung and Bronchus","22030","55-59 years","55-59",22073,22422382,98.4
,"2016","2016","Lung and Bronchus","22030","60-64 years ","60-64",29898,19785019,151.1
,"2016","2016","Lung and Bronchus","22030","65-69 years","65-69",39138,17060175,229.4
,"2016","2016","Lung and Bronchus","22030","70-74 years","70-74",40517,11891635,340.7
,"2016","2016","Lung and Bronchus","22030","75-79 years","75-79",34262,8312279,412.2
,"2016","2016","Lung and Bronchus","22030","80-84 years","80-84",24248,5776283,419.8
,"2016","2016","Lung and Bronchus","22030","85+ years","85+",19685,6099011,322.8
,"2017","2017","Lung and Bronchus","22030","< 1 year","1",Suppressed,3887843,Suppressed
,"2017","2017","Lung and Bronchus","22030","1-4 years","1-4",17,16095053,0.1
,"2017","2017","Lung and Bronchus","22030","5-9 years","5-9",Suppressed,20496697,Suppressed
,"2017","2017","Lung and Bronchus","22030","10-14 years","10-14",Suppressed,21579859,Suppressed
,"2017","2017","Lung and Bronchus","22030","15-19 years","15-19",23,21619428,0.1
,"2017","2017","Lung and Bronchus","22030","20-24 years","20-24",67,22062794,0.3
,"2017","2017","Lung and Bronchus","22030","25-29 years","25-29",134,23150199,0.6
,"2017","2017","Lung and Bronchus","22030","30-34 years","30-34",290,22109930,1.3
,"2017","2017","Lung and Bronchus","22030","35-39 years","35-39",567,21585702,2.6
,"2017","2017","Lung and Bronchus","22030","40-44 years","40-44",1326,19930949,6.7
,"2017","2017","Lung and Bronchus","22030","45-49 years","45-49",3571,21265104,16.8
,"2017","2017","Lung and Bronchus","22030","50-54 years","50-54",9742,21729161,44.8
,"2017","2017","Lung and Bronchus","22030","55-59 years","55-59",21666,22357509,96.9
,"2017","2017","Lung and Bronchus","22030","60-64 years ","60-64",30625,20181576,151.7
,"2017","2017","Lung and Bronchus","22030","65-69 years","65-69",38872,16964483,229.1
,"2017","2017","Lung and Bronchus","22030","70-74 years","70-74",42392,12801574,331.1
,"2017","2017","Lung and Bronchus","22030","75-79 years","75-79",35379,8577390,412.5
,"2017","2017","Lung and Bronchus","22030","80-84 years","80-84",24523,5797935,423.0
,"2017","2017","Lung and Bronchus","22030","85+ years","85+",19762,6084487,324.8
,"2018","2018","Lung and Bronchus","22030","< 1 year","1",Suppressed,3839438,Suppressed
,"2018","2018","Lung and Bronchus","22030","1-4 years","1-4",Suppressed,16082151,Suppressed
,"2018","2018","Lung and Bronchus","22030","5-9 years","5-9",Suppressed,20463976,Suppressed
,"2018","2018","Lung and Bronchus","22030","10-14 years","10-14",Suppressed,21873675,Suppressed
,"2018","2018","Lung and Bronchus","22030","15-19 years","15-19",35,21740469,0.2
,"2018","2018","Lung and Bronchus","22030","20-24 years","20-24",67,21914938,0.3
,"2018","2018","Lung and Bronchus","22030","25-29 years","25-29",146,23393231,0.6
,"2018","2018","Lung and Bronchus","22030","30-34 years","30-34",237,22374730,1.1
,"2018","2018","Lung and Bronchus","22030","35-39 years","35-39",602,22079779,2.7
,"2018","2018","Lung and Bronchus","22030","40-44 years","40-44",1352,20169726,6.7
,"2018","2018","Lung and Bronchus","22030","45-49 years","45-49",3427,21221986,16.1
,"2018","2018","Lung and Bronchus","22030","50-54 years","50-54",8857,21393570,41.4
,"2018","2018","Lung and Bronchus","22030","55-59 years","55-59",20940,22479072,93.2
,"2018","2018","Lung and Bronchus","22030","60-64 years ","60-64",31805,20684414,153.8
,"2018","2018","Lung and Bronchus","22030","65-69 years","65-69",38826,17340009,223.9
,"2018","2018","Lung and Bronchus","22030","70-74 years","70-74",42987,13444973,319.7
,"2018","2018","Lung and Bronchus","22030","75-79 years","75-79",36636,9126829,401.4
,"2018","2018","Lung and Bronchus","22030","80-84 years","80-84",24229,5969682,405.9
,"2018","2018","Lung and Bronchus","22030","85+ years","85+",19558,6135953,318.7
,"2019","2019","Lung and Bronchus","22030","< 1 year","1",Suppressed,3774936,Suppressed
,"2019","2019","Lung and Bronchus","22030","1-4 years","1-4",16,15935314,0.1
,"2019","2019","Lung and Bronchus","22030","5-9 years","5-9",Suppressed,20478155,Suppressed
,"2019","2019","Lung and Bronchus","22030","10-14 years","10-14",17,21902702,0.1
,"2019","2019","Lung and Bronchus","22030","15-19 years","15-19",32,21782308,0.1
,"2019","2019","Lung and Bronchus","22030","20-24 years","20-24",73,21719073,0.3
,"2019","2019","Lung and Bronchus","22030","25-29 years","25-29",121,23345850,0.5
,"2019","2019","Lung and Bronchus","22030","30-34 years","30-34",279,22721553,1.2
,"2019","2019","Lung and Bronchus","22030","35-39 years","35-39",605,22327373,2.7
,"2019","2019","Lung and Bronchus","22030","40-44 years","40-44",1278,20446481,6.3
,"2019","2019","Lung and Bronchus","22030","45-49 years","45-49",3260,20934351,15.6
,"2019","2019","Lung and Bronchus","22030","50-54 years","50-54",8083,21034092,38.4
,"2019","2019","Lung and Bronchus","22030","55-59 years","55-59",20366,22477047,90.6
,"2019","2019","Lung and Bronchus","22030","60-64 years ","60-64",32482,20967954,154.9
,"2019","2019","Lung and Bronchus","22030","65-69 years","65-69",39772,17734753,224.3
,"2019","2019","Lung and Bronchus","22030","70-74 years","70-74",44330,14079481,314.9
,"2019","2019","Lung and Bronchus","22030","75-79 years","75-79",37878,9493099,399.0
,"2019","2019","Lung and Bronchus","22030","80-84 years","80-84",25069,6131104,408.9
,"2019","2019","Lung and Bronchus","22030","85+ years","85+",19665,6140044,320.3
,"2020","2020","Lung and Bronchus","22030","< 1 year","1",Suppressed,3723112,Suppressed
,"2020","2020","Lung and Bronchus","22030","1-4 years","1-4",Suppressed,15681487,Suppressed
,"2020","2020","Lung and Bronchus","22030","5-9 years","5-9",Suppressed,20499391,Suppressed
,"2020","2020","Lung and Bronchus","22030","10-14 years","10-14",Suppressed,21877151,Suppressed
,"2020","2020","Lung and Bronchus","22030","15-19 years","15-19",29,21742570,0.1
,"2020","2020","Lung and Bronchus","22030","20-24 years","20-24",64,21695196,0.3
,"2020","2020","Lung and Bronchus","22030","25-29 years","25-29",133,23026756,0.6
,"2020","2020","Lung and Bronchus","22030","30-34 years","30-34",240,23074217,1.0
,"2020","2020","Lung and Bronchus","22030","35-39 years","35-39",559,22420786,2.5
,"2020","2020","Lung and Bronchus","22030","40-44 years","40-44",1177,20875405,5.6
,"2020","2020","Lung and Bronchus","22030","45-49 years","45-49",2949,20524285,14.4
,"2020","2020","Lung and Bronchus","22030","50-54 years","50-54",6991,20993983,33.3
,"2020","2020","Lung and Bronchus","22030","55-59 years","55-59",17960,22252981,80.7
,"2020","2020","Lung and Bronchus","22030","60-64 years ","60-64",30376,21242461,143.0
,"2020","2020","Lung and Bronchus","22030","65-69 years","65-69",36934,18192601,203.0
,"2020","2020","Lung and Bronchus","22030","70-74 years","70-74",40252,14760007,272.7
,"2020","2020","Lung and Bronchus","22030","75-79 years","75-79",34824,9803635,355.2
,"2020","2020","Lung and Bronchus","22030","80-84 years","80-84",22605,6259531,361.1
,"2020","2020","Lung and Bronchus","22030","85+ years","85+",17351,6162935,281.5
,"2021","2021","Lung and Bronchus","22030","< 1 year","1",Suppressed,3590803,Suppressed
,"2021","2021","Lung and Bronchus","22030","1-4 years","1-4",Suppressed,15364654,Suppressed
,"2021","2021","Lung and Bronchus","22030","5-9 years","5-9",Suppressed,20454229,Suppressed
,"2021","2021","Lung and Bronchus","22030","10-14 years","10-14",Suppressed,21641864,Suppressed
,"2021","2021","Lung and Bronchus","22030","15-19 years","15-19",25,21774467,0.1
,"2021","2021","Lung and Bronchus","22030","20-24 years","20-24",60,21762038,0.3
,"2021","2021","Lung and Bronchus","22030","25-29 years","25-29",120,22629978,0.5
,"2021","2021","Lung and Bronchus","22030","30-34 years","30-34",242,23321516,1.0
,"2021","2021","Lung and Bronchus","22030","35-39 years","35-39",544,22494035,2.4
,"2021","2021","Lung and Bronchus","22030","40-44 years","40-44",1286,21313667,6.0
,"2021","2021","Lung and Bronchus","22030","45-49 years","45-49",2803,19991301,14.0
,"2021","2021","Lung and Bronchus","22030","50-54 years","50-54",6902,21117901,32.7
,"2021","2021","Lung and Bronchus","22030","55-59 years","55-59",17214,21791126,79.0
,"2021","2021","Lung and Bronchus","22030","60-64 years ","60-64",31661,21436320,147.7
,"2021","2021","Lung and Bronchus","22030","65-69 years","65-69",39671,18571948,213.6
,"2021","2021","Lung and Bronchus","22030","70-74 years","70-74",42837,15445504,277.3
,"2021","2021","Lung and Bronchus","22030","75-79 years","75-79",36305,10051119,361.2
,"2021","2021","Lung and Bronchus","22030","80-84 years","80-84",23923,6409945,373.2
,"2021","2021","Lung and Bronchus","22030","85+ years","85+",18013,6149255,292.9
,"2022","2022","Lung and Bronchus","22030","< 1 year","1",Suppressed,3692645,Suppressed
,"2022","2022","Lung and Bronchus","22030","1-4 years","1-4",Suppressed,15064602,Suppressed
,"2022","2022","Lung and Bronchus","22030","5-9 years","5-9",Suppressed,20395195,Suppressed
,"2022","2022","Lung and Bronchus","22030","10-14 years","10-14",16,21322940,0.1
,"2022","2022","Lung and Bronchus","22030","15-19 years","15-19",41,22022478,0.2
,"2022","2022","Lung and Bronchus","22030","20-24 years","20-24",55,21864722,0.3
,"2022","2022","Lung and Bronchus","22030","25-29 years","25-29",145,22371902,0.6
,"2022","2022","Lung and Bronchus","22030","30-34 years","30-34",282,23591243,1.2
,"2022","2022","Lung and Bronchus","22030","35-39 years","35-39",549,22551371,2.4
,"2022","2022","Lung and Bronchus","22030","40-44 years","40-44",1320,21704842,6.1
,"2022","2022","Lung and Bronchus","22030","45-49 years","45-49",2739,19867071,13.8
,"2022","2022","Lung and Bronchus","22030","50-54 years","50-54",6617,21069378,31.4
,"2022","2022","Lung and Bronchus","22030","55-59 years","55-59",15747,21279453,74.0
,"2022","2022","Lung and Bronchus","22030","60-64 years ","60-64",30980,21466816,144.3
,"2022","2022","Lung and Bronchus","22030","65-69 years","65-69",40395,18968362,213.0
,"2022","2022","Lung and Bronchus","22030","70-74 years","70-74",41632,15415383,270.1
,"2022","2022","Lung and Bronchus","22030","75-79 years","75-79",37548,11008646,341.1
,"2022","2022","Lung and Bronchus","22030","80-84 years","80-84",24155,6662070,362.6
,"2022","2022","Lung and Bronchus","22030","85+ years","85+",17388,6172405,281.7
"---"
"Dataset: United States and Puerto Rico Cancer Statistics, 1999-2022 Incidence"
"Query Parameters:"
"Title: CDC_Wonder_Lung_Cancer-Age_US"
"Leading Cancer Sites: Lung and Bronchus"
"Group By: Year; Leading Cancer Sites; Age Groups"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Standard Population: 2000 U.S. Std. Million"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cancer-v2022.html for more information."
"---"
"Query Date: Apr 28, 2026 6:33:41 PM"
"---"
"Suggested Citation: United States Cancer Statistics - Incidence: 1999 - 2022, WONDER Online Database. United States Department"
"of Health and Human Services, Centers for Disease Control and Prevention and National Cancer Institute; 2024 submission; 2025"
"release. Accessed at http://wonder.cdc.gov/cancer-v2022.html on Apr 28, 2026 6:33:41 PM"
"---"
Caveats:
"1. Statistics are suppressed to protect personal privacy, for the following conditions: <ol><li> Data are suppressed if the"
"figures represent fewer than 16 cases for the specific category in the table cell. </li><li> Counts and rates are suppressed for"
"cells at the Metropolitan Statistical Area (MSA) level for the race categories ""American Indian or Alaska Native"" or ""Asian"
"or Pacific Islander"" when the specific category's population for rate calculations is less than 50,000 persons. </li><li> Data"
"are suppressed at the state and MSA level for certain race and ethnicity groups: <ul><li> American Indian or Alaska Native data"
"are suppressed at the state and MSA level for residents of Illinois, Kansas, New Jersey, and New York; </li><li> Hispanic Asian"
"or Pacific Islander and Hispanic Black or African American data are suppressed at the state and MSA level for all years and for"
"Non-Hispanic Asian or Pacific Islanders for 1999 for residents of Kansas. </li></ul> </li></ol> States decide whether to"
"suppress data for specific race and ethnicity categories. The suppression criteria may vary in previous releases of these data"
"More information: http://wonder.cdc.gov/wonder/help/cancer-v2022.html#Confidentiality."
"2. The ""Show Totals"" checkbox is disabled when data are grouped by Cancer Sites or by Childhood Cancer, because aggregate"
"values are displayed in the table. Also be aware that charts and maps containing both aggregate and detail data could be"
"misleading."
"3. Age-adjusted rates are not available when results are grouped by age."
"4. Data are from selected statewide and metropolitan area cancer registries that meet data quality criteria. Incidence data"
"shown for the United States are diagnoses and populations from included registries only."
"5. Information on primary site, behavior, and histology was coded according to the International Classification of Diseases for"
"Oncology, Third Edition (ICD-O-3) and categorized according to the revised SEER recodes dated March 1, 2018, which define"
"standard groupings of primary cancer sites."
"6. For the 2005 year, the Census Bureau estimates that 203,937 persons were displaced from Alabama, Louisiana, Mississippi and"
"Texas due to Hurricanes Katrina and Rita. CDC WONDER does not include the displaced persons in the 2005 population counts for"
"these states, nor are these counts included in the summary populations for the affected division, regions or national"
"population. However, the USCS web site does include these displaced persons in the national population figures for 2005."
