education_group,state_name,state_fips,bene_yes,bene_no,total_bene,bene_yes_pct,bene_yes_pct_lcl,bene_yes_pct_ucl,age_adjusted_pct,age_adjusted_pct_lcl,age_adjusted_pct_ucl
"Attended College or Technical School","New Jersey",34,249,234,483,51.9042496181325,45.4310977223014,58.3774015139636,44.1624072415573,29.4095258504152,58.9152886326993
"Graduated from College or Technical
School","New Jersey",34,729,528,1257,54.0087354641823,50.4204337806427,57.5970371477219,53.4526690021121,43.7257677004176,63.1795703038066
"Don’t know/Not sure/Missing","New Jersey",34,3,8,11,.,.,.,.,.,.
"Did not graduate High School","New Mexico",35,48,96,144,33.1756672127528,23.2501654325286,43.1011689929769,.,.,.
"Graduated High School","New Mexico",35,94,192,286,33.9642387390368,26.1153883950175,41.8130890830561,35.0025341201007,15.6605398074599,54.3445284327416
"Attended College or Technical School","New Mexico",35,157,229,386,41.7530607599814,35.2011315260841,48.3049899938787,41.3398914563045,24.212775520992,58.467007391617
"Graduated from College or Technical
School","New Mexico",35,256,255,511,53.5123260142361,47.7261067607276,59.2985452677445,51.5827951818018,37.8798330505445,65.285757313059
"Don’t know/Not sure/Missing","New Mexico",35,1,1,2,.,.,.,.,.,.
"Did not graduate High School","New York",36,103,284,387,25.7187466454971,20.4366945790549,31.0007987119392,24.27310939257,13.9655785966007,34.5806401885392
"Graduated High School","New York",36,343,550,893,36.320764650133,31.9683017554048,40.6732275448613,36.3136761449889,24.1582793988137,48.4690728911641
"Attended College or Technical School","New York",36,545,566,1111,47.4772001820091,43.5061861411476,51.4482142228706,49.2627672557302,39.0167068783557,59.5088276331048
"Graduated from College or Technical
School","New York",36,1431,996,2427,55.9546180794207,53.2864338319059,58.6228023269355,56.9652350717983,50.4893010575343,63.4411690860623
"Don’t know/Not sure/Missing","New York",36,7,11,18,42.200926357794,16.9001207637307,67.5017319518572,61.2233949149655,54.6440654244367,67.8027244054943
"Did not graduate High School","North Carolina",37,29,71,100,37.8429231001681,21.7107463104863,53.9750998898498,49.8470548179636,28.1640145009414,71.5300951349858
"Graduated High School","North Carolina",37,111,160,271,41.5515952439145,34.4444516763941,48.6587388114348,40.9660618296237,24.309697516888,57.6224261423596
"Attended College or Technical School","North Carolina",37,225,233,458,48.4598927538254,42.8769787250407,54.04280678261,47.4300552297024,33.4619593719084,61.3981510874963
"Graduated from College or Technical
School","North Carolina",37,408,278,686,60.2049041157904,55.7641975164324,64.6456107151484,57.5780636537948,43.7213409305288,71.4347863770608
"Don’t know/Not sure/Missing","North Carolina",37,1,3,4,.,.,.,.,.,.
"Did not graduate High School","North Dakota",38,10,12,22,46.0737390401014,19.3863202826331,72.7611577975697,.,.,.
"Graduated High School","North Dakota",38,57,111,168,33.5834498852734,25.5684033939314,41.5984963766155,.,.,.
"Attended College or Technical School","North Dakota",38,147,154,301,48.6068703054155,42.2410557200859,54.9726848907451,47.2706567691865,30.2669422131902,64.2743713251828
"Graduated from College or Technical
School","North Dakota",38,286,225,511,56.8662018171196,52.0716035232526,61.6608001109865,51.3204399432685,39.5795935058959,63.0612863806411
"Don’t know/Not sure/Missing","North Dakota",38,1,0,1,.,.,.,.,.,.
"Did not graduate High School",Ohio,39,46,132,178,28.1120703550675,18.1779770205085,38.0461636896265,31.8552077145776,20.1168188270122,43.593596602143
"Graduated High School",Ohio,39,395,674,1069,35.2674447582453,31.2592648538071,39.2756246626835,34.227645470519,23.3127126224776,45.1425783185604
"Attended College or Technical School",Ohio,39,667,704,1371,48.3001099903411,44.5275025473531,52.0727174333291,45.1296841722392,34.7012427540517,55.5581255904268
"Graduated from College or Technical
School",Ohio,39,1098,772,1870,58.5419994038999,55.5623458623744,61.5216529454255,56.8053826861675,48.0364555520187,65.5743098203164
"Don’t know/Not sure/Missing",Ohio,39,1,4,5,.,.,.,.,.,.
"Did not graduate High School",Oklahoma,40,46,80,126,39.2751088442924,29.4999914485804,49.0502262400043,40.8591624535525,24.6357843854721,57.082540521633
"Graduated High School",Oklahoma,40,117,243,360,33.818373024301,28.4639854459659,39.1727606026361,33.9054647459582,19.9484414544192,47.8624880374971
"Attended College or Technical School",Oklahoma,40,232,348,580,41.1644427396714,36.6696240939535,45.6592613853893,40.6466590164174,23.6955134048619,57.5978046279729
"Graduated from College or Technical
School",Oklahoma,40,330,276,606,56.1936995923214,51.7940143046794,60.5933848799634,50.3987814362971,38.5712179572912,62.226344915303
"Don’t know/Not sure/Missing",Oklahoma,40,2,1,3,.,.,.,.,.,.
"Did not graduate High School",Oregon,41,21,58,79,25.0133520533734,14.0853933927957,35.9413107139511,.,.,.
"Graduated High School",Oregon,41,106,180,286,34.8152226435882,28.3784822953225,41.2519629918539,37.6999960569348,18.8301877601532,56.5698043537164
"Attended College or Technical School",Oregon,41,259,288,547,47.6566516214527,42.663016573488,52.6502866694173,47.4500632499368,33.1081647222754,61.7919617775982
"Graduated from College or Technical
School",Oregon,41,467,343,810,57.6529961412784,53.6751059091465,61.6308863734103,56.148351299338,43.2090934367145,69.0876091619614
"Don’t know/Not sure/Missing",Oregon,41,2,2,4,71.4551761110898,6.98583256903047,100,80.2470322150001,75.3863984220625,85.1076660079377
"Did not graduate High School",Pennsylvania,42,11,31,42,35.0566372850885,15.7407673403308,54.3725072298463,41.4591831383722,22.0353819043945,60.88298437235
"Graduated High School",Pennsylvania,42,153,198,351,46.1684031001797,39.2815801662879,53.0552260340716,50.0423061837733,36.7025451721718,63.3820671953749
