Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Age Group,Age Group Code,Deaths,Population,Crude Rate
,2003,2003,Colon and Rectum,21041-21052,Minnesota,27,60-64 years ,60-64,70,203027,34.5
,2003,2003,Colon and Rectum,21041-21052,Minnesota,27,65-69 years,65-69,87,158100,55
,2003,2003,Colon and Rectum,21041-21052,Minnesota,27,70-74 years,70-74,121,139510,86.7
,2003,2003,Colon and Rectum,21041-21052,Mississippi,28,45-49 years,45-49,25,207332,12.1
,2003,2003,Colon and Rectum,21041-21052,Mississippi,28,50-54 years,50-54,33,181915,18.1
,2003,2003,Colon and Rectum,21041-21052,Mississippi,28,55-59 years,55-59,47,153189,30.7
,2003,2003,Colon and Rectum,21041-21052,Mississippi,28,60-64 years ,60-64,65,122247,53.2
,2003,2003,Colon and Rectum,21041-21052,Mississippi,28,65-69 years,65-69,72,102039,70.6
,2003,2003,Colon and Rectum,21041-21052,Mississippi,28,70-74 years,70-74,74,86293,85.8
,2003,2003,Colon and Rectum,21041-21052,Missouri,29,45-49 years,45-49,24,429616,5.6
,2003,2003,Colon and Rectum,21041-21052,Missouri,29,50-54 years,50-54,50,375501,13.3
,2003,2003,Colon and Rectum,21041-21052,Missouri,29,55-59 years,55-59,67,316630,21.2
,2003,2003,Colon and Rectum,21041-21052,Missouri,29,60-64 years ,60-64,112,255181,43.9
,2003,2003,Colon and Rectum,21041-21052,Missouri,29,65-69 years,65-69,112,207843,53.9
,2003,2003,Colon and Rectum,21041-21052,Missouri,29,70-74 years,70-74,174,183008,95.1
,2003,2003,Colon and Rectum,21041-21052,Montana,30,70-74 years,70-74,25,30049,83.2
,2003,2003,Colon and Rectum,21041-21052,Nebraska,31,50-54 years,50-54,16,115435,13.9
,2003,2003,Colon and Rectum,21041-21052,Nebraska,31,55-59 years,55-59,17,89938,18.9
,2003,2003,Colon and Rectum,21041-21052,Nebraska,31,60-64 years ,60-64,22,69385,31.7
,2003,2003,Colon and Rectum,21041-21052,Nebraska,31,65-69 years,65-69,35,58715,59.6
,2003,2003,Colon and Rectum,21041-21052,Nebraska,31,70-74 years,70-74,40,54259,73.7
,2003,2003,Colon and Rectum,21041-21052,Nevada,32,50-54 years,50-54,22,146427,15
,2003,2003,Colon and Rectum,21041-21052,Nevada,32,55-59 years,55-59,31,131922,23.5
,2003,2003,Colon and Rectum,21041-21052,Nevada,32,60-64 years ,60-64,36,105831,34
,2003,2003,Colon and Rectum,21041-21052,Nevada,32,65-69 years,65-69,38,83121,45.7
,2003,2003,Colon and Rectum,21041-21052,Nevada,32,70-74 years,70-74,68,66577,102.1
,2003,2003,Colon and Rectum,21041-21052,New Hampshire,33,55-59 years,55-59,17,76672,22.2
,2003,2003,Colon and Rectum,21041-21052,New Hampshire,33,60-64 years ,60-64,16,55356,28.9
,2003,2003,Colon and Rectum,21041-21052,New Hampshire,33,65-69 years,65-69,26,42313,61.4
,2003,2003,Colon and Rectum,21041-21052,New Hampshire,33,70-74 years,70-74,45,36503,123.3
,2003,2003,Colon and Rectum,21041-21052,New Jersey,34,45-49 years,45-49,47,667941,7
,2003,2003,Colon and Rectum,21041-21052,New Jersey,34,50-54 years,50-54,72,571058,12.6
,2003,2003,Colon and Rectum,21041-21052,New Jersey,34,55-59 years,55-59,119,485454,24.5
,2003,2003,Colon and Rectum,21041-21052,New Jersey,34,60-64 years ,60-64,161,371110,43.4
,2003,2003,Colon and Rectum,21041-21052,New Jersey,34,65-69 years,65-69,183,291692,62.7
,2003,2003,Colon and Rectum,21041-21052,New Jersey,34,70-74 years,70-74,266,268125,99.2
,2003,2003,Colon and Rectum,21041-21052,New Mexico,35,50-54 years,50-54,17,127353,13.3
,2003,2003,Colon and Rectum,21041-21052,New Mexico,35,55-59 years,55-59,28,104315,26.8
,2003,2003,Colon and Rectum,21041-21052,New Mexico,35,60-64 years ,60-64,27,81150,33.3
,2003,2003,Colon and Rectum,21041-21052,New Mexico,35,65-69 years,65-69,36,66801,53.9
,2003,2003,Colon and Rectum,21041-21052,New Mexico,35,70-74 years,70-74,37,56995,64.9
,2003,2003,Colon and Rectum,21041-21052,New York,36,45-49 years,45-49,101,1419538,7.1
,2003,2003,Colon and Rectum,21041-21052,New York,36,50-54 years,50-54,197,1270747,15.5
,2003,2003,Colon and Rectum,21041-21052,New York,36,55-59 years,55-59,246,1063571,23.1
,2003,2003,Colon and Rectum,21041-21052,New York,36,60-64 years ,60-64,340,825258,41.2
,2003,2003,Colon and Rectum,21041-21052,New York,36,65-69 years,65-69,385,663799,58
,2003,2003,Colon and Rectum,21041-21052,New York,36,70-74 years,70-74,506,592823,85.4
,2003,2003,Colon and Rectum,21041-21052,North Carolina,37,45-49 years,45-49,55,623969,8.8
,2003,2003,Colon and Rectum,21041-21052,North Carolina,37,50-54 years,50-54,96,558459,17.2
,2003,2003,Colon and Rectum,21041-21052,North Carolina,37,55-59 years,55-59,126,480425,26.2
,2003,2003,Colon and Rectum,21041-21052,North Carolina,37,60-64 years ,60-64,147,370569,39.7
,2003,2003,Colon and Rectum,21041-21052,North Carolina,37,65-69 years,65-69,164,300496,54.6
,2003,2003,Colon and Rectum,21041-21052,North Carolina,37,70-74 years,70-74,200,252836,79.1
,2003,2003,Colon and Rectum,21041-21052,North Dakota,38,70-74 years,70-74,16,21520,74.3
,2003,2003,Colon and Rectum,21041-21052,Ohio,39,45-49 years,45-49,62,888732,7
,2003,2003,Colon and Rectum,21041-21052,Ohio,39,50-54 years,50-54,121,784547,15.4
,2003,2003,Colon and Rectum,21041-21052,Ohio,39,55-59 years,55-59,132,633720,20.8
,2003,2003,Colon and Rectum,21041-21052,Ohio,39,60-64 years ,60-64,200,501032,39.9
,2003,2003,Colon and Rectum,21041-21052,Ohio,39,65-69 years,65-69,275,406219,67.7
,2003,2003,Colon and Rectum,21041-21052,Ohio,39,70-74 years,70-74,347,364851,95.1
,2003,2003,Colon and Rectum,21041-21052,Oklahoma,40,45-49 years,45-49,29,256975,11.3
,2003,2003,Colon and Rectum,21041-21052,Oklahoma,40,50-54 years,50-54,41,227321,18
,2003,2003,Colon and Rectum,21041-21052,Oklahoma,40,55-59 years,55-59,55,196449,28
,2003,2003,Colon and Rectum,21041-21052,Oklahoma,40,60-64 years ,60-64,69,157490,43.8
,2003,2003,Colon and Rectum,21041-21052,Oklahoma,40,65-69 years,65-69,80,131528,60.8
,2003,2003,Colon and Rectum,21041-21052,Oklahoma,40,70-74 years,70-74,85,112617,75.5
,2003,2003,Colon and Rectum,21041-21052,Oregon,41,45-49 years,45-49,18,276905,6.5
,2003,2003,Colon and Rectum,21041-21052,Oregon,41,50-54 years,50-54,28,262008,10.7
,2003,2003,Colon and Rectum,21041-21052,Oregon,41,55-59 years,55-59,39,211297,18.5
,2003,2003,Colon and Rectum,21041-21052,Oregon,41,60-64 years ,60-64,56,155670,36
,2003,2003,Colon and Rectum,21041-21052,Oregon,41,65-69 years,65-69,79,120042,65.8
,2003,2003,Colon and Rectum,21041-21052,Oregon,41,70-74 years,70-74,82,104649,78.4
,2003,2003,Colon and Rectum,21041-21052,Pennsylvania,42,45-49 years,45-49,79,969269,8.2
,2003,2003,Colon and Rectum,21041-21052,Pennsylvania,42,50-54 years,50-54,111,855010,13
,2003,2003,Colon and Rectum,21041-21052,Pennsylvania,42,55-59 years,55-59,142,710208,20
,2003,2003,Colon and Rectum,21041-21052,Pennsylvania,42,60-64 years ,60-64,240,561865,42.7
,2003,2003,Colon and Rectum,21041-21052,Pennsylvania,42,65-69 years,65-69,314,468197,67.1
,2003,2003,Colon and Rectum,21041-21052,Pennsylvania,42,70-74 years,70-74,430,449414,95.7
,2003,2003,Colon and Rectum,21041-21052,Rhode Island,44,55-59 years,55-59,18,59634,30.2
,2003,2003,Colon and Rectum,21041-21052,Rhode Island,44,65-69 years,65-69,25,35159,71.1
,2003,2003,Colon and Rectum,21041-21052,Rhode Island,44,70-74 years,70-74,33,33712,97.9
,2003,2003,Colon and Rectum,21041-21052,South Carolina,45,45-49 years,45-49,41,307785,13.3
,2003,2003,Colon and Rectum,21041-21052,South Carolina,45,50-54 years,50-54,41,281250,14.6
,2003,2003,Colon and Rectum,21041-21052,South Carolina,45,55-59 years,55-59,65,245203,26.5
,2003,2003,Colon and Rectum,21041-21052,South Carolina,45,60-64 years ,60-64,89,191765,46.4
,2003,2003,Colon and Rectum,21041-21052,South Carolina,45,65-69 years,65-69,87,154656,56.3
,2003,2003,Colon and Rectum,21041-21052,South Carolina,45,70-74 years,70-74,108,126518,85.4
,2003,2003,Colon and Rectum,21041-21052,South Dakota,46,70-74 years,70-74,29,25127,115.4
,2003,2003,Colon and Rectum,21041-21052,Tennessee,47,45-49 years,45-49,41,441416,9.3
,2003,2003,Colon and Rectum,21041-21052,Tennessee,47,50-54 years,50-54,68,398100,17.1
,2003,2003,Colon and Rectum,21041-21052,Tennessee,47,55-59 years,55-59,102,341913,29.8
,2003,2003,Colon and Rectum,21041-21052,Tennessee,47,60-64 years ,60-64,106,269420,39.3
,2003,2003,Colon and Rectum,21041-21052,Tennessee,47,65-69 years,65-69,115,216352,53.2
,2003,2003,Colon and Rectum,21041-21052,Tennessee,47,70-74 years,70-74,169,178913,94.5
,2003,2003,Colon and Rectum,21041-21052,Texas,48,45-49 years,45-49,137,1572899,8.7
,2003,2003,Colon and Rectum,21041-21052,Texas,48,50-54 years,50-54,193,1334425,14.5
,2003,2003,Colon and Rectum,21041-21052,Texas,48,55-59 years,55-59,245,1077512,22.7
,2003,2003,Colon and Rectum,21041-21052,Texas,48,60-64 years ,60-64,287,799788,35.9
,2003,2003,Colon and Rectum,21041-21052,Texas,48,65-69 years,65-69,366,642963,56.9
,2003,2003,Colon and Rectum,21041-21052,Texas,48,70-74 years,70-74,410,543315,75.5
,2003,2003,Colon and Rectum,21041-21052,Utah,49,60-64 years ,60-64,16,72525,22.1
,2003,2003,Colon and Rectum,21041-21052,Utah,49,65-69 years,65-69,28,57837,48.4
,2003,2003,Colon and Rectum,21041-21052,Utah,49,70-74 years,70-74,27,49501,54.5
,2003,2003,Colon and Rectum,21041-21052,Vermont,50,65-69 years,65-69,16,21783,73.5
,2003,2003,Colon and Rectum,21041-21052,Vermont,50,70-74 years,70-74,18,18985,94.8
,2003,2003,Colon and Rectum,21041-21052,Virginia,51,45-49 years,45-49,39,573255,6.8
,2003,2003,Colon and Rectum,21041-21052,Virginia,51,50-54 years,50-54,69,504652,13.7
,2003,2003,Colon and Rectum,21041-21052,Virginia,51,55-59 years,55-59,98,426548,23
,2003,2003,Colon and Rectum,21041-21052,Virginia,51,60-64 years ,60-64,137,317432,43.2
,2003,2003,Colon and Rectum,21041-21052,Virginia,51,65-69 years,65-69,145,242593,59.8
,2003,2003,Colon and Rectum,21041-21052,Virginia,51,70-74 years,70-74,175,204731,85.5
,2003,2003,Colon and Rectum,21041-21052,Washington,53,45-49 years,45-49,32,484183,6.6
,2003,2003,Colon and Rectum,21041-21052,Washington,53,50-54 years,50-54,52,430715,12.1
,2003,2003,Colon and Rectum,21041-21052,Washington,53,55-59 years,55-59,69,349614,19.7
,2003,2003,Colon and Rectum,21041-21052,Washington,53,60-64 years ,60-64,72,249693,28.8
,2003,2003,Colon and Rectum,21041-21052,Washington,53,65-69 years,65-69,102,188065,54.2
,2003,2003,Colon and Rectum,21041-21052,Washington,53,70-74 years,70-74,133,159387,83.4
,2003,2003,Colon and Rectum,21041-21052,West Virginia,54,50-54 years,50-54,18,138536,13
,2003,2003,Colon and Rectum,21041-21052,West Virginia,54,55-59 years,55-59,37,114504,32.3
,2003,2003,Colon and Rectum,21041-21052,West Virginia,54,60-64 years ,60-64,42,92912,45.2
,2003,2003,Colon and Rectum,21041-21052,West Virginia,54,65-69 years,65-69,65,78710,82.6
,2003,2003,Colon and Rectum,21041-21052,West Virginia,54,70-74 years,70-74,59,68747,85.8
,2003,2003,Colon and Rectum,21041-21052,Wisconsin,55,45-49 years,45-49,20,426297,4.7
,2003,2003,Colon and Rectum,21041-21052,Wisconsin,55,50-54 years,50-54,44,374088,11.8
,2003,2003,Colon and Rectum,21041-21052,Wisconsin,55,55-59 years,55-59,66,294825,22.4
,2003,2003,Colon and Rectum,21041-21052,Wisconsin,55,60-64 years ,60-64,55,228351,24.1
,2003,2003,Colon and Rectum,21041-21052,Wisconsin,55,65-69 years,65-69,106,184803,57.4
,2003,2003,Colon and Rectum,21041-21052,Wisconsin,55,70-74 years,70-74,145,167886,86.4
,2004,2004,Colon and Rectum,21041-21052,Alabama,01,45-49 years,45-49,30,340768,8.8
,2004,2004,Colon and Rectum,21041-21052,Alabama,01,50-54 years,50-54,51,307605,16.6
,2004,2004,Colon and Rectum,21041-21052,Alabama,01,55-59 years,55-59,67,270380,24.8
,2004,2004,Colon and Rectum,21041-21052,Alabama,01,60-64 years ,60-64,87,214983,40.5
,2004,2004,Colon and Rectum,21041-21052,Alabama,01,65-69 years,65-69,118,176683,66.8
,2004,2004,Colon and Rectum,21041-21052,Alabama,01,70-74 years,70-74,113,147028,76.9
,2004,2004,Colon and Rectum,21041-21052,Arizona,04,45-49 years,45-49,26,382225,6.8
,2004,2004,Colon and Rectum,21041-21052,Arizona,04,50-54 years,50-54,46,344145,13.4
,2004,2004,Colon and Rectum,21041-21052,Arizona,04,55-59 years,55-59,53,306685,17.3
,2004,2004,Colon and Rectum,21041-21052,Arizona,04,60-64 years ,60-64,82,252985,32.4
,2004,2004,Colon and Rectum,21041-21052,Arizona,04,65-69 years,65-69,95,212176,44.8
,2004,2004,Colon and Rectum,21041-21052,Arizona,04,70-74 years,70-74,120,182719,65.7
,2004,2004,Colon and Rectum,21041-21052,Arkansas,05,45-49 years,45-49,26,196117,13.3
,2004,2004,Colon and Rectum,21041-21052,Arkansas,05,50-54 years,50-54,28,179963,15.6
,2004,2004,Colon and Rectum,21041-21052,Arkansas,05,55-59 years,55-59,46,163147,28.2
,2004,2004,Colon and Rectum,21041-21052,Arkansas,05,60-64 years ,60-64,57,134511,42.4
,2004,2004,Colon and Rectum,21041-21052,Arkansas,05,65-69 years,65-69,65,110490,58.8
,2004,2004,Colon and Rectum,21041-21052,Arkansas,05,70-74 years,70-74,76,92265,82.4
,2004,2004,Colon and Rectum,21041-21052,California,06,45-49 years,45-49,149,2584689,5.8
,2004,2004,Colon and Rectum,21041-21052,California,06,50-54 years,50-54,271,2244577,12.1
,2004,2004,Colon and Rectum,21041-21052,California,06,55-59 years,55-59,308,1854291,16.6
,2004,2004,Colon and Rectum,21041-21052,California,06,60-64 years ,60-64,451,1351654,33.4
,2004,2004,Colon and Rectum,21041-21052,California,06,65-69 years,65-69,541,1057084,51.2
,2004,2004,Colon and Rectum,21041-21052,California,06,70-74 years,70-74,626,893251,70.1
,2004,2004,Colon and Rectum,21041-21052,Colorado,08,45-49 years,45-49,24,363311,6.6
,2004,2004,Colon and Rectum,21041-21052,Colorado,08,50-54 years,50-54,43,324142,13.3
,2004,2004,Colon and Rectum,21041-21052,Colorado,08,55-59 years,55-59,44,258091,17
,2004,2004,Colon and Rectum,21041-21052,Colorado,08,60-64 years ,60-64,56,179869,31.1
,2004,2004,Colon and Rectum,21041-21052,Colorado,08,65-69 years,65-69,67,133022,50.4
,2004,2004,Colon and Rectum,21041-21052,Colorado,08,70-74 years,70-74,82,108124,75.8
,2004,2004,Colon and Rectum,21041-21052,Connecticut,09,45-49 years,45-49,17,283749,6
,2004,2004,Colon and Rectum,21041-21052,Connecticut,09,50-54 years,50-54,25,242798,10.3
,2004,2004,Colon and Rectum,21041-21052,Connecticut,09,55-59 years,55-59,43,211572,20.3
,2004,2004,Colon and Rectum,21041-21052,Connecticut,09,60-64 years ,60-64,59,158717,37.2
,2004,2004,Colon and Rectum,21041-21052,Connecticut,09,65-69 years,65-69,48,118352,40.6
,2004,2004,Colon and Rectum,21041-21052,Connecticut,09,70-74 years,70-74,85,106082,80.1
,2004,2004,Colon and Rectum,21041-21052,Delaware,10,55-59 years,55-59,18,49067,36.7
,2004,2004,Colon and Rectum,21041-21052,Delaware,10,60-64 years ,60-64,16,39502,40.5
,2004,2004,Colon and Rectum,21041-21052,Delaware,10,65-69 years,65-69,18,31746,56.7
,2004,2004,Colon and Rectum,21041-21052,Florida,12,45-49 years,45-49,88,1270404,6.9
,2004,2004,Colon and Rectum,21041-21052,Florida,12,50-54 years,50-54,156,1131018,13.8
,2004,2004,Colon and Rectum,21041-21052,Florida,12,55-59 years,55-59,246,1036034,23.7
,2004,2004,Colon and Rectum,21041-21052,Florida,12,60-64 years ,60-64,314,887744,35.4
,2004,2004,Colon and Rectum,21041-21052,Florida,12,65-69 years,65-69,332,781726,42.5
,2004,2004,Colon and Rectum,21041-21052,Florida,12,70-74 years,70-74,494,711221,69.5
,2004,2004,Colon and Rectum,21041-21052,Georgia,13,45-49 years,45-49,52,646664,8
,2004,2004,Colon and Rectum,21041-21052,Georgia,13,50-54 years,50-54,85,562196,15.1
,2004,2004,Colon and Rectum,21041-21052,Georgia,13,55-59 years,55-59,125,478477,26.1
,2004,2004,Colon and Rectum,21041-21052,Georgia,13,60-64 years ,60-64,119,351031,33.9
,2004,2004,Colon and Rectum,21041-21052,Georgia,13,65-69 years,65-69,144,262463,54.9
,2004,2004,Colon and Rectum,21041-21052,Georgia,13,70-74 years,70-74,153,207114,73.9
,2004,2004,Colon and Rectum,21041-21052,Hawaii,15,55-59 years,55-59,16,79165,20.2
,2004,2004,Colon and Rectum,21041-21052,Hawaii,15,60-64 years ,60-64,20,57576,34.7
,2004,2004,Colon and Rectum,21041-21052,Hawaii,15,70-74 years,70-74,17,40201,42.3
,2004,2004,Colon and Rectum,21041-21052,Idaho,16,60-64 years ,60-64,23,59118,38.9
,2004,2004,Colon and Rectum,21041-21052,Idaho,16,65-69 years,65-69,17,46256,36.8
,2004,2004,Colon and Rectum,21041-21052,Idaho,16,70-74 years,70-74,19,37245,51
,2004,2004,Colon and Rectum,21041-21052,Illinois,17,45-49 years,45-49,66,944741,7
,2004,2004,Colon and Rectum,21041-21052,Illinois,17,50-54 years,50-54,122,827820,14.7
,2004,2004,Colon and Rectum,21041-21052,Illinois,17,55-59 years,55-59,159,683028,23.3
,2004,2004,Colon and Rectum,21041-21052,Illinois,17,60-64 years ,60-64,199,523872,38
,2004,2004,Colon and Rectum,21041-21052,Illinois,17,65-69 years,65-69,242,412331,58.7
,2004,2004,Colon and Rectum,21041-21052,Illinois,17,70-74 years,70-74,326,349297,93.3
,2004,2004,Colon and Rectum,21041-21052,Indiana,18,45-49 years,45-49,38,471559,8.1
,2004,2004,Colon and Rectum,21041-21052,Indiana,18,50-54 years,50-54,64,420133,15.2
,2004,2004,Colon and Rectum,21041-21052,Indiana,18,55-59 years,55-59,99,351775,28.1
,2004,2004,Colon and Rectum,21041-21052,Indiana,18,60-64 years ,60-64,105,270823,38.8
,2004,2004,Colon and Rectum,21041-21052,Indiana,18,65-69 years,65-69,123,213512,57.6
,2004,2004,Colon and Rectum,21041-21052,Indiana,18,70-74 years,70-74,163,180958,90.1
,2004,2004,Colon and Rectum,21041-21052,Iowa,19,50-54 years,50-54,23,204249,11.3
,2004,2004,Colon and Rectum,21041-21052,Iowa,19,55-59 years,55-59,33,167070,19.8
,2004,2004,Colon and Rectum,21041-21052,Iowa,19,60-64 years ,60-64,34,130741,26
,2004,2004,Colon and Rectum,21041-21052,Iowa,19,65-69 years,65-69,69,109617,62.9
,2004,2004,Colon and Rectum,21041-21052,Iowa,19,70-74 years,70-74,87,96768,89.9
,2004,2004,Colon and Rectum,21041-21052,Kansas,20,50-54 years,50-54,21,183650,11.4
,2004,2004,Colon and Rectum,21041-21052,Kansas,20,55-59 years,55-59,31,149143,20.8
,2004,2004,Colon and Rectum,21041-21052,Kansas,20,60-64 years ,60-64,37,112414,32.9
,2004,2004,Colon and Rectum,21041-21052,Kansas,20,65-69 years,65-69,48,90882,52.8
,2004,2004,Colon and Rectum,21041-21052,Kansas,20,70-74 years,70-74,65,80878,80.4
,2004,2004,Colon and Rectum,21041-21052,Kentucky,21,45-49 years,45-49,35,317466,11
,2004,2004,Colon and Rectum,21041-21052,Kentucky,21,50-54 years,50-54,50,286139,17.5
,2004,2004,Colon and Rectum,21041-21052,Kentucky,21,55-59 years,55-59,55,247717,22.2
,2004,2004,Colon and Rectum,21041-21052,Kentucky,21,60-64 years ,60-64,65,192768,33.7
,2004,2004,Colon and Rectum,21041-21052,Kentucky,21,65-69 years,65-69,86,153922,55.9
,2004,2004,Colon and Rectum,21041-21052,Kentucky,21,70-74 years,70-74,121,126759,95.5
,2004,2004,Colon and Rectum,21041-21052,Louisiana,22,45-49 years,45-49,34,341201,10
,2004,2004,Colon and Rectum,21041-21052,Louisiana,22,50-54 years,50-54,53,304112,17.4
,2004,2004,Colon and Rectum,21041-21052,Louisiana,22,55-59 years,55-59,68,253241,26.9
,2004,2004,Colon and Rectum,21041-21052,Louisiana,22,60-64 years ,60-64,105,194085,54.1
,2004,2004,Colon and Rectum,21041-21052,Louisiana,22,65-69 years,65-69,113,154990,72.9
,2004,2004,Colon and Rectum,21041-21052,Louisiana,22,70-74 years,70-74,113,129479,87.3
,2004,2004,Colon and Rectum,21041-21052,Maine,23,55-59 years,55-59,22,86898,25.3
,2004,2004,Colon and Rectum,21041-21052,Maine,23,60-64 years ,60-64,18,65653,27.4
,2004,2004,Colon and Rectum,21041-21052,Maine,23,65-69 years,65-69,28,52165,53.7
,2004,2004,Colon and Rectum,21041-21052,Maine,23,70-74 years,70-74,37,44994,82.2
,2004,2004,Colon and Rectum,21041-21052,Maryland,24,45-49 years,45-49,29,442911,6.5
,2004,2004,Colon and Rectum,21041-21052,Maryland,24,50-54 years,50-54,48,386761,12.4
,2004,2004,Colon and Rectum,21041-21052,Maryland,24,55-59 years,55-59,78,331716,23.5
,2004,2004,Colon and Rectum,21041-21052,Maryland,24,60-64 years ,60-64,93,243230,38.2
,2004,2004,Colon and Rectum,21041-21052,Maryland,24,65-69 years,65-69,107,180475,59.3
,2004,2004,Colon and Rectum,21041-21052,Maryland,24,70-74 years,70-74,123,148775,82.7
,2004,2004,Colon and Rectum,21041-21052,Massachusetts,25,45-49 years,45-49,32,500324,6.4
,2004,2004,Colon and Rectum,21041-21052,Massachusetts,25,50-54 years,50-54,48,439110,10.9
,2004,2004,Colon and Rectum,21041-21052,Massachusetts,25,55-59 years,55-59,82,378338,21.7
,2004,2004,Colon and Rectum,21041-21052,Massachusetts,25,60-64 years ,60-64,81,279369,29
,2004,2004,Colon and Rectum,21041-21052,Massachusetts,25,65-69 years,65-69,87,213805,40.7
,2004,2004,Colon and Rectum,21041-21052,Massachusetts,25,70-74 years,70-74,156,193253,80.7
,2004,2004,Colon and Rectum,21041-21052,Michigan,26,45-49 years,45-49,52,789495,6.6
,2004,2004,Colon and Rectum,21041-21052,Michigan,26,50-54 years,50-54,86,698972,12.3
,2004,2004,Colon and Rectum,21041-21052,Michigan,26,55-59 years,55-59,112,580661,19.3
,2004,2004,Colon and Rectum,21041-21052,Michigan,26,60-64 years ,60-64,155,443650,34.9
,2004,2004,Colon and Rectum,21041-21052,Michigan,26,65-69 years,65-69,176,341588,51.5
,2004,2004,Colon and Rectum,21041-21052,Michigan,26,70-74 years,70-74,236,292404,80.7
,2004,2004,Colon and Rectum,21041-21052,Minnesota,27,45-49 years,45-49,20,400062,5
,2004,2004,Colon and Rectum,21041-21052,Minnesota,27,50-54 years,50-54,33,350067,9.4
,2004,2004,Colon and Rectum,21041-21052,Minnesota,27,55-59 years,55-59,46,278483,16.5
,2004,2004,Colon and Rectum,21041-21052,Minnesota,27,60-64 years ,60-64,69,210817,32.7
,2004,2004,Colon and Rectum,21041-21052,Minnesota,27,65-69 years,65-69,78,162247,48.1
,2004,2004,Colon and Rectum,21041-21052,Minnesota,27,70-74 years,70-74,73,138603,52.7
,2004,2004,Colon and Rectum,21041-21052,Mississippi,28,45-49 years,45-49,24,209966,11.4
,2004,2004,Colon and Rectum,21041-21052,Mississippi,28,50-54 years,50-54,45,186646,24.1
,2004,2004,Colon and Rectum,21041-21052,Mississippi,28,55-59 years,55-59,44,160542,27.4
,2004,2004,Colon and Rectum,21041-21052,Mississippi,28,60-64 years ,60-64,56,125981,44.5
,2004,2004,Colon and Rectum,21041-21052,Mississippi,28,65-69 years,65-69,64,105233,60.8
,2004,2004,Colon and Rectum,21041-21052,Mississippi,28,70-74 years,70-74,81,85551,94.7
,2004,2004,Colon and Rectum,21041-21052,Missouri,29,45-49 years,45-49,39,436211,8.9
,2004,2004,Colon and Rectum,21041-21052,Missouri,29,50-54 years,50-54,49,385109,12.7
,2004,2004,Colon and Rectum,21041-21052,Missouri,29,55-59 years,55-59,80,329754,24.3
,2004,2004,Colon and Rectum,21041-21052,Missouri,29,60-64 years ,60-64,104,263967,39.4
,2004,2004,Colon and Rectum,21041-21052,Missouri,29,65-69 years,65-69,102,211691,48.2
,2004,2004,Colon and Rectum,21041-21052,Missouri,29,70-74 years,70-74,161,182226,88.4
,2004,2004,Colon and Rectum,21041-21052,Montana,30,65-69 years,65-69,20,35806,55.9
,2004,2004,Colon and Rectum,21041-21052,Nebraska,31,55-59 years,55-59,21,94862,22.1
,2004,2004,Colon and Rectum,21041-21052,Nebraska,31,60-64 years ,60-64,31,72203,42.9
,2004,2004,Colon and Rectum,21041-21052,Nebraska,31,65-69 years,65-69,27,59238,45.6
,2004,2004,Colon and Rectum,21041-21052,Nebraska,31,70-74 years,70-74,39,53243,73.2
,2004,2004,Colon and Rectum,21041-21052,Nevada,32,50-54 years,50-54,23,153771,15
,2004,2004,Colon and Rectum,21041-21052,Nevada,32,55-59 years,55-59,31,141114,22
,2004,2004,Colon and Rectum,21041-21052,Nevada,32,60-64 years ,60-64,42,113420,37
,2004,2004,Colon and Rectum,21041-21052,Nevada,32,65-69 years,65-69,55,87892,62.6
,2004,2004,Colon and Rectum,21041-21052,Nevada,32,70-74 years,70-74,53,68519,77.4
,2004,2004,Colon and Rectum,21041-21052,New Hampshire,33,65-69 years,65-69,17,43769,38.8
,2004,2004,Colon and Rectum,21041-21052,New Hampshire,33,70-74 years,70-74,19,36762,51.7
,2004,2004,Colon and Rectum,21041-21052,New Jersey,34,45-49 years,45-49,49,682993,7.2
,2004,2004,Colon and Rectum,21041-21052,New Jersey,34,50-54 years,50-54,61,582215,10.5
,2004,2004,Colon and Rectum,21041-21052,New Jersey,34,55-59 years,55-59,116,502481,23.1
,2004,2004,Colon and Rectum,21041-21052,New Jersey,34,60-64 years ,60-64,147,382779,38.4
,2004,2004,Colon and Rectum,21041-21052,New Jersey,34,65-69 years,65-69,127,295841,42.9
,2004,2004,Colon and Rectum,21041-21052,New Jersey,34,70-74 years,70-74,220,261919,84
,2004,2004,Colon and Rectum,21041-21052,New Mexico,35,50-54 years,50-54,17,130540,13
,2004,2004,Colon and Rectum,21041-21052,New Mexico,35,55-59 years,55-59,18,111190,16.2
,2004,2004,Colon and Rectum,21041-21052,New Mexico,35,60-64 years ,60-64,31,84793,36.6
,2004,2004,Colon and Rectum,21041-21052,New Mexico,35,65-69 years,65-69,35,69037,50.7
,2004,2004,Colon and Rectum,21041-21052,New Mexico,35,70-74 years,70-74,40,57558,69.5
,2004,2004,Colon and Rectum,21041-21052,New York,36,45-49 years,45-49,98,1440172,6.8
,2004,2004,Colon and Rectum,21041-21052,New York,36,50-54 years,50-54,153,1283911,11.9
,2004,2004,Colon and Rectum,21041-21052,New York,36,55-59 years,55-59,258,1107453,23.3
,2004,2004,Colon and Rectum,21041-21052,New York,36,60-64 years ,60-64,301,846208,35.6
,2004,2004,Colon and Rectum,21041-21052,New York,36,65-69 years,65-69,356,672612,52.9
