Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,State,State Code,Race,Race Code,Ethnicity,Ethnicity Code,Deaths,Population,Crude Rate
,2005,2005,Colon and Rectum,21041-21052,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,491,2629206,18.7
,2005,2005,Colon and Rectum,21041-21052,Texas,48,White,2106-3,Hispanic,2135-2,505,7728682,6.5
,2005,2005,Colon and Rectum,21041-21052,Texas,48,White,2106-3,Non-Hispanic,2186-5,2153,11248923,19.1
,2005,2005,Colon and Rectum,21041-21052,Utah,49,White,2106-3,Non-Hispanic,2186-5,222,2063473,10.8
,2005,2005,Colon and Rectum,21041-21052,Vermont,50,White,2106-3,Non-Hispanic,2186-5,122,597473,20.4
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,26,385623,6.7
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,293,1501249,19.5
,2005,2005,Colon and Rectum,21041-21052,Virginia,51,White,2106-3,Non-Hispanic,2186-5,906,5185055,17.5
,2005,2005,Colon and Rectum,21041-21052,Washington,53,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,34,466201,7.3
,2005,2005,Colon and Rectum,21041-21052,Washington,53,Black or African American,2054-5,Non-Hispanic,2186-5,33,245672,13.4
,2005,2005,Colon and Rectum,21041-21052,Washington,53,White,2106-3,Hispanic,2135-2,17,522930,3.3
,2005,2005,Colon and Rectum,21041-21052,Washington,53,White,2106-3,Non-Hispanic,2186-5,850,4860118,17.5
,2005,2005,Colon and Rectum,21041-21052,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,426,1723531,24.7
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,Black or African American,2054-5,Non-Hispanic,2186-5,44,347084,12.7
,2005,2005,Colon and Rectum,21041-21052,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,937,4764478,19.7
,2005,2005,Colon and Rectum,21041-21052,Wyoming,56,White,2106-3,Non-Hispanic,2186-5,69,454866,15.2
,2006,2006,Colon and Rectum,21041-21052,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,268,1219303,22
,2006,2006,Colon and Rectum,21041-21052,Alabama,01,White,2106-3,Non-Hispanic,2186-5,700,3195774,21.9
,2006,2006,Colon and Rectum,21041-21052,Alaska,02,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,21,111005,18.9
,2006,2006,Colon and Rectum,21041-21052,Alaska,02,White,2106-3,Non-Hispanic,2186-5,44,461371,9.5
,2006,2006,Colon and Rectum,21041-21052,Arizona,04,Black or African American,2054-5,Non-Hispanic,2186-5,21,226891,9.3
,2006,2006,Colon and Rectum,21041-21052,Arizona,04,White,2106-3,Hispanic,2135-2,98,1583537,6.2
,2006,2006,Colon and Rectum,21041-21052,Arizona,04,White,2106-3,Non-Hispanic,2186-5,784,3671941,21.4
,2006,2006,Colon and Rectum,21041-21052,Arkansas,05,Black or African American,2054-5,Non-Hispanic,2186-5,87,444779,19.6
,2006,2006,Colon and Rectum,21041-21052,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,468,2170572,21.6
,2006,2006,Colon and Rectum,21041-21052,California,06,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,22,214286,10.3
,2006,2006,Colon and Rectum,21041-21052,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,489,4763829,10.3
,2006,2006,Colon and Rectum,21041-21052,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,451,2347553,19.2
,2006,2006,Colon and Rectum,21041-21052,California,06,White,2106-3,Hispanic,2135-2,752,11954154,6.3
,2006,2006,Colon and Rectum,21041-21052,California,06,White,2106-3,Non-Hispanic,2186-5,3407,15819429,21.5
,2006,2006,Colon and Rectum,21041-21052,Colorado,08,Black or African American,2054-5,Non-Hispanic,2186-5,25,195987,12.8
,2006,2006,Colon and Rectum,21041-21052,Colorado,08,White,2106-3,Hispanic,2135-2,61,850779,7.2
,2006,2006,Colon and Rectum,21041-21052,Colorado,08,White,2106-3,Non-Hispanic,2186-5,558,3427685,16.3
,2006,2006,Colon and Rectum,21041-21052,Connecticut,09,Black or African American,2054-5,Non-Hispanic,2186-5,40,342097,11.7
,2006,2006,Colon and Rectum,21041-21052,Connecticut,09,White,2106-3,Hispanic,2135-2,17,353937,4.8
,2006,2006,Colon and Rectum,21041-21052,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,577,2628177,22
,2006,2006,Colon and Rectum,21041-21052,Delaware,10,Black or African American,2054-5,Non-Hispanic,2186-5,21,179979,11.7
,2006,2006,Colon and Rectum,21041-21052,Delaware,10,White,2106-3,Non-Hispanic,2186-5,123,590768,20.8
,2006,2006,Colon and Rectum,21041-21052,District of Columbia,11,Black or African American,2054-5,Non-Hispanic,2186-5,102,315872,32.3
,2006,2006,Colon and Rectum,21041-21052,District of Columbia,11,White,2106-3,Non-Hispanic,2186-5,24,184613,13
,2006,2006,Colon and Rectum,21041-21052,Florida,12,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,28,447582,6.3
,2006,2006,Colon and Rectum,21041-21052,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,400,2784593,14.4
,2006,2006,Colon and Rectum,21041-21052,Florida,12,White,2106-3,Hispanic,2135-2,424,3468128,12.2
,2006,2006,Colon and Rectum,21041-21052,Florida,12,White,2106-3,Non-Hispanic,2186-5,2903,11166115,26
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,404,2750215,14.7
,2006,2006,Colon and Rectum,21041-21052,Georgia,13,White,2106-3,Non-Hispanic,2186-5,920,5399688,17
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,142,886038,16
,2006,2006,Colon and Rectum,21041-21052,Hawaii,15,White,2106-3,Non-Hispanic,2186-5,58,285884,20.3
,2006,2006,Colon and Rectum,21041-21052,Idaho,16,White,2106-3,Non-Hispanic,2186-5,197,1273279,15.5
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,52,556025,9.4
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,420,1890330,22.2
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,White,2106-3,Hispanic,2135-2,61,1721706,3.5
,2006,2006,Colon and Rectum,21041-21052,Illinois,17,White,2106-3,Non-Hispanic,2186-5,1961,8332730,23.5
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,Black or African American,2054-5,Non-Hispanic,2186-5,100,584556,17.1
,2006,2006,Colon and Rectum,21041-21052,Indiana,18,White,2106-3,Non-Hispanic,2186-5,1111,5311567,20.9
,2006,2006,Colon and Rectum,21041-21052,Iowa,19,White,2106-3,Non-Hispanic,2186-5,655,2713439,24.1
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,Black or African American,2054-5,Non-Hispanic,2186-5,24,171521,14
,2006,2006,Colon and Rectum,21041-21052,Kansas,20,White,2106-3,Non-Hispanic,2186-5,483,2246477,21.5
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,Black or African American,2054-5,Non-Hispanic,2186-5,60,332902,18
,2006,2006,Colon and Rectum,21041-21052,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,800,3728203,21.5
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,273,1355126,20.1
,2006,2006,Colon and Rectum,21041-21052,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,568,2709056,21
,2006,2006,Colon and Rectum,21041-21052,Maine,23,White,2106-3,Non-Hispanic,2186-5,271,1270709,21.3
,2006,2006,Colon and Rectum,21041-21052,Maryland,24,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,20,299982,6.7
,2006,2006,Colon and Rectum,21041-21052,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,274,1658933,16.5
,2006,2006,Colon and Rectum,21041-21052,Maryland,24,White,2106-3,Non-Hispanic,2186-5,704,3272143,21.5
,2006,2006,Colon and Rectum,21041-21052,Massachusetts,25,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,20,326342,6.1
,2006,2006,Colon and Rectum,21041-21052,Massachusetts,25,Black or African American,2054-5,Non-Hispanic,2186-5,55,409627,13.4
,2006,2006,Colon and Rectum,21041-21052,Massachusetts,25,White,2106-3,Hispanic,2135-2,21,435332,4.8
,2006,2006,Colon and Rectum,21041-21052,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,1148,5118526,22.4
,2006,2006,Colon and Rectum,21041-21052,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,269,1467177,18.3
,2006,2006,Colon and Rectum,21041-21052,Michigan,26,White,2106-3,Hispanic,2135-2,33,357929,9.2
,2006,2006,Colon and Rectum,21041-21052,Michigan,26,White,2106-3,Non-Hispanic,2186-5,1545,7850577,19.7
,2006,2006,Colon and Rectum,21041-21052,Minnesota,27,Black or African American,2054-5,Non-Hispanic,2186-5,17,257902,6.6
,2006,2006,Colon and Rectum,21041-21052,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,785,4432272,17.7
,2006,2006,Colon and Rectum,21041-21052,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,225,1072247,21
,2006,2006,Colon and Rectum,21041-21052,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,363,1729634,21
,2006,2006,Colon and Rectum,21041-21052,Missouri,29,Black or African American,2054-5,Non-Hispanic,2186-5,121,694249,17.4
,2006,2006,Colon and Rectum,21041-21052,Missouri,29,White,2106-3,Non-Hispanic,2186-5,1016,4843754,21
,2006,2006,Colon and Rectum,21041-21052,Montana,30,White,2106-3,Non-Hispanic,2186-5,188,853186,22
,2006,2006,Colon and Rectum,21041-21052,Nebraska,31,White,2106-3,Non-Hispanic,2186-5,358,1504276,23.8
,2006,2006,Colon and Rectum,21041-21052,Nevada,32,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,16,185463,8.6
,2006,2006,Colon and Rectum,21041-21052,Nevada,32,Black or African American,2054-5,Non-Hispanic,2186-5,23,202670,11.3
,2006,2006,Colon and Rectum,21041-21052,Nevada,32,White,2106-3,Hispanic,2135-2,22,565965,3.9
,2006,2006,Colon and Rectum,21041-21052,Nevada,32,White,2106-3,Non-Hispanic,2186-5,340,1494045,22.8
,2006,2006,Colon and Rectum,21041-21052,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,239,1230230,19.4
,2006,2006,Colon and Rectum,21041-21052,New Jersey,34,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,24,667992,3.6
,2006,2006,Colon and Rectum,21041-21052,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,225,1161856,19.4
,2006,2006,Colon and Rectum,21041-21052,New Jersey,34,White,2106-3,Hispanic,2135-2,92,1198322,7.7
,2006,2006,Colon and Rectum,21041-21052,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,1428,5434654,26.3
,2006,2006,Colon and Rectum,21041-21052,New Mexico,35,White,2106-3,Hispanic,2135-2,108,827068,13.1
,2006,2006,Colon and Rectum,21041-21052,New Mexico,35,White,2106-3,Non-Hispanic,2186-5,179,844971,21.2
,2006,2006,Colon and Rectum,21041-21052,New York,36,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,106,1352712,7.8
,2006,2006,Colon and Rectum,21041-21052,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,524,2906370,18
,2006,2006,Colon and Rectum,21041-21052,New York,36,White,2106-3,Hispanic,2135-2,243,2464176,9.9
,2006,2006,Colon and Rectum,21041-21052,New York,36,White,2106-3,Non-Hispanic,2186-5,2643,11613210,22.8
,2006,2006,Colon and Rectum,21041-21052,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,364,1939738,18.8
,2006,2006,Colon and Rectum,21041-21052,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,1114,6058026,18.4
,2006,2006,Colon and Rectum,21041-21052,North Dakota,38,White,2106-3,Non-Hispanic,2186-5,139,589018,23.6
,2006,2006,Colon and Rectum,21041-21052,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,284,1427085,19.9
,2006,2006,Colon and Rectum,21041-21052,Ohio,39,White,2106-3,Non-Hispanic,2186-5,2129,9534970,22.3
,2006,2006,Colon and Rectum,21041-21052,Oklahoma,40,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,46,329816,13.9
,2006,2006,Colon and Rectum,21041-21052,Oklahoma,40,Black or African American,2054-5,Non-Hispanic,2186-5,47,288671,16.3
,2006,2006,Colon and Rectum,21041-21052,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,550,2642622,20.8
,2006,2006,Colon and Rectum,21041-21052,Oregon,41,White,2106-3,Non-Hispanic,2186-5,601,3012570,19.9
,2006,2006,Colon and Rectum,21041-21052,Pennsylvania,42,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,19,318470,6
,2006,2006,Colon and Rectum,21041-21052,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,284,1337422,21.2
,2006,2006,Colon and Rectum,21041-21052,Pennsylvania,42,White,2106-3,Hispanic,2135-2,26,472836,5.5
,2006,2006,Colon and Rectum,21041-21052,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,2586,10251323,25.2
,2006,2006,Colon and Rectum,21041-21052,Rhode Island,44,White,2106-3,Non-Hispanic,2186-5,169,848398,19.9
,2006,2006,Colon and Rectum,21041-21052,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,271,1255382,21.6
,2006,2006,Colon and Rectum,21041-21052,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,548,2854453,19.2
,2006,2006,Colon and Rectum,21041-21052,South Dakota,46,White,2106-3,Non-Hispanic,2186-5,143,679162,21.1
,2006,2006,Colon and Rectum,21041-21052,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,209,1032167,20.2
,2006,2006,Colon and Rectum,21041-21052,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,905,4728499,19.1
,2006,2006,Colon and Rectum,21041-21052,Texas,48,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,47,847042,5.5
,2006,2006,Colon and Rectum,21041-21052,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,485,2768488,17.5
,2006,2006,Colon and Rectum,21041-21052,Texas,48,White,2106-3,Hispanic,2135-2,566,7997997,7.1
,2006,2006,Colon and Rectum,21041-21052,Texas,48,White,2106-3,Non-Hispanic,2186-5,2210,11348965,19.5
,2006,2006,Colon and Rectum,21041-21052,Texas,48,White,2106-3,Unknown or Missing,UNK,19,Not Applicable,Not Applicable
,2006,2006,Colon and Rectum,21041-21052,Utah,49,White,2106-3,Non-Hispanic,2186-5,230,2107705,10.9
,2006,2006,Colon and Rectum,21041-21052,Vermont,50,White,2106-3,Non-Hispanic,2186-5,113,597881,18.9
,2006,2006,Colon and Rectum,21041-21052,Virginia,51,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,17,405404,4.2
,2006,2006,Colon and Rectum,21041-21052,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,270,1522237,17.7
,2006,2006,Colon and Rectum,21041-21052,Virginia,51,White,2106-3,Non-Hispanic,2186-5,961,5207220,18.5
,2006,2006,Colon and Rectum,21041-21052,Washington,53,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,42,489101,8.6
,2006,2006,Colon and Rectum,21041-21052,Washington,53,Black or African American,2054-5,Non-Hispanic,2186-5,30,253954,11.8
,2006,2006,Colon and Rectum,21041-21052,Washington,53,White,2106-3,Non-Hispanic,2186-5,835,4906119,17
,2006,2006,Colon and Rectum,21041-21052,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,422,1727585,24.4
,2006,2006,Colon and Rectum,21041-21052,Wisconsin,55,Black or African American,2054-5,Non-Hispanic,2186-5,50,353373,14.1
,2006,2006,Colon and Rectum,21041-21052,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,910,4769835,19.1
,2006,2006,Colon and Rectum,21041-21052,Wyoming,56,White,2106-3,Non-Hispanic,2186-5,95,460747,20.6
,2007,2007,Colon and Rectum,21041-21052,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,250,1231942,20.3
,2007,2007,Colon and Rectum,21041-21052,Alabama,01,White,2106-3,Non-Hispanic,2186-5,629,3211122,19.6
,2007,2007,Colon and Rectum,21041-21052,Alaska,02,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,21,111500,18.8
,2007,2007,Colon and Rectum,21041-21052,Alaska,02,White,2106-3,Non-Hispanic,2186-5,59,463399,12.7
,2007,2007,Colon and Rectum,21041-21052,Arizona,04,Black or African American,2054-5,Non-Hispanic,2186-5,25,239996,10.4
,2007,2007,Colon and Rectum,21041-21052,Arizona,04,White,2106-3,Hispanic,2135-2,95,1643386,5.8
,2007,2007,Colon and Rectum,21041-21052,Arizona,04,White,2106-3,Non-Hispanic,2186-5,825,3711019,22.2
,2007,2007,Colon and Rectum,21041-21052,Arkansas,05,Black or African American,2054-5,Non-Hispanic,2186-5,109,447377,24.4
,2007,2007,Colon and Rectum,21041-21052,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,476,2181388,21.8
,2007,2007,Colon and Rectum,21041-21052,California,06,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,28,211976,13.2
,2007,2007,Colon and Rectum,21041-21052,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,522,4872949,10.7
,2007,2007,Colon and Rectum,21041-21052,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,420,2343639,17.9
,2007,2007,Colon and Rectum,21041-21052,California,06,White,2106-3,Hispanic,2135-2,693,12146894,5.7
,2007,2007,Colon and Rectum,21041-21052,California,06,White,2106-3,Non-Hispanic,2186-5,3392,15685442,21.6
,2007,2007,Colon and Rectum,21041-21052,Colorado,08,Black or African American,2054-5,Non-Hispanic,2186-5,23,200261,11.5
,2007,2007,Colon and Rectum,21041-21052,Colorado,08,White,2106-3,Hispanic,2135-2,56,875897,6.4
,2007,2007,Colon and Rectum,21041-21052,Colorado,08,White,2106-3,Non-Hispanic,2186-5,515,3470589,14.8
,2007,2007,Colon and Rectum,21041-21052,Connecticut,09,Black or African American,2054-5,Non-Hispanic,2186-5,49,345966,14.2
,2007,2007,Colon and Rectum,21041-21052,Connecticut,09,White,2106-3,Hispanic,2135-2,20,366597,5.5
,2007,2007,Colon and Rectum,21041-21052,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,515,2612716,19.7
,2007,2007,Colon and Rectum,21041-21052,Delaware,10,Black or African American,2054-5,Non-Hispanic,2186-5,32,184865,17.3
,2007,2007,Colon and Rectum,21041-21052,Delaware,10,White,2106-3,Non-Hispanic,2186-5,158,593044,26.6
,2007,2007,Colon and Rectum,21041-21052,District of Columbia,11,Black or African American,2054-5,Non-Hispanic,2186-5,96,312283,30.7
,2007,2007,Colon and Rectum,21041-21052,District of Columbia,11,White,2106-3,Non-Hispanic,2186-5,20,191712,10.4
,2007,2007,Colon and Rectum,21041-21052,Florida,12,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,33,466564,7.1
,2007,2007,Colon and Rectum,21041-21052,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,408,2831801,14.4
,2007,2007,Colon and Rectum,21041-21052,Florida,12,White,2106-3,Hispanic,2135-2,424,3608434,11.8
,2007,2007,Colon and Rectum,21041-21052,Florida,12,White,2106-3,Non-Hispanic,2186-5,2834,11142551,25.4
,2007,2007,Colon and Rectum,21041-21052,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,442,2830139,15.6
,2007,2007,Colon and Rectum,21041-21052,Georgia,13,White,2106-3,Non-Hispanic,2186-5,875,5445088,16.1
,2007,2007,Colon and Rectum,21041-21052,Hawaii,15,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,165,888716,18.6
,2007,2007,Colon and Rectum,21041-21052,Hawaii,15,White,2106-3,Non-Hispanic,2186-5,60,287308,20.9
,2007,2007,Colon and Rectum,21041-21052,Idaho,16,White,2106-3,Non-Hispanic,2186-5,215,1297600,16.6
,2007,2007,Colon and Rectum,21041-21052,Illinois,17,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,34,575111,5.9
,2007,2007,Colon and Rectum,21041-21052,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,414,1890005,21.9
,2007,2007,Colon and Rectum,21041-21052,Illinois,17,White,2106-3,Hispanic,2135-2,63,1762045,3.6
,2007,2007,Colon and Rectum,21041-21052,Illinois,17,White,2106-3,Non-Hispanic,2186-5,1943,8316298,23.4
,2007,2007,Colon and Rectum,21041-21052,Indiana,18,Black or African American,2054-5,Non-Hispanic,2186-5,99,594972,16.6
,2007,2007,Colon and Rectum,21041-21052,Indiana,18,White,2106-3,Non-Hispanic,2186-5,1076,5323746,20.2
,2007,2007,Colon and Rectum,21041-21052,Iowa,19,White,2106-3,Non-Hispanic,2186-5,629,2716402,23.2
,2007,2007,Colon and Rectum,21041-21052,Kansas,20,Black or African American,2054-5,Non-Hispanic,2186-5,28,173969,16.1
,2007,2007,Colon and Rectum,21041-21052,Kansas,20,White,2106-3,Non-Hispanic,2186-5,476,2250523,21.2
,2007,2007,Colon and Rectum,21041-21052,Kentucky,21,Black or African American,2054-5,Non-Hispanic,2186-5,67,339555,19.7
,2007,2007,Colon and Rectum,21041-21052,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,863,3747961,23
,2007,2007,Colon and Rectum,21041-21052,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,267,1395777,19.1
,2007,2007,Colon and Rectum,21041-21052,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,573,2724571,21
,2007,2007,Colon and Rectum,21041-21052,Maine,23,White,2106-3,Non-Hispanic,2186-5,310,1271793,24.4
,2007,2007,Colon and Rectum,21041-21052,Maryland,24,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,24,310507,7.7
,2007,2007,Colon and Rectum,21041-21052,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,304,1673704,18.2
,2007,2007,Colon and Rectum,21041-21052,Maryland,24,White,2106-3,Non-Hispanic,2186-5,643,3246056,19.8
,2007,2007,Colon and Rectum,21041-21052,Massachusetts,25,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,19,336327,5.6
,2007,2007,Colon and Rectum,21041-21052,Massachusetts,25,Black or African American,2054-5,Non-Hispanic,2186-5,41,417917,9.8
,2007,2007,Colon and Rectum,21041-21052,Massachusetts,25,White,2106-3,Hispanic,2135-2,21,450371,4.7
,2007,2007,Colon and Rectum,21041-21052,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,1095,5101658,21.5
,2007,2007,Colon and Rectum,21041-21052,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,264,1463375,18
,2007,2007,Colon and Rectum,21041-21052,Michigan,26,White,2106-3,Hispanic,2135-2,19,364208,5.2
,2007,2007,Colon and Rectum,21041-21052,Michigan,26,White,2106-3,Non-Hispanic,2186-5,1488,7806536,19.1
,2007,2007,Colon and Rectum,21041-21052,Minnesota,27,Black or African American,2054-5,Non-Hispanic,2186-5,17,270773,6.3
,2007,2007,Colon and Rectum,21041-21052,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,819,4443616,18.4
,2007,2007,Colon and Rectum,21041-21052,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,235,1083766,21.7
,2007,2007,Colon and Rectum,21041-21052,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,374,1734550,21.6
,2007,2007,Colon and Rectum,21041-21052,Missouri,29,Black or African American,2054-5,Non-Hispanic,2186-5,127,701542,18.1
,2007,2007,Colon and Rectum,21041-21052,Missouri,29,White,2106-3,Non-Hispanic,2186-5,1002,4866208,20.6
,2007,2007,Colon and Rectum,21041-21052,Montana,30,White,2106-3,Non-Hispanic,2186-5,146,862747,16.9
,2007,2007,Colon and Rectum,21041-21052,Nebraska,31,White,2106-3,Non-Hispanic,2186-5,353,1505401,23.4
,2007,2007,Colon and Rectum,21041-21052,Nevada,32,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,19,199863,9.5
,2007,2007,Colon and Rectum,21041-21052,Nevada,32,Black or African American,2054-5,Non-Hispanic,2186-5,38,213013,17.8
,2007,2007,Colon and Rectum,21041-21052,Nevada,32,White,2106-3,Hispanic,2135-2,29,600445,4.8
,2007,2007,Colon and Rectum,21041-21052,Nevada,32,White,2106-3,Non-Hispanic,2186-5,352,1507242,23.4
,2007,2007,Colon and Rectum,21041-21052,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,213,1231293,17.3
,2007,2007,Colon and Rectum,21041-21052,New Jersey,34,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,31,692121,4.5
,2007,2007,Colon and Rectum,21041-21052,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,217,1161626,18.7
,2007,2007,Colon and Rectum,21041-21052,New Jersey,34,White,2106-3,Hispanic,2135-2,100,1227232,8.1
,2007,2007,Colon and Rectum,21041-21052,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,1422,5388020,26.4
,2007,2007,Colon and Rectum,21041-21052,New Mexico,35,White,2106-3,Hispanic,2135-2,124,845276,14.7
,2007,2007,Colon and Rectum,21041-21052,New Mexico,35,White,2106-3,Non-Hispanic,2186-5,174,848200,20.5
,2007,2007,Colon and Rectum,21041-21052,New York,36,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,113,1391018,8.1
,2007,2007,Colon and Rectum,21041-21052,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,538,2893567,18.6
,2007,2007,Colon and Rectum,21041-21052,New York,36,White,2106-3,Hispanic,2135-2,233,2488970,9.4
,2007,2007,Colon and Rectum,21041-21052,New York,36,White,2106-3,Non-Hispanic,2186-5,2550,11562654,22.1
,2007,2007,Colon and Rectum,21041-21052,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,361,1983568,18.2
,2007,2007,Colon and Rectum,21041-21052,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,1204,6149160,19.6
,2007,2007,Colon and Rectum,21041-21052,North Dakota,38,White,2106-3,Non-Hispanic,2186-5,115,590543,19.5
,2007,2007,Colon and Rectum,21041-21052,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,268,1440810,18.6
,2007,2007,Colon and Rectum,21041-21052,Ohio,39,White,2106-3,Non-Hispanic,2186-5,2144,9518817,22.5
,2007,2007,Colon and Rectum,21041-21052,Oklahoma,40,American Indian or Alaska Native,1002-5,Non-Hispanic,2186-5,39,335583,11.6
,2007,2007,Colon and Rectum,21041-21052,Oklahoma,40,Black or African American,2054-5,Non-Hispanic,2186-5,33,292733,11.3
,2007,2007,Colon and Rectum,21041-21052,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,616,2653053,23.2
,2007,2007,Colon and Rectum,21041-21052,Oregon,41,White,2106-3,Non-Hispanic,2186-5,666,3034577,21.9
,2007,2007,Colon and Rectum,21041-21052,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,251,1354473,18.5
,2007,2007,Colon and Rectum,21041-21052,Pennsylvania,42,White,2106-3,Hispanic,2135-2,26,500366,5.2
,2007,2007,Colon and Rectum,21041-21052,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,2569,10234869,25.1
