Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Sex,Sex Code,Deaths,Population,Crude Rate
,2004,2004,Lung and Bronchus,22030,Wyoming,56,Female,F,87,251506,34.6
,2004,2004,Lung and Bronchus,22030,Wyoming,56,Male,M,118,257600,45.8
,2005,2005,Lung and Bronchus,22030,Alabama,01,Female,F,1205,2354514,51.2
,2005,2005,Lung and Bronchus,22030,Alabama,01,Male,M,1941,2211403,87.8
,2005,2005,Lung and Bronchus,22030,Alaska,02,Female,F,94,320920,29.3
,2005,2005,Lung and Bronchus,22030,Alaska,02,Male,M,122,346026,35.3
,2005,2005,Lung and Bronchus,22030,Arizona,04,Female,F,1165,2930811,39.8
,2005,2005,Lung and Bronchus,22030,Arizona,04,Male,M,1483,2908266,51
,2005,2005,Lung and Bronchus,22030,Arkansas,05,Female,F,855,1418295,60.3
,2005,2005,Lung and Bronchus,22030,Arkansas,05,Male,M,1321,1362802,96.9
,2005,2005,Lung and Bronchus,22030,California,06,Female,F,6275,17996230,34.9
,2005,2005,Lung and Bronchus,22030,California,06,Male,M,7070,17831713,39.6
,2005,2005,Lung and Bronchus,22030,Colorado,08,Female,F,734,2308238,31.8
,2005,2005,Lung and Bronchus,22030,Colorado,08,Male,M,794,2323650,34.2
,2005,2005,Lung and Bronchus,22030,Connecticut,09,Female,F,873,1802068,48.4
,2005,2005,Lung and Bronchus,22030,Connecticut,09,Male,M,957,1704888,56.1
,2005,2005,Lung and Bronchus,22030,Delaware,10,Female,F,255,435227,58.6
,2005,2005,Lung and Bronchus,22030,Delaware,10,Male,M,313,409923,76.4
,2005,2005,Lung and Bronchus,22030,District of Columbia,11,Female,F,125,299613,41.7
,2005,2005,Lung and Bronchus,22030,District of Columbia,11,Male,M,164,267523,61.3
,2005,2005,Lung and Bronchus,22030,Florida,12,Female,F,5100,9117950,55.9
,2005,2005,Lung and Bronchus,22030,Florida,12,Male,M,7004,8724088,80.3
,2005,2005,Lung and Bronchus,22030,Georgia,13,Female,F,1725,4555263,37.9
,2005,2005,Lung and Bronchus,22030,Georgia,13,Male,M,2641,4370659,60.4
,2005,2005,Lung and Bronchus,22030,Hawaii,15,Female,F,235,644813,36.4
,2005,2005,Lung and Bronchus,22030,Hawaii,15,Male,M,337,647916,52
,2005,2005,Lung and Bronchus,22030,Idaho,16,Female,F,259,711983,36.4
,2005,2005,Lung and Bronchus,22030,Idaho,16,Male,M,353,716258,49.3
,2005,2005,Lung and Bronchus,22030,Illinois,17,Female,F,2949,6423831,45.9
,2005,2005,Lung and Bronchus,22030,Illinois,17,Male,M,3664,6186072,59.2
,2005,2005,Lung and Bronchus,22030,Indiana,18,Female,F,1736,3191481,54.4
,2005,2005,Lung and Bronchus,22030,Indiana,18,Male,M,2285,3087135,74
,2005,2005,Lung and Bronchus,22030,Iowa,19,Female,F,765,1503019,50.9
,2005,2005,Lung and Bronchus,22030,Iowa,19,Male,M,1088,1461435,74.4
,2005,2005,Lung and Bronchus,22030,Kansas,20,Female,F,732,1387958,52.7
,2005,2005,Lung and Bronchus,22030,Kansas,20,Male,M,910,1357341,67
,2005,2005,Lung and Bronchus,22030,Kentucky,21,Female,F,1383,2129658,64.9
,2005,2005,Lung and Bronchus,22030,Kentucky,21,Male,M,2007,2053084,97.8
,2005,2005,Lung and Bronchus,22030,Louisiana,22,Female,F,1145,2263201,50.6
,2005,2005,Lung and Bronchus,22030,Louisiana,22,Male,M,1702,2148195,79.2
,2005,2005,Lung and Bronchus,22030,Maine,23,Female,F,415,674104,61.6
,2005,2005,Lung and Bronchus,22030,Maine,23,Male,M,531,644683,82.4
,2005,2005,Lung and Bronchus,22030,Maryland,24,Female,F,1348,2891761,46.6
,2005,2005,Lung and Bronchus,22030,Maryland,24,Male,M,1641,2700618,60.8
,2005,2005,Lung and Bronchus,22030,Massachusetts,25,Female,F,1756,3309010,53.1
,2005,2005,Lung and Bronchus,22030,Massachusetts,25,Male,M,1882,3094280,60.8
,2005,2005,Lung and Bronchus,22030,Michigan,26,Female,F,2519,5114320,49.3
,2005,2005,Lung and Bronchus,22030,Michigan,26,Male,M,3276,4936817,66.4
,2005,2005,Lung and Bronchus,22030,Minnesota,27,Female,F,1011,2579546,39.2
,2005,2005,Lung and Bronchus,22030,Minnesota,27,Male,M,1271,2540052,50
,2005,2005,Lung and Bronchus,22030,Mississippi,28,Female,F,714,1482601,48.2
,2005,2005,Lung and Bronchus,22030,Mississippi,28,Male,M,1173,1393628,84.2
,2005,2005,Lung and Bronchus,22030,Missouri,29,Female,F,1594,2962870,53.8
,2005,2005,Lung and Bronchus,22030,Missouri,29,Male,M,2293,2827430,81.1
,2005,2005,Lung and Bronchus,22030,Montana,30,Female,F,249,469780,53
,2005,2005,Lung and Bronchus,22030,Montana,30,Male,M,301,470322,64
,2005,2005,Lung and Bronchus,22030,Nebraska,31,Female,F,389,889468,43.7
,2005,2005,Lung and Bronchus,22030,Nebraska,31,Male,M,516,872029,59.2
,2005,2005,Lung and Bronchus,22030,Nevada,32,Female,F,601,1198846,50.1
,2005,2005,Lung and Bronchus,22030,Nevada,32,Male,M,689,1233297,55.9
,2005,2005,Lung and Bronchus,22030,New Hampshire,33,Female,F,329,657932,50
,2005,2005,Lung and Bronchus,22030,New Hampshire,33,Male,M,404,640560,63.1
,2005,2005,Lung and Bronchus,22030,New Jersey,34,Female,F,2091,4443545,47.1
,2005,2005,Lung and Bronchus,22030,New Jersey,34,Male,M,2361,4208429,56.1
,2005,2005,Lung and Bronchus,22030,New Mexico,35,Female,F,314,978520,32.1
,2005,2005,Lung and Bronchus,22030,New Mexico,35,Male,M,391,953754,41
,2005,2005,Lung and Bronchus,22030,New York,36,Female,F,4354,9887467,44
,2005,2005,Lung and Bronchus,22030,New York,36,Male,M,4953,9245143,53.6
,2005,2005,Lung and Bronchus,22030,North Carolina,37,Female,F,2156,4457189,48.4
,2005,2005,Lung and Bronchus,22030,North Carolina,37,Male,M,3102,4248218,73
,2005,2005,Lung and Bronchus,22030,North Dakota,38,Female,F,132,321543,41.1
,2005,2005,Lung and Bronchus,22030,North Dakota,38,Male,M,178,324546,54.8
,2005,2005,Lung and Bronchus,22030,Ohio,39,Female,F,3178,5876703,54.1
,2005,2005,Lung and Bronchus,22030,Ohio,39,Male,M,4210,5586617,75.4
,2005,2005,Lung and Bronchus,22030,Oklahoma,40,Female,F,962,1796475,53.5
,2005,2005,Lung and Bronchus,22030,Oklahoma,40,Male,M,1413,1752122,80.6
,2005,2005,Lung and Bronchus,22030,Oregon,41,Female,F,963,1823447,52.8
,2005,2005,Lung and Bronchus,22030,Oregon,41,Male,M,1142,1789755,63.8
,2005,2005,Lung and Bronchus,22030,Pennsylvania,42,Female,F,3508,6405053,54.8
,2005,2005,Lung and Bronchus,22030,Pennsylvania,42,Male,M,4647,6044937,76.9
,2005,2005,Lung and Bronchus,22030,Rhode Island,44,Female,F,300,552832,54.3
,2005,2005,Lung and Bronchus,22030,Rhode Island,44,Male,M,310,515084,60.2
,2005,2005,Lung and Bronchus,22030,South Carolina,45,Female,F,1061,2192345,48.4
,2005,2005,Lung and Bronchus,22030,South Carolina,45,Male,M,1651,2077805,79.5
,2005,2005,Lung and Bronchus,22030,South Dakota,46,Female,F,203,389021,52.2
,2005,2005,Lung and Bronchus,22030,South Dakota,46,Male,M,266,386472,68.8
,2005,2005,Lung and Bronchus,22030,Tennessee,47,Female,F,1748,3068439,57
,2005,2005,Lung and Bronchus,22030,Tennessee,47,Male,M,2622,2922618,89.7
,2005,2005,Lung and Bronchus,22030,Texas,48,Female,F,3989,11467895,34.8
,2005,2005,Lung and Bronchus,22030,Texas,48,Male,M,5695,11305125,50.4
,2005,2005,Lung and Bronchus,22030,Utah,49,Female,F,156,1224741,12.7
,2005,2005,Lung and Bronchus,22030,Utah,49,Male,M,277,1232978,22.5
,2005,2005,Lung and Bronchus,22030,Vermont,50,Female,F,161,315422,51
,2005,2005,Lung and Bronchus,22030,Vermont,50,Male,M,175,305793,57.2
,2005,2005,Lung and Bronchus,22030,Virginia,51,Female,F,1748,3863646,45.2
,2005,2005,Lung and Bronchus,22030,Virginia,51,Male,M,2403,3713459,64.7
,2005,2005,Lung and Bronchus,22030,Washington,53,Female,F,1480,3145396,47.1
,2005,2005,Lung and Bronchus,22030,Washington,53,Male,M,1647,3111909,52.9
,2005,2005,Lung and Bronchus,22030,West Virginia,54,Female,F,625,927690,67.4
,2005,2005,Lung and Bronchus,22030,West Virginia,54,Male,M,869,892802,97.3
,2005,2005,Lung and Bronchus,22030,Wisconsin,55,Female,F,1295,2797061,46.3
,2005,2005,Lung and Bronchus,22030,Wisconsin,55,Male,M,1562,2749105,56.8
,2005,2005,Lung and Bronchus,22030,Wyoming,56,Female,F,119,253726,46.9
,2005,2005,Lung and Bronchus,22030,Wyoming,56,Male,M,132,260431,50.7
,2005,2005,Lung and Bronchus,22030,Puerto Rico,72,Female,F,212,1986644,10.7
,2005,2005,Lung and Bronchus,22030,Puerto Rico,72,Male,M,331,1834718,18
,2006,2006,Lung and Bronchus,22030,Alabama,01,Female,F,1135,2385480,47.6
,2006,2006,Lung and Bronchus,22030,Alabama,01,Male,M,1886,2243501,84.1
,2006,2006,Lung and Bronchus,22030,Alaska,02,Female,F,97,325121,29.8
,2006,2006,Lung and Bronchus,22030,Alaska,02,Male,M,109,350181,31.1
,2006,2006,Lung and Bronchus,22030,Arizona,04,Female,F,1200,3026134,39.7
,2006,2006,Lung and Bronchus,22030,Arizona,04,Male,M,1541,3003007,51.3
,2006,2006,Lung and Bronchus,22030,Arkansas,05,Female,F,792,1438428,55.1
,2006,2006,Lung and Bronchus,22030,Arkansas,05,Male,M,1274,1383333,92.1
,2006,2006,Lung and Bronchus,22030,California,06,Female,F,6142,18097471,33.9
,2006,2006,Lung and Bronchus,22030,California,06,Male,M,7057,17923731,39.4
,2006,2006,Lung and Bronchus,22030,Colorado,08,Female,F,749,2352960,31.8
,2006,2006,Lung and Bronchus,22030,Colorado,08,Male,M,809,2367463,34.2
,2006,2006,Lung and Bronchus,22030,Connecticut,09,Female,F,905,1807675,50.1
,2006,2006,Lung and Bronchus,22030,Connecticut,09,Male,M,929,1709785,54.3
,2006,2006,Lung and Bronchus,22030,Delaware,10,Female,F,272,442766,61.4
,2006,2006,Lung and Bronchus,22030,Delaware,10,Male,M,285,416502,68.4
,2006,2006,Lung and Bronchus,22030,District of Columbia,11,Female,F,105,301322,34.8
,2006,2006,Lung and Bronchus,22030,District of Columbia,11,Male,M,166,269359,61.6
,2006,2006,Lung and Bronchus,22030,Florida,12,Female,F,5097,9280080,54.9
,2006,2006,Lung and Bronchus,22030,Florida,12,Male,M,6921,8886910,77.9
,2006,2006,Lung and Bronchus,22030,Georgia,13,Female,F,1773,4670606,38
,2006,2006,Lung and Bronchus,22030,Georgia,13,Male,M,2683,4485207,59.8
,2006,2006,Lung and Bronchus,22030,Hawaii,15,Female,F,222,652351,34
,2006,2006,Lung and Bronchus,22030,Hawaii,15,Male,M,343,657380,52.2
,2006,2006,Lung and Bronchus,22030,Idaho,16,Female,F,262,732104,35.8
,2006,2006,Lung and Bronchus,22030,Idaho,16,Male,M,327,736565,44.4
,2006,2006,Lung and Bronchus,22030,Illinois,17,Female,F,2965,6440022,46
,2006,2006,Lung and Bronchus,22030,Illinois,17,Male,M,3706,6203933,59.7
,2006,2006,Lung and Bronchus,22030,Indiana,18,Female,F,1728,3218203,53.7
,2006,2006,Lung and Bronchus,22030,Indiana,18,Male,M,2272,3114466,72.9
,2006,2006,Lung and Bronchus,22030,Iowa,19,Female,F,709,1511124,46.9
,2006,2006,Lung and Bronchus,22030,Iowa,19,Male,M,1005,1471520,68.3
,2006,2006,Lung and Bronchus,22030,Kansas,20,Female,F,694,1394092,49.8
,2006,2006,Lung and Bronchus,22030,Kansas,20,Male,M,890,1368839,65
,2006,2006,Lung and Bronchus,22030,Kentucky,21,Female,F,1395,2149096,64.9
,2006,2006,Lung and Bronchus,22030,Kentucky,21,Male,M,1930,2070143,93.2
,2006,2006,Lung and Bronchus,22030,Louisiana,22,Female,F,1082,2204072,49.1
,2006,2006,Lung and Bronchus,22030,Louisiana,22,Male,M,1572,2098593,74.9
,2006,2006,Lung and Bronchus,22030,Maine,23,Female,F,439,676157,64.9
,2006,2006,Lung and Bronchus,22030,Maine,23,Male,M,532,647462,82.2
,2006,2006,Lung and Bronchus,22030,Maryland,24,Female,F,1350,2907963,46.4
,2006,2006,Lung and Bronchus,22030,Maryland,24,Male,M,1552,2719404,57.1
,2006,2006,Lung and Bronchus,22030,Massachusetts,25,Female,F,1762,3311185,53.2
,2006,2006,Lung and Bronchus,22030,Massachusetts,25,Male,M,1960,3098899,63.2
,2006,2006,Lung and Bronchus,22030,Michigan,26,Female,F,2593,5106621,50.8
,2006,2006,Lung and Bronchus,22030,Michigan,26,Male,M,3224,4929460,65.4
,2006,2006,Lung and Bronchus,22030,Minnesota,27,Female,F,1076,2600951,41.4
,2006,2006,Lung and Bronchus,22030,Minnesota,27,Male,M,1277,2562604,49.8
,2006,2006,Lung and Bronchus,22030,Mississippi,28,Female,F,744,1496313,49.7
,2006,2006,Lung and Bronchus,22030,Mississippi,28,Male,M,1260,1408665,89.4
,2006,2006,Lung and Bronchus,22030,Missouri,29,Female,F,1700,2987563,56.9
,2006,2006,Lung and Bronchus,22030,Missouri,29,Male,M,2233,2855141,78.2
,2006,2006,Lung and Bronchus,22030,Montana,30,Female,F,235,475341,49.4
,2006,2006,Lung and Bronchus,22030,Montana,30,Male,M,286,477351,59.9
,2006,2006,Lung and Bronchus,22030,Nebraska,31,Female,F,365,894687,40.8
,2006,2006,Lung and Bronchus,22030,Nebraska,31,Male,M,539,878006,61.4
,2006,2006,Lung and Bronchus,22030,Nevada,32,Female,F,594,1243993,47.7
,2006,2006,Lung and Bronchus,22030,Nevada,32,Male,M,713,1278665,55.8
,2006,2006,Lung and Bronchus,22030,New Hampshire,33,Female,F,335,662773,50.5
,2006,2006,Lung and Bronchus,22030,New Hampshire,33,Male,M,374,645616,57.9
,2006,2006,Lung and Bronchus,22030,New Jersey,34,Female,F,2098,4448099,47.2
,2006,2006,Lung and Bronchus,22030,New Jersey,34,Male,M,2305,4213580,54.7
,2006,2006,Lung and Bronchus,22030,New Mexico,35,Female,F,309,993969,31.1
,2006,2006,Lung and Bronchus,22030,New Mexico,35,Male,M,385,968168,39.8
,2006,2006,Lung and Bronchus,22030,New York,36,Female,F,4265,9871401,43.2
,2006,2006,Lung and Bronchus,22030,New York,36,Male,M,4911,9233230,53.2
,2006,2006,Lung and Bronchus,22030,North Carolina,37,Female,F,2211,4563152,48.5
,2006,2006,Lung and Bronchus,22030,North Carolina,37,Male,M,3162,4354118,72.6
,2006,2006,Lung and Bronchus,22030,North Dakota,38,Female,F,145,322583,44.9
,2006,2006,Lung and Bronchus,22030,North Dakota,38,Male,M,208,326839,63.6
,2006,2006,Lung and Bronchus,22030,Ohio,39,Female,F,3186,5883067,54.2
,2006,2006,Lung and Bronchus,22030,Ohio,39,Male,M,4269,5598146,76.3
,2006,2006,Lung and Bronchus,22030,Oklahoma,40,Female,F,1058,1818693,58.2
,2006,2006,Lung and Bronchus,22030,Oklahoma,40,Male,M,1382,1775397,77.8
,2006,2006,Lung and Bronchus,22030,Oregon,41,Female,F,1017,1853117,54.9
,2006,2006,Lung and Bronchus,22030,Oregon,41,Male,M,1100,1817766,60.5
,2006,2006,Lung and Bronchus,22030,Pennsylvania,42,Female,F,3492,6429312,54.3
,2006,2006,Lung and Bronchus,22030,Pennsylvania,42,Male,M,4468,6081497,73.5
,2006,2006,Lung and Bronchus,22030,Rhode Island,44,Female,F,281,550134,51.1
,2006,2006,Lung and Bronchus,22030,Rhode Island,44,Male,M,320,512962,62.4
,2006,2006,Lung and Bronchus,22030,South Carolina,45,Female,F,1077,2237655,48.1
,2006,2006,Lung and Bronchus,22030,South Carolina,45,Male,M,1635,2120192,77.1
,2006,2006,Lung and Bronchus,22030,South Dakota,46,Female,F,188,392420,47.9
,2006,2006,Lung and Bronchus,22030,South Dakota,46,Male,M,249,390613,63.7
,2006,2006,Lung and Bronchus,22030,Tennessee,47,Female,F,1744,3121455,55.9
,2006,2006,Lung and Bronchus,22030,Tennessee,47,Male,M,2626,2967311,88.5
,2006,2006,Lung and Bronchus,22030,Texas,48,Female,F,4098,11771243,34.8
,2006,2006,Lung and Bronchus,22030,Texas,48,Male,M,5625,11588337,48.5
,2006,2006,Lung and Bronchus,22030,Utah,49,Female,F,187,1257991,14.9
,2006,2006,Lung and Bronchus,22030,Utah,49,Male,M,258,1267516,20.4
,2006,2006,Lung and Bronchus,22030,Vermont,50,Female,F,173,316290,54.7
,2006,2006,Lung and Bronchus,22030,Vermont,50,Male,M,175,306602,57.1
,2006,2006,Lung and Bronchus,22030,Virginia,51,Female,F,1761,3908475,45.1
,2006,2006,Lung and Bronchus,22030,Virginia,51,Male,M,2303,3765250,61.2
,2006,2006,Lung and Bronchus,22030,Washington,53,Female,F,1449,3200695,45.3
,2006,2006,Lung and Bronchus,22030,Washington,53,Male,M,1634,3170058,51.5
,2006,2006,Lung and Bronchus,22030,West Virginia,54,Female,F,671,930605,72.1
,2006,2006,Lung and Bronchus,22030,West Virginia,54,Male,M,916,897307,102.1
,2006,2006,Lung and Bronchus,22030,Wisconsin,55,Female,F,1322,2812276,47
,2006,2006,Lung and Bronchus,22030,Wisconsin,55,Male,M,1530,2765379,55.3
,2006,2006,Lung and Bronchus,22030,Wyoming,56,Female,F,107,257361,41.6
,2006,2006,Lung and Bronchus,22030,Wyoming,56,Male,M,127,265306,47.9
,2006,2006,Lung and Bronchus,22030,Puerto Rico,72,Female,F,223,1979256,11.3
,2006,2006,Lung and Bronchus,22030,Puerto Rico,72,Male,M,386,1825958,21.1
,2007,2007,Lung and Bronchus,22030,Alabama,01,Female,F,1182,2407275,49.1
,2007,2007,Lung and Bronchus,22030,Alabama,01,Male,M,1975,2265565,87.2
,2007,2007,Lung and Bronchus,22030,Alaska,02,Female,F,102,327138,31.2
,2007,2007,Lung and Bronchus,22030,Alaska,02,Male,M,151,353162,42.8
,2007,2007,Lung and Bronchus,22030,Arizona,04,Female,F,1147,3096998,37
,2007,2007,Lung and Bronchus,22030,Arizona,04,Male,M,1469,3070683,47.8
,2007,2007,Lung and Bronchus,22030,Arkansas,05,Female,F,846,1451358,58.3
,2007,2007,Lung and Bronchus,22030,Arkansas,05,Male,M,1187,1397292,85
,2007,2007,Lung and Bronchus,22030,California,06,Female,F,6161,18214926,33.8
,2007,2007,Lung and Bronchus,22030,California,06,Male,M,7004,18035385,38.8
,2007,2007,Lung and Bronchus,22030,Colorado,08,Female,F,756,2396433,31.5
,2007,2007,Lung and Bronchus,22030,Colorado,08,Male,M,830,2407435,34.5
,2007,2007,Lung and Bronchus,22030,Connecticut,09,Female,F,910,1811617,50.2
,2007,2007,Lung and Bronchus,22030,Connecticut,09,Male,M,890,1715653,51.9
,2007,2007,Lung and Bronchus,22030,Delaware,10,Female,F,270,449398,60.1
,2007,2007,Lung and Bronchus,22030,Delaware,10,Male,M,279,422351,66.1
,2007,2007,Lung and Bronchus,22030,District of Columbia,11,Female,F,129,302949,42.6
,2007,2007,Lung and Bronchus,22030,District of Columbia,11,Male,M,141,271455,51.9
,2007,2007,Lung and Bronchus,22030,Florida,12,Female,F,5199,9378587,55.4
,2007,2007,Lung and Bronchus,22030,Florida,12,Male,M,6521,8989255,72.5
,2007,2007,Lung and Bronchus,22030,Georgia,13,Female,F,1846,4777572,38.6
,2007,2007,Lung and Bronchus,22030,Georgia,13,Male,M,2624,4572416,57.4
,2007,2007,Lung and Bronchus,22030,Hawaii,15,Female,F,212,657185,32.3
,2007,2007,Lung and Bronchus,22030,Hawaii,15,Male,M,333,658490,50.6
,2007,2007,Lung and Bronchus,22030,Idaho,16,Female,F,265,750127,35.3
,2007,2007,Lung and Bronchus,22030,Idaho,16,Male,M,335,754978,44.4
,2007,2007,Lung and Bronchus,22030,Illinois,17,Female,F,3179,6467577,49.2
,2007,2007,Lung and Bronchus,22030,Illinois,17,Male,M,3723,6228289,59.8
,2007,2007,Lung and Bronchus,22030,Indiana,18,Female,F,1736,3241454,53.6
,2007,2007,Lung and Bronchus,22030,Indiana,18,Male,M,2281,3138145,72.7
,2007,2007,Lung and Bronchus,22030,Iowa,19,Female,F,804,1518023,53
,2007,2007,Lung and Bronchus,22030,Iowa,19,Male,M,1030,1481189,69.5
,2007,2007,Lung and Bronchus,22030,Kansas,20,Female,F,618,1405705,44
,2007,2007,Lung and Bronchus,22030,Kansas,20,Male,M,892,1378080,64.7
,2007,2007,Lung and Bronchus,22030,Kentucky,21,Female,F,1423,2164210,65.8
,2007,2007,Lung and Bronchus,22030,Kentucky,21,Male,M,1978,2092462,94.5
,2007,2007,Lung and Bronchus,22030,Louisiana,22,Female,F,1088,2239125,48.6
,2007,2007,Lung and Bronchus,22030,Louisiana,22,Male,M,1540,2136456,72.1
,2007,2007,Lung and Bronchus,22030,Maine,23,Female,F,421,677797,62.1
,2007,2007,Lung and Bronchus,22030,Maine,23,Male,M,492,649243,75.8
,2007,2007,Lung and Bronchus,22030,Maryland,24,Female,F,1315,2920109,45
,2007,2007,Lung and Bronchus,22030,Maryland,24,Male,M,1497,2733299,54.8
,2007,2007,Lung and Bronchus,22030,Massachusetts,25,Female,F,1758,3321653,52.9
,2007,2007,Lung and Bronchus,22030,Massachusetts,25,Male,M,1851,3109906,59.5
,2007,2007,Lung and Bronchus,22030,Michigan,26,Female,F,2674,5091035,52.5
,2007,2007,Lung and Bronchus,22030,Michigan,26,Male,M,3240,4910249,66
,2007,2007,Lung and Bronchus,22030,Minnesota,27,Female,F,1089,2622551,41.5
,2007,2007,Lung and Bronchus,22030,Minnesota,27,Male,M,1329,2584652,51.4
,2007,2007,Lung and Bronchus,22030,Mississippi,28,Female,F,694,1507071,46
,2007,2007,Lung and Bronchus,22030,Mississippi,28,Male,M,1230,1421279,86.5
,2007,2007,Lung and Bronchus,22030,Missouri,29,Female,F,1664,3007493,55.3
,2007,2007,Lung and Bronchus,22030,Missouri,29,Male,M,2200,2880119,76.4
,2007,2007,Lung and Bronchus,22030,Montana,30,Female,F,273,480939,56.8
,2007,2007,Lung and Bronchus,22030,Montana,30,Male,M,294,483767,60.8
,2007,2007,Lung and Bronchus,22030,Nebraska,31,Female,F,393,900106,43.7
,2007,2007,Lung and Bronchus,22030,Nebraska,31,Male,M,545,883334,61.7
,2007,2007,Lung and Bronchus,22030,Nevada,32,Female,F,612,1284052,47.7
,2007,2007,Lung and Bronchus,22030,Nevada,32,Male,M,680,1317020,51.6
,2007,2007,Lung and Bronchus,22030,New Hampshire,33,Female,F,374,664987,56.2
,2007,2007,Lung and Bronchus,22030,New Hampshire,33,Male,M,373,647553,57.6
,2007,2007,Lung and Bronchus,22030,New Jersey,34,Female,F,2108,4455148,47.3
,2007,2007,Lung and Bronchus,22030,New Jersey,34,Male,M,2314,4222737,54.8
,2007,2007,Lung and Bronchus,22030,New Mexico,35,Female,F,350,1007922,34.7
,2007,2007,Lung and Bronchus,22030,New Mexico,35,Male,M,422,982148,43
,2007,2007,Lung and Bronchus,22030,New York,36,Female,F,4462,9881510,45.2
,2007,2007,Lung and Bronchus,22030,New York,36,Male,M,4887,9250825,52.8
,2007,2007,Lung and Bronchus,22030,North Carolina,37,Female,F,2208,4677313,47.2
,2007,2007,Lung and Bronchus,22030,North Carolina,37,Male,M,3141,4440724,70.7
,2007,2007,Lung and Bronchus,22030,North Dakota,38,Female,F,132,324066,40.7
,2007,2007,Lung and Bronchus,22030,North Dakota,38,Male,M,170,328756,51.7
,2007,2007,Lung and Bronchus,22030,Ohio,39,Female,F,3257,5890965,55.3
,2007,2007,Lung and Bronchus,22030,Ohio,39,Male,M,4208,5609503,75
,2007,2007,Lung and Bronchus,22030,Oklahoma,40,Female,F,1045,1837175,56.9
,2007,2007,Lung and Bronchus,22030,Oklahoma,40,Male,M,1444,1797174,80.3
,2007,2007,Lung and Bronchus,22030,Oregon,41,Female,F,963,1879347,51.2
,2007,2007,Lung and Bronchus,22030,Oregon,41,Male,M,1070,1843070,58.1
,2007,2007,Lung and Bronchus,22030,Pennsylvania,42,Female,F,3524,6452087,54.6
,2007,2007,Lung and Bronchus,22030,Pennsylvania,42,Male,M,4420,6111850,72.3
,2007,2007,Lung and Bronchus,22030,Rhode Island,44,Female,F,307,546859,56.1
,2007,2007,Lung and Bronchus,22030,Rhode Island,44,Male,M,358,510456,70.1
,2007,2007,Lung and Bronchus,22030,South Carolina,45,Female,F,1061,2280792,46.5
,2007,2007,Lung and Bronchus,22030,South Carolina,45,Male,M,1637,2163318,75.7
,2007,2007,Lung and Bronchus,22030,South Dakota,46,Female,F,166,396650,41.9
,2007,2007,Lung and Bronchus,22030,South Dakota,46,Male,M,258,394973,65.3
,2007,2007,Lung and Bronchus,22030,Tennessee,47,Female,F,1751,3162280,55.4
,2007,2007,Lung and Bronchus,22030,Tennessee,47,Male,M,2592,3013447,86
,2007,2007,Lung and Bronchus,22030,Texas,48,Female,F,4071,12010572,33.9
,2007,2007,Lung and Bronchus,22030,Texas,48,Male,M,5553,11821411,47
,2007,2007,Lung and Bronchus,22030,Utah,49,Female,F,199,1292672,15.4
,2007,2007,Lung and Bronchus,22030,Utah,49,Male,M,238,1305074,18.2
,2007,2007,Lung and Bronchus,22030,Vermont,50,Female,F,191,316538,60.3
,2007,2007,Lung and Bronchus,22030,Vermont,50,Male,M,213,306943,69.4
,2007,2007,Lung and Bronchus,22030,Virginia,51,Female,F,1794,3947966,45.4
,2007,2007,Lung and Bronchus,22030,Virginia,51,Male,M,2267,3803034,59.6
,2007,2007,Lung and Bronchus,22030,Washington,53,Female,F,1572,3247800,48.4
,2007,2007,Lung and Bronchus,22030,Washington,53,Male,M,1607,3213787,50
,2007,2007,Lung and Bronchus,22030,West Virginia,54,Female,F,635,932683,68.1
,2007,2007,Lung and Bronchus,22030,West Virginia,54,Male,M,870,901369,96.5
,2007,2007,Lung and Bronchus,22030,Wisconsin,55,Female,F,1298,2827782,45.9
,2007,2007,Lung and Bronchus,22030,Wisconsin,55,Male,M,1617,2782993,58.1
,2007,2007,Lung and Bronchus,22030,Wyoming,56,Female,F,120,262776,45.7
,2007,2007,Lung and Bronchus,22030,Wyoming,56,Male,M,129,272100,47.4
,2007,2007,Lung and Bronchus,22030,Puerto Rico,72,Female,F,231,1968707,11.7
,2007,2007,Lung and Bronchus,22030,Puerto Rico,72,Male,M,385,1814288,21.2
,2008,2008,Lung and Bronchus,22030,Alabama,01,Female,F,1153,2430257,47.4
,2008,2008,Lung and Bronchus,22030,Alabama,01,Male,M,1926,2287949,84.2
,2008,2008,Lung and Bronchus,22030,Alaska,02,Female,F,118,329412,35.8
,2008,2008,Lung and Bronchus,22030,Alaska,02,Male,M,140,358043,39.1
,2008,2008,Lung and Bronchus,22030,Arizona,04,Female,F,1172,3155278,37.1
,2008,2008,Lung and Bronchus,22030,Arizona,04,Male,M,1497,3125084,47.9
,2008,2008,Lung and Bronchus,22030,Arkansas,05,Female,F,846,1464220,57.8
,2008,2008,Lung and Bronchus,22030,Arkansas,05,Male,M,1372,1410334,97.3
,2008,2008,Lung and Bronchus,22030,California,06,Female,F,6163,18396972,33.5
,2008,2008,Lung and Bronchus,22030,California,06,Male,M,6904,18207365,37.9
,2008,2008,Lung and Bronchus,22030,Colorado,08,Female,F,743,2439060,30.5
,2008,2008,Lung and Bronchus,22030,Colorado,08,Male,M,857,2450670,35
,2008,2008,Lung and Bronchus,22030,Connecticut,09,Female,F,831,1820749,45.6
