Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Age Group,Age Group Code,Deaths,Population,Crude Rate
,2006,2006,Lung and Bronchus,22030,Arkansas,05,65-69 years,65-69,303,116682,259.7
,2006,2006,Lung and Bronchus,22030,Arkansas,05,70-74 years,70-74,314,95443,329
,2006,2006,Lung and Bronchus,22030,Arkansas,05,75-79 years,75-79,309,76198,405.5
,2006,2006,Lung and Bronchus,22030,California,06,50-54 years,50-54,576,2351923,24.5
,2006,2006,Lung and Bronchus,22030,California,06,55-59 years,55-59,957,2037929,47
,2006,2006,Lung and Bronchus,22030,California,06,60-64 years ,60-64,1323,1449951,91.2
,2006,2006,Lung and Bronchus,22030,California,06,65-69 years,65-69,1714,1099377,155.9
,2006,2006,Lung and Bronchus,22030,California,06,70-74 years,70-74,2093,893496,234.2
,2006,2006,Lung and Bronchus,22030,California,06,75-79 years,75-79,2380,765946,310.7
,2006,2006,Lung and Bronchus,22030,Colorado,08,50-54 years,50-54,79,342438,23.1
,2006,2006,Lung and Bronchus,22030,Colorado,08,55-59 years,55-59,119,295417,40.3
,2006,2006,Lung and Bronchus,22030,Colorado,08,60-64 years ,60-64,174,199307,87.3
,2006,2006,Lung and Bronchus,22030,Colorado,08,65-69 years,65-69,214,145142,147.4
,2006,2006,Lung and Bronchus,22030,Colorado,08,70-74 years,70-74,246,112778,218.1
,2006,2006,Lung and Bronchus,22030,Colorado,08,75-79 years,75-79,289,92634,312
,2006,2006,Lung and Bronchus,22030,Connecticut,09,50-54 years,50-54,85,257563,33
,2006,2006,Lung and Bronchus,22030,Connecticut,09,55-59 years,55-59,109,226873,48
,2006,2006,Lung and Bronchus,22030,Connecticut,09,60-64 years ,60-64,191,169373,112.8
,2006,2006,Lung and Bronchus,22030,Connecticut,09,65-69 years,65-69,219,121626,180.1
,2006,2006,Lung and Bronchus,22030,Connecticut,09,70-74 years,70-74,280,102369,273.5
,2006,2006,Lung and Bronchus,22030,Connecticut,09,75-79 years,75-79,317,96247,329.4
,2006,2006,Lung and Bronchus,22030,Delaware,10,50-54 years,50-54,33,58677,56.2
,2006,2006,Lung and Bronchus,22030,Delaware,10,55-59 years,55-59,37,54679,67.7
,2006,2006,Lung and Bronchus,22030,Delaware,10,60-64 years ,60-64,66,43045,153.3
,2006,2006,Lung and Bronchus,22030,Delaware,10,65-69 years,65-69,91,34437,264.3
,2006,2006,Lung and Bronchus,22030,Delaware,10,70-74 years,70-74,91,28343,321.1
,2006,2006,Lung and Bronchus,22030,Delaware,10,75-79 years,75-79,91,23206,392.1
,2006,2006,Lung and Bronchus,22030,District of Columbia,11,50-54 years,50-54,29,36200,80.1
,2006,2006,Lung and Bronchus,22030,District of Columbia,11,55-59 years,55-59,16,34626,46.2
,2006,2006,Lung and Bronchus,22030,District of Columbia,11,60-64 years ,60-64,34,25219,134.8
,2006,2006,Lung and Bronchus,22030,District of Columbia,11,65-69 years,65-69,35,18803,186.1
,2006,2006,Lung and Bronchus,22030,District of Columbia,11,70-74 years,70-74,37,14796,250.1
,2006,2006,Lung and Bronchus,22030,District of Columbia,11,75-79 years,75-79,40,12766,313.3
,2006,2006,Lung and Bronchus,22030,Florida,12,50-54 years,50-54,575,1216282,47.3
,2006,2006,Lung and Bronchus,22030,Florida,12,55-59 years,55-59,925,1150141,80.4
,2006,2006,Lung and Bronchus,22030,Florida,12,60-64 years ,60-64,1269,958167,132.4
,2006,2006,Lung and Bronchus,22030,Florida,12,65-69 years,65-69,1675,824321,203.2
,2006,2006,Lung and Bronchus,22030,Florida,12,70-74 years,70-74,1879,710856,264.3
,2006,2006,Lung and Bronchus,22030,Florida,12,75-79 years,75-79,2114,629155,336
,2006,2006,Lung and Bronchus,22030,Georgia,13,50-54 years,50-54,288,598116,48.2
,2006,2006,Lung and Bronchus,22030,Georgia,13,55-59 years,55-59,471,536414,87.8
,2006,2006,Lung and Bronchus,22030,Georgia,13,60-64 years ,60-64,575,383636,149.9
,2006,2006,Lung and Bronchus,22030,Georgia,13,65-69 years,65-69,689,289474,238
,2006,2006,Lung and Bronchus,22030,Georgia,13,70-74 years,70-74,700,222213,315
,2006,2006,Lung and Bronchus,22030,Georgia,13,75-79 years,75-79,654,171109,382.2
,2006,2006,Lung and Bronchus,22030,Hawaii,15,50-54 years,50-54,31,95208,32.6
,2006,2006,Lung and Bronchus,22030,Hawaii,15,55-59 years,55-59,37,87025,42.5
,2006,2006,Lung and Bronchus,22030,Hawaii,15,60-64 years ,60-64,78,64908,120.2
,2006,2006,Lung and Bronchus,22030,Hawaii,15,65-69 years,65-69,60,47707,125.8
,2006,2006,Lung and Bronchus,22030,Hawaii,15,70-74 years,70-74,97,39473,245.7
,2006,2006,Lung and Bronchus,22030,Hawaii,15,75-79 years,75-79,110,36572,300.8
,2006,2006,Lung and Bronchus,22030,Idaho,16,55-59 years,55-59,43,87352,49.2
,2006,2006,Lung and Bronchus,22030,Idaho,16,60-64 years ,60-64,77,65865,116.9
,2006,2006,Lung and Bronchus,22030,Idaho,16,65-69 years,65-69,90,51523,174.7
,2006,2006,Lung and Bronchus,22030,Idaho,16,70-74 years,70-74,85,39955,212.7
,2006,2006,Lung and Bronchus,22030,Idaho,16,75-79 years,75-79,109,32437,336
,2006,2006,Lung and Bronchus,22030,Illinois,17,50-54 years,50-54,339,862914,39.3
,2006,2006,Lung and Bronchus,22030,Illinois,17,55-59 years,55-59,559,756726,73.9
,2006,2006,Lung and Bronchus,22030,Illinois,17,60-64 years ,60-64,764,544441,140.3
,2006,2006,Lung and Bronchus,22030,Illinois,17,65-69 years,65-69,982,422623,232.4
,2006,2006,Lung and Bronchus,22030,Illinois,17,70-74 years,70-74,1015,343777,295.2
,2006,2006,Lung and Bronchus,22030,Illinois,17,75-79 years,75-79,1071,305729,350.3
,2006,2006,Lung and Bronchus,22030,Indiana,18,50-54 years,50-54,203,440819,46.1
,2006,2006,Lung and Bronchus,22030,Indiana,18,55-59 years,55-59,336,390539,86
,2006,2006,Lung and Bronchus,22030,Indiana,18,60-64 years ,60-64,463,283688,163.2
,2006,2006,Lung and Bronchus,22030,Indiana,18,65-69 years,65-69,570,223873,254.6
,2006,2006,Lung and Bronchus,22030,Indiana,18,70-74 years,70-74,691,181071,381.6
,2006,2006,Lung and Bronchus,22030,Indiana,18,75-79 years,75-79,680,158700,428.5
,2006,2006,Lung and Bronchus,22030,Iowa,19,50-54 years,50-54,86,213439,40.3
,2006,2006,Lung and Bronchus,22030,Iowa,19,55-59 years,55-59,121,187230,64.6
,2006,2006,Lung and Bronchus,22030,Iowa,19,60-64 years ,60-64,196,135795,144.3
,2006,2006,Lung and Bronchus,22030,Iowa,19,65-69 years,65-69,239,112154,213.1
,2006,2006,Lung and Bronchus,22030,Iowa,19,70-74 years,70-74,259,96495,268.4
,2006,2006,Lung and Bronchus,22030,Iowa,19,75-79 years,75-79,285,87948,324.1
,2006,2006,Lung and Bronchus,22030,Kansas,20,50-54 years,50-54,79,193700,40.8
,2006,2006,Lung and Bronchus,22030,Kansas,20,55-59 years,55-59,107,166960,64.1
,2006,2006,Lung and Bronchus,22030,Kansas,20,60-64 years ,60-64,172,118498,145.2
,2006,2006,Lung and Bronchus,22030,Kansas,20,65-69 years,65-69,235,93711,250.8
,2006,2006,Lung and Bronchus,22030,Kansas,20,70-74 years,70-74,264,79965,330.1
,2006,2006,Lung and Bronchus,22030,Kansas,20,75-79 years,75-79,267,72373,368.9
,2006,2006,Lung and Bronchus,22030,Kentucky,21,50-54 years,50-54,159,299799,53
,2006,2006,Lung and Bronchus,22030,Kentucky,21,55-59 years,55-59,309,274714,112.5
,2006,2006,Lung and Bronchus,22030,Kentucky,21,60-64 years ,60-64,427,202771,210.6
,2006,2006,Lung and Bronchus,22030,Kentucky,21,65-69 years,65-69,539,162739,331.2
,2006,2006,Lung and Bronchus,22030,Kentucky,21,70-74 years,70-74,532,129847,409.7
,2006,2006,Lung and Bronchus,22030,Kentucky,21,75-79 years,75-79,566,106045,533.7
,2006,2006,Lung and Bronchus,22030,Louisiana,22,50-54 years,50-54,161,304278,52.9
,2006,2006,Lung and Bronchus,22030,Louisiana,22,55-59 years,55-59,266,268931,98.9
,2006,2006,Lung and Bronchus,22030,Louisiana,22,60-64 years ,60-64,340,194988,174.4
,2006,2006,Lung and Bronchus,22030,Louisiana,22,65-69 years,65-69,349,155046,225.1
,2006,2006,Lung and Bronchus,22030,Louisiana,22,70-74 years,70-74,460,124472,369.6
,2006,2006,Lung and Bronchus,22030,Louisiana,22,75-79 years,75-79,394,103659,380.1
,2006,2006,Lung and Bronchus,22030,Maine,23,50-54 years,50-54,44,105294,41.8
,2006,2006,Lung and Bronchus,22030,Maine,23,55-59 years,55-59,69,97310,70.9
,2006,2006,Lung and Bronchus,22030,Maine,23,60-64 years ,60-64,117,70988,164.8
,2006,2006,Lung and Bronchus,22030,Maine,23,65-69 years,65-69,126,53867,233.9
,2006,2006,Lung and Bronchus,22030,Maine,23,70-74 years,70-74,141,45480,310
,2006,2006,Lung and Bronchus,22030,Maine,23,75-79 years,75-79,197,39453,499.3
,2006,2006,Lung and Bronchus,22030,Maryland,24,50-54 years,50-54,160,402904,39.7
,2006,2006,Lung and Bronchus,22030,Maryland,24,55-59 years,55-59,236,360392,65.5
,2006,2006,Lung and Bronchus,22030,Maryland,24,60-64 years ,60-64,333,257859,129.1
,2006,2006,Lung and Bronchus,22030,Maryland,24,65-69 years,65-69,401,188572,212.7
,2006,2006,Lung and Bronchus,22030,Maryland,24,70-74 years,70-74,475,148591,319.7
,2006,2006,Lung and Bronchus,22030,Maryland,24,75-79 years,75-79,473,127536,370.9
,2006,2006,Lung and Bronchus,22030,Massachusetts,25,50-54 years,50-54,192,455794,42.1
,2006,2006,Lung and Bronchus,22030,Massachusetts,25,55-59 years,55-59,303,411603,73.6
,2006,2006,Lung and Bronchus,22030,Massachusetts,25,60-64 years ,60-64,387,296941,130.3
,2006,2006,Lung and Bronchus,22030,Massachusetts,25,65-69 years,65-69,481,218254,220.4
,2006,2006,Lung and Bronchus,22030,Massachusetts,25,70-74 years,70-74,557,187316,297.4
,2006,2006,Lung and Bronchus,22030,Massachusetts,25,75-79 years,75-79,644,173645,370.9
,2006,2006,Lung and Bronchus,22030,Michigan,26,50-54 years,50-54,326,727584,44.8
,2006,2006,Lung and Bronchus,22030,Michigan,26,55-59 years,55-59,478,643295,74.3
,2006,2006,Lung and Bronchus,22030,Michigan,26,60-64 years ,60-64,641,465970,137.6
,2006,2006,Lung and Bronchus,22030,Michigan,26,65-69 years,65-69,816,353433,230.9
,2006,2006,Lung and Bronchus,22030,Michigan,26,70-74 years,70-74,948,289713,327.2
,2006,2006,Lung and Bronchus,22030,Michigan,26,75-79 years,75-79,1021,259216,393.9
,2006,2006,Lung and Bronchus,22030,Minnesota,27,50-54 years,50-54,117,369304,31.7
,2006,2006,Lung and Bronchus,22030,Minnesota,27,55-59 years,55-59,191,313828,60.9
,2006,2006,Lung and Bronchus,22030,Minnesota,27,60-64 years ,60-64,261,222563,117.3
,2006,2006,Lung and Bronchus,22030,Minnesota,27,65-69 years,65-69,313,171812,182.2
,2006,2006,Lung and Bronchus,22030,Minnesota,27,70-74 years,70-74,339,139227,243.5
,2006,2006,Lung and Bronchus,22030,Minnesota,27,75-79 years,75-79,412,123280,334.2
,2006,2006,Lung and Bronchus,22030,Mississippi,28,50-54 years,50-54,133,195721,68
,2006,2006,Lung and Bronchus,22030,Mississippi,28,55-59 years,55-59,183,177137,103.3
,2006,2006,Lung and Bronchus,22030,Mississippi,28,60-64 years ,60-64,266,131359,202.5
,2006,2006,Lung and Bronchus,22030,Mississippi,28,65-69 years,65-69,311,109081,285.1
,2006,2006,Lung and Bronchus,22030,Mississippi,28,70-74 years,70-74,326,87141,374.1
,2006,2006,Lung and Bronchus,22030,Mississippi,28,75-79 years,75-79,277,71007,390.1
,2006,2006,Lung and Bronchus,22030,Missouri,29,50-54 years,50-54,203,406935,49.9
,2006,2006,Lung and Bronchus,22030,Missouri,29,55-59 years,55-59,357,364625,97.9
,2006,2006,Lung and Bronchus,22030,Missouri,29,60-64 years ,60-64,449,276273,162.5
,2006,2006,Lung and Bronchus,22030,Missouri,29,65-69 years,65-69,590,220958,267
,2006,2006,Lung and Bronchus,22030,Missouri,29,70-74 years,70-74,652,184129,354.1
,2006,2006,Lung and Bronchus,22030,Missouri,29,75-79 years,75-79,680,156244,435.2
,2006,2006,Lung and Bronchus,22030,Montana,30,50-54 years,50-54,23,76404,30.1
,2006,2006,Lung and Bronchus,22030,Montana,30,55-59 years,55-59,44,67718,65
,2006,2006,Lung and Bronchus,22030,Montana,30,60-64 years ,60-64,57,49336,115.5
,2006,2006,Lung and Bronchus,22030,Montana,30,65-69 years,65-69,64,38645,165.6
,2006,2006,Lung and Bronchus,22030,Montana,30,70-74 years,70-74,95,30438,312.1
,2006,2006,Lung and Bronchus,22030,Montana,30,75-79 years,75-79,86,26005,330.7
,2006,2006,Lung and Bronchus,22030,Nebraska,31,50-54 years,50-54,41,123666,33.2
,2006,2006,Lung and Bronchus,22030,Nebraska,31,55-59 years,55-59,79,107599,73.4
,2006,2006,Lung and Bronchus,22030,Nebraska,31,60-64 years ,60-64,107,75825,141.1
,2006,2006,Lung and Bronchus,22030,Nebraska,31,65-69 years,65-69,136,60595,224.4
,2006,2006,Lung and Bronchus,22030,Nebraska,31,70-74 years,70-74,122,52890,230.7
,2006,2006,Lung and Bronchus,22030,Nebraska,31,75-79 years,75-79,166,47871,346.8
,2006,2006,Lung and Bronchus,22030,Nevada,32,50-54 years,50-54,57,166621,34.2
,2006,2006,Lung and Bronchus,22030,Nevada,32,55-59 years,55-59,99,157941,62.7
,2006,2006,Lung and Bronchus,22030,Nevada,32,60-64 years ,60-64,163,123105,132.4
,2006,2006,Lung and Bronchus,22030,Nevada,32,65-69 years,65-69,214,94764,225.8
,2006,2006,Lung and Bronchus,22030,Nevada,32,70-74 years,70-74,248,71394,347.4
,2006,2006,Lung and Bronchus,22030,Nevada,32,75-79 years,75-79,226,54179,417.1
,2006,2006,Lung and Bronchus,22030,New Hampshire,33,50-54 years,50-54,35,101584,34.5
,2006,2006,Lung and Bronchus,22030,New Hampshire,33,55-59 years,55-59,52,90462,57.5
,2006,2006,Lung and Bronchus,22030,New Hampshire,33,60-64 years ,60-64,88,63594,138.4
,2006,2006,Lung and Bronchus,22030,New Hampshire,33,65-69 years,65-69,113,46091,245.2
,2006,2006,Lung and Bronchus,22030,New Hampshire,33,70-74 years,70-74,119,37559,316.8
,2006,2006,Lung and Bronchus,22030,New Hampshire,33,75-79 years,75-79,113,31842,354.9
,2006,2006,Lung and Bronchus,22030,New Jersey,34,50-54 years,50-54,199,609455,32.7
,2006,2006,Lung and Bronchus,22030,New Jersey,34,55-59 years,55-59,352,541278,65
,2006,2006,Lung and Bronchus,22030,New Jersey,34,60-64 years ,60-64,518,401047,129.2
,2006,2006,Lung and Bronchus,22030,New Jersey,34,65-69 years,65-69,538,303183,177.5
,2006,2006,Lung and Bronchus,22030,New Jersey,34,70-74 years,70-74,678,253167,267.8
,2006,2006,Lung and Bronchus,22030,New Jersey,34,75-79 years,75-79,752,230280,326.6
,2006,2006,Lung and Bronchus,22030,New Mexico,35,50-54 years,50-54,28,137282,20.4
,2006,2006,Lung and Bronchus,22030,New Mexico,35,55-59 years,55-59,56,126591,44.2
,2006,2006,Lung and Bronchus,22030,New Mexico,35,60-64 years ,60-64,73,92997,78.5
,2006,2006,Lung and Bronchus,22030,New Mexico,35,65-69 years,65-69,100,74570,134.1
,2006,2006,Lung and Bronchus,22030,New Mexico,35,70-74 years,70-74,118,60178,196.1
,2006,2006,Lung and Bronchus,22030,New Mexico,35,75-79 years,75-79,146,47788,305.5
,2006,2006,Lung and Bronchus,22030,New York,36,50-54 years,50-54,491,1318003,37.3
,2006,2006,Lung and Bronchus,22030,New York,36,55-59 years,55-59,780,1199399,65
,2006,2006,Lung and Bronchus,22030,New York,36,60-64 years ,60-64,1042,880240,118.4
,2006,2006,Lung and Bronchus,22030,New York,36,65-69 years,65-69,1231,680803,180.8
,2006,2006,Lung and Bronchus,22030,New York,36,70-74 years,70-74,1398,566146,246.9
,2006,2006,Lung and Bronchus,22030,New York,36,75-79 years,75-79,1539,502443,306.3
,2006,2006,Lung and Bronchus,22030,North Carolina,37,50-54 years,50-54,299,606748,49.3
,2006,2006,Lung and Bronchus,22030,North Carolina,37,55-59 years,55-59,505,561222,90
,2006,2006,Lung and Bronchus,22030,North Carolina,37,60-64 years ,60-64,658,424867,154.9
,2006,2006,Lung and Bronchus,22030,North Carolina,37,65-69 years,65-69,792,331120,239.2
,2006,2006,Lung and Bronchus,22030,North Carolina,37,70-74 years,70-74,851,267906,317.6
,2006,2006,Lung and Bronchus,22030,North Carolina,37,75-79 years,75-79,895,216260,413.9
,2006,2006,Lung and Bronchus,22030,North Dakota,38,55-59 years,55-59,26,39287,66.2
,2006,2006,Lung and Bronchus,22030,North Dakota,38,60-64 years ,60-64,41,28722,142.7
,2006,2006,Lung and Bronchus,22030,North Dakota,38,65-69 years,65-69,64,23195,275.9
,2006,2006,Lung and Bronchus,22030,North Dakota,38,70-74 years,70-74,55,20929,262.8
,2006,2006,Lung and Bronchus,22030,North Dakota,38,75-79 years,75-79,62,19139,323.9
,2006,2006,Lung and Bronchus,22030,Ohio,39,50-54 years,50-54,396,832404,47.6
,2006,2006,Lung and Bronchus,22030,Ohio,39,55-59 years,55-59,626,747833,83.7
,2006,2006,Lung and Bronchus,22030,Ohio,39,60-64 years ,60-64,822,528515,155.5
,2006,2006,Lung and Bronchus,22030,Ohio,39,65-69 years,65-69,1021,424089,240.8
,2006,2006,Lung and Bronchus,22030,Ohio,39,70-74 years,70-74,1198,352851,339.5
,2006,2006,Lung and Bronchus,22030,Ohio,39,75-79 years,75-79,1320,316143,417.5
,2006,2006,Lung and Bronchus,22030,Oklahoma,40,50-54 years,50-54,116,245396,47.3
,2006,2006,Lung and Bronchus,22030,Oklahoma,40,55-59 years,55-59,215,221709,97
,2006,2006,Lung and Bronchus,22030,Oklahoma,40,60-64 years ,60-64,312,171562,181.9
,2006,2006,Lung and Bronchus,22030,Oklahoma,40,65-69 years,65-69,398,138920,286.5
,2006,2006,Lung and Bronchus,22030,Oklahoma,40,70-74 years,70-74,400,116032,344.7
,2006,2006,Lung and Bronchus,22030,Oklahoma,40,75-79 years,75-79,404,94081,429.4
,2006,2006,Lung and Bronchus,22030,Oregon,41,50-54 years,50-54,77,276739,27.8
,2006,2006,Lung and Bronchus,22030,Oregon,41,55-59 years,55-59,156,254585,61.3
,2006,2006,Lung and Bronchus,22030,Oregon,41,60-64 years ,60-64,225,182251,123.5
,2006,2006,Lung and Bronchus,22030,Oregon,41,65-69 years,65-69,293,136489,214.7
,2006,2006,Lung and Bronchus,22030,Oregon,41,70-74 years,70-74,330,107453,307.1
,2006,2006,Lung and Bronchus,22030,Oregon,41,75-79 years,75-79,395,92923,425.1
,2006,2006,Lung and Bronchus,22030,Pennsylvania,42,50-54 years,50-54,386,919683,42
,2006,2006,Lung and Bronchus,22030,Pennsylvania,42,55-59 years,55-59,572,824281,69.4
,2006,2006,Lung and Bronchus,22030,Pennsylvania,42,60-64 years ,60-64,847,602770,140.5
,2006,2006,Lung and Bronchus,22030,Pennsylvania,42,65-69 years,65-69,1009,481727,209.5
,2006,2006,Lung and Bronchus,22030,Pennsylvania,42,70-74 years,70-74,1262,419774,300.6
,2006,2006,Lung and Bronchus,22030,Pennsylvania,42,75-79 years,75-79,1454,399346,364.1
,2006,2006,Lung and Bronchus,22030,Rhode Island,44,50-54 years,50-54,26,75956,34.2
,2006,2006,Lung and Bronchus,22030,Rhode Island,44,55-59 years,55-59,50,67162,74.4
,2006,2006,Lung and Bronchus,22030,Rhode Island,44,60-64 years ,60-64,54,49016,110.2
,2006,2006,Lung and Bronchus,22030,Rhode Island,44,65-69 years,65-69,70,36203,193.4
,2006,2006,Lung and Bronchus,22030,Rhode Island,44,70-74 years,70-74,77,30693,250.9
,2006,2006,Lung and Bronchus,22030,Rhode Island,44,75-79 years,75-79,113,30656,368.6
,2006,2006,Lung and Bronchus,22030,South Carolina,45,50-54 years,50-54,170,302012,56.3
,2006,2006,Lung and Bronchus,22030,South Carolina,45,55-59 years,55-59,231,286075,80.7
,2006,2006,Lung and Bronchus,22030,South Carolina,45,60-64 years ,60-64,394,221587,177.8
,2006,2006,Lung and Bronchus,22030,South Carolina,45,65-69 years,65-69,405,174260,232.4
,2006,2006,Lung and Bronchus,22030,South Carolina,45,70-74 years,70-74,455,138107,329.5
,2006,2006,Lung and Bronchus,22030,South Carolina,45,75-79 years,75-79,396,105668,374.8
,2006,2006,Lung and Bronchus,22030,South Dakota,46,50-54 years,50-54,16,55979,28.6
,2006,2006,Lung and Bronchus,22030,South Dakota,46,55-59 years,55-59,26,47605,54.6
,2006,2006,Lung and Bronchus,22030,South Dakota,46,60-64 years ,60-64,60,34962,171.6
,2006,2006,Lung and Bronchus,22030,South Dakota,46,65-69 years,65-69,54,27917,193.4
,2006,2006,Lung and Bronchus,22030,South Dakota,46,70-74 years,70-74,65,24503,265.3
,2006,2006,Lung and Bronchus,22030,South Dakota,46,75-79 years,75-79,67,22507,297.7
,2006,2006,Lung and Bronchus,22030,Tennessee,47,50-54 years,50-54,253,426578,59.3
,2006,2006,Lung and Bronchus,22030,Tennessee,47,55-59 years,55-59,432,395461,109.2
,2006,2006,Lung and Bronchus,22030,Tennessee,47,60-64 years ,60-64,564,299364,188.4
,2006,2006,Lung and Bronchus,22030,Tennessee,47,65-69 years,65-69,730,237951,306.8
,2006,2006,Lung and Bronchus,22030,Tennessee,47,70-74 years,70-74,686,188981,363
,2006,2006,Lung and Bronchus,22030,Tennessee,47,75-79 years,75-79,680,149766,454
,2006,2006,Lung and Bronchus,22030,Texas,48,50-54 years,50-54,508,1486845,34.2
,2006,2006,Lung and Bronchus,22030,Texas,48,55-59 years,55-59,809,1276178,63.4
,2006,2006,Lung and Bronchus,22030,Texas,48,60-64 years ,60-64,1180,920509,128.2
,2006,2006,Lung and Bronchus,22030,Texas,48,65-69 years,65-69,1436,704964,203.7
,2006,2006,Lung and Bronchus,22030,Texas,48,70-74 years,70-74,1555,568948,273.3
,2006,2006,Lung and Bronchus,22030,Texas,48,75-79 years,75-79,1725,459482,375.4
,2006,2006,Lung and Bronchus,22030,Utah,49,50-54 years,50-54,23,137785,16.7
,2006,2006,Lung and Bronchus,22030,Utah,49,55-59 years,55-59,40,116151,34.4
,2006,2006,Lung and Bronchus,22030,Utah,49,60-64 years ,60-64,56,84521,66.3
,2006,2006,Lung and Bronchus,22030,Utah,49,65-69 years,65-69,69,65503,105.3
,2006,2006,Lung and Bronchus,22030,Utah,49,70-74 years,70-74,76,52813,143.9
,2006,2006,Lung and Bronchus,22030,Utah,49,75-79 years,75-79,73,43706,167
,2006,2006,Lung and Bronchus,22030,Vermont,50,50-54 years,50-54,17,50540,33.6
,2006,2006,Lung and Bronchus,22030,Vermont,50,55-59 years,55-59,30,45735,65.6
,2006,2006,Lung and Bronchus,22030,Vermont,50,60-64 years ,60-64,38,32699,116.2
,2006,2006,Lung and Bronchus,22030,Vermont,50,65-69 years,65-69,54,23734,227.5
,2006,2006,Lung and Bronchus,22030,Vermont,50,70-74 years,70-74,62,18870,328.6
,2006,2006,Lung and Bronchus,22030,Vermont,50,75-79 years,75-79,57,16300,349.7
,2006,2006,Lung and Bronchus,22030,Virginia,51,50-54 years,50-54,228,542719,42
,2006,2006,Lung and Bronchus,22030,Virginia,51,55-59 years,55-59,340,489786,69.4
,2006,2006,Lung and Bronchus,22030,Virginia,51,60-64 years ,60-64,479,356344,134.4
,2006,2006,Lung and Bronchus,22030,Virginia,51,65-69 years,65-69,622,266718,233.2
,2006,2006,Lung and Bronchus,22030,Virginia,51,70-74 years,70-74,661,208653,316.8
,2006,2006,Lung and Bronchus,22030,Virginia,51,75-79 years,75-79,685,172542,397
,2006,2006,Lung and Bronchus,22030,Washington,53,50-54 years,50-54,141,467980,30.1
,2006,2006,Lung and Bronchus,22030,Washington,53,55-59 years,55-59,225,416958,54
,2006,2006,Lung and Bronchus,22030,Washington,53,60-64 years ,60-64,371,296311,125.2
,2006,2006,Lung and Bronchus,22030,Washington,53,65-69 years,65-69,446,214379,208
,2006,2006,Lung and Bronchus,22030,Washington,53,70-74 years,70-74,486,164448,295.5
,2006,2006,Lung and Bronchus,22030,Washington,53,75-79 years,75-79,532,140189,379.5
,2006,2006,Lung and Bronchus,22030,West Virginia,54,50-54 years,50-54,74,141065,52.5
,2006,2006,Lung and Bronchus,22030,West Virginia,54,55-59 years,55-59,135,135802,99.4
,2006,2006,Lung and Bronchus,22030,West Virginia,54,60-64 years ,60-64,178,99102,179.6
,2006,2006,Lung and Bronchus,22030,West Virginia,54,65-69 years,65-69,258,82672,312.1
,2006,2006,Lung and Bronchus,22030,West Virginia,54,70-74 years,70-74,285,67806,420.3
,2006,2006,Lung and Bronchus,22030,West Virginia,54,75-79 years,75-79,251,58431,429.6
,2006,2006,Lung and Bronchus,22030,Wisconsin,55,50-54 years,50-54,123,405963,30.3
,2006,2006,Lung and Bronchus,22030,Wisconsin,55,55-59 years,55-59,225,350824,64.1
,2006,2006,Lung and Bronchus,22030,Wisconsin,55,60-64 years ,60-64,307,250399,122.6
,2006,2006,Lung and Bronchus,22030,Wisconsin,55,65-69 years,65-69,390,196194,198.8
,2006,2006,Lung and Bronchus,22030,Wisconsin,55,70-74 years,70-74,491,163347,300.6
,2006,2006,Lung and Bronchus,22030,Wisconsin,55,75-79 years,75-79,529,148427,356.4
,2006,2006,Lung and Bronchus,22030,Wyoming,56,60-64 years ,60-64,26,25298,102.8
,2006,2006,Lung and Bronchus,22030,Wyoming,56,65-69 years,65-69,39,19182,203.3
,2006,2006,Lung and Bronchus,22030,Wyoming,56,70-74 years,70-74,36,15109,238.3
,2006,2006,Lung and Bronchus,22030,Wyoming,56,75-79 years,75-79,49,12379,395.8
,2006,2006,Lung and Bronchus,22030,Puerto Rico,72,50-54 years,50-54,25,231423,10.8
,2006,2006,Lung and Bronchus,22030,Puerto Rico,72,55-59 years,55-59,59,225244,26.2
,2006,2006,Lung and Bronchus,22030,Puerto Rico,72,60-64 years ,60-64,80,194125,41.2
,2006,2006,Lung and Bronchus,22030,Puerto Rico,72,65-69 years,65-69,82,156380,52.4
,2006,2006,Lung and Bronchus,22030,Puerto Rico,72,70-74 years,70-74,91,125125,72.7
,2006,2006,Lung and Bronchus,22030,Puerto Rico,72,75-79 years,75-79,103,91983,112
,2007,2007,Lung and Bronchus,22030,Alabama,01,50-54 years,50-54,169,332544,50.8
,2007,2007,Lung and Bronchus,22030,Alabama,01,55-59 years,55-59,300,298032,100.7
,2007,2007,Lung and Bronchus,22030,Alabama,01,60-64 years ,60-64,420,244043,172.1
,2007,2007,Lung and Bronchus,22030,Alabama,01,65-69 years,65-69,530,189797,279.2
,2007,2007,Lung and Bronchus,22030,Alabama,01,70-74 years,70-74,499,152814,326.5
,2007,2007,Lung and Bronchus,22030,Alabama,01,75-79 years,75-79,477,121729,391.9
,2007,2007,Lung and Bronchus,22030,Alaska,02,50-54 years,50-54,19,55115,34.5
,2007,2007,Lung and Bronchus,22030,Alaska,02,55-59 years,55-59,26,44050,59
,2007,2007,Lung and Bronchus,22030,Alaska,02,60-64 years ,60-64,42,29629,141.8
,2007,2007,Lung and Bronchus,22030,Alaska,02,65-69 years,65-69,38,18006,211
,2007,2007,Lung and Bronchus,22030,Alaska,02,70-74 years,70-74,40,11697,342
,2007,2007,Lung and Bronchus,22030,Alaska,02,75-79 years,75-79,39,8515,458
