Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,State,State Code,Race,Race Code,Ethnicity,Ethnicity Code,Deaths,Population,Crude Rate
,2002,2002,Cervix Uteri,27010,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,34,669873,5.1
,2002,2002,Cervix Uteri,27010,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,140,5331980,2.6
,2002,2002,Cervix Uteri,27010,Rhode Island,44,White,2106-3,Non-Hispanic,2186-5,16,456088,3.5
,2002,2002,Cervix Uteri,27010,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,26,643446,4
,2002,2002,Cervix Uteri,27010,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,39,1387055,2.8
,2002,2002,Cervix Uteri,27010,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,27,514249,5.3
,2002,2002,Cervix Uteri,27010,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,69,2349194,2.9
,2002,2002,Cervix Uteri,27010,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,66,1295477,5.1
,2002,2002,Cervix Uteri,27010,Texas,48,White,2106-3,Hispanic,2135-2,96,3452420,2.8
,2002,2002,Cervix Uteri,27010,Texas,48,White,2106-3,Non-Hispanic,2186-5,166,5666047,2.9
,2002,2002,Cervix Uteri,27010,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,23,756841,3
,2002,2002,Cervix Uteri,27010,Virginia,51,White,2106-3,Non-Hispanic,2186-5,61,2592561,2.4
,2002,2002,Cervix Uteri,27010,Washington,53,White,2106-3,Non-Hispanic,2186-5,38,2423105,1.6
,2002,2002,Cervix Uteri,27010,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,34,880042,3.9
,2002,2002,Cervix Uteri,27010,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,40,2400669,1.7
,2003,2003,Cervix Uteri,27010,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,30,632255,4.7
,2003,2003,Cervix Uteri,27010,Alabama,01,White,2106-3,Non-Hispanic,2186-5,44,1612825,2.7
,2003,2003,Cervix Uteri,27010,Arizona,04,White,2106-3,Non-Hispanic,2186-5,42,1755333,2.4
,2003,2003,Cervix Uteri,27010,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,45,1087685,4.1
,2003,2003,Cervix Uteri,27010,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,56,2300816,2.4
,2003,2003,Cervix Uteri,27010,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,36,1196646,3
,2003,2003,Cervix Uteri,27010,California,06,White,2106-3,Hispanic,2135-2,106,5523751,1.9
,2003,2003,Cervix Uteri,27010,California,06,White,2106-3,Non-Hispanic,2186-5,197,8201129,2.4
,2003,2003,Cervix Uteri,27010,Colorado,08,White,2106-3,Non-Hispanic,2186-5,29,1676996,1.7
,2003,2003,Cervix Uteri,27010,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,29,1375582,2.1
,2003,2003,Cervix Uteri,27010,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,59,1331986,4.4
,2003,2003,Cervix Uteri,27010,Florida,12,White,2106-3,Hispanic,2135-2,38,1497376,2.5
,2003,2003,Cervix Uteri,27010,Florida,12,White,2106-3,Non-Hispanic,2186-5,175,5556284,3.1
,2003,2003,Cervix Uteri,27010,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,41,1341597,3.1
,2003,2003,Cervix Uteri,27010,Georgia,13,White,2106-3,Non-Hispanic,2186-5,72,2683534,2.7
,2003,2003,Cervix Uteri,27010,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,60,1007058,6
,2003,2003,Cervix Uteri,27010,Illinois,17,White,2106-3,Non-Hispanic,2186-5,109,4316163,2.5
,2003,2003,Cervix Uteri,27010,Indiana,18,White,2106-3,Non-Hispanic,2186-5,81,2693239,3
,2003,2003,Cervix Uteri,27010,Iowa,19,White,2106-3,Non-Hispanic,2186-5,43,1383099,3.1
,2003,2003,Cervix Uteri,27010,Kansas,20,White,2106-3,Non-Hispanic,2186-5,29,1147260,2.5
,2003,2003,Cervix Uteri,27010,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,73,1880751,3.9
,2003,2003,Cervix Uteri,27010,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,36,782489,4.6
,2003,2003,Cervix Uteri,27010,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,28,1435179,2
,2003,2003,Cervix Uteri,27010,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,27,849185,3.2
,2003,2003,Cervix Uteri,27010,Maryland,24,White,2106-3,Non-Hispanic,2186-5,29,1705237,1.7
,2003,2003,Cervix Uteri,27010,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,45,2711895,1.7
,2003,2003,Cervix Uteri,27010,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,21,769223,2.7
,2003,2003,Cervix Uteri,27010,Michigan,26,White,2106-3,Non-Hispanic,2186-5,76,4017438,1.9
,2003,2003,Cervix Uteri,27010,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,39,2235183,1.7
,2003,2003,Cervix Uteri,27010,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,37,555033,6.7
,2003,2003,Cervix Uteri,27010,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,18,884163,2
,2003,2003,Cervix Uteri,27010,Missouri,29,White,2106-3,Non-Hispanic,2186-5,73,2444792,3
,2003,2003,Cervix Uteri,27010,Nevada,32,White,2106-3,Non-Hispanic,2186-5,19,699905,2.7
,2003,2003,Cervix Uteri,27010,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,17,616154,2.8
,2003,2003,Cervix Uteri,27010,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,36,615975,5.8
,2003,2003,Cervix Uteri,27010,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,85,2870798,3
,2003,2003,Cervix Uteri,27010,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,85,1593413,5.3
,2003,2003,Cervix Uteri,27010,New York,36,White,2106-3,Hispanic,2135-2,42,1219954,3.4
,2003,2003,Cervix Uteri,27010,New York,36,White,2106-3,Non-Hispanic,2186-5,148,6098361,2.4
,2003,2003,Cervix Uteri,27010,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,32,976047,3.3
,2003,2003,Cervix Uteri,27010,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,70,2992524,2.3
,2003,2003,Cervix Uteri,27010,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,27,728565,3.7
,2003,2003,Cervix Uteri,27010,Ohio,39,White,2106-3,Non-Hispanic,2186-5,136,4913828,2.8
,2003,2003,Cervix Uteri,27010,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,43,1342150,3.2
,2003,2003,Cervix Uteri,27010,Oregon,41,White,2106-3,Non-Hispanic,2186-5,39,1508468,2.6
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,24,676983,3.5
,2003,2003,Cervix Uteri,27010,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,126,5316930,2.4
,2003,2003,Cervix Uteri,27010,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,33,647564,5.1
,2003,2003,Cervix Uteri,27010,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,38,1398492,2.7
,2003,2003,Cervix Uteri,27010,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,26,521245,5
,2003,2003,Cervix Uteri,27010,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,66,2361861,2.8
,2003,2003,Cervix Uteri,27010,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,54,1316143,4.1
,2003,2003,Cervix Uteri,27010,Texas,48,White,2106-3,Hispanic,2135-2,111,3573375,3.1
,2003,2003,Cervix Uteri,27010,Texas,48,White,2106-3,Non-Hispanic,2186-5,170,5676874,3
,2003,2003,Cervix Uteri,27010,Utah,49,White,2106-3,Non-Hispanic,2186-5,18,1003320,1.8
,2003,2003,Cervix Uteri,27010,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,28,765031,3.7
,2003,2003,Cervix Uteri,27010,Virginia,51,White,2106-3,Non-Hispanic,2186-5,69,2604258,2.6
,2003,2003,Cervix Uteri,27010,Washington,53,White,2106-3,Non-Hispanic,2186-5,44,2428310,1.8
,2003,2003,Cervix Uteri,27010,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,43,880965,4.9
,2003,2003,Cervix Uteri,27010,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,47,2403777,2
,2004,2004,Cervix Uteri,27010,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,33,637038,5.2
,2004,2004,Cervix Uteri,27010,Alabama,01,White,2106-3,Non-Hispanic,2186-5,43,1615619,2.7
,2004,2004,Cervix Uteri,27010,Arizona,04,White,2106-3,Hispanic,2135-2,22,706148,3.1
,2004,2004,Cervix Uteri,27010,Arizona,04,White,2106-3,Non-Hispanic,2186-5,36,1784713,2
,2004,2004,Cervix Uteri,27010,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,42,1091490,3.8
,2004,2004,Cervix Uteri,27010,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,63,2362769,2.7
,2004,2004,Cervix Uteri,27010,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,38,1197163,3.2
,2004,2004,Cervix Uteri,27010,California,06,White,2106-3,Hispanic,2135-2,139,5654232,2.5
,2004,2004,Cervix Uteri,27010,California,06,White,2106-3,Non-Hispanic,2186-5,173,8143078,2.1
,2004,2004,Cervix Uteri,27010,Colorado,08,White,2106-3,Non-Hispanic,2186-5,27,1682776,1.6
,2004,2004,Cervix Uteri,27010,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,31,1369176,2.3
,2004,2004,Cervix Uteri,27010,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,51,1370995,3.7
,2004,2004,Cervix Uteri,27010,Florida,12,White,2106-3,Hispanic,2135-2,20,1576157,1.3
,2004,2004,Cervix Uteri,27010,Florida,12,White,2106-3,Non-Hispanic,2186-5,175,5620640,3.1
,2004,2004,Cervix Uteri,27010,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,58,1371151,4.2
,2004,2004,Cervix Uteri,27010,Georgia,13,White,2106-3,Non-Hispanic,2186-5,63,2694083,2.3
,2004,2004,Cervix Uteri,27010,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,56,1005737,5.6
,2004,2004,Cervix Uteri,27010,Illinois,17,White,2106-3,Non-Hispanic,2186-5,124,4296638,2.9
,2004,2004,Cervix Uteri,27010,Indiana,18,White,2106-3,Non-Hispanic,2186-5,77,2694275,2.9
,2004,2004,Cervix Uteri,27010,Iowa,19,White,2106-3,Non-Hispanic,2186-5,35,1382385,2.5
,2004,2004,Cervix Uteri,27010,Kansas,20,White,2106-3,Non-Hispanic,2186-5,22,1145188,1.9
,2004,2004,Cervix Uteri,27010,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,37,1884107,2
,2004,2004,Cervix Uteri,27010,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,41,788333,5.2
,2004,2004,Cervix Uteri,27010,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,27,1436307,1.9
,2004,2004,Cervix Uteri,27010,Maine,23,White,2106-3,Non-Hispanic,2186-5,17,648102,2.6
,2004,2004,Cervix Uteri,27010,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,30,863541,3.5
,2004,2004,Cervix Uteri,27010,Maryland,24,White,2106-3,Non-Hispanic,2186-5,45,1698906,2.6
,2004,2004,Cervix Uteri,27010,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,51,2689306,1.9
,2004,2004,Cervix Uteri,27010,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,27,771045,3.5
,2004,2004,Cervix Uteri,27010,Michigan,26,White,2106-3,Non-Hispanic,2186-5,89,4012223,2.2
,2004,2004,Cervix Uteri,27010,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,49,2237572,2.2
,2004,2004,Cervix Uteri,27010,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,35,559485,6.3
,2004,2004,Cervix Uteri,27010,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,21,887764,2.4
,2004,2004,Cervix Uteri,27010,Missouri,29,White,2106-3,Non-Hispanic,2186-5,67,2450238,2.7
,2004,2004,Cervix Uteri,27010,Nebraska,31,White,2106-3,Non-Hispanic,2186-5,20,763616,2.6
,2004,2004,Cervix Uteri,27010,Nevada,32,White,2106-3,Non-Hispanic,2186-5,24,717015,3.3
,2004,2004,Cervix Uteri,27010,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,17,619419,2.7
,2004,2004,Cervix Uteri,27010,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,32,617364,5.2
,2004,2004,Cervix Uteri,27010,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,84,2850551,2.9
,2004,2004,Cervix Uteri,27010,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,66,1586435,4.2
,2004,2004,Cervix Uteri,27010,New York,36,White,2106-3,Hispanic,2135-2,38,1229743,3.1
,2004,2004,Cervix Uteri,27010,New York,36,White,2106-3,Non-Hispanic,2186-5,159,6063430,2.6
,2004,2004,Cervix Uteri,27010,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,38,990073,3.8
,2004,2004,Cervix Uteri,27010,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,68,3015949,2.3
,2004,2004,Cervix Uteri,27010,Ohio,39,White,2106-3,Non-Hispanic,2186-5,130,4903454,2.7
,2004,2004,Cervix Uteri,27010,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,36,1339718,2.7
,2004,2004,Cervix Uteri,27010,Oregon,41,White,2106-3,Non-Hispanic,2186-5,25,1509714,1.7
,2004,2004,Cervix Uteri,27010,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,37,684528,5.4
,2004,2004,Cervix Uteri,27010,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,124,5298709,2.3
,2004,2004,Cervix Uteri,27010,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,28,653044,4.3
,2004,2004,Cervix Uteri,27010,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,23,1413831,1.6
,2004,2004,Cervix Uteri,27010,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,27,527384,5.1
,2004,2004,Cervix Uteri,27010,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,66,2372504,2.8
,2004,2004,Cervix Uteri,27010,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,66,1337266,4.9
,2004,2004,Cervix Uteri,27010,Texas,48,White,2106-3,Hispanic,2135-2,109,3692422,3
,2004,2004,Cervix Uteri,27010,Texas,48,White,2106-3,Non-Hispanic,2186-5,183,5690348,3.2
,2004,2004,Cervix Uteri,27010,Virginia,51,Black or African American,2054-5,Non-Hispanic,2186-5,23,775967,3
,2004,2004,Cervix Uteri,27010,Virginia,51,White,2106-3,Non-Hispanic,2186-5,48,2623963,1.8
,2004,2004,Cervix Uteri,27010,Washington,53,White,2106-3,Non-Hispanic,2186-5,47,2443043,1.9
,2004,2004,Cervix Uteri,27010,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,32,881276,3.6
,2004,2004,Cervix Uteri,27010,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,48,2408038,2
,2005,2005,Cervix Uteri,27010,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,42,641995,6.5
,2005,2005,Cervix Uteri,27010,Alabama,01,White,2106-3,Non-Hispanic,2186-5,48,1620375,3
,2005,2005,Cervix Uteri,27010,Arizona,04,White,2106-3,Hispanic,2135-2,17,740975,2.3
,2005,2005,Cervix Uteri,27010,Arizona,04,White,2106-3,Non-Hispanic,2186-5,45,1824701,2.5
,2005,2005,Cervix Uteri,27010,Arkansas,05,Black or African American,2054-5,Non-Hispanic,2186-5,16,230288,6.9
,2005,2005,Cervix Uteri,27010,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,35,1097727,3.2
,2005,2005,Cervix Uteri,27010,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,46,2427807,1.9
,2005,2005,Cervix Uteri,27010,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,33,1194276,2.8
,2005,2005,Cervix Uteri,27010,California,06,White,2106-3,Hispanic,2135-2,136,5772374,2.4
,2005,2005,Cervix Uteri,27010,California,06,White,2106-3,Non-Hispanic,2186-5,191,8060076,2.4
,2005,2005,Cervix Uteri,27010,Colorado,08,White,2106-3,Non-Hispanic,2186-5,32,1697242,1.9
,2005,2005,Cervix Uteri,27010,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,29,1361449,2.1
,2005,2005,Cervix Uteri,27010,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,54,1411525,3.8
,2005,2005,Cervix Uteri,27010,Florida,12,White,2106-3,Hispanic,2135-2,46,1661423,2.8
,2005,2005,Cervix Uteri,27010,Florida,12,White,2106-3,Non-Hispanic,2186-5,183,5682632,3.2
,2005,2005,Cervix Uteri,27010,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,52,1408088,3.7
,2005,2005,Cervix Uteri,27010,Georgia,13,White,2106-3,Non-Hispanic,2186-5,60,2716363,2.2
,2005,2005,Cervix Uteri,27010,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,52,1004009,5.2
,2005,2005,Cervix Uteri,27010,Illinois,17,White,2106-3,Hispanic,2135-2,18,800902,2.2
,2005,2005,Cervix Uteri,27010,Illinois,17,White,2106-3,Non-Hispanic,2186-5,106,4275507,2.5
,2005,2005,Cervix Uteri,27010,Indiana,18,White,2106-3,Non-Hispanic,2186-5,81,2698745,3
,2005,2005,Cervix Uteri,27010,Iowa,19,White,2106-3,Non-Hispanic,2186-5,32,1380599,2.3
,2005,2005,Cervix Uteri,27010,Kansas,20,White,2106-3,Non-Hispanic,2186-5,32,1143987,2.8
,2005,2005,Cervix Uteri,27010,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,62,1894019,3.3
,2005,2005,Cervix Uteri,27010,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,32,747739,4.3
,2005,2005,Cervix Uteri,27010,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,44,1400838,3.1
,2005,2005,Cervix Uteri,27010,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,27,876050,3.1
,2005,2005,Cervix Uteri,27010,Maryland,24,White,2106-3,Non-Hispanic,2186-5,33,1688684,2
,2005,2005,Cervix Uteri,27010,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,51,2666809,1.9
,2005,2005,Cervix Uteri,27010,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,39,770467,5.1
,2005,2005,Cervix Uteri,27010,Michigan,26,White,2106-3,Non-Hispanic,2186-5,78,3998891,2
,2005,2005,Cervix Uteri,27010,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,44,2238239,2
,2005,2005,Cervix Uteri,27010,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,28,559886,5
,2005,2005,Cervix Uteri,27010,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,29,877883,3.3
,2005,2005,Cervix Uteri,27010,Missouri,29,Black or African American,2054-5,Non-Hispanic,2186-5,17,361224,4.7
,2005,2005,Cervix Uteri,27010,Missouri,29,White,2106-3,Non-Hispanic,2186-5,60,2459142,2.4
,2005,2005,Cervix Uteri,27010,Nevada,32,White,2106-3,Non-Hispanic,2186-5,26,726296,3.6
,2005,2005,Cervix Uteri,27010,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,16,621459,2.6
,2005,2005,Cervix Uteri,27010,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,24,616918,3.9
,2005,2005,Cervix Uteri,27010,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,92,2824987,3.3
,2005,2005,Cervix Uteri,27010,New Mexico,35,White,2106-3,Non-Hispanic,2186-5,17,426058,4
,2005,2005,Cervix Uteri,27010,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,70,1575037,4.4
,2005,2005,Cervix Uteri,27010,New York,36,White,2106-3,Hispanic,2135-2,48,1234415,3.9
,2005,2005,Cervix Uteri,27010,New York,36,White,2106-3,Non-Hispanic,2186-5,149,6013749,2.5
,2005,2005,Cervix Uteri,27010,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,46,1007612,4.6
,2005,2005,Cervix Uteri,27010,North Carolina,37,White,2106-3,Non-Hispanic,2186-5,88,3050617,2.9
,2005,2005,Cervix Uteri,27010,Ohio,39,Black or African American,2054-5,Non-Hispanic,2186-5,21,740403,2.8
,2005,2005,Cervix Uteri,27010,Ohio,39,White,2106-3,Non-Hispanic,2186-5,109,4888949,2.2
,2005,2005,Cervix Uteri,27010,Oklahoma,40,White,2106-3,Non-Hispanic,2186-5,40,1339556,3
,2005,2005,Cervix Uteri,27010,Oregon,41,White,2106-3,Non-Hispanic,2186-5,33,1518985,2.2
,2005,2005,Cervix Uteri,27010,Pennsylvania,42,Black or African American,2054-5,Non-Hispanic,2186-5,25,692347,3.6
,2005,2005,Cervix Uteri,27010,Pennsylvania,42,White,2106-3,Non-Hispanic,2186-5,129,5280658,2.4
,2005,2005,Cervix Uteri,27010,South Carolina,45,Black or African American,2054-5,Non-Hispanic,2186-5,34,658057,5.2
,2005,2005,Cervix Uteri,27010,South Carolina,45,White,2106-3,Non-Hispanic,2186-5,29,1430522,2
,2005,2005,Cervix Uteri,27010,Tennessee,47,Black or African American,2054-5,Non-Hispanic,2186-5,25,535049,4.7
,2005,2005,Cervix Uteri,27010,Tennessee,47,White,2106-3,Non-Hispanic,2186-5,81,2393300,3.4
,2005,2005,Cervix Uteri,27010,Texas,48,Black or African American,2054-5,Non-Hispanic,2186-5,58,1359511,4.3
,2005,2005,Cervix Uteri,27010,Texas,48,White,2106-3,Hispanic,2135-2,107,3814454,2.8
,2005,2005,Cervix Uteri,27010,Texas,48,White,2106-3,Non-Hispanic,2186-5,144,5703844,2.5
,2005,2005,Cervix Uteri,27010,Virginia,51,White,2106-3,Non-Hispanic,2186-5,62,2636058,2.4
,2005,2005,Cervix Uteri,27010,Washington,53,White,2106-3,Non-Hispanic,2186-5,54,2453286,2.2
,2005,2005,Cervix Uteri,27010,West Virginia,54,White,2106-3,Non-Hispanic,2186-5,33,880994,3.7
,2005,2005,Cervix Uteri,27010,Wisconsin,55,White,2106-3,Non-Hispanic,2186-5,53,2409723,2.2
,2006,2006,Cervix Uteri,27010,Alabama,01,Black or African American,2054-5,Non-Hispanic,2186-5,29,652246,4.4
,2006,2006,Cervix Uteri,27010,Alabama,01,White,2106-3,Non-Hispanic,2186-5,43,1633544,2.6
,2006,2006,Cervix Uteri,27010,Arizona,04,White,2106-3,Non-Hispanic,2186-5,32,1859160,1.7
,2006,2006,Cervix Uteri,27010,Arkansas,05,White,2106-3,Non-Hispanic,2186-5,35,1106133,3.2
,2006,2006,Cervix Uteri,27010,California,06,Asian or Pacific Islander,A-PI,Non-Hispanic,2186-5,59,2489498,2.4
,2006,2006,Cervix Uteri,27010,California,06,Black or African American,2054-5,Non-Hispanic,2186-5,33,1191399,2.8
,2006,2006,Cervix Uteri,27010,California,06,White,2106-3,Hispanic,2135-2,147,5876380,2.5
,2006,2006,Cervix Uteri,27010,California,06,White,2106-3,Non-Hispanic,2186-5,215,7969628,2.7
,2006,2006,Cervix Uteri,27010,Colorado,08,White,2106-3,Non-Hispanic,2186-5,43,1719902,2.5
,2006,2006,Cervix Uteri,27010,Connecticut,09,White,2106-3,Non-Hispanic,2186-5,25,1353977,1.8
,2006,2006,Cervix Uteri,27010,Florida,12,Black or African American,2054-5,Non-Hispanic,2186-5,57,1447763,3.9
,2006,2006,Cervix Uteri,27010,Florida,12,White,2106-3,Hispanic,2135-2,40,1746712,2.3
,2006,2006,Cervix Uteri,27010,Florida,12,White,2106-3,Non-Hispanic,2186-5,203,5697774,3.6
,2006,2006,Cervix Uteri,27010,Georgia,13,Black or African American,2054-5,Non-Hispanic,2186-5,50,1459714,3.4
,2006,2006,Cervix Uteri,27010,Georgia,13,White,2106-3,Non-Hispanic,2186-5,67,2742914,2.4
,2006,2006,Cervix Uteri,27010,Illinois,17,Black or African American,2054-5,Non-Hispanic,2186-5,50,1003652,5
,2006,2006,Cervix Uteri,27010,Illinois,17,White,2106-3,Non-Hispanic,2186-5,106,4257730,2.5
,2006,2006,Cervix Uteri,27010,Indiana,18,White,2106-3,Non-Hispanic,2186-5,74,2705899,2.7
,2006,2006,Cervix Uteri,27010,Iowa,19,White,2106-3,Non-Hispanic,2186-5,40,1382243,2.9
,2006,2006,Cervix Uteri,27010,Kansas,20,White,2106-3,Non-Hispanic,2186-5,30,1142869,2.6
,2006,2006,Cervix Uteri,27010,Kentucky,21,White,2106-3,Non-Hispanic,2186-5,48,1906031,2.5
,2006,2006,Cervix Uteri,27010,Louisiana,22,Black or African American,2054-5,Non-Hispanic,2186-5,39,710901,5.5
,2006,2006,Cervix Uteri,27010,Louisiana,22,White,2106-3,Non-Hispanic,2186-5,39,1378892,2.8
,2006,2006,Cervix Uteri,27010,Maryland,24,Black or African American,2054-5,Non-Hispanic,2186-5,30,886849,3.4
,2006,2006,Cervix Uteri,27010,Maryland,24,White,2106-3,Non-Hispanic,2186-5,38,1675126,2.3
,2006,2006,Cervix Uteri,27010,Massachusetts,25,White,2106-3,Non-Hispanic,2186-5,41,2649212,1.5
,2006,2006,Cervix Uteri,27010,Michigan,26,Black or African American,2054-5,Non-Hispanic,2186-5,26,769821,3.4
,2006,2006,Cervix Uteri,27010,Michigan,26,White,2106-3,Non-Hispanic,2186-5,71,3981876,1.8
,2006,2006,Cervix Uteri,27010,Minnesota,27,White,2106-3,Non-Hispanic,2186-5,35,2243085,1.6
,2006,2006,Cervix Uteri,27010,Mississippi,28,Black or African American,2054-5,Non-Hispanic,2186-5,42,568087,7.4
,2006,2006,Cervix Uteri,27010,Mississippi,28,White,2106-3,Non-Hispanic,2186-5,31,881140,3.5
,2006,2006,Cervix Uteri,27010,Missouri,29,Black or African American,2054-5,Non-Hispanic,2186-5,20,365651,5.5
,2006,2006,Cervix Uteri,27010,Missouri,29,White,2106-3,Non-Hispanic,2186-5,70,2471150,2.8
,2006,2006,Cervix Uteri,27010,Nevada,32,White,2106-3,Non-Hispanic,2186-5,35,735089,4.8
,2006,2006,Cervix Uteri,27010,New Hampshire,33,White,2106-3,Non-Hispanic,2186-5,16,624270,2.6
,2006,2006,Cervix Uteri,27010,New Jersey,34,Black or African American,2054-5,Non-Hispanic,2186-5,39,616872,6.3
,2006,2006,Cervix Uteri,27010,New Jersey,34,White,2106-3,Hispanic,2135-2,17,591565,2.9
,2006,2006,Cervix Uteri,27010,New Jersey,34,White,2106-3,Non-Hispanic,2186-5,87,2798555,3.1
,2006,2006,Cervix Uteri,27010,New York,36,Black or African American,2054-5,Non-Hispanic,2186-5,75,1565512,4.8
,2006,2006,Cervix Uteri,27010,New York,36,White,2106-3,Hispanic,2135-2,40,1240464,3.2
,2006,2006,Cervix Uteri,27010,New York,36,White,2106-3,Non-Hispanic,2186-5,154,5968856,2.6
,2006,2006,Cervix Uteri,27010,North Carolina,37,Black or African American,2054-5,Non-Hispanic,2186-5,33,1030879,3.2
