Period,ST_NAME,NAME,Intent,Count,Rate,TTM_Date_Range,GEOID
TTM,Kentucky,Fulton County,FA_Suicide,1-9,13,"January, 2024 to December, 2024",21075
TTM,Kentucky,Gallatin County,FA_Suicide,1-9,11.3,"January, 2024 to December, 2024",21077
TTM,Kentucky,Garrard County,FA_Suicide,1-9,12.1,"January, 2024 to December, 2024",21079
TTM,Kentucky,Grant County,FA_Suicide,1-9,12.5,"January, 2024 to December, 2024",21081
TTM,Kentucky,Graves County,FA_Suicide,10,27.4,"January, 2024 to December, 2024",21083
TTM,Kentucky,Grayson County,FA_Suicide,1-9,13.4,"January, 2024 to December, 2024",21085
TTM,Kentucky,Green County,FA_Suicide,1-9,14,"January, 2024 to December, 2024",21087
TTM,Kentucky,Greenup County,FA_Suicide,1-9,11.7,"January, 2024 to December, 2024",21089
TTM,Kentucky,Hancock County,FA_Suicide,1-9,12.9,"January, 2024 to December, 2024",21091
TTM,Kentucky,Hardin County,FA_Suicide,11,9.800000000000001,"January, 2024 to December, 2024",21093
TTM,Kentucky,Harlan County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",21095
TTM,Kentucky,Harrison County,FA_Suicide,1-9,15.1,"January, 2024 to December, 2024",21097
TTM,Kentucky,Hart County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",21099
TTM,Kentucky,Henderson County,FA_Suicide,1-9,14.8,"January, 2024 to December, 2024",21101
TTM,Kentucky,Henry County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",21103
TTM,Kentucky,Hickman County,FA_Suicide,1-9,14.2,"January, 2024 to December, 2024",21105
TTM,Kentucky,Hopkins County,FA_Suicide,10,22.3,"January, 2024 to December, 2024",21107
TTM,Kentucky,Jackson County,FA_Suicide,0,0,"January, 2024 to December, 2024",21109
TTM,Kentucky,Jefferson County,FA_Suicide,76,9.800000000000001,"January, 2024 to December, 2024",21111
TTM,Kentucky,Jessamine County,FA_Suicide,1-9,12.3,"January, 2024 to December, 2024",21113
TTM,Kentucky,Johnson County,FA_Suicide,1-9,14.2,"January, 2024 to December, 2024",21115
TTM,Kentucky,Kenton County,FA_Suicide,1-9,7.7,"January, 2024 to December, 2024",21117
TTM,Kentucky,Knott County,FA_Suicide,1-9,16.2,"January, 2024 to December, 2024",21119
TTM,Kentucky,Knox County,FA_Suicide,1-9,15.7,"January, 2024 to December, 2024",21121
TTM,Kentucky,Larue County,FA_Suicide,1-9,13,"January, 2024 to December, 2024",21123
TTM,Kentucky,Laurel County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",21125
TTM,Kentucky,Lawrence County,FA_Suicide,0,0,"January, 2024 to December, 2024",21127
TTM,Kentucky,Lee County,FA_Suicide,1-9,12.7,"January, 2024 to December, 2024",21129
TTM,Kentucky,Leslie County,FA_Suicide,1-9,12.8,"January, 2024 to December, 2024",21131
TTM,Kentucky,Letcher County,FA_Suicide,1-9,15.2,"January, 2024 to December, 2024",21133
TTM,Kentucky,Lewis County,FA_Suicide,0,0,"January, 2024 to December, 2024",21135
TTM,Kentucky,Lincoln County,FA_Suicide,1-9,16.1,"January, 2024 to December, 2024",21137
TTM,Kentucky,Livingston County,FA_Suicide,1-9,15.9,"January, 2024 to December, 2024",21139
TTM,Kentucky,Logan County,FA_Suicide,1-9,12.1,"January, 2024 to December, 2024",21141
TTM,Kentucky,Lyon County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",21143
TTM,Kentucky,McCracken County,FA_Suicide,1-9,14.5,"January, 2024 to December, 2024",21145
TTM,Kentucky,McCreary County,FA_Suicide,1-9,12.9,"January, 2024 to December, 2024",21147
TTM,Kentucky,McLean County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",21149
TTM,Kentucky,Madison County,FA_Suicide,1-9,10,"January, 2024 to December, 2024",21151
TTM,Kentucky,Magoffin County,FA_Suicide,1-9,13.8,"January, 2024 to December, 2024",21153
TTM,Kentucky,Marion County,FA_Suicide,1-9,13.3,"January, 2024 to December, 2024",21155
TTM,Kentucky,Marshall County,FA_Suicide,1-9,18.7,"January, 2024 to December, 2024",21157
TTM,Kentucky,Martin County,FA_Suicide,1-9,12.9,"January, 2024 to December, 2024",21159
TTM,Kentucky,Mason County,FA_Suicide,0,0,"January, 2024 to December, 2024",21161
TTM,Kentucky,Meade County,FA_Suicide,1-9,11.8,"January, 2024 to December, 2024",21163
TTM,Kentucky,Menifee County,FA_Suicide,0,0,"January, 2024 to December, 2024",21165
TTM,Kentucky,Mercer County,FA_Suicide,1-9,10.7,"January, 2024 to December, 2024",21167
TTM,Kentucky,Metcalfe County,FA_Suicide,0,0,"January, 2024 to December, 2024",21169
TTM,Kentucky,Monroe County,FA_Suicide,0,0,"January, 2024 to December, 2024",21171
TTM,Kentucky,Montgomery County,FA_Suicide,1-9,13.3,"January, 2024 to December, 2024",21173
TTM,Kentucky,Morgan County,FA_Suicide,0,0,"January, 2024 to December, 2024",21175
TTM,Kentucky,Muhlenberg County,FA_Suicide,1-9,15.1,"January, 2024 to December, 2024",21177
TTM,Kentucky,Nelson County,FA_Suicide,1-9,11,"January, 2024 to December, 2024",21179
TTM,Kentucky,Nicholas County,FA_Suicide,1-9,13.4,"January, 2024 to December, 2024",21181
TTM,Kentucky,Ohio County,FA_Suicide,1-9,12.9,"January, 2024 to December, 2024",21183
TTM,Kentucky,Oldham County,FA_Suicide,1-9,9.300000000000001,"January, 2024 to December, 2024",21185
TTM,Kentucky,Owen County,FA_Suicide,1-9,11.1,"January, 2024 to December, 2024",21187
TTM,Kentucky,Owsley County,FA_Suicide,1-9,13.9,"January, 2024 to December, 2024",21189
TTM,Kentucky,Pendleton County,FA_Suicide,1-9,12,"January, 2024 to December, 2024",21191
TTM,Kentucky,Perry County,FA_Suicide,1-9,13.8,"January, 2024 to December, 2024",21193
TTM,Kentucky,Pike County,FA_Suicide,16,28.6,"January, 2024 to December, 2024",21195
TTM,Kentucky,Powell County,FA_Suicide,0,0,"January, 2024 to December, 2024",21197
TTM,Kentucky,Pulaski County,FA_Suicide,1-9,13.3,"January, 2024 to December, 2024",21199
TTM,Kentucky,Robertson County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",21201
TTM,Kentucky,Rockcastle County,FA_Suicide,1-9,13.6,"January, 2024 to December, 2024",21203
TTM,Kentucky,Rowan County,FA_Suicide,1-9,11,"January, 2024 to December, 2024",21205
TTM,Kentucky,Russell County,FA_Suicide,1-9,15.3,"January, 2024 to December, 2024",21207
TTM,Kentucky,Scott County,FA_Suicide,1-9,12.5,"January, 2024 to December, 2024",21209
TTM,Kentucky,Shelby County,FA_Suicide,1-9,9.5,"January, 2024 to December, 2024",21211
TTM,Kentucky,Simpson County,FA_Suicide,1-9,10.9,"January, 2024 to December, 2024",21213
TTM,Kentucky,Spencer County,FA_Suicide,1-9,9.699999999999999,"January, 2024 to December, 2024",21215
TTM,Kentucky,Taylor County,FA_Suicide,1-9,13.2,"January, 2024 to December, 2024",21217
TTM,Kentucky,Todd County,FA_Suicide,1-9,14.1,"January, 2024 to December, 2024",21219
TTM,Kentucky,Trigg County,FA_Suicide,1-9,16.9,"January, 2024 to December, 2024",21221
TTM,Kentucky,Trimble County,FA_Suicide,1-9,10.5,"January, 2024 to December, 2024",21223
TTM,Kentucky,Union County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",21225
TTM,Kentucky,Warren County,FA_Suicide,16,11.2,"January, 2024 to December, 2024",21227
TTM,Kentucky,Washington County,FA_Suicide,0,0,"January, 2024 to December, 2024",21229
TTM,Kentucky,Wayne County,FA_Suicide,1-9,16,"January, 2024 to December, 2024",21231
TTM,Kentucky,Webster County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",21233
TTM,Kentucky,Whitley County,FA_Suicide,1-9,14.3,"January, 2024 to December, 2024",21235
TTM,Kentucky,Wolfe County,FA_Suicide,1-9,12.3,"January, 2024 to December, 2024",21237
TTM,Kentucky,Woodford County,FA_Suicide,1-9,9.800000000000001,"January, 2024 to December, 2024",21239
TTM,Louisiana,Acadia Parish,FA_Suicide,10,17.7,"January, 2024 to December, 2024",22001
TTM,Louisiana,Allen Parish,FA_Suicide,1-9,11.3,"January, 2024 to December, 2024",22003
TTM,Louisiana,Ascension Parish,FA_Suicide,10,7.6,"January, 2024 to December, 2024",22005
TTM,Louisiana,Assumption Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22007
TTM,Louisiana,Avoyelles Parish,FA_Suicide,1-9,11.4,"January, 2024 to December, 2024",22009
TTM,Louisiana,Beauregard Parish,FA_Suicide,1-9,12.8,"January, 2024 to December, 2024",22011
TTM,Louisiana,Bienville Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22013
TTM,Louisiana,Bossier Parish,FA_Suicide,11,8.5,"January, 2024 to December, 2024",22015
TTM,Louisiana,Caddo Parish,FA_Suicide,23,10.2,"January, 2024 to December, 2024",22017
TTM,Louisiana,Calcasieu Parish,FA_Suicide,27,13.3,"January, 2024 to December, 2024",22019
TTM,Louisiana,Caldwell Parish,FA_Suicide,1-9,10.5,"January, 2024 to December, 2024",22021
TTM,Louisiana,Cameron Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22023
TTM,Louisiana,Catahoula Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22025
TTM,Louisiana,Claiborne Parish,FA_Suicide,1-9,9.5,"January, 2024 to December, 2024",22027
TTM,Louisiana,Concordia Parish,FA_Suicide,1-9,9.9,"January, 2024 to December, 2024",22029
TTM,Louisiana,De Soto Parish,FA_Suicide,1-9,10.5,"January, 2024 to December, 2024",22031
TTM,Louisiana,East Baton Rouge Parish,FA_Suicide,33,7.4,"January, 2024 to December, 2024",22033
TTM,Louisiana,East Carroll Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22035
TTM,Louisiana,East Feliciana Parish,FA_Suicide,1-9,9.9,"January, 2024 to December, 2024",22037
TTM,Louisiana,Evangeline Parish,FA_Suicide,1-9,10.9,"January, 2024 to December, 2024",22039
TTM,Louisiana,Franklin Parish,FA_Suicide,1-9,11.1,"January, 2024 to December, 2024",22041
TTM,Louisiana,Grant Parish,FA_Suicide,1-9,11.2,"January, 2024 to December, 2024",22043
TTM,Louisiana,Iberia Parish,FA_Suicide,1-9,10.4,"January, 2024 to December, 2024",22045
TTM,Louisiana,Iberville Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22047
TTM,Louisiana,Jackson Parish,FA_Suicide,1-9,9.4,"January, 2024 to December, 2024",22049
TTM,Louisiana,Jefferson Parish,FA_Suicide,29,6.9,"January, 2024 to December, 2024",22051
TTM,Louisiana,Jefferson Davis Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22053
TTM,Louisiana,Lafayette Parish,FA_Suicide,26,10.4,"January, 2024 to December, 2024",22055
TTM,Louisiana,Lafourche Parish,FA_Suicide,1-9,7.5,"January, 2024 to December, 2024",22057
TTM,Louisiana,LaSalle Parish,FA_Suicide,1-9,14,"January, 2024 to December, 2024",22059
TTM,Louisiana,Lincoln Parish,FA_Suicide,1-9,9.9,"January, 2024 to December, 2024",22061
TTM,Louisiana,Livingston Parish,FA_Suicide,27,18,"January, 2024 to December, 2024",22063
TTM,Louisiana,Madison Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22065
TTM,Louisiana,Morehouse Parish,FA_Suicide,1-9,10.8,"January, 2024 to December, 2024",22067
TTM,Louisiana,Natchitoches Parish,FA_Suicide,1-9,10.6,"January, 2024 to December, 2024",22069
TTM,Louisiana,Orleans Parish,FA_Suicide,22,6,"January, 2024 to December, 2024",22071
TTM,Louisiana,Ouachita Parish,FA_Suicide,1-9,8,"January, 2024 to December, 2024",22073
TTM,Louisiana,Plaquemines Parish,FA_Suicide,1-9,9.800000000000001,"January, 2024 to December, 2024",22075
TTM,Louisiana,Pointe Coupee Parish,FA_Suicide,1-9,9,"January, 2024 to December, 2024",22077
TTM,Louisiana,Rapides Parish,FA_Suicide,17,13.5,"January, 2024 to December, 2024",22079
TTM,Louisiana,Red River Parish,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",22081
TTM,Louisiana,Richland Parish,FA_Suicide,1-9,11.5,"January, 2024 to December, 2024",22083
TTM,Louisiana,Sabine Parish,FA_Suicide,1-9,10.5,"January, 2024 to December, 2024",22085
TTM,Louisiana,St. Bernard Parish,FA_Suicide,1-9,13.6,"January, 2024 to December, 2024",22087
TTM,Louisiana,St. Charles Parish,FA_Suicide,1-9,10.2,"January, 2024 to December, 2024",22089
TTM,Louisiana,St. Helena Parish,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",22091
TTM,Louisiana,St. James Parish,FA_Suicide,1-9,8,"January, 2024 to December, 2024",22093
TTM,Louisiana,St. John the Baptist Parish,FA_Suicide,1-9,10.3,"January, 2024 to December, 2024",22095
TTM,Louisiana,St. Landry Parish,FA_Suicide,1-9,10.2,"January, 2024 to December, 2024",22097
TTM,Louisiana,St. Martin Parish,FA_Suicide,1-9,9.199999999999999,"January, 2024 to December, 2024",22099
TTM,Louisiana,St. Mary Parish,FA_Suicide,1-9,8.699999999999999,"January, 2024 to December, 2024",22101
TTM,Louisiana,St. Tammany Parish,FA_Suicide,32,11.6,"January, 2024 to December, 2024",22103
TTM,Louisiana,Tangipahoa Parish,FA_Suicide,12,8.699999999999999,"January, 2024 to December, 2024",22105
TTM,Louisiana,Tensas Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22107
TTM,Louisiana,Terrebonne Parish,FA_Suicide,1-9,8.300000000000001,"January, 2024 to December, 2024",22109
TTM,Louisiana,Union Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22111
TTM,Louisiana,Vermilion Parish,FA_Suicide,1-9,12.2,"January, 2024 to December, 2024",22113
TTM,Louisiana,Vernon Parish,FA_Suicide,1-9,13.6,"January, 2024 to December, 2024",22115
TTM,Louisiana,Washington Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22117
TTM,Louisiana,Webster Parish,FA_Suicide,1-9,9.199999999999999,"January, 2024 to December, 2024",22119
TTM,Louisiana,West Baton Rouge Parish,FA_Suicide,1-9,8.5,"January, 2024 to December, 2024",22121
TTM,Louisiana,West Carroll Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22123
TTM,Louisiana,West Feliciana Parish,FA_Suicide,0,0,"January, 2024 to December, 2024",22125
TTM,Louisiana,Winn Parish,FA_Suicide,1-9,10.5,"January, 2024 to December, 2024",22127
TTM,Maine,Androscoggin County,FA_Suicide,16,14.1,"January, 2024 to December, 2024",23001
TTM,Maine,Aroostook County,FA_Suicide,1-9,11.2,"January, 2024 to December, 2024",23003
TTM,Maine,Cumberland County,FA_Suicide,18,5.8,"January, 2024 to December, 2024",23005
TTM,Maine,Franklin County,FA_Suicide,1-9,13.2,"January, 2024 to December, 2024",23007
TTM,Maine,Hancock County,FA_Suicide,1-9,9.4,"January, 2024 to December, 2024",23009
TTM,Maine,Kennebec County,FA_Suicide,23,18.1,"January, 2024 to December, 2024",23011
TTM,Maine,Knox County,FA_Suicide,1-9,8,"January, 2024 to December, 2024",23013
TTM,Maine,Lincoln County,FA_Suicide,1-9,9.199999999999999,"January, 2024 to December, 2024",23015
TTM,Maine,Oxford County,FA_Suicide,1-9,10.6,"January, 2024 to December, 2024",23017
TTM,Maine,Penobscot County,FA_Suicide,21,13.5,"January, 2024 to December, 2024",23019
TTM,Maine,Piscataquis County,FA_Suicide,1-9,13,"January, 2024 to December, 2024",23021
TTM,Maine,Sagadahoc County,FA_Suicide,1-9,9.699999999999999,"January, 2024 to December, 2024",23023
TTM,Maine,Somerset County,FA_Suicide,1-9,12.7,"January, 2024 to December, 2024",23025
TTM,Maine,Waldo County,FA_Suicide,1-9,11,"January, 2024 to December, 2024",23027
TTM,Maine,Washington County,FA_Suicide,1-9,10.4,"January, 2024 to December, 2024",23029
TTM,Maine,York County,FA_Suicide,32,14.6,"January, 2024 to December, 2024",23031
TTM,Maryland,Allegany County,FA_Suicide,1-9,9.300000000000001,"January, 2024 to December, 2024",24001
TTM,Maryland,Anne Arundel County,FA_Suicide,36,6.1,"January, 2024 to December, 2024",24003
TTM,Maryland,Baltimore County,FA_Suicide,43,5.1,"January, 2024 to December, 2024",24005
TTM,Maryland,Calvert County,FA_Suicide,11,11.6,"January, 2024 to December, 2024",24009
TTM,Maryland,Caroline County,FA_Suicide,1-9,6.6,"January, 2024 to December, 2024",24011
TTM,Maryland,Carroll County,FA_Suicide,14,7.9,"January, 2024 to December, 2024",24013
TTM,Maryland,Cecil County,FA_Suicide,1-9,4.6,"January, 2024 to December, 2024",24015
TTM,Maryland,Charles County,FA_Suicide,14,8.1,"January, 2024 to December, 2024",24017
TTM,Maryland,Dorchester County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",24019
TTM,Maryland,Frederick County,FA_Suicide,13,4.4,"January, 2024 to December, 2024",24021
TTM,Maryland,Garrett County,FA_Suicide,1-9,11.4,"January, 2024 to December, 2024",24023
TTM,Maryland,Harford County,FA_Suicide,16,6,"January, 2024 to December, 2024",24025
TTM,Maryland,Howard County,FA_Suicide,14,4.2,"January, 2024 to December, 2024",24027
TTM,Maryland,Kent County,FA_Suicide,0,0,"January, 2024 to December, 2024",24029
TTM,Maryland,Montgomery County,FA_Suicide,25,2.4,"January, 2024 to December, 2024",24031
TTM,Maryland,Prince George's County,FA_Suicide,37,3.9,"January, 2024 to December, 2024",24033
TTM,Maryland,Queen Anne's County,FA_Suicide,1-9,5.4,"January, 2024 to December, 2024",24035
TTM,Maryland,St. Mary's County,FA_Suicide,1-9,7.8,"January, 2024 to December, 2024",24037
TTM,Maryland,Somerset County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",24039
TTM,Maryland,Talbot County,FA_Suicide,1-9,6.8,"January, 2024 to December, 2024",24041
TTM,Maryland,Washington County,FA_Suicide,1-9,7.1,"January, 2024 to December, 2024",24043
TTM,Maryland,Wicomico County,FA_Suicide,1-9,6.3,"January, 2024 to December, 2024",24045
TTM,Maryland,Worcester County,FA_Suicide,1-9,9.5,"January, 2024 to December, 2024",24047
TTM,Maryland,Baltimore city,FA_Suicide,25,4.4,"January, 2024 to December, 2024",24510
TTM,Massachusetts,Barnstable County,FA_Suicide,1-9,3.4,"January, 2024 to December, 2024",25001
TTM,Massachusetts,Berkshire County,FA_Suicide,1-9,5.4,"January, 2024 to December, 2024",25003
TTM,Massachusetts,Bristol County,FA_Suicide,14,2.4,"January, 2024 to December, 2024",25005
TTM,Massachusetts,Dukes County,FA_Suicide,0,0,"January, 2024 to December, 2024",25007
TTM,Massachusetts,Essex County,FA_Suicide,25,3.1,"January, 2024 to December, 2024",25009
TTM,Massachusetts,Franklin County,FA_Suicide,1-9,6,"January, 2024 to December, 2024",25011
TTM,Massachusetts,Hampden County,FA_Suicide,18,3.9,"January, 2024 to December, 2024",25013
TTM,Massachusetts,Hampshire County,FA_Suicide,1-9,4.3,"January, 2024 to December, 2024",25015
TTM,Massachusetts,Middlesex County,FA_Suicide,31,1.9,"January, 2024 to December, 2024",25017
TTM,Massachusetts,Nantucket County,FA_Suicide,1-9,3.6,"January, 2024 to December, 2024",25019
TTM,Massachusetts,Norfolk County,FA_Suicide,10,1.4,"January, 2024 to December, 2024",25021
TTM,Massachusetts,Plymouth County,FA_Suicide,14,2.6,"January, 2024 to December, 2024",25023
TTM,Massachusetts,Suffolk County,FA_Suicide,12,1.6,"January, 2024 to December, 2024",25025
TTM,Massachusetts,Worcester County,FA_Suicide,32,3.7,"January, 2024 to December, 2024",25027
TTM,Michigan,Alcona County,FA_Suicide,1-9,13.3,"January, 2024 to December, 2024",26001
TTM,Michigan,Alger County,FA_Suicide,1-9,17.1,"January, 2024 to December, 2024",26003
TTM,Michigan,Allegan County,FA_Suicide,1-9,7.2,"January, 2024 to December, 2024",26005
TTM,Michigan,Alpena County,FA_Suicide,1-9,14.8,"January, 2024 to December, 2024",26007
TTM,Michigan,Antrim County,FA_Suicide,1-9,9.300000000000001,"January, 2024 to December, 2024",26009
TTM,Michigan,Arenac County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",26011
TTM,Michigan,Baraga County,FA_Suicide,0,0,"January, 2024 to December, 2024",26013
TTM,Michigan,Barry County,FA_Suicide,1-9,8,"January, 2024 to December, 2024",26015
TTM,Michigan,Bay County,FA_Suicide,1-9,8.6,"January, 2024 to December, 2024",26017
TTM,Michigan,Benzie County,FA_Suicide,1-9,7.1,"January, 2024 to December, 2024",26019
TTM,Michigan,Berrien County,FA_Suicide,1-9,6.3,"January, 2024 to December, 2024",26021
TTM,Michigan,Branch County,FA_Suicide,1-9,8.5,"January, 2024 to December, 2024",26023
TTM,Michigan,Calhoun County,FA_Suicide,17,12.7,"January, 2024 to December, 2024",26025
TTM,Michigan,Cass County,FA_Suicide,1-9,6.8,"January, 2024 to December, 2024",26027
TTM,Michigan,Charlevoix County,FA_Suicide,1-9,14.2,"January, 2024 to December, 2024",26029
TTM,Michigan,Cheboygan County,FA_Suicide,1-9,15.2,"January, 2024 to December, 2024",26031
TTM,Michigan,Chippewa County,FA_Suicide,1-9,14,"January, 2024 to December, 2024",26033
TTM,Michigan,Clare County,FA_Suicide,1-9,7.8,"January, 2024 to December, 2024",26035
TTM,Michigan,Clinton County,FA_Suicide,1-9,9.300000000000001,"January, 2024 to December, 2024",26037
TTM,Michigan,Crawford County,FA_Suicide,1-9,12,"January, 2024 to December, 2024",26039
TTM,Michigan,Delta County,FA_Suicide,1-9,16.6,"January, 2024 to December, 2024",26041
TTM,Michigan,Dickinson County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",26043
TTM,Michigan,Eaton County,FA_Suicide,1-9,8.4,"January, 2024 to December, 2024",26045
TTM,Michigan,Emmet County,FA_Suicide,1-9,10.7,"January, 2024 to December, 2024",26047
TTM,Michigan,Genesee County,FA_Suicide,41,10.2,"January, 2024 to December, 2024",26049
TTM,Michigan,Gladwin County,FA_Suicide,1-9,8.800000000000001,"January, 2024 to December, 2024",26051
TTM,Michigan,Gogebic County,FA_Suicide,1-9,15.5,"January, 2024 to December, 2024",26053
TTM,Michigan,Grand Traverse County,FA_Suicide,1-9,6.6,"January, 2024 to December, 2024",26055
TTM,Michigan,Gratiot County,FA_Suicide,1-9,8.4,"January, 2024 to December, 2024",26057
TTM,Michigan,Hillsdale County,FA_Suicide,1-9,9.199999999999999,"January, 2024 to December, 2024",26059
TTM,Michigan,Houghton County,FA_Suicide,1-9,12.8,"January, 2024 to December, 2024",26061
TTM,Michigan,Huron County,FA_Suicide,1-9,8.199999999999999,"January, 2024 to December, 2024",26063
TTM,Michigan,Ingham County,FA_Suicide,16,5.6,"January, 2024 to December, 2024",26065
TTM,Michigan,Ionia County,FA_Suicide,1-9,9.699999999999999,"January, 2024 to December, 2024",26067
TTM,Michigan,Iosco County,FA_Suicide,1-9,11.2,"January, 2024 to December, 2024",26069
TTM,Michigan,Iron County,FA_Suicide,1-9,13.4,"January, 2024 to December, 2024",26071
TTM,Michigan,Isabella County,FA_Suicide,1-9,7.6,"January, 2024 to December, 2024",26073
TTM,Michigan,Jackson County,FA_Suicide,16,10,"January, 2024 to December, 2024",26075
TTM,Michigan,Kalamazoo County,FA_Suicide,18,6.9,"January, 2024 to December, 2024",26077
TTM,Michigan,Kalkaska County,FA_Suicide,0,0,"January, 2024 to December, 2024",26079
TTM,Michigan,Kent County,FA_Suicide,44,6.7,"January, 2024 to December, 2024",26081
TTM,Michigan,Keweenaw County,FA_Suicide,0,0,"January, 2024 to December, 2024",26083
TTM,Michigan,Lake County,FA_Suicide,1-9,9.300000000000001,"January, 2024 to December, 2024",26085
TTM,Michigan,Lapeer County,FA_Suicide,1-9,7.6,"January, 2024 to December, 2024",26087
TTM,Michigan,Leelanau County,FA_Suicide,0,0,"January, 2024 to December, 2024",26089
TTM,Michigan,Lenawee County,FA_Suicide,11,11.3,"January, 2024 to December, 2024",26091
TTM,Michigan,Livingston County,FA_Suicide,13,6.6,"January, 2024 to December, 2024",26093
TTM,Michigan,Luce County,FA_Suicide,0,0,"January, 2024 to December, 2024",26095
TTM,Michigan,Mackinac County,FA_Suicide,1-9,15,"January, 2024 to December, 2024",26097
TTM,Michigan,Macomb County,FA_Suicide,74,8.5,"January, 2024 to December, 2024",26099
TTM,Michigan,Manistee County,FA_Suicide,1-9,-999,"January, 2024 to December, 2024",26101
TTM,Michigan,Marquette County,FA_Suicide,1-9,14,"January, 2024 to December, 2024",26103
TTM,Michigan,Mason County,FA_Suicide,1-9,9.800000000000001,"January, 2024 to December, 2024",26105
TTM,Michigan,Mecosta County,FA_Suicide,1-9,10.2,"January, 2024 to December, 2024",26107
TTM,Michigan,Menominee County,FA_Suicide,1-9,16.4,"January, 2024 to December, 2024",26109
TTM,Michigan,Midland County,FA_Suicide,1-9,6.9,"January, 2024 to December, 2024",26111
TTM,Michigan,Missaukee County,FA_Suicide,0,0,"January, 2024 to December, 2024",26113
TTM,Michigan,Monroe County,FA_Suicide,1-9,6.4,"January, 2024 to December, 2024",26115
TTM,Michigan,Montcalm County,FA_Suicide,1-9,9.1,"January, 2024 to December, 2024",26117
TTM,Michigan,Montmorency County,FA_Suicide,1-9,14.9,"January, 2024 to December, 2024",26119
TTM,Michigan,Muskegon County,FA_Suicide,19,10.8,"January, 2024 to December, 2024",26121
TTM,Michigan,Newaygo County,FA_Suicide,1-9,10,"January, 2024 to December, 2024",26123
TTM,Michigan,Oakland County,FA_Suicide,81,6.4,"January, 2024 to December, 2024",26125
TTM,Michigan,Oceana County,FA_Suicide,1-9,10.6,"January, 2024 to December, 2024",26127
TTM,Michigan,Ogemaw County,FA_Suicide,1-9,11.5,"January, 2024 to December, 2024",26129
TTM,Michigan,Ontonagon County,FA_Suicide,1-9,14.1,"January, 2024 to December, 2024",26131
TTM,Michigan,Osceola County,FA_Suicide,1-9,8.300000000000001,"January, 2024 to December, 2024",26133
TTM,Michigan,Oscoda County,FA_Suicide,1-9,13.4,"January, 2024 to December, 2024",26135
TTM,Michigan,Otsego County,FA_Suicide,1-9,12,"January, 2024 to December, 2024",26137
TTM,Michigan,Ottawa County,FA_Suicide,17,5.6,"January, 2024 to December, 2024",26139
TTM,Michigan,Presque Isle County,FA_Suicide,1-9,14.8,"January, 2024 to December, 2024",26141
TTM,Michigan,Roscommon County,FA_Suicide,1-9,9.6,"January, 2024 to December, 2024",26143
TTM,Michigan,Saginaw County,FA_Suicide,18,9.6,"January, 2024 to December, 2024",26145
TTM,Michigan,St. Clair County,FA_Suicide,18,11.3,"January, 2024 to December, 2024",26147
TTM,Michigan,St. Joseph County,FA_Suicide,1-9,7.6,"January, 2024 to December, 2024",26149
TTM,Michigan,Sanilac County,FA_Suicide,1-9,7.5,"January, 2024 to December, 2024",26151
TTM,Michigan,Schoolcraft County,FA_Suicide,1-9,15.2,"January, 2024 to December, 2024",26153
TTM,Michigan,Shiawassee County,FA_Suicide,1-9,9.5,"January, 2024 to December, 2024",26155
TTM,Michigan,Tuscola County,FA_Suicide,1-9,7.7,"January, 2024 to December, 2024",26157
TTM,Michigan,Van Buren County,FA_Suicide,1-9,7.6,"January, 2024 to December, 2024",26159
TTM,Michigan,Washtenaw County,FA_Suicide,22,6,"January, 2024 to December, 2024",26161
TTM,Michigan,Wayne County,FA_Suicide,119,6.8,"January, 2024 to December, 2024",26163
TTM,Michigan,Wexford County,FA_Suicide,1-9,8.6,"January, 2024 to December, 2024",26165
TTM,Minnesota,Aitkin County,FA_Suicide,1-9,11.9,"January, 2024 to December, 2024",27001
TTM,Minnesota,Anoka County,FA_Suicide,25,6.7,"January, 2024 to December, 2024",27003
TTM,Minnesota,Becker County,FA_Suicide,1-9,9.199999999999999,"January, 2024 to December, 2024",27005
