Indicator,time_period,state_name,state_fips,age,race_category_id,sex,Transmission Category,hiv_diagnoses,hiv_diagnoses_per_100k,population
HIV diagnoses,2018,Massachusetts,25,All,ALL,Female,All transmission categories,183,6.0,3074093.0
HIV diagnoses,2018,Massachusetts,25,All,ALL,Male,All transmission categories,465,16.3,2850236.0
HIV diagnoses,2017,Massachusetts,25,All,ALL,Female,All transmission categories,153,5.0,3059911.0
HIV diagnoses,2017,Massachusetts,25,All,ALL,Male,All transmission categories,449,15.8,2837997.0
HIV diagnoses,2016,Massachusetts,25,All,ALL,Female,All transmission categories,169,5.6,3040695.0
HIV diagnoses,2016,Massachusetts,25,All,ALL,Male,All transmission categories,471,16.7,2817558.0
HIV diagnoses,2015,Massachusetts,25,All,ALL,Female,All transmission categories,157,5.2,3024062.0
HIV diagnoses,2015,Massachusetts,25,All,ALL,Male,All transmission categories,442,15.8,2798827.0
HIV diagnoses,2014,Massachusetts,25,All,ALL,Female,All transmission categories,166,5.5,3005438.0
HIV diagnoses,2014,Massachusetts,25,All,ALL,Male,All transmission categories,483,17.4,2780582.0
HIV diagnoses,2013,Massachusetts,25,All,ALL,Female,All transmission categories,173,5.8,2979316.0
HIV diagnoses,2013,Massachusetts,25,All,ALL,Male,All transmission categories,495,18.0,2752470.0
HIV diagnoses,2012,Massachusetts,25,All,ALL,Female,All transmission categories,186,6.3,2952132.0
HIV diagnoses,2012,Massachusetts,25,All,ALL,Male,All transmission categories,518,19.0,2724972.0
HIV diagnoses,2011,Massachusetts,25,All,ALL,Female,All transmission categories,190,6.5,2928133.0
HIV diagnoses,2011,Massachusetts,25,All,ALL,Male,All transmission categories,482,17.9,2695807.0
HIV diagnoses,2010,Massachusetts,25,All,ALL,Female,All transmission categories,201,6.9,2903978.0
HIV diagnoses,2010,Massachusetts,25,All,ALL,Male,All transmission categories,499,18.7,2669273.0
HIV diagnoses,2009,Massachusetts,25,All,ALL,Female,All transmission categories,162,5.6,2892492.0
HIV diagnoses,2009,Massachusetts,25,All,ALL,Male,All transmission categories,517,19.2,2688171.0
HIV diagnoses,2008,Massachusetts,25,All,ALL,Female,All transmission categories,206,7.2,2870251.0
HIV diagnoses,2008,Massachusetts,25,All,ALL,Male,All transmission categories,535,20.1,2661669.0
HIV diagnoses,2019,Michigan,26,All,ALL,Female,All transmission categories,111,2.6,4327051.0
HIV diagnoses,2019,Michigan,26,All,ALL,Male,All transmission categories,563,13.6,4142346.0
HIV diagnoses,2018,Michigan,26,All,ALL,Female,All transmission categories,146,3.4,4323657.0
HIV diagnoses,2018,Michigan,26,All,ALL,Male,All transmission categories,573,13.8,4137460.0
HIV diagnoses,2017,Michigan,26,All,ALL,Female,All transmission categories,142,3.3,4315539.0
HIV diagnoses,2017,Michigan,26,All,ALL,Male,All transmission categories,631,15.3,4126607.0
HIV diagnoses,2016,Michigan,26,All,ALL,Female,All transmission categories,117,2.7,4302491.0
HIV diagnoses,2016,Michigan,26,All,ALL,Male,All transmission categories,628,15.3,4109216.0
HIV diagnoses,2015,Michigan,26,All,ALL,Female,All transmission categories,130,3.0,4292048.0
HIV diagnoses,2015,Michigan,26,All,ALL,Male,All transmission categories,594,14.5,4093257.0
HIV diagnoses,2014,Michigan,26,All,ALL,Female,All transmission categories,142,3.3,4288355.0
HIV diagnoses,2014,Michigan,26,All,ALL,Male,All transmission categories,637,15.6,4082413.0
HIV diagnoses,2013,Michigan,26,All,ALL,Female,All transmission categories,125,2.9,4275357.0
HIV diagnoses,2013,Michigan,26,All,ALL,Male,All transmission categories,625,15.4,4063781.0
HIV diagnoses,2012,Michigan,26,All,ALL,Female,All transmission categories,147,3.4,4261286.0
HIV diagnoses,2012,Michigan,26,All,ALL,Male,All transmission categories,635,15.7,4044864.0
HIV diagnoses,2011,Michigan,26,All,ALL,Female,All transmission categories,157,3.7,4247837.0
HIV diagnoses,2011,Michigan,26,All,ALL,Male,All transmission categories,618,15.4,4024909.0
HIV diagnoses,2010,Michigan,26,All,ALL,Female,All transmission categories,150,3.5,4235443.0
HIV diagnoses,2010,Michigan,26,All,ALL,Male,All transmission categories,611,15.2,4012021.0
HIV diagnoses,2009,Michigan,26,All,ALL,Female,All transmission categories,157,3.7,4262717.0
HIV diagnoses,2009,Michigan,26,All,ALL,Male,All transmission categories,645,15.9,4061322.0
HIV diagnoses,2008,Michigan,26,All,ALL,Female,All transmission categories,169,4.0,4268434.0
HIV diagnoses,2008,Michigan,26,All,ALL,Male,All transmission categories,602,14.8,4067168.0
HIV diagnoses,2019,Minnesota,27,All,ALL,Female,All transmission categories,75,3.2,2372678.0
HIV diagnoses,2019,Minnesota,27,All,ALL,Male,All transmission categories,198,8.5,2331414.0
HIV diagnoses,2018,Minnesota,27,All,ALL,Female,All transmission categories,67,2.8,2356347.0
HIV diagnoses,2018,Minnesota,27,All,ALL,Male,All transmission categories,219,9.5,2314130.0
HIV diagnoses,2017,Minnesota,27,All,ALL,Female,All transmission categories,72,3.1,2337575.0
HIV diagnoses,2017,Minnesota,27,All,ALL,Male,All transmission categories,206,9.0,2294231.0
HIV diagnoses,2016,Minnesota,27,All,ALL,Female,All transmission categories,67,2.9,2317772.0
HIV diagnoses,2016,Minnesota,27,All,ALL,Male,All transmission categories,230,10.1,2273054.0
HIV diagnoses,2015,Minnesota,27,All,ALL,Female,All transmission categories,73,3.2,2300682.0
HIV diagnoses,2015,Minnesota,27,All,ALL,Male,All transmission categories,224,9.9,2253483.0
HIV diagnoses,2014,Minnesota,27,All,ALL,Female,All transmission categories,71,3.1,2288423.0
HIV diagnoses,2014,Minnesota,27,All,ALL,Male,All transmission categories,241,10.8,2237304.0
HIV diagnoses,2013,Minnesota,27,All,ALL,Female,All transmission categories,74,3.3,2272012.0
HIV diagnoses,2013,Minnesota,27,All,ALL,Male,All transmission categories,231,10.4,2218541.0
HIV diagnoses,2012,Minnesota,27,All,ALL,Female,All transmission categories,64,2.8,2254741.0
HIV diagnoses,2012,Minnesota,27,All,ALL,Male,All transmission categories,251,11.4,2199619.0
HIV diagnoses,2011,Minnesota,27,All,ALL,Female,All transmission categories,77,3.4,2240294.0
HIV diagnoses,2011,Minnesota,27,All,ALL,Male,All transmission categories,216,9.9,2182877.0
HIV diagnoses,2010,Minnesota,27,All,ALL,Female,All transmission categories,74,3.3,2223923.0
HIV diagnoses,2010,Minnesota,27,All,ALL,Male,All transmission categories,260,12.0,2164709.0
HIV diagnoses,2009,Minnesota,27,All,ALL,Female,All transmission categories,77,3.5,2201296.0
HIV diagnoses,2009,Minnesota,27,All,ALL,Male,All transmission categories,306,14.2,2156742.0
HIV diagnoses,2008,Minnesota,27,All,ALL,Female,All transmission categories,86,3.9,2186628.0
HIV diagnoses,2008,Minnesota,27,All,ALL,Male,All transmission categories,245,11.4,2140788.0
HIV diagnoses,2019,Mississippi,28,All,ALL,Female,All transmission categories,98,7.6,1289490.0
HIV diagnoses,2019,Mississippi,28,All,ALL,Male,All transmission categories,373,31.3,1190008.0
HIV diagnoses,2018,Mississippi,28,All,ALL,Female,All transmission categories,106,8.2,1287366.0
HIV diagnoses,2018,Mississippi,28,All,ALL,Male,All transmission categories,369,31.0,1189558.0
HIV diagnoses,2017,Mississippi,28,All,ALL,Female,All transmission categories,108,8.4,1288736.0
HIV diagnoses,2017,Mississippi,28,All,ALL,Male,All transmission categories,321,27.0,1190949.0
HIV diagnoses,2016,Mississippi,28,All,ALL,Female,All transmission categories,98,7.6,1286496.0
HIV diagnoses,2016,Mississippi,28,All,ALL,Male,All transmission categories,326,27.5,1187513.0
HIV diagnoses,2015,Mississippi,28,All,ALL,Female,All transmission categories,107,8.3,1284346.0
HIV diagnoses,2015,Mississippi,28,All,ALL,Male,All transmission categories,395,33.3,1185554.0
HIV diagnoses,2014,Mississippi,28,All,ALL,Female,All transmission categories,109,8.5,1282013.0
HIV diagnoses,2014,Mississippi,28,All,ALL,Male,All transmission categories,362,30.5,1186094.0
HIV diagnoses,2013,Mississippi,28,All,ALL,Female,All transmission categories,111,8.7,1277925.0
HIV diagnoses,2013,Mississippi,28,All,ALL,Male,All transmission categories,361,30.5,1183677.0
HIV diagnoses,2012,Mississippi,28,All,ALL,Female,All transmission categories,91,7.2,1272549.0
HIV diagnoses,2012,Mississippi,28,All,ALL,Male,All transmission categories,350,29.7,1177200.0
HIV diagnoses,2011,Mississippi,28,All,ALL,Female,All transmission categories,133,10.5,1268067.0
HIV diagnoses,2011,Mississippi,28,All,ALL,Male,All transmission categories,387,33.0,1172397.0
HIV diagnoses,2010,Mississippi,28,All,ALL,Female,All transmission categories,110,8.7,1262254.0
HIV diagnoses,2010,Mississippi,28,All,ALL,Male,All transmission categories,341,29.2,1166968.0
HIV diagnoses,2009,Mississippi,28,All,ALL,Female,All transmission categories,142,11.4,1250283.0
HIV diagnoses,2009,Mississippi,28,All,ALL,Male,All transmission categories,347,30.3,1147004.0
HIV diagnoses,2008,Mississippi,28,All,ALL,Female,All transmission categories,165,13.2,1246079.0
HIV diagnoses,2008,Mississippi,28,All,ALL,Male,All transmission categories,347,30.4,1143006.0
HIV diagnoses,2019,Missouri,29,All,ALL,Female,All transmission categories,110,4.2,2647279.0
HIV diagnoses,2019,Missouri,29,All,ALL,Male,All transmission categories,377,15.0,2509024.0
HIV diagnoses,2018,Missouri,29,All,ALL,Female,All transmission categories,80,3.0,2636444.0
HIV diagnoses,2018,Missouri,29,All,ALL,Male,All transmission categories,370,14.8,2500737.0
HIV diagnoses,2017,Missouri,29,All,ALL,Female,All transmission categories,101,3.8,2627111.0
HIV diagnoses,2017,Missouri,29,All,ALL,Male,All transmission categories,404,16.2,2492358.0
HIV diagnoses,2016,Missouri,29,All,ALL,Female,All transmission categories,99,3.8,2615777.0
HIV diagnoses,2016,Missouri,29,All,ALL,Male,All transmission categories,412,16.6,2481671.0
HIV diagnoses,2015,Missouri,29,All,ALL,Female,All transmission categories,74,2.8,2607534.0
HIV diagnoses,2015,Missouri,29,All,ALL,Male,All transmission categories,387,15.7,2472077.0
HIV diagnoses,2014,Missouri,29,All,ALL,Female,All transmission categories,77,3.0,2599488.0
HIV diagnoses,2014,Missouri,29,All,ALL,Male,All transmission categories,389,15.8,2462083.0
HIV diagnoses,2013,Missouri,29,All,ALL,Female,All transmission categories,75,2.9,2589848.0
HIV diagnoses,2013,Missouri,29,All,ALL,Male,All transmission categories,389,15.9,2451356.0
HIV diagnoses,2012,Missouri,29,All,ALL,Female,All transmission categories,84,3.3,2579818.0
HIV diagnoses,2012,Missouri,29,All,ALL,Male,All transmission categories,446,18.3,2437980.0
HIV diagnoses,2011,Missouri,29,All,ALL,Female,All transmission categories,75,2.9,2570624.0
HIV diagnoses,2011,Missouri,29,All,ALL,Male,All transmission categories,451,18.6,2426805.0
HIV diagnoses,2010,Missouri,29,All,ALL,Female,All transmission categories,105,4.1,2561321.0
HIV diagnoses,2010,Missouri,29,All,ALL,Male,All transmission categories,464,19.2,2415862.0
HIV diagnoses,2009,Missouri,29,All,ALL,Female,All transmission categories,90,3.5,2560105.0
HIV diagnoses,2009,Missouri,29,All,ALL,Male,All transmission categories,430,17.9,2402832.0
HIV diagnoses,2008,Missouri,29,All,ALL,Female,All transmission categories,103,4.0,2546877.0
HIV diagnoses,2008,Missouri,29,All,ALL,Male,All transmission categories,439,18.4,2388024.0
HIV diagnoses,2019,Montana,30,All,ALL,Female,All transmission categories,4,0.9,451491.0
HIV diagnoses,2019,Montana,30,All,ALL,Male,All transmission categories,21,4.6,454029.0
HIV diagnoses,2018,Montana,30,All,ALL,Female,All transmission categories,3,0.7,446945.0
HIV diagnoses,2018,Montana,30,All,ALL,Male,All transmission categories,21,4.7,449379.0
HIV diagnoses,2017,Montana,30,All,ALL,Female,All transmission categories,2,0.5,442604.0
HIV diagnoses,2017,Montana,30,All,ALL,Male,All transmission categories,29,6.5,445086.0
HIV diagnoses,2016,Montana,30,All,ALL,Female,All transmission categories,2,0.5,436978.0
HIV diagnoses,2016,Montana,30,All,ALL,Male,All transmission categories,18,4.1,439911.0
HIV diagnoses,2015,Montana,30,All,ALL,Female,All transmission categories,1,0.2,432349.0
HIV diagnoses,2015,Montana,30,All,ALL,Male,All transmission categories,18,4.1,435169.0
HIV diagnoses,2014,Montana,30,All,ALL,Female,All transmission categories,3,0.7,428747.0
HIV diagnoses,2014,Montana,30,All,ALL,Male,All transmission categories,11,2.6,430924.0
HIV diagnoses,2013,Montana,30,All,ALL,Female,All transmission categories,2,0.5,425292.0
HIV diagnoses,2013,Montana,30,All,ALL,Male,All transmission categories,20,4.7,426885.0
HIV diagnoses,2012,Montana,30,All,ALL,Female,All transmission categories,4,0.9,421429.0
HIV diagnoses,2012,Montana,30,All,ALL,Male,All transmission categories,17,4.0,422190.0
HIV diagnoses,2011,Montana,30,All,ALL,Female,All transmission categories,4,1.0,418724.0
HIV diagnoses,2011,Montana,30,All,ALL,Male,All transmission categories,17,4.1,418586.0
HIV diagnoses,2010,Montana,30,All,ALL,Female,All transmission categories,3,0.7,415691.0
HIV diagnoses,2010,Montana,30,All,ALL,Male,All transmission categories,17,4.1,415345.0
HIV diagnoses,2009,Montana,30,All,ALL,Female,All transmission categories,2,0.5,410875.0
HIV diagnoses,2009,Montana,30,All,ALL,Male,All transmission categories,28,6.9,408016.0
HIV diagnoses,2008,Montana,30,All,ALL,Female,All transmission categories,5,1.2,407911.0
HIV diagnoses,2008,Montana,30,All,ALL,Male,All transmission categories,17,4.2,405135.0
HIV diagnoses,2019,Nebraska,31,All,ALL,Female,All transmission categories,16,2.0,800115.0
HIV diagnoses,2019,Nebraska,31,All,ALL,Male,All transmission categories,65,8.2,788487.0
HIV diagnoses,2018,Nebraska,31,All,ALL,Female,All transmission categories,7,0.9,796160.0
HIV diagnoses,2018,Nebraska,31,All,ALL,Male,All transmission categories,70,8.9,783988.0
HIV diagnoses,2017,Nebraska,31,All,ALL,Female,All transmission categories,15,1.9,791754.0
HIV diagnoses,2017,Nebraska,31,All,ALL,Male,All transmission categories,72,9.2,779245.0
HIV diagnoses,2016,Nebraska,31,All,ALL,Female,All transmission categories,14,1.8,787331.0
HIV diagnoses,2016,Nebraska,31,All,ALL,Male,All transmission categories,60,7.8,773500.0
HIV diagnoses,2015,Nebraska,31,All,ALL,Female,All transmission categories,12,1.5,781546.0
HIV diagnoses,2015,Nebraska,31,All,ALL,Male,All transmission categories,68,8.9,766542.0
HIV diagnoses,2014,Nebraska,31,All,ALL,Female,All transmission categories,10,1.3,776969.0
HIV diagnoses,2014,Nebraska,31,All,ALL,Male,All transmission categories,77,10.1,761086.0
HIV diagnoses,2013,Nebraska,31,All,ALL,Female,All transmission categories,16,2.1,771501.0
HIV diagnoses,2013,Nebraska,31,All,ALL,Male,All transmission categories,65,8.6,753888.0
HIV diagnoses,2012,Nebraska,31,All,ALL,Female,All transmission categories,11,1.4,766837.0
HIV diagnoses,2012,Nebraska,31,All,ALL,Male,All transmission categories,70,9.4,747672.0
HIV diagnoses,2011,Nebraska,31,All,ALL,Female,All transmission categories,10,1.3,762049.0
HIV diagnoses,2011,Nebraska,31,All,ALL,Male,All transmission categories,69,9.3,741518.0
HIV diagnoses,2010,Nebraska,31,All,ALL,Female,All transmission categories,25,3.3,757612.0
HIV diagnoses,2010,Nebraska,31,All,ALL,Male,All transmission categories,90,12.2,736446.0
HIV diagnoses,2009,Nebraska,31,All,ALL,Female,All transmission categories,37,5.0,744160.0
HIV diagnoses,2009,Nebraska,31,All,ALL,Male,All transmission categories,71,9.8,723038.0
HIV diagnoses,2008,Nebraska,31,All,ALL,Female,All transmission categories,27,3.6,739889.0
HIV diagnoses,2008,Nebraska,31,All,ALL,Male,All transmission categories,70,9.8,717575.0
HIV diagnoses,2019,Nevada,32,All,ALL,Female,All transmission categories,72,5.6,1296702.0
HIV diagnoses,2019,Nevada,32,All,ALL,Male,All transmission categories,446,34.5,1293823.0
HIV diagnoses,2018,Nevada,32,All,ALL,Female,All transmission categories,61,4.8,1267378.0
HIV diagnoses,2018,Nevada,32,All,ALL,Male,All transmission categories,436,34.4,1265900.0
HIV diagnoses,2017,Nevada,32,All,ALL,Female,All transmission categories,60,4.8,1240044.0
HIV diagnoses,2017,Nevada,32,All,ALL,Male,All transmission categories,437,35.3,1239366.0
HIV diagnoses,2016,Nevada,32,All,ALL,Female,All transmission categories,70,5.8,1215101.0
HIV diagnoses,2016,Nevada,32,All,ALL,Male,All transmission categories,438,36.0,1216323.0
HIV diagnoses,2015,Nevada,32,All,ALL,Female,All transmission categories,61,5.1,1191670.0
HIV diagnoses,2015,Nevada,32,All,ALL,Male,All transmission categories,416,34.8,1194479.0
HIV diagnoses,2014,Nevada,32,All,ALL,Female,All transmission categories,52,4.5,1168459.0
HIV diagnoses,2014,Nevada,32,All,ALL,Male,All transmission categories,377,32.1,1174127.0
HIV diagnoses,2013,Nevada,32,All,ALL,Female,All transmission categories,57,5.0,1147544.0
HIV diagnoses,2013,Nevada,32,All,ALL,Male,All transmission categories,374,32.4,1155650.0
HIV diagnoses,2012,Nevada,32,All,ALL,Female,All transmission categories,47,4.2,1130173.0
HIV diagnoses,2012,Nevada,32,All,ALL,Male,All transmission categories,317,27.8,1140908.0
HIV diagnoses,2011,Nevada,32,All,ALL,Female,All transmission categories,54,4.9,1112775.0
HIV diagnoses,2011,Nevada,32,All,ALL,Male,All transmission categories,328,29.2,1124770.0
HIV diagnoses,2010,Nevada,32,All,ALL,Female,All transmission categories,62,5.6,1104196.0
HIV diagnoses,2010,Nevada,32,All,ALL,Male,All transmission categories,308,27.5,1119122.0
HIV diagnoses,2009,Nevada,32,All,ALL,Female,All transmission categories,58,5.5,1052994.0
HIV diagnoses,2009,Nevada,32,All,ALL,Male,All transmission categories,304,27.9,1088839.0
HIV diagnoses,2008,Nevada,32,All,ALL,Female,All transmission categories,61,5.9,1041181.0
HIV diagnoses,2008,Nevada,32,All,ALL,Male,All transmission categories,328,30.4,1077435.0
HIV diagnoses,2019,New Hampshire,33,All,ALL,Female,All transmission categories,4,0.7,600549.0
HIV diagnoses,2019,New Hampshire,33,All,ALL,Male,All transmission categories,27,4.6,583564.0
HIV diagnoses,2018,New Hampshire,33,All,ALL,Female,All transmission categories,8,1.3,596584.0
HIV diagnoses,2018,New Hampshire,33,All,ALL,Male,All transmission categories,30,5.2,580349.0
HIV diagnoses,2017,New Hampshire,33,All,ALL,Female,All transmission categories,8,1.3,593909.0
HIV diagnoses,2017,New Hampshire,33,All,ALL,Male,All transmission categories,24,4.2,576701.0
HIV diagnoses,2016,New Hampshire,33,All,ALL,Female,All transmission categories,13,2.2,589692.0
HIV diagnoses,2016,New Hampshire,33,All,ALL,Male,All transmission categories,26,4.5,572725.0
HIV diagnoses,2015,New Hampshire,33,All,ALL,Female,All transmission categories,2,0.3,585959.0
HIV diagnoses,2015,New Hampshire,33,All,ALL,Male,All transmission categories,23,4.0,568811.0
HIV diagnoses,2014,New Hampshire,33,All,ALL,Female,All transmission categories,7,1.2,583837.0
HIV diagnoses,2014,New Hampshire,33,All,ALL,Male,All transmission categories,33,5.8,565793.0
HIV diagnoses,2013,New Hampshire,33,All,ALL,Female,All transmission categories,8,1.4,579791.0
HIV diagnoses,2013,New Hampshire,33,All,ALL,Male,All transmission categories,28,5.0,560291.0
HIV diagnoses,2012,New Hampshire,33,All,ALL,Female,All transmission categories,11,1.9,577668.0
HIV diagnoses,2012,New Hampshire,33,All,ALL,Male,All transmission categories,37,6.6,556898.0
HIV diagnoses,2011,New Hampshire,33,All,ALL,Female,All transmission categories,7,1.2,574190.0
HIV diagnoses,2011,New Hampshire,33,All,ALL,Male,All transmission categories,33,6.0,552748.0
HIV diagnoses,2010,New Hampshire,33,All,ALL,Female,All transmission categories,5,0.9,571061.0
HIV diagnoses,2010,New Hampshire,33,All,ALL,Male,All transmission categories,45,8.2,549172.0
HIV diagnoses,2009,New Hampshire,33,All,ALL,Female,All transmission categories,8,1.4,573527.0
HIV diagnoses,2009,New Hampshire,33,All,ALL,Male,All transmission categories,30,5.4,550774.0
HIV diagnoses,2008,New Hampshire,33,All,ALL,Female,All transmission categories,10,1.8,570978.0
HIV diagnoses,2008,New Hampshire,33,All,ALL,Male,All transmission categories,33,6.0,548175.0
HIV diagnoses,2019,New Jersey,34,All,ALL,Female,All transmission categories,232,6.0,3870307.0
HIV diagnoses,2019,New Jersey,34,All,ALL,Male,All transmission categories,851,23.4,3640799.0
HIV diagnoses,2018,New Jersey,34,All,ALL,Female,All transmission categories,225,5.8,3868697.0
HIV diagnoses,2018,New Jersey,34,All,ALL,Male,All transmission categories,795,21.9,3636035.0
HIV diagnoses,2017,New Jersey,34,All,ALL,Female,All transmission categories,278,7.2,3866356.0
HIV diagnoses,2017,New Jersey,34,All,ALL,Male,All transmission categories,827,22.8,3629653.0
HIV diagnoses,2016,New Jersey,34,All,ALL,Female,All transmission categories,282,7.3,3857378.0
HIV diagnoses,2016,New Jersey,34,All,ALL,Male,All transmission categories,902,24.9,3618404.0
HIV diagnoses,2015,New Jersey,34,All,ALL,Female,All transmission categories,283,7.3,3853988.0
HIV diagnoses,2015,New Jersey,34,All,ALL,Male,All transmission categories,903,25.0,3610580.0
HIV diagnoses,2014,New Jersey,34,All,ALL,Female,All transmission categories,314,8.2,3848518.0
HIV diagnoses,2014,New Jersey,34,All,ALL,Male,All transmission categories,922,25.6,3604351.0
HIV diagnoses,2013,New Jersey,34,All,ALL,Female,All transmission categories,305,7.9,3841084.0
HIV diagnoses,2013,New Jersey,34,All,ALL,Male,All transmission categories,894,24.9,3592618.0
HIV diagnoses,2012,New Jersey,34,All,ALL,Female,All transmission categories,322,8.4,3831331.0
HIV diagnoses,2012,New Jersey,34,All,ALL,Male,All transmission categories,951,26.6,3577381.0
HIV diagnoses,2011,New Jersey,34,All,ALL,Female,All transmission categories,310,8.1,3819544.0
HIV diagnoses,2011,New Jersey,34,All,ALL,Male,All transmission categories,860,24.1,3561124.0
HIV diagnoses,2010,New Jersey,34,All,ALL,Female,All transmission categories,367,9.6,3804466.0
HIV diagnoses,2010,New Jersey,34,All,ALL,Male,All transmission categories,982,27.7,3540705.0
HIV diagnoses,2009,New Jersey,34,All,ALL,Female,All transmission categories,396,10.6,3727941.0
HIV diagnoses,2009,New Jersey,34,All,ALL,Male,All transmission categories,988,28.1,3521921.0
HIV diagnoses,2008,New Jersey,34,All,ALL,Female,All transmission categories,420,11.3,3707764.0
HIV diagnoses,2008,New Jersey,34,All,ALL,Male,All transmission categories,"1,002",28.7,3497094.0
HIV diagnoses,2019,New Mexico,35,All,ALL,Female,All transmission categories,24,2.7,894672.0
HIV diagnoses,2019,New Mexico,35,All,ALL,Male,All transmission categories,150,17.3,866678.0
HIV diagnoses,2018,New Mexico,35,All,ALL,Female,All transmission categories,21,2.4,889133.0
HIV diagnoses,2018,New Mexico,35,All,ALL,Male,All transmission categories,134,15.6,861233.0
HIV diagnoses,2017,New Mexico,35,All,ALL,Female,All transmission categories,19,2.1,885390.0
HIV diagnoses,2017,New Mexico,35,All,ALL,Male,All transmission categories,129,15.0,857957.0
HIV diagnoses,2016,New Mexico,35,All,ALL,Female,All transmission categories,17,1.9,882541.0
HIV diagnoses,2016,New Mexico,35,All,ALL,Male,All transmission categories,132,15.4,855270.0
HIV diagnoses,2015,New Mexico,35,All,ALL,Female,All transmission categories,8,0.9,879194.0
HIV diagnoses,2015,New Mexico,35,All,ALL,Male,All transmission categories,128,15.0,851919.0
HIV diagnoses,2014,New Mexico,35,All,ALL,Female,All transmission categories,17,1.9,877147.0
HIV diagnoses,2014,New Mexico,35,All,ALL,Male,All transmission categories,118,13.9,849951.0
HIV diagnoses,2013,New Mexico,35,All,ALL,Female,All transmission categories,18,2.1,876181.0
HIV diagnoses,2013,New Mexico,35,All,ALL,Male,All transmission categories,122,14.4,848346.0
HIV diagnoses,2012,New Mexico,35,All,ALL,Female,All transmission categories,10,1.1,872229.0
HIV diagnoses,2012,New Mexico,35,All,ALL,Male,All transmission categories,105,12.4,843461.0
HIV diagnoses,2011,New Mexico,35,All,ALL,Female,All transmission categories,20,2.3,868074.0
HIV diagnoses,2011,New Mexico,35,All,ALL,Male,All transmission categories,115,13.7,837746.0
HIV diagnoses,2010,New Mexico,35,All,ALL,Female,All transmission categories,21,2.4,860521.0
HIV diagnoses,2010,New Mexico,35,All,ALL,Male,All transmission categories,128,15.4,829712.0
HIV diagnoses,2009,New Mexico,35,All,ALL,Female,All transmission categories,28,3.4,831836.0
HIV diagnoses,2009,New Mexico,35,All,ALL,Male,All transmission categories,131,16.3,804921.0
HIV diagnoses,2008,New Mexico,35,All,ALL,Female,All transmission categories,18,2.2,824481.0
HIV diagnoses,2008,New Mexico,35,All,ALL,Male,All transmission categories,136,17.1,795948.0
HIV diagnoses,2019,New York,36,All,ALL,Female,All transmission categories,473,5.5,8592229.0
HIV diagnoses,2019,New York,36,All,ALL,Male,All transmission categories,"1,863",23.4,7965298.0
HIV diagnoses,2018,New York,36,All,ALL,Female,All transmission categories,492,5.7,8620923.0
HIV diagnoses,2018,New York,36,All,ALL,Male,All transmission categories,"1,957",24.5,7990935.0
HIV diagnoses,2017,New York,36,All,ALL,Female,All transmission categories,556,6.4,8637168.0
HIV diagnoses,2017,New York,36,All,ALL,Male,All transmission categories,"2,180",27.2,8001914.0
HIV diagnoses,2016,New York,36,All,ALL,Female,All transmission categories,586,6.8,8649377.0
HIV diagnoses,2016,New York,36,All,ALL,Male,All transmission categories,"2,236",27.9,8007955.0
HIV diagnoses,2015,New York,36,All,ALL,Female,All transmission categories,610,7.0,8655694.0
HIV diagnoses,2015,New York,36,All,ALL,Male,All transmission categories,"2,455",30.7,8004183.0
HIV diagnoses,2014,New York,36,All,ALL,Female,All transmission categories,690,8.0,8652761.0
HIV diagnoses,2014,New York,36,All,ALL,Male,All transmission categories,"2,622",32.8,7993663.0
HIV diagnoses,2013,New York,36,All,ALL,Female,All transmission categories,658,7.6,8633521.0
HIV diagnoses,2013,New York,36,All,ALL,Male,All transmission categories,"2,577",32.3,7970634.0
HIV diagnoses,2012,New York,36,All,ALL,Female,All transmission categories,774,9.0,8605365.0
HIV diagnoses,2012,New York,36,All,ALL,Male,All transmission categories,"2,745",34.6,7934529.0
HIV diagnoses,2011,New York,36,All,ALL,Female,All transmission categories,905,10.6,8570693.0
HIV diagnoses,2011,New York,36,All,ALL,Male,All transmission categories,"2,864",36.3,7888621.0
HIV diagnoses,2010,New York,36,All,ALL,Female,All transmission categories,945,11.1,8524758.0
HIV diagnoses,2010,New York,36,All,ALL,Male,All transmission categories,"2,956",37.7,7836281.0
HIV diagnoses,2009,New York,36,All,ALL,Female,All transmission categories,"1,051",12.3,8511018.0
HIV diagnoses,2009,New York,36,All,ALL,Male,All transmission categories,"3,101",39.3,7898784.0
HIV diagnoses,2008,New York,36,All,ALL,Female,All transmission categories,"1,201",14.2,8480191.0
HIV diagnoses,2008,New York,36,All,ALL,Male,All transmission categories,"3,332",42.4,7852014.0
HIV diagnoses,2019,North Carolina,37,All,ALL,Female,All transmission categories,239,5.2,4590411.0
HIV diagnoses,2019,North Carolina,37,All,ALL,Male,All transmission categories,"1,126",26.4,4271085.0
HIV diagnoses,2018,North Carolina,37,All,ALL,Female,All transmission categories,234,5.2,4532526.0
HIV diagnoses,2018,North Carolina,37,All,ALL,Male,All transmission categories,946,22.4,4217379.0
HIV diagnoses,2017,North Carolina,37,All,ALL,Female,All transmission categories,252,5.6,4471718.0
HIV diagnoses,2017,North Carolina,37,All,ALL,Male,All transmission categories,"1,039",25.0,4164233.0
HIV diagnoses,2016,North Carolina,37,All,ALL,Female,All transmission categories,256,5.8,4412995.0
HIV diagnoses,2016,North Carolina,37,All,ALL,Male,All transmission categories,"1,128",27.4,4112267.0
