"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code","Age Groups","Age Groups Code",Count,Population,Crude Rate
,"2002","2002","Colon and Rectum","21041-21052","Rhode Island","44","60-64 years ","60-64",53,41318,128.3
,"2002","2002","Colon and Rectum","21041-21052","Rhode Island","44","65-69 years","65-69",68,35005,194.3
,"2002","2002","Colon and Rectum","21041-21052","Rhode Island","44","70-74 years","70-74",106,35019,302.7
,"2002","2002","Colon and Rectum","21041-21052","South Carolina","45","45-49 years","45-49",119,302211,39.4
,"2002","2002","Colon and Rectum","21041-21052","South Carolina","45","50-54 years","50-54",180,277467,64.9
,"2002","2002","Colon and Rectum","21041-21052","South Carolina","45","55-59 years","55-59",218,233550,93.3
,"2002","2002","Colon and Rectum","21041-21052","South Carolina","45","60-64 years ","60-64",262,180509,145.1
,"2002","2002","Colon and Rectum","21041-21052","South Carolina","45","65-69 years","65-69",318,151366,210.1
,"2002","2002","Colon and Rectum","21041-21052","South Carolina","45","70-74 years","70-74",321,125440,255.9
,"2002","2002","Colon and Rectum","21041-21052","South Dakota","46","45-49 years","45-49",26,56584,45.9
,"2002","2002","Colon and Rectum","21041-21052","South Dakota","46","50-54 years","50-54",24,48703,49.3
,"2002","2002","Colon and Rectum","21041-21052","South Dakota","46","55-59 years","55-59",37,37435,98.8
,"2002","2002","Colon and Rectum","21041-21052","South Dakota","46","60-64 years ","60-64",46,29828,154.2
,"2002","2002","Colon and Rectum","21041-21052","South Dakota","46","65-69 years","65-69",61,26469,230.5
,"2002","2002","Colon and Rectum","21041-21052","South Dakota","46","70-74 years","70-74",92,25520,360.5
,"2002","2002","Colon and Rectum","21041-21052","Tennessee","47","45-49 years","45-49",140,433072,32.3
,"2002","2002","Colon and Rectum","21041-21052","Tennessee","47","50-54 years","50-54",209,394085,53.0
,"2002","2002","Colon and Rectum","21041-21052","Tennessee","47","55-59 years","55-59",240,327249,73.3
,"2002","2002","Colon and Rectum","21041-21052","Tennessee","47","60-64 years ","60-64",313,256337,122.1
,"2002","2002","Colon and Rectum","21041-21052","Tennessee","47","65-69 years","65-69",338,210773,160.4
,"2002","2002","Colon and Rectum","21041-21052","Tennessee","47","70-74 years","70-74",378,178936,211.2
,"2002","2002","Colon and Rectum","21041-21052","Texas","48","45-49 years","45-49",470,1529514,30.7
,"2002","2002","Colon and Rectum","21041-21052","Texas","48","50-54 years","50-54",736,1294259,56.9
,"2002","2002","Colon and Rectum","21041-21052","Texas","48","55-59 years","55-59",893,1020576,87.5
,"2002","2002","Colon and Rectum","21041-21052","Texas","48","60-64 years ","60-64",927,759080,122.1
,"2002","2002","Colon and Rectum","21041-21052","Texas","48","65-69 years","65-69",1161,627669,185.0
,"2002","2002","Colon and Rectum","21041-21052","Texas","48","70-74 years","70-74",1259,539747,233.3
,"2002","2002","Colon and Rectum","21041-21052","Utah","49","45-49 years","45-49",34,141676,24.0
,"2002","2002","Colon and Rectum","21041-21052","Utah","49","50-54 years","50-54",61,117629,51.9
,"2002","2002","Colon and Rectum","21041-21052","Utah","49","55-59 years","55-59",56,90877,61.6
,"2002","2002","Colon and Rectum","21041-21052","Utah","49","60-64 years ","60-64",81,68223,118.7
,"2002","2002","Colon and Rectum","21041-21052","Utah","49","65-69 years","65-69",84,55936,150.2
,"2002","2002","Colon and Rectum","21041-21052","Utah","49","70-74 years","70-74",109,48974,222.6
,"2002","2002","Colon and Rectum","21041-21052","Vermont","50","45-49 years","45-49",Suppressed,51691,Suppressed
,"2002","2002","Colon and Rectum","21041-21052","Vermont","50","50-54 years","50-54",24,46952,51.1
,"2002","2002","Colon and Rectum","21041-21052","Vermont","50","55-59 years","55-59",40,37165,107.6
,"2002","2002","Colon and Rectum","21041-21052","Vermont","50","60-64 years ","60-64",37,26477,139.7
,"2002","2002","Colon and Rectum","21041-21052","Vermont","50","65-69 years","65-69",40,21214,188.6
,"2002","2002","Colon and Rectum","21041-21052","Vermont","50","70-74 years","70-74",58,19420,298.7
,"2002","2002","Colon and Rectum","21041-21052","Virginia","51","45-49 years","45-49",167,560917,29.8
,"2002","2002","Colon and Rectum","21041-21052","Virginia","51","50-54 years","50-54",264,498918,52.9
,"2002","2002","Colon and Rectum","21041-21052","Virginia","51","55-59 years","55-59",336,408177,82.3
,"2002","2002","Colon and Rectum","21041-21052","Virginia","51","60-64 years ","60-64",362,297740,121.6
,"2002","2002","Colon and Rectum","21041-21052","Virginia","51","65-69 years","65-69",435,236855,183.7
,"2002","2002","Colon and Rectum","21041-21052","Virginia","51","70-74 years","70-74",457,204357,223.6
,"2002","2002","Colon and Rectum","21041-21052","Washington","53","45-49 years","45-49",130,478091,27.2
,"2002","2002","Colon and Rectum","21041-21052","Washington","53","50-54 years","50-54",195,419416,46.5
,"2002","2002","Colon and Rectum","21041-21052","Washington","53","55-59 years","55-59",232,331671,69.9
,"2002","2002","Colon and Rectum","21041-21052","Washington","53","60-64 years ","60-64",256,232946,109.9
,"2002","2002","Colon and Rectum","21041-21052","Washington","53","65-69 years","65-69",313,181610,172.3
,"2002","2002","Colon and Rectum","21041-21052","Washington","53","70-74 years","70-74",381,159849,238.3
,"2002","2002","Colon and Rectum","21041-21052","West Virginia","54","45-49 years","45-49",44,142391,30.9
,"2002","2002","Colon and Rectum","21041-21052","West Virginia","54","50-54 years","50-54",90,137028,65.7
,"2002","2002","Colon and Rectum","21041-21052","West Virginia","54","55-59 years","55-59",122,109377,111.5
,"2002","2002","Colon and Rectum","21041-21052","West Virginia","54","60-64 years ","60-64",140,89497,156.4
,"2002","2002","Colon and Rectum","21041-21052","West Virginia","54","65-69 years","65-69",162,76748,211.1
,"2002","2002","Colon and Rectum","21041-21052","West Virginia","54","70-74 years","70-74",216,70310,307.2
,"2002","2002","Colon and Rectum","21041-21052","Wisconsin","55","45-49 years","45-49",110,417670,26.3
,"2002","2002","Colon and Rectum","21041-21052","Wisconsin","55","50-54 years","50-54",182,363810,50.0
,"2002","2002","Colon and Rectum","21041-21052","Wisconsin","55","55-59 years","55-59",225,282950,79.5
,"2002","2002","Colon and Rectum","21041-21052","Wisconsin","55","60-64 years ","60-64",259,216927,119.4
,"2002","2002","Colon and Rectum","21041-21052","Wisconsin","55","65-69 years","65-69",380,181790,209.0
,"2002","2002","Colon and Rectum","21041-21052","Wisconsin","55","70-74 years","70-74",450,170366,264.1
,"2002","2002","Colon and Rectum","21041-21052","Wyoming","56","45-49 years","45-49",Suppressed,42723,Suppressed
,"2002","2002","Colon and Rectum","21041-21052","Wyoming","56","50-54 years","50-54",21,36629,57.3
,"2002","2002","Colon and Rectum","21041-21052","Wyoming","56","55-59 years","55-59",22,28060,78.4
,"2002","2002","Colon and Rectum","21041-21052","Wyoming","56","60-64 years ","60-64",22,21348,103.1
,"2002","2002","Colon and Rectum","21041-21052","Wyoming","56","65-69 years","65-69",24,17033,140.9
,"2002","2002","Colon and Rectum","21041-21052","Wyoming","56","70-74 years","70-74",37,14997,246.7
,"2002","2002","Colon and Rectum","21041-21052","Puerto Rico","72","45-49 years","45-49",Missing,Missing,Missing
,"2002","2002","Colon and Rectum","21041-21052","Puerto Rico","72","50-54 years","50-54",Missing,Missing,Missing
,"2002","2002","Colon and Rectum","21041-21052","Puerto Rico","72","55-59 years","55-59",Missing,Missing,Missing
,"2002","2002","Colon and Rectum","21041-21052","Puerto Rico","72","60-64 years ","60-64",Missing,Missing,Missing
,"2002","2002","Colon and Rectum","21041-21052","Puerto Rico","72","65-69 years","65-69",Missing,Missing,Missing
,"2002","2002","Colon and Rectum","21041-21052","Puerto Rico","72","70-74 years","70-74",Missing,Missing,Missing
,"2003","2003","Colon and Rectum","21041-21052","Alabama","01","45-49 years","45-49",120,337237,35.6
,"2003","2003","Colon and Rectum","21041-21052","Alabama","01","50-54 years","50-54",197,302120,65.2
,"2003","2003","Colon and Rectum","21041-21052","Alabama","01","55-59 years","55-59",197,258551,76.2
,"2003","2003","Colon and Rectum","21041-21052","Alabama","01","60-64 years ","60-64",279,207119,134.7
,"2003","2003","Colon and Rectum","21041-21052","Alabama","01","65-69 years","65-69",337,173635,194.1
,"2003","2003","Colon and Rectum","21041-21052","Alabama","01","70-74 years","70-74",340,147332,230.8
,"2003","2003","Colon and Rectum","21041-21052","Alaska","02","45-49 years","45-49",16,57305,27.9
,"2003","2003","Colon and Rectum","21041-21052","Alaska","02","50-54 years","50-54",21,48563,43.2
,"2003","2003","Colon and Rectum","21041-21052","Alaska","02","55-59 years","55-59",25,34181,73.1
,"2003","2003","Colon and Rectum","21041-21052","Alaska","02","60-64 years ","60-64",31,22087,140.4
,"2003","2003","Colon and Rectum","21041-21052","Alaska","02","65-69 years","65-69",36,14287,252.0
,"2003","2003","Colon and Rectum","21041-21052","Alaska","02","70-74 years","70-74",32,10744,297.8
,"2003","2003","Colon and Rectum","21041-21052","Arizona","04","45-49 years","45-49",95,371404,25.6
,"2003","2003","Colon and Rectum","21041-21052","Arizona","04","50-54 years","50-54",125,331827,37.7
,"2003","2003","Colon and Rectum","21041-21052","Arizona","04","55-59 years","55-59",219,288991,75.8
,"2003","2003","Colon and Rectum","21041-21052","Arizona","04","60-64 years ","60-64",254,238395,106.5
,"2003","2003","Colon and Rectum","21041-21052","Arizona","04","65-69 years","65-69",337,202879,166.1
,"2003","2003","Colon and Rectum","21041-21052","Arizona","04","70-74 years","70-74",383,180432,212.3
,"2003","2003","Colon and Rectum","21041-21052","Arkansas","05","45-49 years","45-49",62,194293,31.9
,"2003","2003","Colon and Rectum","21041-21052","Arkansas","05","50-54 years","50-54",118,176533,66.8
,"2003","2003","Colon and Rectum","21041-21052","Arkansas","05","55-59 years","55-59",158,156775,100.8
,"2003","2003","Colon and Rectum","21041-21052","Arkansas","05","60-64 years ","60-64",162,129820,124.8
,"2003","2003","Colon and Rectum","21041-21052","Arkansas","05","65-69 years","65-69",200,108656,184.1
,"2003","2003","Colon and Rectum","21041-21052","Arkansas","05","70-74 years","70-74",209,91785,227.7
,"2003","2003","Colon and Rectum","21041-21052","California","06","45-49 years","45-49",659,2546721,25.9
,"2003","2003","Colon and Rectum","21041-21052","California","06","50-54 years","50-54",1086,2188695,49.6
,"2003","2003","Colon and Rectum","21041-21052","California","06","55-59 years","55-59",1196,1763722,67.8
,"2003","2003","Colon and Rectum","21041-21052","California","06","60-64 years ","60-64",1371,1298841,105.6
,"2003","2003","Colon and Rectum","21041-21052","California","06","65-69 years","65-69",1784,1033339,172.6
,"2003","2003","Colon and Rectum","21041-21052","California","06","70-74 years","70-74",2009,896323,224.1
,"2003","2003","Colon and Rectum","21041-21052","Colorado","08","45-49 years","45-49",74,360576,20.5
,"2003","2003","Colon and Rectum","21041-21052","Colorado","08","50-54 years","50-54",136,315348,43.1
,"2003","2003","Colon and Rectum","21041-21052","Colorado","08","55-59 years","55-59",141,243088,58.0
,"2003","2003","Colon and Rectum","21041-21052","Colorado","08","60-64 years ","60-64",217,170587,127.2
,"2003","2003","Colon and Rectum","21041-21052","Colorado","08","65-69 years","65-69",228,128115,178.0
,"2003","2003","Colon and Rectum","21041-21052","Colorado","08","70-74 years","70-74",213,107937,197.3
,"2003","2003","Colon and Rectum","21041-21052","Connecticut","09","45-49 years","45-49",70,278447,25.1
,"2003","2003","Colon and Rectum","21041-21052","Connecticut","09","50-54 years","50-54",129,237481,54.3
,"2003","2003","Colon and Rectum","21041-21052","Connecticut","09","55-59 years","55-59",153,205114,74.6
,"2003","2003","Colon and Rectum","21041-21052","Connecticut","09","60-64 years ","60-64",192,151753,126.5
,"2003","2003","Colon and Rectum","21041-21052","Connecticut","09","65-69 years","65-69",221,116564,189.6
,"2003","2003","Colon and Rectum","21041-21052","Connecticut","09","70-74 years","70-74",291,108662,267.8
,"2003","2003","Colon and Rectum","21041-21052","Delaware","10","45-49 years","45-49",17,61309,27.7
,"2003","2003","Colon and Rectum","21041-21052","Delaware","10","50-54 years","50-54",34,53232,63.9
,"2003","2003","Colon and Rectum","21041-21052","Delaware","10","55-59 years","55-59",42,46832,89.7
,"2003","2003","Colon and Rectum","21041-21052","Delaware","10","60-64 years ","60-64",60,37334,160.7
,"2003","2003","Colon and Rectum","21041-21052","Delaware","10","65-69 years","65-69",59,30607,192.8
,"2003","2003","Colon and Rectum","21041-21052","Delaware","10","70-74 years","70-74",71,27483,258.3
,"2003","2003","Colon and Rectum","21041-21052","District of Columbia","11","45-49 years","45-49",18,38801,46.4
,"2003","2003","Colon and Rectum","21041-21052","District of Columbia","11","50-54 years","50-54",45,37206,120.9
,"2003","2003","Colon and Rectum","21041-21052","District of Columbia","11","55-59 years","55-59",54,31104,173.6
,"2003","2003","Colon and Rectum","21041-21052","District of Columbia","11","60-64 years ","60-64",36,23977,150.1
,"2003","2003","Colon and Rectum","21041-21052","District of Columbia","11","65-69 years","65-69",26,18068,143.9
,"2003","2003","Colon and Rectum","21041-21052","District of Columbia","11","70-74 years","70-74",35,15833,221.1
,"2003","2003","Colon and Rectum","21041-21052","Florida","12","45-49 years","45-49",394,1227078,32.1
,"2003","2003","Colon and Rectum","21041-21052","Florida","12","50-54 years","50-54",628,1091765,57.5
,"2003","2003","Colon and Rectum","21041-21052","Florida","12","55-59 years","55-59",850,981822,86.6
,"2003","2003","Colon and Rectum","21041-21052","Florida","12","60-64 years ","60-64",1069,843248,126.8
,"2003","2003","Colon and Rectum","21041-21052","Florida","12","65-69 years","65-69",1435,754875,190.1
,"2003","2003","Colon and Rectum","21041-21052","Florida","12","70-74 years","70-74",1621,717131,226.0
,"2003","2003","Colon and Rectum","21041-21052","Georgia","13","45-49 years","45-49",184,632620,29.1
,"2003","2003","Colon and Rectum","21041-21052","Georgia","13","50-54 years","50-54",341,550260,62.0
,"2003","2003","Colon and Rectum","21041-21052","Georgia","13","55-59 years","55-59",418,453041,92.3
,"2003","2003","Colon and Rectum","21041-21052","Georgia","13","60-64 years ","60-64",411,334301,122.9
,"2003","2003","Colon and Rectum","21041-21052","Georgia","13","65-69 years","65-69",487,254270,191.5
,"2003","2003","Colon and Rectum","21041-21052","Georgia","13","70-74 years","70-74",459,205370,223.5
,"2003","2003","Colon and Rectum","21041-21052","Hawaii","15","45-49 years","45-49",36,94638,38.0
,"2003","2003","Colon and Rectum","21041-21052","Hawaii","15","50-54 years","50-54",55,89142,61.7
,"2003","2003","Colon and Rectum","21041-21052","Hawaii","15","55-59 years","55-59",76,74707,101.7
,"2003","2003","Colon and Rectum","21041-21052","Hawaii","15","60-64 years ","60-64",68,53072,128.1
,"2003","2003","Colon and Rectum","21041-21052","Hawaii","15","65-69 years","65-69",63,43518,144.8
,"2003","2003","Colon and Rectum","21041-21052","Hawaii","15","70-74 years","70-74",101,40934,246.7
,"2003","2003","Colon and Rectum","21041-21052","Idaho","16","45-49 years","45-49",28,98546,28.4
,"2003","2003","Colon and Rectum","21041-21052","Idaho","16","50-54 years","50-54",30,88476,33.9
,"2003","2003","Colon and Rectum","21041-21052","Idaho","16","55-59 years","55-59",45,72015,62.5
,"2003","2003","Colon and Rectum","21041-21052","Idaho","16","60-64 years ","60-64",63,55895,112.7
,"2003","2003","Colon and Rectum","21041-21052","Idaho","16","65-69 years","65-69",70,44108,158.7
,"2003","2003","Colon and Rectum","21041-21052","Idaho","16","70-74 years","70-74",68,36694,185.3
,"2003","2003","Colon and Rectum","21041-21052","Illinois","17","45-49 years","45-49",274,932188,29.4
,"2003","2003","Colon and Rectum","21041-21052","Illinois","17","50-54 years","50-54",471,811359,58.1
,"2003","2003","Colon and Rectum","21041-21052","Illinois","17","55-59 years","55-59",579,655253,88.4
,"2003","2003","Colon and Rectum","21041-21052","Illinois","17","60-64 years ","60-64",696,509631,136.6
,"2003","2003","Colon and Rectum","21041-21052","Illinois","17","65-69 years","65-69",855,403600,211.8
,"2003","2003","Colon and Rectum","21041-21052","Illinois","17","70-74 years","70-74",978,355695,275.0
,"2003","2003","Colon and Rectum","21041-21052","Indiana","18","45-49 years","45-49",141,467213,30.2
,"2003","2003","Colon and Rectum","21041-21052","Indiana","18","50-54 years","50-54",235,410453,57.3
,"2003","2003","Colon and Rectum","21041-21052","Indiana","18","55-59 years","55-59",303,334976,90.5
,"2003","2003","Colon and Rectum","21041-21052","Indiana","18","60-64 years ","60-64",385,263296,146.2
,"2003","2003","Colon and Rectum","21041-21052","Indiana","18","65-69 years","65-69",425,208072,204.3
,"2003","2003","Colon and Rectum","21041-21052","Indiana","18","70-74 years","70-74",475,183968,258.2
,"2003","2003","Colon and Rectum","21041-21052","Iowa","19","45-49 years","45-49",57,221433,25.7
,"2003","2003","Colon and Rectum","21041-21052","Iowa","19","50-54 years","50-54",121,198816,60.9
,"2003","2003","Colon and Rectum","21041-21052","Iowa","19","55-59 years","55-59",131,159032,82.4
,"2003","2003","Colon and Rectum","21041-21052","Iowa","19","60-64 years ","60-64",166,127419,130.3
,"2003","2003","Colon and Rectum","21041-21052","Iowa","19","65-69 years","65-69",226,107613,210.0
,"2003","2003","Colon and Rectum","21041-21052","Iowa","19","70-74 years","70-74",259,98752,262.3
,"2003","2003","Colon and Rectum","21041-21052","Kansas","20","45-49 years","45-49",67,206310,32.5
,"2003","2003","Colon and Rectum","21041-21052","Kansas","20","50-54 years","50-54",100,177954,56.2
,"2003","2003","Colon and Rectum","21041-21052","Kansas","20","55-59 years","55-59",121,142209,85.1
,"2003","2003","Colon and Rectum","21041-21052","Kansas","20","60-64 years ","60-64",161,108502,148.4
,"2003","2003","Colon and Rectum","21041-21052","Kansas","20","65-69 years","65-69",166,89473,185.5
,"2003","2003","Colon and Rectum","21041-21052","Kansas","20","70-74 years","70-74",237,82025,288.9
,"2003","2003","Colon and Rectum","21041-21052","Kentucky","21","45-49 years","45-49",129,314054,41.1
,"2003","2003","Colon and Rectum","21041-21052","Kentucky","21","50-54 years","50-54",173,281916,61.4
,"2003","2003","Colon and Rectum","21041-21052","Kentucky","21","55-59 years","55-59",226,235622,95.9
,"2003","2003","Colon and Rectum","21041-21052","Kentucky","21","60-64 years ","60-64",285,187971,151.6
,"2003","2003","Colon and Rectum","21041-21052","Kentucky","21","65-69 years","65-69",345,150161,229.8
,"2003","2003","Colon and Rectum","21041-21052","Kentucky","21","70-74 years","70-74",351,126706,277.0
,"2003","2003","Colon and Rectum","21041-21052","Louisiana","22","45-49 years","45-49",122,337580,36.1
,"2003","2003","Colon and Rectum","21041-21052","Louisiana","22","50-54 years","50-54",219,295902,74.0
,"2003","2003","Colon and Rectum","21041-21052","Louisiana","22","55-59 years","55-59",226,241293,93.7
,"2003","2003","Colon and Rectum","21041-21052","Louisiana","22","60-64 years ","60-64",268,188104,142.5
,"2003","2003","Colon and Rectum","21041-21052","Louisiana","22","65-69 years","65-69",364,151457,240.3
,"2003","2003","Colon and Rectum","21041-21052","Louisiana","22","70-74 years","70-74",339,131401,258.0
,"2003","2003","Colon and Rectum","21041-21052","Maine","23","45-49 years","45-49",22,109113,20.2
,"2003","2003","Colon and Rectum","21041-21052","Maine","23","50-54 years","50-54",57,99290,57.4
,"2003","2003","Colon and Rectum","21041-21052","Maine","23","55-59 years","55-59",59,82428,71.6
,"2003","2003","Colon and Rectum","21041-21052","Maine","23","60-64 years ","60-64",96,62133,154.5
,"2003","2003","Colon and Rectum","21041-21052","Maine","23","65-69 years","65-69",106,51181,207.1
,"2003","2003","Colon and Rectum","21041-21052","Maine","23","70-74 years","70-74",114,45468,250.7
,"2003","2003","Colon and Rectum","21041-21052","Maryland","24","45-49 years","45-49",119,433562,27.4
,"2003","2003","Colon and Rectum","21041-21052","Maryland","24","50-54 years","50-54",239,380699,62.8
,"2003","2003","Colon and Rectum","21041-21052","Maryland","24","55-59 years","55-59",300,315867,95.0
,"2003","2003","Colon and Rectum","21041-21052","Maryland","24","60-64 years ","60-64",321,233265,137.6
,"2003","2003","Colon and Rectum","21041-21052","Maryland","24","65-69 years","65-69",351,175386,200.1
,"2003","2003","Colon and Rectum","21041-21052","Maryland","24","70-74 years","70-74",393,150751,260.7
,"2003","2003","Colon and Rectum","21041-21052","Massachusetts","25","45-49 years","45-49",159,493214,32.2
,"2003","2003","Colon and Rectum","21041-21052","Massachusetts","25","50-54 years","50-54",282,433331,65.1
,"2003","2003","Colon and Rectum","21041-21052","Massachusetts","25","55-59 years","55-59",330,363125,90.9
,"2003","2003","Colon and Rectum","21041-21052","Massachusetts","25","60-64 years ","60-64",322,267397,120.4
,"2003","2003","Colon and Rectum","21041-21052","Massachusetts","25","65-69 years","65-69",420,212395,197.7
,"2003","2003","Colon and Rectum","21041-21052","Massachusetts","25","70-74 years","70-74",501,198436,252.5
,"2003","2003","Colon and Rectum","21041-21052","Michigan","26","45-49 years","45-49",224,782215,28.6
,"2003","2003","Colon and Rectum","21041-21052","Michigan","26","50-54 years","50-54",374,684360,54.6
,"2003","2003","Colon and Rectum","21041-21052","Michigan","26","55-59 years","55-59",472,554493,85.1
,"2003","2003","Colon and Rectum","21041-21052","Michigan","26","60-64 years ","60-64",542,427426,126.8
,"2003","2003","Colon and Rectum","21041-21052","Michigan","26","65-69 years","65-69",688,333007,206.6
,"2003","2003","Colon and Rectum","21041-21052","Michigan","26","70-74 years","70-74",734,298462,245.9
,"2003","2003","Colon and Rectum","21041-21052","Minnesota","27","45-49 years","45-49",114,393150,29.0
,"2003","2003","Colon and Rectum","21041-21052","Minnesota","27","50-54 years","50-54",156,338690,46.1
,"2003","2003","Colon and Rectum","21041-21052","Minnesota","27","55-59 years","55-59",197,264545,74.5
,"2003","2003","Colon and Rectum","21041-21052","Minnesota","27","60-64 years ","60-64",246,203027,121.2
,"2003","2003","Colon and Rectum","21041-21052","Minnesota","27","65-69 years","65-69",296,158100,187.2
,"2003","2003","Colon and Rectum","21041-21052","Minnesota","27","70-74 years","70-74",350,139510,250.9
,"2003","2003","Colon and Rectum","21041-21052","Mississippi","28","45-49 years","45-49",73,207332,35.2
,"2003","2003","Colon and Rectum","21041-21052","Mississippi","28","50-54 years","50-54",136,181915,74.8
,"2003","2003","Colon and Rectum","21041-21052","Mississippi","28","55-59 years","55-59",173,153189,112.9
,"2003","2003","Colon and Rectum","21041-21052","Mississippi","28","60-64 years ","60-64",166,122247,135.8
,"2003","2003","Colon and Rectum","21041-21052","Mississippi","28","65-69 years","65-69",207,102039,202.9
,"2003","2003","Colon and Rectum","21041-21052","Mississippi","28","70-74 years","70-74",240,86293,278.1
,"2003","2003","Colon and Rectum","21041-21052","Missouri","29","45-49 years","45-49",141,429616,32.8
,"2003","2003","Colon and Rectum","21041-21052","Missouri","29","50-54 years","50-54",220,375501,58.6
,"2003","2003","Colon and Rectum","21041-21052","Missouri","29","55-59 years","55-59",274,316630,86.5
,"2003","2003","Colon and Rectum","21041-21052","Missouri","29","60-64 years ","60-64",344,255181,134.8
,"2003","2003","Colon and Rectum","21041-21052","Missouri","29","65-69 years","65-69",378,207843,181.9
,"2003","2003","Colon and Rectum","21041-21052","Missouri","29","70-74 years","70-74",462,183008,252.4
,"2003","2003","Colon and Rectum","21041-21052","Montana","30","45-49 years","45-49",16,76128,21.0
,"2003","2003","Colon and Rectum","21041-21052","Montana","30","50-54 years","50-54",36,70230,51.3
,"2003","2003","Colon and Rectum","21041-21052","Montana","30","55-59 years","55-59",38,55324,68.7
,"2003","2003","Colon and Rectum","21041-21052","Montana","30","60-64 years ","60-64",57,43579,130.8
,"2003","2003","Colon and Rectum","21041-21052","Montana","30","65-69 years","65-69",59,34590,170.6
,"2003","2003","Colon and Rectum","21041-21052","Montana","30","70-74 years","70-74",77,30049,256.2
,"2003","2003","Colon and Rectum","21041-21052","Nebraska","31","45-49 years","45-49",30,129771,23.1
,"2003","2003","Colon and Rectum","21041-21052","Nebraska","31","50-54 years","50-54",71,115435,61.5
,"2003","2003","Colon and Rectum","21041-21052","Nebraska","31","55-59 years","55-59",84,89938,93.4
,"2003","2003","Colon and Rectum","21041-21052","Nebraska","31","60-64 years ","60-64",95,69385,136.9
,"2003","2003","Colon and Rectum","21041-21052","Nebraska","31","65-69 years","65-69",127,58715,216.3
,"2003","2003","Colon and Rectum","21041-21052","Nebraska","31","70-74 years","70-74",141,54259,259.9
,"2003","2003","Colon and Rectum","21041-21052","Nevada","32","45-49 years","45-49",45,162880,27.6
,"2003","2003","Colon and Rectum","21041-21052","Nevada","32","50-54 years","50-54",67,146427,45.8
,"2003","2003","Colon and Rectum","21041-21052","Nevada","32","55-59 years","55-59",90,131922,68.2
,"2003","2003","Colon and Rectum","21041-21052","Nevada","32","60-64 years ","60-64",137,105831,129.5
,"2003","2003","Colon and Rectum","21041-21052","Nevada","32","65-69 years","65-69",168,83121,202.1
,"2003","2003","Colon and Rectum","21041-21052","Nevada","32","70-74 years","70-74",162,66577,243.3
,"2003","2003","Colon and Rectum","21041-21052","New Hampshire","33","45-49 years","45-49",31,107814,28.8
,"2003","2003","Colon and Rectum","21041-21052","New Hampshire","33","50-54 years","50-54",41,93447,43.9
,"2003","2003","Colon and Rectum","21041-21052","New Hampshire","33","55-59 years","55-59",63,76672,82.2
,"2003","2003","Colon and Rectum","21041-21052","New Hampshire","33","60-64 years ","60-64",69,55356,124.6
,"2003","2003","Colon and Rectum","21041-21052","New Hampshire","33","65-69 years","65-69",89,42313,210.3
,"2003","2003","Colon and Rectum","21041-21052","New Hampshire","33","70-74 years","70-74",94,36503,257.5
,"2003","2003","Colon and Rectum","21041-21052","New Jersey","34","45-49 years","45-49",174,667941,26.1
,"2003","2003","Colon and Rectum","21041-21052","New Jersey","34","50-54 years","50-54",309,571058,54.1
,"2003","2003","Colon and Rectum","21041-21052","New Jersey","34","55-59 years","55-59",438,485454,90.2
,"2003","2003","Colon and Rectum","21041-21052","New Jersey","34","60-64 years ","60-64",513,371110,138.2
,"2003","2003","Colon and Rectum","21041-21052","New Jersey","34","65-69 years","65-69",560,291692,192.0
,"2003","2003","Colon and Rectum","21041-21052","New Jersey","34","70-74 years","70-74",700,268125,261.1
,"2003","2003","Colon and Rectum","21041-21052","New Mexico","35","45-49 years","45-49",38,138980,27.3
,"2003","2003","Colon and Rectum","21041-21052","New Mexico","35","50-54 years","50-54",76,127353,59.7
,"2003","2003","Colon and Rectum","21041-21052","New Mexico","35","55-59 years","55-59",74,104315,70.9
,"2003","2003","Colon and Rectum","21041-21052","New Mexico","35","60-64 years ","60-64",77,81150,94.9
,"2003","2003","Colon and Rectum","21041-21052","New Mexico","35","65-69 years","65-69",106,66801,158.7
,"2003","2003","Colon and Rectum","21041-21052","New Mexico","35","70-74 years","70-74",119,56995,208.8
,"2003","2003","Colon and Rectum","21041-21052","New York","36","45-49 years","45-49",380,1419538,26.8
,"2003","2003","Colon and Rectum","21041-21052","New York","36","50-54 years","50-54",722,1270747,56.8
,"2003","2003","Colon and Rectum","21041-21052","New York","36","55-59 years","55-59",926,1063571,87.1
,"2003","2003","Colon and Rectum","21041-21052","New York","36","60-64 years ","60-64",1025,825258,124.2
,"2003","2003","Colon and Rectum","21041-21052","New York","36","65-69 years","65-69",1259,663799,189.7
,"2003","2003","Colon and Rectum","21041-21052","New York","36","70-74 years","70-74",1544,592823,260.4
,"2003","2003","Colon and Rectum","21041-21052","North Carolina","37","45-49 years","45-49",206,623969,33.0
,"2003","2003","Colon and Rectum","21041-21052","North Carolina","37","50-54 years","50-54",323,558459,57.8
,"2003","2003","Colon and Rectum","21041-21052","North Carolina","37","55-59 years","55-59",430,480425,89.5
,"2003","2003","Colon and Rectum","21041-21052","North Carolina","37","60-64 years ","60-64",440,370569,118.7
,"2003","2003","Colon and Rectum","21041-21052","North Carolina","37","65-69 years","65-69",560,300496,186.4
,"2003","2003","Colon and Rectum","21041-21052","North Carolina","37","70-74 years","70-74",566,252836,223.9
