"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","Age Groups","Age Groups Code",Count,Population,Crude Rate
,"2015","2015","Colon and Rectum","21041-21052","45-49 years","45-49",7329,21171793,34.6
,"2015","2015","Colon and Rectum","21041-21052","50-54 years","50-54",13919,22695820,61.3
,"2015","2015","Colon and Rectum","21041-21052","55-59 years","55-59",15470,22172822,69.8
,"2015","2015","Colon and Rectum","21041-21052","60-64 years ","60-64",17705,19322277,91.6
,"2015","2015","Colon and Rectum","21041-21052","65-69 years","65-69",19747,16291615,121.2
,"2015","2015","Colon and Rectum","21041-21052","70-74 years","70-74",17193,11559533,148.7
,"2015","2015","Colon and Rectum","21041-21052","75-79 years","75-79",16115,8087880,199.2
,"2015","2015","Colon and Rectum","21041-21052","80-84 years","80-84",13693,5727313,239.1
,"2015","2015","Colon and Rectum","21041-21052","85+ years","85+",16077,6038304,266.3
,"2016","2016","Colon and Rectum","21041-21052","< 1 year","1",Suppressed,3985911,Suppressed
,"2016","2016","Colon and Rectum","21041-21052","1-4 years","1-4",Suppressed,16123762,Suppressed
,"2016","2016","Colon and Rectum","21041-21052","5-9 years","5-9",17,20705858,0.1
,"2016","2016","Colon and Rectum","21041-21052","10-14 years","10-14",124,21435493,0.6
,"2016","2016","Colon and Rectum","21041-21052","15-19 years","15-19",305,21721839,1.4
,"2016","2016","Colon and Rectum","21041-21052","20-24 years","20-24",419,22507937,1.9
,"2016","2016","Colon and Rectum","21041-21052","25-29 years","25-29",809,22892175,3.5
,"2016","2016","Colon and Rectum","21041-21052","30-34 years","30-34",1377,22081423,6.2
,"2016","2016","Colon and Rectum","21041-21052","35-39 years","35-39",2409,21244909,11.3
,"2016","2016","Colon and Rectum","21041-21052","40-44 years","40-44",4116,20107597,20.5
,"2016","2016","Colon and Rectum","21041-21052","45-49 years","45-49",7437,21348734,34.8
,"2016","2016","Colon and Rectum","21041-21052","50-54 years","50-54",14140,22276800,63.5
,"2016","2016","Colon and Rectum","21041-21052","55-59 years","55-59",15516,22422382,69.2
,"2016","2016","Colon and Rectum","21041-21052","60-64 years ","60-64",17815,19785019,90.0
,"2016","2016","Colon and Rectum","21041-21052","65-69 years","65-69",20339,17060175,119.2
,"2016","2016","Colon and Rectum","21041-21052","70-74 years","70-74",17533,11891635,147.4
,"2016","2016","Colon and Rectum","21041-21052","75-79 years","75-79",15906,8312279,191.4
,"2016","2016","Colon and Rectum","21041-21052","80-84 years","80-84",13288,5776283,230.0
,"2016","2016","Colon and Rectum","21041-21052","85+ years","85+",15894,6099011,260.6
,"2017","2017","Colon and Rectum","21041-21052","< 1 year","1",Suppressed,3887843,Suppressed
,"2017","2017","Colon and Rectum","21041-21052","1-4 years","1-4",Suppressed,16095053,Suppressed
,"2017","2017","Colon and Rectum","21041-21052","5-9 years","5-9",21,20496697,0.1
,"2017","2017","Colon and Rectum","21041-21052","10-14 years","10-14",123,21579859,0.6
,"2017","2017","Colon and Rectum","21041-21052","15-19 years","15-19",269,21619428,1.2
,"2017","2017","Colon and Rectum","21041-21052","20-24 years","20-24",489,22062794,2.2
,"2017","2017","Colon and Rectum","21041-21052","25-29 years","25-29",790,23150199,3.4
,"2017","2017","Colon and Rectum","21041-21052","30-34 years","30-34",1404,22109930,6.4
,"2017","2017","Colon and Rectum","21041-21052","35-39 years","35-39",2540,21585702,11.8
,"2017","2017","Colon and Rectum","21041-21052","40-44 years","40-44",4033,19930949,20.2
,"2017","2017","Colon and Rectum","21041-21052","45-49 years","45-49",7553,21265104,35.5
,"2017","2017","Colon and Rectum","21041-21052","50-54 years","50-54",13500,21729161,62.1
,"2017","2017","Colon and Rectum","21041-21052","55-59 years","55-59",15387,22357509,68.8
,"2017","2017","Colon and Rectum","21041-21052","60-64 years ","60-64",17670,20181576,87.6
,"2017","2017","Colon and Rectum","21041-21052","65-69 years","65-69",20038,16964483,118.1
,"2017","2017","Colon and Rectum","21041-21052","70-74 years","70-74",18034,12801574,140.9
,"2017","2017","Colon and Rectum","21041-21052","75-79 years","75-79",15729,8577390,183.4
,"2017","2017","Colon and Rectum","21041-21052","80-84 years","80-84",13151,5797935,226.8
,"2017","2017","Colon and Rectum","21041-21052","85+ years","85+",15425,6084487,253.5
,"2018","2018","Colon and Rectum","21041-21052","< 1 year","1",Suppressed,3839438,Suppressed
,"2018","2018","Colon and Rectum","21041-21052","1-4 years","1-4",Suppressed,16082151,Suppressed
,"2018","2018","Colon and Rectum","21041-21052","5-9 years","5-9",23,20463976,0.1
,"2018","2018","Colon and Rectum","21041-21052","10-14 years","10-14",142,21873675,0.6
,"2018","2018","Colon and Rectum","21041-21052","15-19 years","15-19",300,21740469,1.4
,"2018","2018","Colon and Rectum","21041-21052","20-24 years","20-24",424,21914938,1.9
,"2018","2018","Colon and Rectum","21041-21052","25-29 years","25-29",805,23393231,3.4
,"2018","2018","Colon and Rectum","21041-21052","30-34 years","30-34",1493,22374730,6.7
,"2018","2018","Colon and Rectum","21041-21052","35-39 years","35-39",2520,22079779,11.4
,"2018","2018","Colon and Rectum","21041-21052","40-44 years","40-44",4202,20169726,20.8
,"2018","2018","Colon and Rectum","21041-21052","45-49 years","45-49",7554,21221986,35.6
,"2018","2018","Colon and Rectum","21041-21052","50-54 years","50-54",13570,21393570,63.4
,"2018","2018","Colon and Rectum","21041-21052","55-59 years","55-59",15252,22479072,67.8
,"2018","2018","Colon and Rectum","21041-21052","60-64 years ","60-64",18206,20684414,88.0
,"2018","2018","Colon and Rectum","21041-21052","65-69 years","65-69",20120,17340009,116.0
,"2018","2018","Colon and Rectum","21041-21052","70-74 years","70-74",18893,13444973,140.5
,"2018","2018","Colon and Rectum","21041-21052","75-79 years","75-79",16343,9126829,179.1
,"2018","2018","Colon and Rectum","21041-21052","80-84 years","80-84",13382,5969682,224.2
,"2018","2018","Colon and Rectum","21041-21052","85+ years","85+",15598,6135953,254.2
,"2019","2019","Colon and Rectum","21041-21052","< 1 year","1",0,3774936,0.0
,"2019","2019","Colon and Rectum","21041-21052","1-4 years","1-4",0,15935314,0.0
,"2019","2019","Colon and Rectum","21041-21052","5-9 years","5-9",23,20478155,0.1
,"2019","2019","Colon and Rectum","21041-21052","10-14 years","10-14",136,21902702,0.6
,"2019","2019","Colon and Rectum","21041-21052","15-19 years","15-19",302,21782308,1.4
,"2019","2019","Colon and Rectum","21041-21052","20-24 years","20-24",449,21719073,2.1
,"2019","2019","Colon and Rectum","21041-21052","25-29 years","25-29",793,23345850,3.4
,"2019","2019","Colon and Rectum","21041-21052","30-34 years","30-34",1539,22721553,6.8
,"2019","2019","Colon and Rectum","21041-21052","35-39 years","35-39",2644,22327373,11.8
,"2019","2019","Colon and Rectum","21041-21052","40-44 years","40-44",4328,20446481,21.2
,"2019","2019","Colon and Rectum","21041-21052","45-49 years","45-49",7735,20934351,36.9
,"2019","2019","Colon and Rectum","21041-21052","50-54 years","50-54",13728,21034092,65.3
,"2019","2019","Colon and Rectum","21041-21052","55-59 years","55-59",15538,22477047,69.1
,"2019","2019","Colon and Rectum","21041-21052","60-64 years ","60-64",18380,20967954,87.7
,"2019","2019","Colon and Rectum","21041-21052","65-69 years","65-69",20401,17734753,115.0
,"2019","2019","Colon and Rectum","21041-21052","70-74 years","70-74",19262,14079481,136.8
,"2019","2019","Colon and Rectum","21041-21052","75-79 years","75-79",16262,9493099,171.3
,"2019","2019","Colon and Rectum","21041-21052","80-84 years","80-84",13571,6131104,221.3
,"2019","2019","Colon and Rectum","21041-21052","85+ years","85+",15251,6140044,248.4
,"2020","2020","Colon and Rectum","21041-21052","< 1 year","1",Suppressed,3723112,Suppressed
,"2020","2020","Colon and Rectum","21041-21052","1-4 years","1-4",0,15681487,0.0
,"2020","2020","Colon and Rectum","21041-21052","5-9 years","5-9",19,20499391,0.1
,"2020","2020","Colon and Rectum","21041-21052","10-14 years","10-14",136,21877151,0.6
,"2020","2020","Colon and Rectum","21041-21052","15-19 years","15-19",286,21742570,1.3
,"2020","2020","Colon and Rectum","21041-21052","20-24 years","20-24",447,21695196,2.1
,"2020","2020","Colon and Rectum","21041-21052","25-29 years","25-29",789,23026756,3.4
,"2020","2020","Colon and Rectum","21041-21052","30-34 years","30-34",1557,23074217,6.7
,"2020","2020","Colon and Rectum","21041-21052","35-39 years","35-39",2649,22420786,11.8
,"2020","2020","Colon and Rectum","21041-21052","40-44 years","40-44",4229,20875405,20.3
,"2020","2020","Colon and Rectum","21041-21052","45-49 years","45-49",7292,20524285,35.5
,"2020","2020","Colon and Rectum","21041-21052","50-54 years","50-54",12133,20993983,57.8
,"2020","2020","Colon and Rectum","21041-21052","55-59 years","55-59",13460,22252981,60.5
,"2020","2020","Colon and Rectum","21041-21052","60-64 years ","60-64",16604,21242461,78.2
,"2020","2020","Colon and Rectum","21041-21052","65-69 years","65-69",18080,18192601,99.4
,"2020","2020","Colon and Rectum","21041-21052","70-74 years","70-74",17275,14760007,117.0
,"2020","2020","Colon and Rectum","21041-21052","75-79 years","75-79",14467,9803635,147.6
,"2020","2020","Colon and Rectum","21041-21052","80-84 years","80-84",11948,6259531,190.9
,"2020","2020","Colon and Rectum","21041-21052","85+ years","85+",13955,6162935,226.4
,"2021","2021","Colon and Rectum","21041-21052","< 1 year","1",Suppressed,3590803,Suppressed
,"2021","2021","Colon and Rectum","21041-21052","1-4 years","1-4",Suppressed,15364654,Suppressed
,"2021","2021","Colon and Rectum","21041-21052","5-9 years","5-9",33,20454229,0.2
,"2021","2021","Colon and Rectum","21041-21052","10-14 years","10-14",156,21641864,0.7
,"2021","2021","Colon and Rectum","21041-21052","15-19 years","15-19",294,21774467,1.4
,"2021","2021","Colon and Rectum","21041-21052","20-24 years","20-24",416,21762038,1.9
,"2021","2021","Colon and Rectum","21041-21052","25-29 years","25-29",813,22629978,3.6
,"2021","2021","Colon and Rectum","21041-21052","30-34 years","30-34",1497,23321516,6.4
,"2021","2021","Colon and Rectum","21041-21052","35-39 years","35-39",2822,22494035,12.5
,"2021","2021","Colon and Rectum","21041-21052","40-44 years","40-44",4815,21313667,22.6
,"2021","2021","Colon and Rectum","21041-21052","45-49 years","45-49",8093,19991301,40.5
,"2021","2021","Colon and Rectum","21041-21052","50-54 years","50-54",14332,21117901,67.9
,"2021","2021","Colon and Rectum","21041-21052","55-59 years","55-59",14630,21791126,67.1
,"2021","2021","Colon and Rectum","21041-21052","60-64 years ","60-64",18108,21436320,84.5
,"2021","2021","Colon and Rectum","21041-21052","65-69 years","65-69",20098,18571948,108.2
,"2021","2021","Colon and Rectum","21041-21052","70-74 years","70-74",19528,15445504,126.4
,"2021","2021","Colon and Rectum","21041-21052","75-79 years","75-79",16125,10051119,160.4
,"2021","2021","Colon and Rectum","21041-21052","80-84 years","80-84",13145,6409945,205.1
,"2021","2021","Colon and Rectum","21041-21052","85+ years","85+",14866,6149255,241.8
,"2022","2022","Colon and Rectum","21041-21052","< 1 year","1",Suppressed,3692645,Suppressed
,"2022","2022","Colon and Rectum","21041-21052","1-4 years","1-4",Suppressed,15064602,Suppressed
,"2022","2022","Colon and Rectum","21041-21052","5-9 years","5-9",29,20395195,0.1
,"2022","2022","Colon and Rectum","21041-21052","10-14 years","10-14",129,21322940,0.6
,"2022","2022","Colon and Rectum","21041-21052","15-19 years","15-19",308,22022478,1.4
,"2022","2022","Colon and Rectum","21041-21052","20-24 years","20-24",431,21864722,2.0
,"2022","2022","Colon and Rectum","21041-21052","25-29 years","25-29",807,22371902,3.6
,"2022","2022","Colon and Rectum","21041-21052","30-34 years","30-34",1577,23591243,6.7
,"2022","2022","Colon and Rectum","21041-21052","35-39 years","35-39",2881,22551371,12.8
,"2022","2022","Colon and Rectum","21041-21052","40-44 years","40-44",4912,21704842,22.6
,"2022","2022","Colon and Rectum","21041-21052","45-49 years","45-49",9532,19867071,48.0
,"2022","2022","Colon and Rectum","21041-21052","50-54 years","50-54",14270,21069378,67.7
,"2022","2022","Colon and Rectum","21041-21052","55-59 years","55-59",14543,21279453,68.3
,"2022","2022","Colon and Rectum","21041-21052","60-64 years ","60-64",17609,21466816,82.0
,"2022","2022","Colon and Rectum","21041-21052","65-69 years","65-69",20137,18968362,106.2
,"2022","2022","Colon and Rectum","21041-21052","70-74 years","70-74",19126,15415383,124.1
,"2022","2022","Colon and Rectum","21041-21052","75-79 years","75-79",16464,11008646,149.6
,"2022","2022","Colon and Rectum","21041-21052","80-84 years","80-84",12959,6662070,194.5
,"2022","2022","Colon and Rectum","21041-21052","85+ years","85+",14024,6172405,227.2
"---"
"Dataset: United States and Puerto Rico Cancer Statistics, 1999-2022 Incidence"
"Query Parameters:"
"Title: CDC_Wonder_Colorectal_Cancer-Age_US"
"Leading Cancer Sites: Colon and Rectum"
"Group By: Year; Leading Cancer Sites; Age Groups"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Standard Population: 2000 U.S. Std. Million"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/cancer-v2022.html for more information."
"---"
"Query Date: Apr 28, 2026 6:30:31 PM"
"---"
"Suggested Citation: United States Cancer Statistics - Incidence: 1999 - 2022, WONDER Online Database. United States Department"
"of Health and Human Services, Centers for Disease Control and Prevention and National Cancer Institute; 2024 submission; 2025"
"release. Accessed at http://wonder.cdc.gov/cancer-v2022.html on Apr 28, 2026 6:30:31 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. Statistics are suppressed to protect personal privacy, for the following conditions: <ol><li> Data are suppressed if the"
"figures represent fewer than 16 cases for the specific category in the table cell. </li><li> Counts and rates are suppressed for"
"cells at the Metropolitan Statistical Area (MSA) level for the race categories ""American Indian or Alaska Native"" or ""Asian"
"or Pacific Islander"" when the specific category's population for rate calculations is less than 50,000 persons. </li><li> Data"
"are suppressed at the state and MSA level for certain race and ethnicity groups: <ul><li> American Indian or Alaska Native data"
"are suppressed at the state and MSA level for residents of Illinois, Kansas, New Jersey, and New York; </li><li> Hispanic Asian"
"or Pacific Islander and Hispanic Black or African American data are suppressed at the state and MSA level for all years and for"
"Non-Hispanic Asian or Pacific Islanders for 1999 for residents of Kansas. </li></ul> </li></ol> States decide whether to"
"suppress data for specific race and ethnicity categories. The suppression criteria may vary in previous releases of these data"
"More information: http://wonder.cdc.gov/wonder/help/cancer-v2022.html#Confidentiality."
"2. The ""Show Totals"" checkbox is disabled when data are grouped by Cancer Sites or by Childhood Cancer, because aggregate"
"values are displayed in the table. Also be aware that charts and maps containing both aggregate and detail data could be"
"misleading."
"3. Age-adjusted rates are not available when results are grouped by age."
"4. Data are from selected statewide and metropolitan area cancer registries that meet data quality criteria. Incidence data"
"shown for the United States are diagnoses and populations from included registries only."
"5. Information on primary site, behavior, and histology was coded according to the International Classification of Diseases for"
"Oncology, Third Edition (ICD-O-3) and categorized according to the revised SEER recodes dated March 1, 2018, which define"
"standard groupings of primary cancer sites."
"6. For the 2005 year, the Census Bureau estimates that 203,937 persons were displaced from Alabama, Louisiana, Mississippi and"
"Texas due to Hurricanes Katrina and Rita. CDC WONDER does not include the displaced persons in the 2005 population counts for"
"these states, nor are these counts included in the summary populations for the affected division, regions or national"
"population. However, the USCS web site does include these displaced persons in the national population figures for 2005."
