state_fips_code,COUNTY_FIPS,rate
29,29141,0.113
29,29143,0.089
29,29145,0.079
29,29147,0.059
29,29149,0.09
29,29151,0.099
29,29153,0.076
29,29155,0.121
29,29157,0.072
29,29159,0.081
29,29161,0.071
29,29163,0.083
29,29165,0.08
29,29167,0.089
29,29169,0.068
29,29171,0.074
29,29173,0.08
29,29175,0.094
29,29177,0.083
29,29179,0.127
29,29181,0.095
29,29183,0.087
29,29185,0.103
29,29186,0.093
29,29187,0.109
29,29189,0.096
29,29195,0.079
29,29197,0.078
29,29199,0.122
29,29201,0.092
29,29203,0.096
29,29205,0.081
29,29207,0.09
29,29209,0.09
29,29211,0.064
29,29213,0.086
29,29215,0.088
29,29217,0.079
29,29219,0.112
29,29221,0.137
29,29223,0.095
29,29225,0.09
29,29227,0.084
29,29229,0.096
29,29510,0.111
30,30001,0.044
30,30003,0.102
30,30005,0.05
30,30007,0.062
30,30009,0.048
30,30011,0.039
30,30013,0.052
30,30015,0.042
30,30017,0.046
30,30019,0.042
30,30021,0.048
30,30023,0.065
30,30025,0.037
30,30027,0.047
30,30029,0.088
30,30031,0.055
30,30033,0.034
30,30035,0.072
30,30037,0.047
30,30039,0.082
30,30041,0.051
30,30043,0.058
30,30045,0.046
30,30047,0.083
30,30049,0.043
30,30051,0.047
30,30053,0.111
30,30055,0.032
30,30057,0.048
30,30059,0.078
30,30061,0.086
30,30063,0.056
30,30065,0.075
30,30067,0.061
30,30069,0.045
30,30071,0.048
30,30073,0.06
30,30075,0.04
30,30077,0.073
30,30079,0.031
30,30081,0.075
30,30083,0.046
30,30085,0.075
30,30087,0.073
30,30089,0.112
30,30091,0.043
30,30093,0.055
30,30095,0.052
30,30097,0.031
30,30099,0.04
30,30101,0.041
30,30103,0.051
30,30105,0.046
30,30107,0.043
30,30109,0.041
30,30111,0.047
31,31001,0.056
31,31003,0.036
31,31005,0.044
31,31007,0.035
31,31009,0.052
31,31011,0.039
31,31013,0.071
31,31015,0.036
31,31017,0.031
31,31019,0.035
31,31021,0.057
31,31023,0.039
31,31025,0.046
31,31027,0.032
31,31029,0.03
31,31031,0.025
31,31033,0.041
31,31035,0.043
31,31037,0.04
31,31039,0.035
31,31041,0.031
31,31043,0.055
31,31045,0.044
31,31047,0.048
31,31049,0.038
31,31051,0.037
31,31053,0.049
31,31055,0.05
31,31057,0.04
31,31059,0.044
31,31061,0.037
31,31063,0.03
31,31065,0.041
31,31067,0.059
31,31069,0.044
31,31071,0.025
31,31073,0.038
31,31075,0.031
31,31077,0.033
31,31079,0.044
31,31081,0.034
31,31083,0.036
31,31085,0.042
31,31087,0.066
31,31089,0.032
31,31091,0.04
31,31093,0.038
31,31095,0.046
31,31097,0.039
31,31099,0.038
31,31101,0.039
31,31103,0.044
31,31105,0.043
31,31107,0.036
31,31109,0.042
31,31111,0.04
31,31113,0.043
31,31115,0.032
31,31117,0.04
31,31119,0.042
31,31121,0.04
31,31123,0.041
31,31125,0.036
31,31127,0.054
31,31129,0.047
31,31131,0.05
31,31133,0.041
31,31135,0.031
31,31137,0.038
31,31139,0.036
31,31141,0.044
31,31143,0.042
31,31145,0.042
31,31147,0.057
31,31149,0.031
31,31151,0.04
31,31153,0.047
31,31155,0.045
31,31157,0.048
31,31159,0.037
31,31161,0.035
31,31163,0.03
31,31165,0.038
31,31167,0.036
31,31169,0.043
31,31171,0.038
31,31173,0.138
31,31175,0.029
31,31177,0.041
31,31179,0.038
31,31181,0.042
31,31183,0.032
31,31185,0.057
32,32001,0.099
32,32003,0.139
32,32005,0.126
32,32007,0.068
32,32009,0.083
32,32011,0.093
32,32013,0.086
32,32015,0.072
32,32017,0.094
32,32019,0.163
32,32021,0.105
32,32023,0.161
32,32027,0.106
32,32029,0.148
32,32031,0.131
32,32033,0.084
32,32510,0.128
33,33001,0.07
33,33003,0.054
33,33005,0.065
33,33007,0.078
33,33009,0.056
33,33011,0.075
33,33013,0.063
33,33015,0.075
33,33017,0.066
33,33019,0.065
34,34001,0.122
34,34003,0.084
34,34005,0.091
34,34007,0.109
34,34009,0.085
34,34011,0.126
34,34013,0.111
34,34015,0.1
34,34017,0.116
34,34019,0.069
34,34021,0.081
34,34023,0.092
34,34025,0.087
34,34027,0.076
34,34029,0.096
34,34031,0.117
34,34033,0.101
34,34035,0.079
34,34037,0.085
34,34039,0.098
34,34041,0.088
35,35001,0.075
35,35003,0.081
35,35005,0.068
35,35006,0.063
35,35007,0.08
35,35009,0.044
35,35011,0.043
35,35013,0.069
35,35015,0.06
35,35017,0.123
35,35019,0.075
35,35021,0.045
35,35023,0.076
35,35025,0.083
35,35027,0.051
35,35028,0.029
35,35029,0.134
35,35031,0.086
35,35033,0.131
35,35035,0.068
35,35037,0.059
35,35039,0.072
35,35041,0.044
35,35043,0.09
35,35045,0.083
35,35047,0.078
35,35049,0.065
35,35051,0.048
35,35053,0.05
35,35055,0.087
35,35057,0.088
35,35059,0.055
35,35061,0.085
36,36001,0.071
36,36003,0.079
36,36005,0.133
36,36007,0.085
36,36009,0.085
36,36011,0.08
36,36013,0.078
36,36015,0.089
36,36017,0.087
36,36019,0.09
36,36021,0.077
36,36023,0.085
36,36025,0.084
36,36027,0.082
36,36029,0.083
36,36031,0.078
36,36033,0.078
36,36035,0.091
36,36037,0.072
36,36039,0.084
36,36041,0.056
36,36043,0.076
36,36045,0.078
36,36047,0.11
36,36049,0.076
36,36051,0.075
36,36053,0.074
36,36055,0.083
36,36057,0.088
36,36059,0.072
36,36061,0.092
36,36063,0.088
36,36065,0.073
36,36067,0.079
36,36069,0.067
36,36071,0.082
36,36073,0.082
36,36075,0.093
36,36077,0.068
36,36079,0.07
36,36081,0.091
36,36083,0.077
36,36085,0.089
36,36087,0.074
36,36089,0.089
36,36091,0.064
36,36093,0.078
36,36095,0.076
36,36097,0.074
36,36099,0.073
36,36101,0.095
36,36103,0.075
36,36105,0.086
36,36107,0.079
36,36109,0.056
36,36111,0.081
36,36113,0.072
36,36115,0.074
36,36117,0.078
36,36119,0.074
36,36121,0.078
36,36123,0.06
37,37001,0.118
37,37003,0.136
37,37005,0.109
37,37007,0.148
37,37009,0.1
37,37011,0.079
37,37013,0.112
37,37015,0.105
37,37017,0.12
37,37019,0.105
37,37021,0.082
37,37023,0.141
37,37025,0.114
37,37027,0.152
37,37029,0.071
37,37031,0.076
37,37033,0.124
37,37035,0.136
37,37037,0.08
37,37039,0.142
37,37041,0.119
37,37043,0.108
37,37045,0.143
37,37047,0.125
37,37049,0.1
37,37051,0.091
37,37053,0.05
37,37055,0.068
37,37057,0.125
37,37059,0.121
37,37061,0.087
37,37063,0.08
37,37065,0.163
37,37067,0.095
37,37069,0.097
37,37071,0.133
37,37073,0.071
37,37075,0.134
37,37077,0.102
37,37079,0.102
37,37081,0.11
37,37083,0.131
37,37085,0.109
37,37087,0.085
37,37089,0.086
37,37091,0.094
37,37093,0.083
37,37095,0.059
37,37097,0.121
37,37099,0.078
37,37101,0.095
37,37103,0.109
37,37105,0.135
37,37107,0.114
37,37109,0.132
37,37111,0.141
37,37113,0.092
37,37115,0.093
37,37117,0.106
37,37119,0.11
37,37121,0.11
37,37123,0.133
37,37125,0.095
37,37127,0.119
37,37129,0.091
37,37131,0.107
37,37133,0.083
37,37135,0.063
37,37137,0.101
37,37139,0.091
37,37141,0.108
37,37143,0.103
37,37145,0.108
37,37147,0.1
37,37149,0.082
37,37151,0.11
37,37153,0.132
37,37155,0.115
37,37157,0.117
37,37159,0.128
37,37161,0.143
37,37163,0.083
37,37165,0.165
37,37167,0.119
37,37169,0.101
37,37171,0.118
37,37173,0.091
37,37175,0.085
37,37177,0.088
37,37179,0.1
37,37181,0.13
37,37183,0.083
37,37185,0.127
37,37187,0.117
37,37189,0.069
37,37191,0.088
37,37193,0.129
37,37195,0.119
37,37197,0.093
37,37199,0.109
38,38001,0.027
38,38003,0.034
38,38005,0.053
38,38007,0.013
38,38009,0.029
38,38011,0.027
38,38013,0.022
38,38015,0.028
38,38017,0.037
38,38019,0.025
38,38021,0.041
38,38023,0.034
38,38025,0.036
38,38027,0.038
38,38029,0.051
38,38031,0.028
38,38033,0.025
38,38035,0.035
38,38037,0.032
38,38039,0.036
38,38041,0.027
38,38043,0.034
38,38045,0.043
38,38047,0.027
38,38049,0.029
38,38051,0.031
38,38053,0.022
38,38055,0.034
38,38057,0.033
38,38059,0.03
38,38061,0.044
38,38063,0.029
38,38065,0.031
38,38067,0.051
38,38069,0.04
38,38071,0.032
38,38073,0.06
38,38075,0.033
38,38077,0.043
38,38079,0.097
38,38081,0.065
38,38083,0.037
38,38085,0.043
38,38087,0.012
38,38089,0.028
38,38091,0.021
38,38093,0.032
38,38095,0.026
38,38097,0.035
38,38099,0.045
38,38101,0.028
38,38103,0.038
38,38105,0.02
39,39001,0.138
39,39003,0.102
39,39005,0.114
39,39007,0.126
39,39009,0.086
39,39011,0.101
39,39013,0.092
39,39015,0.119
39,39017,0.091
39,39019,0.132
39,39021,0.114
39,39023,0.099
39,39025,0.094
39,39027,0.139
39,39029,0.125
39,39031,0.123
39,39033,0.132
39,39035,0.085
39,39037,0.099
39,39039,0.117
39,39041,0.067
39,39043,0.095
39,39045,0.082
39,39047,0.117
39,39049,0.082
39,39051,0.121
39,39053,0.095
39,39055,0.065
39,39057,0.094
39,39059,0.108
39,39061,0.089
39,39063,0.091
39,39065,0.112
39,39067,0.106
39,39069,0.109
39,39071,0.153
39,39073,0.104
39,39075,0.063
39,39077,0.128
39,39079,0.105
39,39081,0.127
39,39083,0.087
39,39085,0.079
39,39087,0.084
39,39089,0.089
39,39091,0.112
39,39093,0.091
39,39095,0.113
39,39097,0.085
39,39099,0.118
39,39101,0.102
39,39103,0.075
39,39105,0.152
39,39107,0.078
39,39109,0.11
39,39111,0.115
39,39113,0.11
39,39115,0.146
39,39117,0.1
39,39119,0.119
39,39121,0.14
39,39123,0.107
39,39125,0.115
39,39127,0.128
39,39129,0.103
39,39131,0.147
39,39133,0.092
39,39135,0.111
39,39137,0.09
39,39139,0.118
39,39141,0.115
39,39143,0.108
39,39145,0.121
39,39147,0.12
39,39149,0.119
39,39151,0.11
39,39153,0.096
39,39155,0.135
39,39157,0.102
39,39159,0.08
39,39161,0.132
39,39163,0.113
39,39165,0.085
39,39167,0.094
39,39169,0.089
39,39171,0.141
39,39173,0.1
39,39175,0.112
40,40001,0.076
40,40003,0.055
40,40005,0.084
40,40007,0.033
40,40009,0.059
40,40011,0.057
40,40013,0.052
40,40015,0.061
40,40017,0.055
40,40019,0.057
40,40021,0.056
40,40023,0.076
40,40025,0.035
40,40027,0.052
40,40029,0.088
40,40031,0.051
40,40033,0.04
40,40035,0.055
40,40037,0.081
40,40039,0.049
40,40041,0.06
40,40043,0.046
40,40045,0.045
40,40047,0.045
40,40049,0.059
40,40051,0.074
40,40053,0.042
40,40055,0.079
40,40057,0.069
40,40059,0.043
40,40061,0.084
40,40063,0.107
40,40065,0.048
40,40067,0.086
40,40069,0.07
40,40071,0.081
40,40073,0.043
40,40075,0.062
40,40077,0.104
40,40079,0.087
40,40081,0.067
40,40083,0.056
40,40085,0.054
40,40087,0.056
40,40089,0.116
40,40091,0.082
40,40093,0.045
40,40095,0.075
40,40097,0.081
40,40099,0.047
40,40101,0.081
40,40103,0.077
40,40105,0.093
40,40107,0.089
40,40109,0.061
40,40111,0.085
40,40113,0.074
40,40115,0.062
40,40117,0.082
40,40119,0.063
40,40121,0.065
40,40123,0.051
40,40125,0.065
40,40127,0.089
40,40129,0.045
40,40131,0.072
40,40133,0.092
40,40135,0.087
40,40137,0.084
40,40139,0.038
40,40141,0.056
40,40143,0.068
40,40145,0.066
40,40147,0.059
40,40149,0.063
40,40151,0.042
40,40153,0.065
41,41001,0.085
41,41003,0.075
41,41005,0.104
41,41007,0.082
41,41009,0.126
41,41011,0.117
41,41013,0.161
41,41015,0.112
41,41017,0.135
41,41019,0.14
41,41021,0.056
41,41023,0.099
41,41025,0.15
41,41027,0.066
41,41029,0.115
41,41031,0.129
41,41033,0.133
41,41035,0.12
41,41037,0.101
41,41039,0.115
41,41041,0.094
41,41043,0.136
41,41045,0.093
41,41047,0.103
41,41049,0.074
41,41051,0.109
41,41053,0.093
41,41055,0.076
41,41057,0.082
41,41059,0.078
41,41061,0.102
41,41063,0.087
41,41065,0.08
41,41067,0.096
41,41069,0.067
41,41071,0.11
42,42001,0.074
42,42003,0.072
42,42005,0.08
42,42007,0.084
42,42009,0.109
42,42011,0.091
42,42013,0.074
42,42015,0.076
42,42017,0.073
42,42019,0.071
42,42021,0.088
42,42023,0.167
42,42025,0.1
42,42027,0.056
42,42029,0.063
42,42031,0.083
42,42033,0.098
42,42035,0.082
42,42037,0.082
42,42039,0.101
42,42041,0.068
42,42043,0.081
42,42045,0.079
42,42047,0.129
42,42049,0.092
42,42051,0.091
42,42053,0.102
42,42055,0.086
42,42057,0.143
42,42059,0.078
42,42061,0.102
42,42063,0.078
42,42065,0.095
42,42067,0.076
42,42069,0.083
42,42071,0.075
42,42073,0.089
42,42075,0.07
42,42077,0.093
42,42079,0.092
42,42081,0.093
42,42083,0.1
42,42085,0.113
42,42087,0.104
42,42089,0.09
42,42091,0.07
42,42093,0.059
42,42095,0.088
42,42097,0.094
42,42099,0.081
42,42101,0.11
42,42103,0.086
42,42105,0.103
42,42107,0.101
42,42109,0.086
42,42111,0.085
42,42113,0.079
42,42115,0.078
42,42117,0.078
42,42119,0.088
42,42121,0.087
42,42123,0.073
42,42125,0.079
42,42127,0.066
42,42129,0.078
42,42131,0.069
42,42133,0.084
44,44001,0.111
44,44003,0.119
44,44005,0.1
44,44007,0.135
44,44009,0.092
45,45001,0.148
45,45003,0.094
45,45005,0.225
45,45007,0.125
45,45009,0.181
45,45011,0.19
45,45013,0.087
45,45015,0.107
45,45017,0.144
45,45019,0.09
45,45021,0.162
45,45023,0.211
45,45025,0.168
45,45027,0.161
45,45029,0.142
45,45031,0.13
45,45033,0.172
45,45035,0.103
45,45037,0.107
45,45039,0.129
45,45041,0.117
45,45043,0.125
45,45045,0.102
45,45047,0.137
45,45049,0.161
45,45051,0.109
45,45053,0.107
45,45055,0.104
45,45057,0.179
45,45059,0.117
45,45061,0.157
45,45063,0.083
45,45065,0.157
45,45067,0.21
45,45069,0.202
45,45071,0.117
45,45073,0.142
45,45075,0.187
45,45077,0.106
45,45079,0.095
45,45081,0.094
45,45083,0.122
45,45085,0.139
45,45087,0.206
45,45089,0.154
45,45091,0.141
46,46003,0.04
46,46005,0.03
46,46007,0.06
46,46009,0.049
46,46011,0.032
46,46013,0.031
46,46015,0.027
46,46017,0.172
46,46019,0.039
46,46021,0.045
46,46023,0.048
46,46025,0.047
46,46027,0.037
46,46029,0.058
46,46031,0.056
46,46033,0.03
46,46035,0.043
46,46037,0.053
46,46039,0.048
46,46041,0.104
46,46043,0.031
46,46045,0.027
46,46047,0.049
46,46049,0.031
46,46051,0.035
46,46053,0.031
46,46055,0.036
46,46057,0.051
46,46059,0.028
46,46061,0.03
46,46063,0.023
46,46065,0.027
46,46067,0.039
46,46069,0.036
46,46071,0.062
46,46073,0.026
46,46075,0.024
46,46077,0.051
46,46079,0.058
46,46081,0.038
46,46083,0.039
46,46085,0.057
46,46087,0.045
46,46089,0.05
46,46091,0.047
46,46093,0.04
46,46095,0.068
46,46097,0.057
46,46099,0.047
46,46101,0.061
46,46103,0.044
46,46105,0.039
46,46107,0.032
46,46109,0.048
46,46111,0.038
46,46113,0.126
46,46115,0.034
46,46117,0.021
46,46119,0.024
46,46121,0.084
46,46123,0.029
46,46125,0.044
46,46127,0.053
46,46129,0.04
46,46135,0.053
46,46137,0.078
47,47001,0.097
47,47003,0.121
47,47005,0.128
47,47007,0.137
47,47009,0.093
47,47011,0.093
47,47013,0.131
47,47015,0.108
47,47017,0.164
47,47019,0.098
47,47021,0.094
47,47023,0.115
47,47025,0.111
47,47027,0.126
47,47029,0.122
47,47031,0.102
47,47033,0.134
47,47035,0.108
47,47037,0.092
47,47039,0.142
47,47041,0.102
47,47043,0.098
47,47045,0.14
47,47047,0.108
47,47049,0.13
47,47051,0.104
47,47053,0.157
47,47055,0.14
47,47057,0.135
47,47059,0.143
47,47061,0.13
47,47063,0.125
47,47065,0.087
47,47067,0.183
47,47069,0.127
47,47071,0.111
47,47073,0.103
47,47075,0.18
47,47077,0.181
47,47079,0.131
47,47081,0.124
47,47083,0.116
47,47085,0.119
47,47087,0.127
47,47089,0.118
47,47091,0.122
47,47093,0.081
47,47095,0.107
47,47097,0.189
47,47099,0.146
47,47101,0.149
47,47103,0.069
47,47105,0.095
47,47107,0.13
47,47109,0.127
47,47111,0.112
47,47113,0.11
47,47115,0.121
47,47117,0.163
47,47119,0.119
47,47121,0.136
47,47123,0.161
47,47125,0.09
47,47127,0.097
47,47129,0.116
47,47131,0.104
47,47133,0.12
47,47135,0.176
47,47137,0.134
47,47139,0.114
47,47141,0.097
47,47143,0.127
47,47145,0.089
47,47147,0.101
47,47149,0.095
47,47151,0.184
47,47153,0.128
47,47155,0.092
47,47157,0.102
47,47159,0.128
47,47161,0.111
47,47163,0.088
47,47165,0.097
47,47167,0.116
47,47169,0.12
47,47171,0.103
47,47173,0.107
47,47175,0.142
47,47177,0.125
47,47179,0.086
47,47181,0.129
47,47183,0.13
47,47185,0.135
47,47187,0.075
47,47189,0.09
48,48001,0.094
48,48003,0.076
48,48005,0.089
48,48007,0.073
48,48009,0.065
48,48011,0.051
48,48013,0.079
48,48015,0.084
48,48017,0.052
48,48019,0.068
48,48021,0.08
48,48023,0.051
48,48025,0.103
48,48027,0.071
48,48029,0.072
48,48031,0.058
48,48033,0.062
48,48035,0.086
48,48037,0.078
48,48039,0.089
48,48041,0.062
48,48043,0.051
48,48045,0.059
48,48047,0.099
48,48049,0.072
48,48051,0.074
48,48053,0.063
48,48055,0.082
48,48057,0.095
48,48059,0.063
48,48061,0.108
48,48063,0.096
48,48065,0.067
48,48067,0.125
48,48069,0.053
48,48071,0.107
48,48073,0.097
48,48075,0.064
48,48077,0.074
48,48079,0.072
48,48081,0.086
48,48083,0.069
48,48085,0.078
48,48087,0.059
48,48089,0.066
48,48091,0.066
48,48093,0.061
48,48095,0.082
48,48097,0.065
48,48099,0.087
48,48101,0.056
48,48103,0.095
48,48105,0.097
48,48107,0.07
48,48109,0.045
48,48111,0.044
48,48113,0.087
48,48115,0.087
48,48117,0.058
48,48119,0.084
48,48121,0.077
48,48123,0.083
48,48125,0.06
48,48127,0.11
48,48129,0.07
48,48131,0.125
48,48133,0.084
48,48135,0.092
48,48137,0.067
48,48139,0.086
48,48141,0.098
48,48143,0.071
48,48145,0.095
48,48147,0.09
48,48149,0.057
48,48151,0.064
48,48153,0.069
48,48155,0.057
48,48157,0.083
48,48159,0.073
48,48161,0.067
48,48163,0.084
48,48165,0.068
48,48167,0.085
48,48169,0.057
48,48171,0.049
48,48173,0.052
48,48175,0.079
48,48177,0.061
48,48179,0.089
48,48181,0.087
48,48183,0.08
48,48185,0.1
48,48187,0.067
48,48189,0.064
48,48191,0.089
48,48193,0.06
48,48195,0.055
48,48197,0.072
48,48199,0.101
48,48201,0.085
48,48203,0.087
48,48205,0.043
48,48207,0.052
48,48209,0.068
48,48211,0.03
48,48213,0.085
48,48215,0.116
48,48217,0.085
48,48219,0.07
48,48221,0.076
48,48223,0.065
48,48225,0.103
48,48227,0.075
48,48229,0.065
48,48231,0.085
48,48233,0.08
48,48235,0.054
48,48237,0.064
48,48239,0.076
48,48241,0.119
48,48243,0.056
48,48245,0.108
48,48247,0.1
48,48249,0.1
48,48251,0.091
48,48253,0.082
48,48255,0.105
48,48257,0.088
48,48259,0.06
48,48261,0.061
48,48263,0.062
48,48265,0.06
48,48267,0.054
48,48269,0.054
48,48271,0.089
48,48273,0.077
48,48275,0.064
48,48277,0.078
48,48279,0.066
48,48281,0.061
48,48283,0.099
48,48285,0.064
48,48287,0.069
48,48289,0.079
48,48291,0.112
48,48293,0.072
48,48295,0.061
48,48297,0.076
48,48299,0.073
48,48301,0.115
48,48303,0.057
48,48305,0.068
48,48307,0.091
48,48309,0.071
48,48311,0.078
48,48313,0.087
48,48315,0.118
48,48317,0.05
48,48319,0.054
48,48321,0.112
48,48323,0.136
48,48325,0.071
48,48327,0.09
48,48329,0.062
48,48331,0.102
48,48333,0.06
48,48335,0.087
48,48337,0.078
48,48339,0.079
48,48341,0.053
48,48343,0.156
48,48345,0.053
48,48347,0.07
48,48349,0.084
48,48351,0.124
48,48353,0.064
48,48355,0.077
48,48357,0.063
48,48359,0.055
48,48361,0.111
48,48363,0.091
48,48365,0.075
48,48367,0.084
48,48369,0.048
48,48371,0.117
48,48373,0.103
48,48375,0.066
48,48377,0.178
48,48379,0.085
48,48381,0.051
48,48383,0.058
48,48385,0.061
48,48387,0.105
48,48389,0.14
48,48391,0.07
48,48393,0.062
48,48395,0.087
48,48397,0.078
48,48399,0.101
48,48401,0.091
48,48403,0.159
48,48405,0.108
48,48407,0.1
48,48409,0.098
48,48411,0.078
48,48413,0.111
48,48415,0.072
48,48417,0.043
48,48419,0.081
48,48421,0.049
48,48423,0.083
48,48425,0.073
48,48427,0.178
48,48429,0.069
48,48431,0.046
48,48433,0.048
48,48435,0.078
48,48437,0.067
48,48439,0.082
48,48441,0.061
48,48443,0.078
48,48445,0.077
48,48447,0.056
48,48449,0.077
48,48451,0.07
48,48453,0.07
48,48455,0.088
48,48457,0.105
48,48459,0.081
48,48461,0.056
48,48463,0.089
48,48465,0.096
48,48467,0.074
48,48469,0.079
48,48471,0.078
48,48473,0.09
48,48475,0.085
48,48477,0.069
48,48479,0.091
48,48481,0.079
48,48483,0.056
48,48485,0.081
48,48487,0.055
48,48489,0.139
48,48491,0.078
48,48493,0.069
48,48495,0.09
48,48497,0.096
48,48499,0.084
48,48501,0.071
48,48503,0.064
48,48505,0.126
48,48507,0.163
49,49001,0.042
49,49003,0.056
49,49005,0.042
49,49007,0.065
49,49009,0.027
49,49011,0.056
49,49013,0.069
49,49015,0.062
49,49017,0.049
49,49019,0.052
49,49021,0.063
49,49023,0.068
49,49025,0.044
49,49027,0.04
49,49029,0.053
49,49031,0.038
49,49033,0.028
49,49035,0.06
49,49037,0.086
49,49039,0.056
49,49041,0.057
49,49043,0.058
49,49045,0.064
49,49047,0.066
49,49049,0.054
49,49051,0.06
49,49053,0.078
49,49055,0.042
49,49057,0.07
50,50001,0.058
50,50003,0.068
50,50005,0.07
50,50007,0.057
50,50009,0.078
50,50011,0.062
50,50013,0.07
50,50015,0.066
50,50017,0.055
50,50019,0.083
50,50021,0.087
50,50023,0.061
50,50025,0.063
50,50027,0.058
51,51001,0.061
51,51003,0.05
51,51005,0.087
51,51007,0.07
51,51009,0.07
51,51011,0.067
51,51013,0.042
51,51015,0.058
51,51017,0.054
51,51019,0.062
51,51021,0.075
51,51023,0.062
51,51025,0.114
51,51027,0.088
51,51029,0.078
51,51031,0.066
51,51033,0.082
51,51035,0.113
51,51036,0.087
51,51037,0.091
51,51041,0.068
51,51043,0.061
51,51045,0.072
51,51047,0.075
51,51049,0.07
51,51051,0.083
51,51053,0.083
51,51057,0.077
51,51059,0.047
51,51061,0.05
51,51063,0.071
51,51065,0.058
51,51067,0.078
51,51069,0.073
51,51071,0.085
51,51073,0.055
51,51075,0.067
51,51077,0.104
51,51079,0.058
51,51081,0.091
51,51083,0.115
51,51085,0.066
51,51087,0.072
51,51089,0.134
51,51091,0.059
51,51093,0.063
51,51095,0.046
51,51097,0.075
51,51099,0.075
51,51101,0.064
51,51103,0.073
51,51105,0.071
51,51107,0.047
51,51109,0.081
51,51111,0.091
51,51113,0.06
51,51115,0.048
51,51117,0.105
51,51119,0.064
51,51121,0.063
51,51125,0.062
51,51127,0.069
51,51131,0.066
51,51133,0.065
51,51135,0.079
51,51137,0.076
51,51139,0.098
51,51141,0.099
51,51143,0.103
51,51145,0.06
51,51147,0.084
51,51149,0.073
51,51153,0.053
51,51155,0.108
51,51157,0.056
51,51159,0.072
51,51161,0.059
51,51163,0.056
51,51165,0.053
51,51167,0.096
51,51169,0.099
51,51171,0.076
51,51173,0.102
51,51175,0.077
51,51177,0.051
51,51179,0.051
51,51181,0.073
51,51183,0.095
51,51185,0.079
51,51187,0.066
51,51191,0.082
51,51193,0.071
51,51195,0.067
51,51197,0.097
51,51199,0.05
51,51510,0.048
51,51515,0.089
51,51520,0.099
51,51530,0.087
51,51540,0.062
51,51550,0.064
51,51570,0.082
51,51580,0.091
51,51590,0.13
51,51595,0.118
51,51600,0.054
51,51610,0.073
51,51620,0.107
51,51630,0.091
51,51640,0.103
51,51650,0.077
51,51660,0.064
51,51670,0.104
51,51678,0.092
51,51680,0.077
51,51683,0.068
51,51685,0.054
51,51690,0.2
51,51700,0.073
51,51710,0.084
51,51720,0.055
51,51730,0.138
51,51735,0.05
51,51740,0.084
51,51750,0.085
51,51760,0.1
51,51770,0.086
51,51775,0.063
51,51790,0.073
51,51800,0.066
51,51810,0.059
51,51820,0.082
51,51830,0.135
51,51840,0.079
53,53001,0.065
53,53003,0.081
53,53005,0.058
53,53007,0.065
53,53009,0.085
53,53011,0.127
53,53013,0.084
53,53015,0.128
53,53017,0.066
53,53019,0.113
53,53021,0.062
53,53023,0.053
53,53025,0.073
53,53027,0.117
53,53029,0.081
53,53031,0.074
53,53033,0.088
53,53035,0.071
53,53037,0.073
53,53039,0.081
53,53041,0.12
53,53043,0.074
53,53045,0.094
53,53047,0.074
53,53049,0.107
53,53051,0.121
53,53053,0.088
53,53055,0.047
53,53057,0.091
53,53059,0.094
53,53061,0.101
53,53063,0.083
53,53065,0.105
53,53067,0.071
53,53069,0.114
53,53071,0.055
53,53073,0.078
53,53075,0.047
53,53077,0.068
54,54001,0.092
54,54003,0.085
54,54005,0.094
54,54007,0.08
54,54009,0.111
54,54011,0.066
54,54013,0.121
54,54015,0.119
54,54017,0.074
54,54019,0.086
54,54021,0.065
54,54023,0.112
54,54025,0.083
54,54027,0.078
54,54029,0.118
54,54031,0.097
54,54033,0.071
54,54035,0.129
54,54037,0.066
54,54039,0.071
54,54041,0.075
54,54043,0.106
54,54045,0.098
54,54047,0.127
54,54049,0.065
54,54051,0.087
54,54053,0.121
54,54055,0.069
54,54057,0.079
54,54059,0.107
54,54061,0.046
54,54063,0.065
54,54065,0.091
54,54067,0.091
54,54069,0.078
54,54071,0.075
54,54073,0.102
54,54075,0.113
54,54077,0.07
54,54079,0.063
54,54081,0.08
54,54083,0.085
54,54085,0.088
54,54087,0.13
54,54089,0.078
54,54091,0.079
54,54093,0.109
54,54095,0.108
54,54097,0.089
54,54099,0.077
54,54101,0.104
54,54103,0.123
54,54105,0.114
54,54107,0.088
54,54109,0.115
55,55001,0.083
55,55003,0.083
55,55005,0.071
55,55007,0.062
55,55009,0.071
55,55011,0.057
55,55013,0.091
55,55015,0.067
55,55017,0.066
55,55019,0.076
55,55021,0.071
55,55023,0.081
55,55025,0.054
55,55027,0.084
55,55029,0.066
55,55031,0.065
55,55033,0.058
55,55035,0.06
55,55037,0.081
55,55039,0.078
55,55041,0.081
55,55043,0.061
55,55045,0.078
55,55047,0.075
55,55049,0.062
55,55051,0.094
55,55053,0.072
55,55055,0.08
55,55057,0.085
55,55059,0.098
55,55061,0.073
55,55063,0.059
55,55065,0.06
55,55067,0.085
55,55069,0.096
55,55071,0.085
55,55073,0.077
55,55075,0.102
55,55077,0.083
55,55078,0.127
55,55079,0.093
55,55081,0.064
55,55083,0.091
55,55085,0.074
55,55087,0.075
55,55089,0.072
55,55091,0.054
55,55093,0.061
55,55095,0.084
55,55097,0.058
55,55099,0.094
55,55101,0.093
55,55103,0.075
55,55105,0.111
55,55107,0.101
55,55109,0.068
55,55111,0.07
55,55113,0.071
